"Par4ScoringAverage_RANKTHISWEEK_2008","Par4ScoringAverage_RANKLASTWEEK_2008","Par4ScoringAverage_PLAYERNAME_2008","Par4ScoringAverage_ROUNDS_2008","Par4ScoringAverage_AVG_2008","Par4ScoringAverage_TOTALSTROKES_2008","Par4ScoringAverage_TOTALHOLES_2008","stat_name","year"
33,33,"Ken Duke",116,4.04,5061,1252,"Par4ScoringAverage",2008
33,33,"Joe Durant",92,4.04,3997,990,"Par4ScoringAverage",2008
33,33,"Mathew Goggin",91,4.04,3963,980,"Par4ScoringAverage",2008
33,33,"Bill Haas",99,4.04,4299,1064,"Par4ScoringAverage",2008
33,33,"Dudley Hart",74,4.04,3268,808,"Par4ScoringAverage",2008
33,33,"Charley Hoffman",94,4.04,4120,1020,"Par4ScoringAverage",2008
33,33,"Kent Jones",68,4.04,2915,722,"Par4ScoringAverage",2008
33,33,"Greg Kraft",63,4.04,2724,674,"Par4ScoringAverage",2008
33,33,"Billy Mayfair",103,4.04,4604,1139,"Par4ScoringAverage",2008
33,33,"Scott McCarron",63,4.04,2763,684,"Par4ScoringAverage",2008
33,33,"Nick OHern",82,4.04,3500,866,"Par4ScoringAverage",2008
33,33,"Joe Ogilvie",100,4.04,4376,1084,"Par4ScoringAverage",2008
33,33,"Jeff Overton",103,4.04,4455,1102,"Par4ScoringAverage",2008
33,33,"Ryan Palmer",69,4.04,3012,746,"Par4ScoringAverage",2008
33,33,"John Senden",93,4.04,4050,1003,"Par4ScoringAverage",2008
33,33,"Scott Sterling",89,4.04,3850,952,"Par4ScoringAverage",2008
33,33,"Vaughn Taylor",103,4.04,4554,1128,"Par4ScoringAverage",2008
33,33,"Scott Verplank",82,4.04,3625,898,"Par4ScoringAverage",2008
33,33,"Tim Wilkinson",95,4.04,4097,1014,"Par4ScoringAverage",2008
55,55,"Stephen Ames",83,4.05,3660,904,"Par4ScoringAverage",2008
55,55,"Woody Austin",109,4.05,4606,1138,"Par4ScoringAverage",2008
55,55,"Aaron Baddeley",76,4.05,3230,797,"Par4ScoringAverage",2008
55,55,"Brian Davis",108,4.05,4717,1166,"Par4ScoringAverage",2008
55,55,"Carlos Franco",73,4.05,3129,772,"Par4ScoringAverage",2008
55,55,"Harrison Frazar",73,4.05,3176,784,"Par4ScoringAverage",2008
55,55,"Sergio Garcia",72,4.05,3188,788,"Par4ScoringAverage",2008
55,55,"JJ Henry",108,4.05,4745,1172,"Par4ScoringAverage",2008
55,55,"Matt Kuchar",88,4.05,3872,956,"Par4ScoringAverage",2008
55,55,"Hunter Mahan",87,4.05,3785,934,"Par4ScoringAverage",2008
55,55,"Parker McLachlin",88,4.05,3844,948,"Par4ScoringAverage",2008
55,55,"Kevin Na",97,4.05,4181,1033,"Par4ScoringAverage",2008
55,55,"Carl Pettersson",110,4.05,4862,1200,"Par4ScoringAverage",2008
55,55,"Chez Reavie",102,4.05,4515,1114,"Par4ScoringAverage",2008
55,55,"John Riegger",73,4.05,3181,786,"Par4ScoringAverage",2008
55,55,"Rory Sabbatini",77,4.05,3412,842,"Par4ScoringAverage",2008
55,55,"Patrick Sheehan",124,4.05,5437,1342,"Par4ScoringAverage",2008
55,55,"David Toms",70,4.05,3051,754,"Par4ScoringAverage",2008
55,55,"Bo Van Pelt",101,4.05,4415,1091,"Par4ScoringAverage",2008
55,55,"Nick Watney",96,4.05,4140,1022,"Par4ScoringAverage",2008
55,55,"Dean Wilson",109,4.05,4792,1183,"Par4ScoringAverage",2008
76,76,"Brad Adamonis",87,4.06,3810,939,"Par4ScoringAverage",2008
76,76,"Cameron Beckman",87,4.06,3768,928,"Par4ScoringAverage",2008
76,76,"Rich Beem",90,4.06,3918,964,"Par4ScoringAverage",2008
76,76,"Alejandro Canizares",52,4.06,2289,564,"Par4ScoringAverage",2008
76,76,"Brad Elder",67,4.06,2933,722,"Par4ScoringAverage",2008
76,76,"Steve Flesch",95,4.06,4130,1016,"Par4ScoringAverage",2008
76,76,"Jason Gore",94,4.06,4056,998,"Par4ScoringAverage",2008
76,76,"Nathan Green",95,4.06,4120,1014,"Par4ScoringAverage",2008
76,76,"Charles Howell III",101,4.06,4293,1057,"Par4ScoringAverage",2008
76,76,"Zach Johnson",85,4.06,3731,918,"Par4ScoringAverage",2008
76,76,"Peter Lonard",92,4.06,4092,1009,"Par4ScoringAverage",2008
76,76,"Davis Love III",78,4.06,3452,850,"Par4ScoringAverage",2008
76,76,"Jeff Maggert",86,4.06,3731,920,"Par4ScoringAverage",2008
76,76,"John Merrick",98,4.06,4315,1064,"Par4ScoringAverage",2008
76,76,"Geoff Ogilvy",65,4.06,2819,694,"Par4ScoringAverage",2008
76,76,"Corey Pavin",69,4.06,3077,757,"Par4ScoringAverage",2008
76,76,"Tom Pernice Jr",104,4.06,4617,1138,"Par4ScoringAverage",2008
76,76,"Tim Petrovic",97,4.06,4218,1038,"Par4ScoringAverage",2008
76,76,"Brett Quigley",80,4.06,3466,854,"Par4ScoringAverage",2008
76,76,"Chris Riley",51,4.06,2202,542,"Par4ScoringAverage",2008
76,76,"Steve Stricker",75,4.06,3241,798,"Par4ScoringAverage",2008
76,76,"Nicholas Thompson",113,4.06,4944,1219,"Par4ScoringAverage",2008
76,76,"Camilo Villegas",79,4.06,3521,868,"Par4ScoringAverage",2008
76,76,"Boo Weekley",86,4.06,3670,904,"Par4ScoringAverage",2008
76,76,"Jay Williamson",96,4.06,4224,1041,"Par4ScoringAverage",2008
101,101,"Tommy Armour III",77,4.07,3418,839,"Par4ScoringAverage",2008
101,101,"Jonathan Byrd",88,4.07,3716,914,"Par4ScoringAverage",2008
101,101,"Daniel Chopra",84,4.07,3597,884,"Par4ScoringAverage",2008
101,101,"Fred Couples",60,4.07,2557,628,"Par4ScoringAverage",2008
101,101,"Jason Day",81,4.07,3533,868,"Par4ScoringAverage",2008
101,101,"Kenneth Ferrie",72,4.07,3092,760,"Par4ScoringAverage",2008
101,101,"Robert Garrigus",90,4.07,3921,964,"Par4ScoringAverage",2008
101,101,"Lucas Glover",91,4.07,4082,1002,"Par4ScoringAverage",2008
101,101,"Mathias Gronberg",87,4.07,3768,926,"Par4ScoringAverage",2008
101,101,"Ryuji Imada",80,4.07,3483,855,"Par4ScoringAverage",2008
101,101,"Freddie Jacobson",78,4.07,3511,862,"Par4ScoringAverage",2008
101,101,"Lee Janzen",89,4.07,3814,938,"Par4ScoringAverage",2008
101,101,"Brandt Jobe",52,4.07,2294,564,"Par4ScoringAverage",2008
101,101,"Dustin Johnson",92,4.07,4011,985,"Par4ScoringAverage",2008
101,101,"Matt Jones",95,4.07,4141,1018,"Par4ScoringAverage",2008
101,101,"Craig Kanada",65,4.07,2882,708,"Par4ScoringAverage",2008
101,101,"Jerry Kelly",89,4.07,3915,962,"Par4ScoringAverage",2008
101,101,"Martin Laird",98,4.07,4317,1060,"Par4ScoringAverage",2008
101,101,"Frank Lickliter II",107,4.07,4690,1153,"Par4ScoringAverage",2008
101,101,"Will Ma Kenzie",62,4.07,2684,659,"Par4ScoringAverage",2008
101,101,"Jim McGovern",75,4.07,3341,820,"Par4ScoringAverage",2008
101,101,"Rod Pampling",83,4.07,3513,864,"Par4ScoringAverage",2008
101,101,"Brandt Snedeker",85,4.07,3740,920,"Par4ScoringAverage",2008
101,101,"Omar Uresti",74,4.07,3201,786,"Par4ScoringAverage",2008
101,101,"Jimmy Walker",73,4.07,3230,793,"Par4ScoringAverage",2008
101,101,"Bubba Watson",97,4.07,4311,1060,"Par4ScoringAverage",2008
127,127,"Steve Allan",58,4.08,2557,626,"Par4ScoringAverage",2008
127,127,"Eric Axley",113,4.08,4979,1219,"Par4ScoringAverage",2008
127,127,"Bart Bryant",81,4.08,3635,892,"Par4ScoringAverage",2008
127,127,"Todd Demsey",80,4.08,3511,860,"Par4ScoringAverage",2008
127,127,"Chris DiMarco",87,4.08,3812,934,"Par4ScoringAverage",2008
127,127,"Richard Johnson",60,4.08,2710,665,"Par4ScoringAverage",2008
127,127,"Doug LaBelle II",65,4.08,2937,720,"Par4ScoringAverage",2008
127,127,"Troy Matteson",94,4.08,4071,998,"Par4ScoringAverage",2008
127,127,"George McNeill",97,4.08,4279,1050,"Par4ScoringAverage",2008
127,127,"Ryan Moore",72,4.08,3128,767,"Par4ScoringAverage",2008
127,127,"Sean OHair",81,4.08,3676,902,"Par4ScoringAverage",2008
127,127,"Brenden Pappas",66,4.08,2894,710,"Par4ScoringAverage",2008
127,127,"John Rollins",94,4.08,4101,1006,"Par4ScoringAverage",2008
127,127,"Heath Slocum",104,4.08,4598,1128,"Par4ScoringAverage",2008
127,127,"Kevin Stadler",90,4.08,3942,965,"Par4ScoringAverage",2008
127,127,"Chris Stroud",81,4.08,3511,861,"Par4ScoringAverage",2008
127,127,"DJ Trahan",94,4.08,4150,1018,"Par4ScoringAverage",2008
127,127,"Marc Turnesa",87,4.08,3799,932,"Par4ScoringAverage",2008
145,145,"Mark Calcavecchia",67,4.09,2929,717,"Par4ScoringAverage",2008
145,145,"Paul Claxton",63,4.09,2734,669,"Par4ScoringAverage",2008
145,145,"Chad Collins",72,4.09,3179,778,"Par4ScoringAverage",2008
145,145,"Marco Dawson",64,4.09,2770,678,"Par4ScoringAverage",2008
145,145,"Nick Flanagan",89,4.09,3890,952,"Par4ScoringAverage",2008
145,145,"Robert Gamez",79,4.09,3479,850,"Par4ScoringAverage",2008
145,145,"Jeff Gove",50,4.09,2224,544,"Par4ScoringAverage",2008
145,145,"Paul Goydos",78,4.09,3479,851,"Par4ScoringAverage",2008
145,145,"Todd Hamilton",92,4.09,4030,986,"Par4ScoringAverage",2008
145,145,"Mark Hensby",71,4.09,3078,753,"Par4ScoringAverage",2008
145,145,"JB Holmes",86,4.09,3768,922,"Par4ScoringAverage",2008
145,145,"Steve Lowery",74,4.09,3277,802,"Par4ScoringAverage",2008
145,145,"Rocco Mediate",87,4.09,3886,950,"Par4ScoringAverage",2008
145,145,"Jon Mills",95,4.09,4176,1021,"Par4ScoringAverage",2008
145,145,"Jeff Quinney",87,4.09,3821,935,"Par4ScoringAverage",2008
145,145,"Tag Ridings",88,4.09,3857,942,"Par4ScoringAverage",2008
145,145,"YE Yang",89,4.09,3905,955,"Par4ScoringAverage",2008
163,163,"Ryan Armour",87,4.1,3770,920,"Par4ScoringAverage",2008
163,163,"Alex Cejka",75,4.1,3314,808,"Par4ScoringAverage",2008
163,163,"Ernie Els",51,4.1,2286,558,"Par4ScoringAverage",2008
163,163,"Trevor Immelman",70,4.1,3098,756,"Par4ScoringAverage",2008
163,163,"Cliff Kresge",84,4.1,3751,914,"Par4ScoringAverage",2008
163,163,"Tom Lehman",51,4.1,2282,556,"Par4ScoringAverage",2008
163,163,"Jin Park",85,4.1,3678,898,"Par4ScoringAverage",2008
163,163,"Jesper Parnevik",88,4.1,3905,953,"Par4ScoringAverage",2008
163,163,"Ian Poulter",51,4.1,2226,543,"Par4ScoringAverage",2008
163,163,"Ted Purdy",68,4.1,2983,727,"Par4ScoringAverage",2008
163,163,"Johnson Wagner",83,4.1,3656,892,"Par4ScoringAverage",2008
163,163,"Ron Whittaker",54,4.1,2365,577,"Par4ScoringAverage",2008
175,175,"Jason Allred",63,4.11,2780,676,"Par4ScoringAverage",2008
175,175,"Olin Browne",77,4.11,3444,838,"Par4ScoringAverage",2008
175,175,"Paul Casey",55,4.11,2326,566,"Par4ScoringAverage",2008
175,175,"Tommy Gainey",60,4.11,2657,646,"Par4ScoringAverage",2008
175,175,"Retief Goosen",59,4.11,2613,636,"Par4ScoringAverage",2008
175,175,"JP Hayes",67,4.11,2977,724,"Par4ScoringAverage",2008
175,175,"Shigeki Maruyama",50,4.11,2202,536,"Par4ScoringAverage",2008
175,175,"Bob Sowards",61,4.11,2707,658,"Par4ScoringAverage",2008
183,183,"Billy Andrade",71,4.12,3136,762,"Par4ScoringAverage",2008
183,183,"Justin Bolli",87,4.12,3816,927,"Par4ScoringAverage",2008
183,183,"Cody Freeman",66,4.12,2906,705,"Par4ScoringAverage",2008
183,183,"Stephen Leaney",53,4.12,2325,564,"Par4ScoringAverage",2008
183,183,"David Lutterus",59,4.12,2634,640,"Par4ScoringAverage",2008
183,183,"Tom Scherrer",56,4.12,2413,586,"Par4ScoringAverage",2008
183,183,"Charles Warren",79,4.12,3446,837,"Par4ScoringAverage",2008
190,190,"Angel Cabrera",55,4.13,2332,564,"Par4ScoringAverage",2008
190,190,"James Driscoll",85,4.13,3717,900,"Par4ScoringAverage",2008
190,190,"Adam Scott",51,4.13,2224,539,"Par4ScoringAverage",2008
190,190,"Kyle Thompson",70,4.13,3083,746,"Par4ScoringAverage",2008
194,194,"Andres Romero",69,4.14,3063,740,"Par4ScoringAverage",2008
194,194,"Brett Rumford",72,4.14,3187,770,"Par4ScoringAverage",2008
196,196,"Travis Perkins",53,4.15,2325,560,"Par4ScoringAverage",2008
197,197,"David Duval",51,4.2,2244,534,"Par4ScoringAverage",2008
