"BestYTDStreakwoa3Putt_RANKTHISWEEK_2008","BestYTDStreakwoa3Putt_RANKLASTWEEK_2008","BestYTDStreakwoa3Putt_PLAYERNAME_2008","BestYTDStreakwoa3Putt_EVENTS_2008","BestYTDStreakwoa3Putt_BESTSTREAK_2008","BestYTDStreakwoa3Putt_CURRENTSTREAK_2008","stat_name","year"
345,345,"Drew Weaver",4,40,27,"BestYTDStreakwoa3Putt",2008
350,350,"Bryan DeCorso",1,39,11,"BestYTDStreakwoa3Putt",2008
350,350,"Bubba Dickerson",1,39,32,"BestYTDStreakwoa3Putt",2008
350,350,"David Horsey",1,39,13,"BestYTDStreakwoa3Putt",2008
353,353,"Graeme Storm",3,38,29,"BestYTDStreakwoa3Putt",2008
353,353,"Jon Turcott",2,38,36,"BestYTDStreakwoa3Putt",2008
355,355,"Ross Fisher",6,37,18,"BestYTDStreakwoa3Putt",2008
355,355,"Hidemasa Hoshino",1,37,34,"BestYTDStreakwoa3Putt",2008
355,355,"Chris Kirk",3,37,35,"BestYTDStreakwoa3Putt",2008
355,355,"Blaine McCallister",2,37,12,"BestYTDStreakwoa3Putt",2008
355,355,"Stephen Poole",1,37,37,"BestYTDStreakwoa3Putt",2008
355,355,"Simon Wakefield",1,37,5,"BestYTDStreakwoa3Putt",2008
361,361,"Jon Bevan",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Adam Bland",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Danny Briggs",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"DJ Brigman",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Alex Ching",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Ben Crenshaw",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Keiichiro Fukabori",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Kenny Knox",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Mathew Kodama",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Eric Landreville",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Paul Lawrie",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Dick Mast",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Abs Mawjii",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Artemio Murakami",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Andrew Parr",2,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Ewan Porter",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Chris Rogers",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Sonny Skinner",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Chris Smith",5,36,9,"BestYTDStreakwoa3Putt",2008
361,361,"Mike Standly",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Andrew Tampion",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Tim Weinhart",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Steve Wilson",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Dan Woltman",1,36,36,"BestYTDStreakwoa3Putt",2008
361,361,"Charlie Woo",1,36,36,"BestYTDStreakwoa3Putt",2008
386,386,"Jordan Cox",1,35,NA,"BestYTDStreakwoa3Putt",2008
386,386,"Johan Edfors",2,35,19,"BestYTDStreakwoa3Putt",2008
386,386,"Tom Gillis",3,35,8,"BestYTDStreakwoa3Putt",2008
386,386,"Brad Hauer",1,35,NA,"BestYTDStreakwoa3Putt",2008
386,386,"Kenny Kim",1,35,35,"BestYTDStreakwoa3Putt",2008
386,386,"Pablo Martin Benavides",3,35,6,"BestYTDStreakwoa3Putt",2008
386,386,"Steve Pate",3,35,11,"BestYTDStreakwoa3Putt",2008
386,386,"Michael Putnam",1,35,NA,"BestYTDStreakwoa3Putt",2008
386,386,"Charl Schwartzel",1,35,1,"BestYTDStreakwoa3Putt",2008
386,386,"Kelly Sellers",1,35,NA,"BestYTDStreakwoa3Putt",2008
386,386,"Michelle Wie",1,35,35,"BestYTDStreakwoa3Putt",2008
386,386,"Fuzzy Zoeller",1,35,35,"BestYTDStreakwoa3Putt",2008
398,398,"Bobby Collins",1,34,34,"BestYTDStreakwoa3Putt",2008
398,398,"Robert Floyd",3,34,2,"BestYTDStreakwoa3Putt",2008
398,398,"Benjamin Fox",1,34,34,"BestYTDStreakwoa3Putt",2008
398,398,"PH Horgan III",1,34,1,"BestYTDStreakwoa3Putt",2008
398,398,"Mike Johnston",1,34,34,"BestYTDStreakwoa3Putt",2008
398,398,"Bernhard Langer",2,34,10,"BestYTDStreakwoa3Putt",2008
398,398,"Brady Schnell",1,34,NA,"BestYTDStreakwoa3Putt",2008
398,398,"Nick Taylor",2,34,26,"BestYTDStreakwoa3Putt",2008
406,406,"Simon Khan",1,33,33,"BestYTDStreakwoa3Putt",2008
406,406,"Paul McGinley",1,33,29,"BestYTDStreakwoa3Putt",2008
406,406,"Fran Quinn",1,33,2,"BestYTDStreakwoa3Putt",2008
406,406,"Paul Trittler",1,33,33,"BestYTDStreakwoa3Putt",2008
406,406,"Jay Woodson",1,33,33,"BestYTDStreakwoa3Putt",2008
411,411,"David Berganio Jr",1,32,3,"BestYTDStreakwoa3Putt",2008
411,411,"John Ellis",2,32,32,"BestYTDStreakwoa3Putt",2008
411,411,"Scott Hoch",1,32,32,"BestYTDStreakwoa3Putt",2008
411,411,"Michio Matsumura",1,32,32,"BestYTDStreakwoa3Putt",2008
411,411,"Michael Quagliano",1,32,3,"BestYTDStreakwoa3Putt",2008
411,411,"Steve Sokol",1,32,32,"BestYTDStreakwoa3Putt",2008
411,411,"Jean Van de Velde",1,32,1,"BestYTDStreakwoa3Putt",2008
411,411,"Paul Wise",1,32,3,"BestYTDStreakwoa3Putt",2008
411,411,"Azuma Yano",1,32,3,"BestYTDStreakwoa3Putt",2008
420,420,"Thomas Aiken",1,31,31,"BestYTDStreakwoa3Putt",2008
420,420,"Andrew Dresser",1,31,29,"BestYTDStreakwoa3Putt",2008
420,420,"Raymond Floyd",1,31,31,"BestYTDStreakwoa3Putt",2008
420,420,"Tadd Fujikawa",3,31,4,"BestYTDStreakwoa3Putt",2008
420,420,"Hiroyuki Fujita",1,31,23,"BestYTDStreakwoa3Putt",2008
420,420,"Bob Gaus",1,31,31,"BestYTDStreakwoa3Putt",2008
420,420,"Jimmy Henderson",1,31,31,"BestYTDStreakwoa3Putt",2008
420,420,"Michael Knight",1,31,4,"BestYTDStreakwoa3Putt",2008
420,420,"Drew Scott",1,31,4,"BestYTDStreakwoa3Putt",2008
420,420,"Esteban Toledo",3,31,20,"BestYTDStreakwoa3Putt",2008
430,430,"Keith Clearwater",2,30,30,"BestYTDStreakwoa3Putt",2008
430,430,"Philip Francis",1,30,8,"BestYTDStreakwoa3Putt",2008
430,430,"JT Kohut",3,30,30,"BestYTDStreakwoa3Putt",2008
430,430,"Rick Leibovich",3,30,27,"BestYTDStreakwoa3Putt",2008
430,430,"Phil Schmitt",2,30,5,"BestYTDStreakwoa3Putt",2008
430,430,"Duffy Waldorf",4,30,30,"BestYTDStreakwoa3Putt",2008
430,430,"Don Yrene",1,30,30,"BestYTDStreakwoa3Putt",2008
437,437,"Chip Deason",1,29,29,"BestYTDStreakwoa3Putt",2008
437,437,"Josh Esler",1,29,29,"BestYTDStreakwoa3Putt",2008
437,437,"Rob Grube",1,29,29,"BestYTDStreakwoa3Putt",2008
437,437,"Chih Bing Lam",1,29,29,"BestYTDStreakwoa3Putt",2008
437,437,"Scott Parel",1,29,29,"BestYTDStreakwoa3Putt",2008
437,437,"Jim Schuman",1,29,29,"BestYTDStreakwoa3Putt",2008
443,443,"Ryan Dillon",1,28,5,"BestYTDStreakwoa3Putt",2008
443,443,"Robin Freeman",2,28,28,"BestYTDStreakwoa3Putt",2008
443,443,"Jamie Howarth",1,28,7,"BestYTDStreakwoa3Putt",2008
443,443,"Tripp Isenhour",1,28,7,"BestYTDStreakwoa3Putt",2008
443,443,"Kevin Silva",1,28,28,"BestYTDStreakwoa3Putt",2008
443,443,"Kaname Yokoo",1,28,28,"BestYTDStreakwoa3Putt",2008
449,449,"Fulton Allem",1,27,27,"BestYTDStreakwoa3Putt",2008
449,449,"George Bradford",1,27,8,"BestYTDStreakwoa3Putt",2008
449,449,"Ariel Canete",1,27,17,"BestYTDStreakwoa3Putt",2008
449,449,"Bobby Clampett",1,27,27,"BestYTDStreakwoa3Putt",2008
449,449,"Wes Heffernan",1,27,27,"BestYTDStreakwoa3Putt",2008
449,449,"Jeff Hull",1,27,6,"BestYTDStreakwoa3Putt",2008
449,449,"Jim Rutledge",1,27,NA,"BestYTDStreakwoa3Putt",2008
449,449,"Curt Sanders",3,27,5,"BestYTDStreakwoa3Putt",2008
449,449,"Lance Ten Broeck",1,27,6,"BestYTDStreakwoa3Putt",2008
449,449,"Vance Veazey",1,27,8,"BestYTDStreakwoa3Putt",2008
459,459,"Ronnie Black",2,26,26,"BestYTDStreakwoa3Putt",2008
459,459,"Ryan Brehm",1,26,9,"BestYTDStreakwoa3Putt",2008
459,459,"Peter Campbell",1,26,8,"BestYTDStreakwoa3Putt",2008
459,459,"Brian Carroll",1,26,26,"BestYTDStreakwoa3Putt",2008
459,459,"Roberto Castro",1,26,1,"BestYTDStreakwoa3Putt",2008
459,459,"Sean English",1,26,26,"BestYTDStreakwoa3Putt",2008
459,459,"Garrett Osborn",1,26,9,"BestYTDStreakwoa3Putt",2008
459,459,"Mike Ruiz",1,26,2,"BestYTDStreakwoa3Putt",2008
459,459,"Thomas Sherreard",1,26,8,"BestYTDStreakwoa3Putt",2008
468,468,"Sam Arnold",1,25,25,"BestYTDStreakwoa3Putt",2008
468,468,"Travis Bertoni",1,25,25,"BestYTDStreakwoa3Putt",2008
468,468,"Kevin Chappell",2,25,2,"BestYTDStreakwoa3Putt",2008
468,468,"Trevor Dodds",2,25,6,"BestYTDStreakwoa3Putt",2008
468,468,"Hennie Otto",2,25,2,"BestYTDStreakwoa3Putt",2008
468,468,"Angelo Que",1,25,NA,"BestYTDStreakwoa3Putt",2008
468,468,"Bruce Smith",1,25,25,"BestYTDStreakwoa3Putt",2008
475,475,"Peter Appleyard",1,24,11,"BestYTDStreakwoa3Putt",2008
475,475,"Brandel Chamblee",1,24,11,"BestYTDStreakwoa3Putt",2008
475,475,"Darren Fichardt",1,24,24,"BestYTDStreakwoa3Putt",2008
475,475,"Brad Fritsch",1,24,11,"BestYTDStreakwoa3Putt",2008
475,475,"Jay Haas",1,24,11,"BestYTDStreakwoa3Putt",2008
475,475,"Hunter Haas",1,24,24,"BestYTDStreakwoa3Putt",2008
475,475,"Mike Hulbert",1,24,11,"BestYTDStreakwoa3Putt",2008
475,475,"Derek Lamely",1,24,3,"BestYTDStreakwoa3Putt",2008
475,475,"Jonathan Lomas",1,24,1,"BestYTDStreakwoa3Putt",2008
475,475,"Sandy Lyle",2,24,20,"BestYTDStreakwoa3Putt",2008
475,475,"Anthony Wall",1,24,19,"BestYTDStreakwoa3Putt",2008
475,475,"Jeff Wilson",1,24,7,"BestYTDStreakwoa3Putt",2008
487,487,"Adam Blyth",1,23,2,"BestYTDStreakwoa3Putt",2008
487,487,"Eric Dugas",1,23,23,"BestYTDStreakwoa3Putt",2008
487,487,"Brian Kortan",1,23,12,"BestYTDStreakwoa3Putt",2008
487,487,"Rod Perry",1,23,23,"BestYTDStreakwoa3Putt",2008
487,487,"Kevin Tway",1,23,12,"BestYTDStreakwoa3Putt",2008
487,487,"Tom Watson",2,23,4,"BestYTDStreakwoa3Putt",2008
493,493,"Peter Baker",1,22,22,"BestYTDStreakwoa3Putt",2008
493,493,"Danny Chia",1,22,NA,"BestYTDStreakwoa3Putt",2008
493,493,"Benjamin Hebert",1,22,22,"BestYTDStreakwoa3Putt",2008
493,493,"Nolan Henke",1,22,13,"BestYTDStreakwoa3Putt",2008
493,493,"Thomas Levet",1,22,13,"BestYTDStreakwoa3Putt",2008
493,493,"Sean McCarty",1,22,12,"BestYTDStreakwoa3Putt",2008
493,493,"David Ogrin",1,22,3,"BestYTDStreakwoa3Putt",2008
500,500,"Kelvin Burgin",1,21,14,"BestYTDStreakwoa3Putt",2008
500,500,"Santiago Cavanagh",2,21,2,"BestYTDStreakwoa3Putt",2008
500,500,"Frank Esposito",1,21,4,"BestYTDStreakwoa3Putt",2008
500,500,"Tony Finau",1,21,21,"BestYTDStreakwoa3Putt",2008
500,500,"Kyle Flinton",1,21,3,"BestYTDStreakwoa3Putt",2008
500,500,"Kelly Mitchum",1,21,21,"BestYTDStreakwoa3Putt",2008
500,500,"Chad Proehl",1,21,21,"BestYTDStreakwoa3Putt",2008
500,500,"Yoshinobu Tsukada",1,21,10,"BestYTDStreakwoa3Putt",2008
500,500,"Jhonattan Vegas",1,21,3,"BestYTDStreakwoa3Putt",2008
500,500,"Gary Wolstenholme",1,21,21,"BestYTDStreakwoa3Putt",2008
510,510,"Russ Cochran",1,20,15,"BestYTDStreakwoa3Putt",2008
510,510,"Wesley Graham",1,20,5,"BestYTDStreakwoa3Putt",2008
510,510,"Matt Harmon",1,20,20,"BestYTDStreakwoa3Putt",2008
510,510,"Hiroshi Iwata",1,20,15,"BestYTDStreakwoa3Putt",2008
510,510,"Barry Jaeckel",1,20,15,"BestYTDStreakwoa3Putt",2008
510,510,"Patton Kizzire",1,20,15,"BestYTDStreakwoa3Putt",2008
510,510,"Brad Lamb",1,20,15,"BestYTDStreakwoa3Putt",2008
510,510,"Damian McGrane",1,20,20,"BestYTDStreakwoa3Putt",2008
510,510,"Patrick Olive",1,20,20,"BestYTDStreakwoa3Putt",2008
510,510,"Dustin Risdon",1,20,20,"BestYTDStreakwoa3Putt",2008
510,510,"Robin Smith",1,20,11,"BestYTDStreakwoa3Putt",2008
521,521,"Josh Cunliffe",1,19,19,"BestYTDStreakwoa3Putt",2008
521,521,"Chris Devlin",1,19,14,"BestYTDStreakwoa3Putt",2008
521,521,"Pelle Edberg",1,19,19,"BestYTDStreakwoa3Putt",2008
521,521,"Derek Fathauer",1,19,17,"BestYTDStreakwoa3Putt",2008
521,521,"Peter Fowler",1,19,16,"BestYTDStreakwoa3Putt",2008
521,521,"Scott Gump",2,19,19,"BestYTDStreakwoa3Putt",2008
521,521,"Peter Hedblom",1,19,14,"BestYTDStreakwoa3Putt",2008
521,521,"Barry Hume",1,19,3,"BestYTDStreakwoa3Putt",2008
521,521,"Jason Knutzon",1,19,16,"BestYTDStreakwoa3Putt",2008
521,521,"Trip Kuehne",1,19,19,"BestYTDStreakwoa3Putt",2008
521,521,"David Long",1,19,NA,"BestYTDStreakwoa3Putt",2008
521,521,"Doug McGuigan",1,19,19,"BestYTDStreakwoa3Putt",2008
521,521,"Jim Renner",1,19,19,"BestYTDStreakwoa3Putt",2008
521,521,"Dave Rummells",2,19,19,"BestYTDStreakwoa3Putt",2008
521,521,"Reinier Saxton",1,19,8,"BestYTDStreakwoa3Putt",2008
521,521,"Kyle Stanley",1,19,10,"BestYTDStreakwoa3Putt",2008
537,537,"Mitch Adcock",1,18,4,"BestYTDStreakwoa3Putt",2008
537,537,"Gary Boyd",1,18,18,"BestYTDStreakwoa3Putt",2008
537,537,"Brad Bryant",1,18,14,"BestYTDStreakwoa3Putt",2008
537,537,"Shintaro Kai",1,18,18,"BestYTDStreakwoa3Putt",2008
537,537,"Joey Lamielle",1,18,18,"BestYTDStreakwoa3Putt",2008
537,537,"Brad Martin",1,18,13,"BestYTDStreakwoa3Putt",2008
537,537,"Robert McMillan",1,18,18,"BestYTDStreakwoa3Putt",2008
537,537,"Bryce Molder",1,18,18,"BestYTDStreakwoa3Putt",2008
537,537,"Scott Piercy",2,18,18,"BestYTDStreakwoa3Putt",2008
537,537,"Jyoti Randhawa",1,18,8,"BestYTDStreakwoa3Putt",2008
537,537,"Jeff Reader",1,18,9,"BestYTDStreakwoa3Putt",2008
537,537,"Kyle Reifers",1,18,18,"BestYTDStreakwoa3Putt",2008
537,537,"Martin Rominger",1,18,18,"BestYTDStreakwoa3Putt",2008
537,537,"Adam Short",1,18,18,"BestYTDStreakwoa3Putt",2008
537,537,"Hideto Tanihara",1,18,17,"BestYTDStreakwoa3Putt",2008
552,552,"Clint Avret",1,17,NA,"BestYTDStreakwoa3Putt",2008
552,552,"Scott Dunlap",1,17,7,"BestYTDStreakwoa3Putt",2008
552,552,"Jamie Elson",1,17,7,"BestYTDStreakwoa3Putt",2008
552,552,"Kevin Hayashi",1,17,8,"BestYTDStreakwoa3Putt",2008
552,552,"Scott Hebert",2,17,11,"BestYTDStreakwoa3Putt",2008
552,552,"Luke List",2,17,12,"BestYTDStreakwoa3Putt",2008
552,552,"Eric Manning",1,17,5,"BestYTDStreakwoa3Putt",2008
552,552,"Savio Nazareth",1,17,17,"BestYTDStreakwoa3Putt",2008
560,560,"Michael Clark II",1,16,14,"BestYTDStreakwoa3Putt",2008
560,560,"Jim Estes",1,16,2,"BestYTDStreakwoa3Putt",2008
560,560,"Andrew Gruss",1,16,15,"BestYTDStreakwoa3Putt",2008
560,560,"David Morland IV",1,16,14,"BestYTDStreakwoa3Putt",2008
560,560,"Trevor Murphy",1,16,16,"BestYTDStreakwoa3Putt",2008
560,560,"Gary Player",1,16,5,"BestYTDStreakwoa3Putt",2008
560,560,"David Smail",1,16,9,"BestYTDStreakwoa3Putt",2008
567,567,"Ryan Benzel",1,15,7,"BestYTDStreakwoa3Putt",2008
567,567,"Rohan Blizard",1,15,14,"BestYTDStreakwoa3Putt",2008
567,567,"Jay Choi",1,15,3,"BestYTDStreakwoa3Putt",2008
567,567,"Doug Dvorak",1,15,10,"BestYTDStreakwoa3Putt",2008
567,567,"Peter Jacobsen",1,15,4,"BestYTDStreakwoa3Putt",2008
572,572,"Henrik Bjornstad",1,14,14,"BestYTDStreakwoa3Putt",2008
572,572,"Garrett Chaussard",1,14,5,"BestYTDStreakwoa3Putt",2008
572,572,"Jeff Cuzzort",1,14,14,"BestYTDStreakwoa3Putt",2008
572,572,"Philippe Gasnier",1,14,5,"BestYTDStreakwoa3Putt",2008
572,572,"Cameron Peck",1,14,NA,"BestYTDStreakwoa3Putt",2008
572,572,"Jacob Scriven",1,14,14,"BestYTDStreakwoa3Putt",2008
572,572,"Lucas Wald",1,14,14,"BestYTDStreakwoa3Putt",2008
572,572,"Philip Walton",1,14,8,"BestYTDStreakwoa3Putt",2008
581,581,"Charlie Beljan",1,13,1,"BestYTDStreakwoa3Putt",2008
581,581,"Brian Bergstol",1,13,13,"BestYTDStreakwoa3Putt",2008
581,581,"Daniel Im",1,13,10,"BestYTDStreakwoa3Putt",2008
581,581,"Tony Rohlik",1,13,5,"BestYTDStreakwoa3Putt",2008
581,581,"Tim Thelen",1,13,13,"BestYTDStreakwoa3Putt",2008
586,586,"Jeffrey Bors",1,12,1,"BestYTDStreakwoa3Putt",2008
586,586,"Mike Gilmore",1,12,6,"BestYTDStreakwoa3Putt",2008
586,586,"Todd Halpen",1,12,4,"BestYTDStreakwoa3Putt",2008
586,586,"Rob Rashell",1,12,5,"BestYTDStreakwoa3Putt",2008
590,590,"Fernando Figueroa",1,11,NA,"BestYTDStreakwoa3Putt",2008
590,590,"Matthew Kohn",1,11,9,"BestYTDStreakwoa3Putt",2008
590,590,"Scott Mahlberg",1,11,2,"BestYTDStreakwoa3Putt",2008
590,590,"Jeff Martin",1,11,5,"BestYTDStreakwoa3Putt",2008
594,594,"Yohann Benson",1,9,4,"BestYTDStreakwoa3Putt",2008
595,595,"Brad Dean",1,8,7,"BestYTDStreakwoa3Putt",2008
