"TenthTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2012","TenthTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2012","TenthTeeEarlyRound1ScoringAverage_PLAYERNAME_2012","TenthTeeEarlyRound1ScoringAverage__2012","TenthTeeEarlyRound1ScoringAverage_AVG_2012","TenthTeeEarlyRound1ScoringAverage_TOTALSTROKES_2012","TenthTeeEarlyRound1ScoringAverage_TOTALROUNDS_2012","stat_name","year"
72,72,"Dicky Pride",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2012
72,72,"Rory Sabbatini",NA,70.33,633,9,"TenthTeeEarlyRound1ScoringAverage",2012
76,76,"DA Points",NA,70.4,352,5,"TenthTeeEarlyRound1ScoringAverage",2012
77,77,"Ricky Barnes",NA,70.43,493,7,"TenthTeeEarlyRound1ScoringAverage",2012
77,77,"Davis Love III",NA,70.43,493,7,"TenthTeeEarlyRound1ScoringAverage",2012
77,77,"Scott Piercy",NA,70.43,493,7,"TenthTeeEarlyRound1ScoringAverage",2012
77,77,"Kyle Stanley",NA,70.43,493,7,"TenthTeeEarlyRound1ScoringAverage",2012
81,81,"Michael Bradley",NA,70.5,141,2,"TenthTeeEarlyRound1ScoringAverage",2012
81,81,"Martin Laird",NA,70.5,141,2,"TenthTeeEarlyRound1ScoringAverage",2012
81,81,"Garth Mulroy",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2012
81,81,"Sean OHair",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2012
81,81,"Vaughn Taylor",NA,70.5,423,6,"TenthTeeEarlyRound1ScoringAverage",2012
81,81,"Camilo Villegas",NA,70.5,846,12,"TenthTeeEarlyRound1ScoringAverage",2012
87,87,"Jonas Blixt",NA,70.57,494,7,"TenthTeeEarlyRound1ScoringAverage",2012
87,87,"Kevin Chappell",NA,70.57,494,7,"TenthTeeEarlyRound1ScoringAverage",2012
89,89,"Jason Bohn",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2012
89,89,"Andres Romero",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2012
91,91,"Mathew Goggin",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2012
91,91,"Louis Oosthuizen",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2012
91,91,"Vijay Singh",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2012
94,94,"Mark Anderson",NA,70.75,283,4,"TenthTeeEarlyRound1ScoringAverage",2012
94,94,"Brendon de Jonge",NA,70.75,566,8,"TenthTeeEarlyRound1ScoringAverage",2012
96,96,"JB Holmes",NA,70.78,637,9,"TenthTeeEarlyRound1ScoringAverage",2012
97,97,"Marco Dawson",NA,70.8,354,5,"TenthTeeEarlyRound1ScoringAverage",2012
97,97,"Greg Owen",NA,70.8,354,5,"TenthTeeEarlyRound1ScoringAverage",2012
97,97,"Tom Pernice Jr",NA,70.8,708,10,"TenthTeeEarlyRound1ScoringAverage",2012
100,100,"JJ Henry",NA,70.83,425,6,"TenthTeeEarlyRound1ScoringAverage",2012
100,100,"Rocco Mediate",NA,70.83,425,6,"TenthTeeEarlyRound1ScoringAverage",2012
102,102,"Chris Couch",NA,70.86,496,7,"TenthTeeEarlyRound1ScoringAverage",2012
102,102,"Rickie Fowler",NA,70.86,496,7,"TenthTeeEarlyRound1ScoringAverage",2012
102,102,"Jerry Kelly",NA,70.86,496,7,"TenthTeeEarlyRound1ScoringAverage",2012
102,102,"Brendan Steele",NA,70.86,496,7,"TenthTeeEarlyRound1ScoringAverage",2012
102,102,"Daniel Summerhays",NA,70.86,496,7,"TenthTeeEarlyRound1ScoringAverage",2012
107,107,"Robert Allenby",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2012
107,107,"Will Claxton",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2012
107,107,"Ben Crane",NA,71,142,2,"TenthTeeEarlyRound1ScoringAverage",2012
107,107,"Charles Howell III",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2012
107,107,"Henrik Stenson",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2012
107,107,"Kevin Streelman",NA,71,426,6,"TenthTeeEarlyRound1ScoringAverage",2012
107,107,"Brendon Todd",NA,71,781,11,"TenthTeeEarlyRound1ScoringAverage",2012
107,107,"Jhonattan Vegas",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2012
115,115,"Ernie Els",NA,71.17,427,6,"TenthTeeEarlyRound1ScoringAverage",2012
115,115,"Seung Yul Noh",NA,71.17,427,6,"TenthTeeEarlyRound1ScoringAverage",2012
115,115,"Lee Westwood",NA,71.17,427,6,"TenthTeeEarlyRound1ScoringAverage",2012
118,118,"Brian Davis",NA,71.18,783,11,"TenthTeeEarlyRound1ScoringAverage",2012
119,119,"Billy Hurley III",NA,71.2,356,5,"TenthTeeEarlyRound1ScoringAverage",2012
120,120,"Stewart Cink",NA,71.22,641,9,"TenthTeeEarlyRound1ScoringAverage",2012
121,121,"John Senden",NA,71.25,285,4,"TenthTeeEarlyRound1ScoringAverage",2012
122,122,"Stephen Ames",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2012
122,122,"Scott Dunlap",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2012
122,122,"Derek Lamely",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2012
122,122,"Marc Leishman",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2012
126,126,"Kevin Kisner",NA,71.4,357,5,"TenthTeeEarlyRound1ScoringAverage",2012
127,127,"Kris Blanks",NA,71.5,286,4,"TenthTeeEarlyRound1ScoringAverage",2012
127,127,"Daniel Chopra",NA,71.5,572,8,"TenthTeeEarlyRound1ScoringAverage",2012
127,127,"Erik Compton",NA,71.5,572,8,"TenthTeeEarlyRound1ScoringAverage",2012
127,127,"Hunter Haas",NA,71.5,286,4,"TenthTeeEarlyRound1ScoringAverage",2012
127,127,"Ryo Ishikawa",NA,71.5,429,6,"TenthTeeEarlyRound1ScoringAverage",2012
127,127,"Freddie Jacobson",NA,71.5,143,2,"TenthTeeEarlyRound1ScoringAverage",2012
133,133,"Cameron Beckman",NA,71.56,644,9,"TenthTeeEarlyRound1ScoringAverage",2012
134,134,"Brian Gay",NA,71.57,501,7,"TenthTeeEarlyRound1ScoringAverage",2012
134,134,"Gary Woodland",NA,71.57,501,7,"TenthTeeEarlyRound1ScoringAverage",2012
136,136,"Blake Adams",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2012
136,136,"James Driscoll",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2012
136,136,"Danny Lee",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2012
136,136,"Adam Scott",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2012
140,140,"Tim Clark",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2012
140,140,"Billy Horschel",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2012
142,142,"Ryuji Imada",NA,71.75,574,8,"TenthTeeEarlyRound1ScoringAverage",2012
142,142,"Steve Wheatcroft",NA,71.75,287,4,"TenthTeeEarlyRound1ScoringAverage",2012
144,144,"Bill Haas",NA,71.78,646,9,"TenthTeeEarlyRound1ScoringAverage",2012
145,145,"Brandt Jobe",NA,71.8,359,5,"TenthTeeEarlyRound1ScoringAverage",2012
145,145,"Billy Mayfair",NA,71.8,718,10,"TenthTeeEarlyRound1ScoringAverage",2012
147,147,"Edward Loar",NA,71.83,431,6,"TenthTeeEarlyRound1ScoringAverage",2012
147,147,"John Merrick",NA,71.83,431,6,"TenthTeeEarlyRound1ScoringAverage",2012
149,149,"Scott Stallings",NA,71.86,503,7,"TenthTeeEarlyRound1ScoringAverage",2012
150,150,"David Mathis",NA,71.89,647,9,"TenthTeeEarlyRound1ScoringAverage",2012
151,151,"Sangmoon Bae",NA,72,432,6,"TenthTeeEarlyRound1ScoringAverage",2012
151,151,"Matt Bettencourt",NA,72,720,10,"TenthTeeEarlyRound1ScoringAverage",2012
151,151,"Jonathan Byrd",NA,72,72,1,"TenthTeeEarlyRound1ScoringAverage",2012
151,151,"Bud Cauley",NA,72,504,7,"TenthTeeEarlyRound1ScoringAverage",2012
151,151,"Tommy Gainey",NA,72,720,10,"TenthTeeEarlyRound1ScoringAverage",2012
151,151,"Justin Rose",NA,72,216,3,"TenthTeeEarlyRound1ScoringAverage",2012
151,151,"Patrick Sheehan",NA,72,360,5,"TenthTeeEarlyRound1ScoringAverage",2012
158,158,"Charlie Beljan",NA,72.17,433,6,"TenthTeeEarlyRound1ScoringAverage",2012
159,159,"Graeme McDowell",NA,72.25,289,4,"TenthTeeEarlyRound1ScoringAverage",2012
160,160,"Charlie Wi",NA,72.29,506,7,"TenthTeeEarlyRound1ScoringAverage",2012
161,161,"Bryce Molder",NA,72.33,434,6,"TenthTeeEarlyRound1ScoringAverage",2012
162,162,"Scott Brown",NA,72.4,362,5,"TenthTeeEarlyRound1ScoringAverage",2012
163,163,"Troy Matteson",NA,72.44,652,9,"TenthTeeEarlyRound1ScoringAverage",2012
164,164,"Miguel Angel Carballo",NA,72.5,290,4,"TenthTeeEarlyRound1ScoringAverage",2012
164,164,"Greg Chalmers",NA,72.5,290,4,"TenthTeeEarlyRound1ScoringAverage",2012
164,164,"Stephen Gangluff",NA,72.5,290,4,"TenthTeeEarlyRound1ScoringAverage",2012
164,164,"Chez Reavie",NA,72.5,145,2,"TenthTeeEarlyRound1ScoringAverage",2012
164,164,"Alexandre Rocha",NA,72.5,290,4,"TenthTeeEarlyRound1ScoringAverage",2012
169,169,"Colt Knost",NA,72.56,653,9,"TenthTeeEarlyRound1ScoringAverage",2012
170,170,"Tim Herron",NA,72.6,363,5,"TenthTeeEarlyRound1ScoringAverage",2012
171,171,"Sung Kang",NA,72.67,436,6,"TenthTeeEarlyRound1ScoringAverage",2012
172,172,"Gary Christian",NA,72.75,291,4,"TenthTeeEarlyRound1ScoringAverage",2012
173,173,"Bob Estes",NA,73,365,5,"TenthTeeEarlyRound1ScoringAverage",2012
173,173,"Robert Karlsson",NA,73,219,3,"TenthTeeEarlyRound1ScoringAverage",2012
173,173,"Chris Kirk",NA,73,365,5,"TenthTeeEarlyRound1ScoringAverage",2012
173,173,"Bo Van Pelt",NA,73,219,3,"TenthTeeEarlyRound1ScoringAverage",2012
173,173,"Boo Weekley",NA,73,511,7,"TenthTeeEarlyRound1ScoringAverage",2012
178,178,"Tom Gillis",NA,73.17,439,6,"TenthTeeEarlyRound1ScoringAverage",2012
179,179,"Trevor Immelman",NA,73.33,440,6,"TenthTeeEarlyRound1ScoringAverage",2012
180,180,"Tommy Biershenk",NA,73.5,294,4,"TenthTeeEarlyRound1ScoringAverage",2012
180,180,"Spencer Levin",NA,73.5,294,4,"TenthTeeEarlyRound1ScoringAverage",2012
182,182,"Charley Hoffman",NA,73.57,515,7,"TenthTeeEarlyRound1ScoringAverage",2012
183,183,"Justin Leonard",NA,73.6,368,5,"TenthTeeEarlyRound1ScoringAverage",2012
184,184,"Michael Thompson",NA,73.75,295,4,"TenthTeeEarlyRound1ScoringAverage",2012
185,185,"Cameron Tringale",NA,73.8,369,5,"TenthTeeEarlyRound1ScoringAverage",2012
186,186,"Bobby Gates",NA,73.86,517,7,"TenthTeeEarlyRound1ScoringAverage",2012
187,187,"DJ Trahan",NA,73.9,739,10,"TenthTeeEarlyRound1ScoringAverage",2012
188,188,"Matt Jones",NA,74,222,3,"TenthTeeEarlyRound1ScoringAverage",2012
189,189,"Roland Thatcher",NA,74.33,223,3,"TenthTeeEarlyRound1ScoringAverage",2012
190,190,"Kyle Thompson",NA,74.75,299,4,"TenthTeeEarlyRound1ScoringAverage",2012
191,191,"Harrison Frazar",NA,77.5,155,2,"TenthTeeEarlyRound1ScoringAverage",2012
