"Back9Round2ScoringAverage_RANKTHISWEEK_2008","Back9Round2ScoringAverage_RANKLASTWEEK_2008","Back9Round2ScoringAverage_PLAYERNAME_2008","Back9Round2ScoringAverage__2008","Back9Round2ScoringAverage_AVG_2008","Back9Round2ScoringAverage_TOTALSTROKES_2008","Back9Round2ScoringAverage_TOTALROUNDS_2008","stat_name","year"
88,88,"Kevin Stadler",NA,35.6,1068,30,"Back9Round2ScoringAverage",2008
89,89,"Aaron Baddeley",NA,35.62,748,21,"Back9Round2ScoringAverage",2008
89,89,"Charley Hoffman",NA,35.62,1033,29,"Back9Round2ScoringAverage",2008
89,89,"Bubba Watson",NA,35.62,1033,29,"Back9Round2ScoringAverage",2008
92,92,"Jeff Overton",NA,35.63,1140,32,"Back9Round2ScoringAverage",2008
92,92,"Patrick Sheehan",NA,35.63,1247,35,"Back9Round2ScoringAverage",2008
94,94,"Brad Adamonis",NA,35.64,998,28,"Back9Round2ScoringAverage",2008
94,94,"Hunter Mahan",NA,35.64,891,25,"Back9Round2ScoringAverage",2008
94,94,"George McNeill",NA,35.64,998,28,"Back9Round2ScoringAverage",2008
94,94,"Rory Sabbatini",NA,35.64,784,22,"Back9Round2ScoringAverage",2008
94,94,"YE Yang",NA,35.64,998,28,"Back9Round2ScoringAverage",2008
99,99,"Troy Matteson",NA,35.67,1070,30,"Back9Round2ScoringAverage",2008
100,100,"Craig Kanada",NA,35.68,785,22,"Back9Round2ScoringAverage",2008
101,101,"Marc Turnesa",NA,35.69,1035,29,"Back9Round2ScoringAverage",2008
102,102,"KJ Choi",NA,35.7,714,20,"Back9Round2ScoringAverage",2008
103,103,"James Driscoll",NA,35.71,1000,28,"Back9Round2ScoringAverage",2008
103,103,"Freddie Jacobson",NA,35.71,857,24,"Back9Round2ScoringAverage",2008
103,103,"Dean Wilson",NA,35.71,1107,31,"Back9Round2ScoringAverage",2008
106,106,"Woody Austin",NA,35.72,1036,29,"Back9Round2ScoringAverage",2008
106,106,"Carl Pettersson",NA,35.72,1036,29,"Back9Round2ScoringAverage",2008
108,108,"Jonathan Byrd",NA,35.73,929,26,"Back9Round2ScoringAverage",2008
109,109,"Michael Allen",NA,35.74,965,27,"Back9Round2ScoringAverage",2008
109,109,"Harrison Frazar",NA,35.74,822,23,"Back9Round2ScoringAverage",2008
109,109,"JJ Henry",NA,35.74,1215,34,"Back9Round2ScoringAverage",2008
112,112,"Chad Collins",NA,35.75,858,24,"Back9Round2ScoringAverage",2008
112,112,"Ron Whittaker",NA,35.75,715,20,"Back9Round2ScoringAverage",2008
114,114,"Jim Furyk",NA,35.76,894,25,"Back9Round2ScoringAverage",2008
115,115,"Charles Howell III",NA,35.77,1073,30,"Back9Round2ScoringAverage",2008
116,116,"John Riegger",NA,35.78,823,23,"Back9Round2ScoringAverage",2008
117,117,"Geoff Ogilvy",NA,35.79,680,19,"Back9Round2ScoringAverage",2008
117,117,"Tom Scherrer",NA,35.79,680,19,"Back9Round2ScoringAverage",2008
119,119,"Corey Pavin",NA,35.8,716,20,"Back9Round2ScoringAverage",2008
120,120,"Robert Gamez",NA,35.81,931,26,"Back9Round2ScoringAverage",2008
120,120,"Kent Jones",NA,35.81,752,21,"Back9Round2ScoringAverage",2008
122,122,"Scott Sterling",NA,35.82,1003,28,"Back9Round2ScoringAverage",2008
123,123,"Johnson Wagner",NA,35.85,932,26,"Back9Round2ScoringAverage",2008
124,124,"Jason Day",NA,35.86,1004,28,"Back9Round2ScoringAverage",2008
124,124,"Nick Flanagan",NA,35.86,1040,29,"Back9Round2ScoringAverage",2008
124,124,"Nathan Green",NA,35.86,1040,29,"Back9Round2ScoringAverage",2008
127,127,"Scott Verplank",NA,35.87,825,23,"Back9Round2ScoringAverage",2008
128,128,"Kenneth Ferrie",NA,35.88,897,25,"Back9Round2ScoringAverage",2008
128,128,"Brandt Snedeker",NA,35.88,897,25,"Back9Round2ScoringAverage",2008
128,128,"Mike Weir",NA,35.88,861,24,"Back9Round2ScoringAverage",2008
131,131,"Lee Janzen",NA,35.89,1005,28,"Back9Round2ScoringAverage",2008
132,132,"Tim Petrovic",NA,35.9,1113,31,"Back9Round2ScoringAverage",2008
133,133,"Cliff Kresge",NA,35.93,1006,28,"Back9Round2ScoringAverage",2008
134,134,"Retief Goosen",NA,35.94,611,17,"Back9Round2ScoringAverage",2008
134,134,"Bo Van Pelt",NA,35.94,1114,31,"Back9Round2ScoringAverage",2008
136,136,"Trevor Immelman",NA,35.95,755,21,"Back9Round2ScoringAverage",2008
136,136,"Brandt Jobe",NA,35.95,683,19,"Back9Round2ScoringAverage",2008
138,138,"Jason Allred",NA,35.96,827,23,"Back9Round2ScoringAverage",2008
138,138,"Tommy Gainey",NA,35.96,827,23,"Back9Round2ScoringAverage",2008
138,138,"Jim McGovern",NA,35.96,899,25,"Back9Round2ScoringAverage",2008
138,138,"Kyle Thompson",NA,35.96,935,26,"Back9Round2ScoringAverage",2008
142,142,"Eric Axley",NA,36,1260,35,"Back9Round2ScoringAverage",2008
142,142,"Bart Bryant",NA,36,828,23,"Back9Round2ScoringAverage",2008
142,142,"Jeff Gove",NA,36,612,17,"Back9Round2ScoringAverage",2008
142,142,"Zach Johnson",NA,36,864,24,"Back9Round2ScoringAverage",2008
142,142,"Michael Letzig",NA,36,1008,28,"Back9Round2ScoringAverage",2008
142,142,"Davis Love III",NA,36,828,23,"Back9Round2ScoringAverage",2008
142,142,"Adam Scott",NA,36,504,14,"Back9Round2ScoringAverage",2008
149,149,"Chris DiMarco",NA,36.03,1045,29,"Back9Round2ScoringAverage",2008
149,149,"Richard Johnson",NA,36.03,1045,29,"Back9Round2ScoringAverage",2008
149,149,"Tim Wilkinson",NA,36.03,1045,29,"Back9Round2ScoringAverage",2008
152,152,"John Senden",NA,36.04,973,27,"Back9Round2ScoringAverage",2008
153,153,"Alejandro Canizares",NA,36.06,577,16,"Back9Round2ScoringAverage",2008
153,153,"Jon Mills",NA,36.06,1154,32,"Back9Round2ScoringAverage",2008
153,153,"Jay Williamson",NA,36.06,1118,31,"Back9Round2ScoringAverage",2008
156,156,"Cameron Beckman",NA,36.07,974,27,"Back9Round2ScoringAverage",2008
156,156,"Todd Hamilton",NA,36.07,1010,28,"Back9Round2ScoringAverage",2008
158,158,"Ryan Moore",NA,36.08,866,24,"Back9Round2ScoringAverage",2008
159,159,"Scott McCarron",NA,36.09,794,22,"Back9Round2ScoringAverage",2008
160,160,"David Lutterus",NA,36.1,758,21,"Back9Round2ScoringAverage",2008
161,161,"Alex Cejka",NA,36.12,903,25,"Back9Round2ScoringAverage",2008
161,161,"Brett Quigley",NA,36.12,903,25,"Back9Round2ScoringAverage",2008
163,163,"Paul Goydos",NA,36.13,867,24,"Back9Round2ScoringAverage",2008
164,164,"Rod Pampling",NA,36.15,976,27,"Back9Round2ScoringAverage",2008
165,165,"Jason Gore",NA,36.17,1085,30,"Back9Round2ScoringAverage",2008
166,166,"Travis Perkins",NA,36.19,760,21,"Back9Round2ScoringAverage",2008
166,166,"Brett Rumford",NA,36.19,941,26,"Back9Round2ScoringAverage",2008
168,168,"Steve Lowery",NA,36.2,905,25,"Back9Round2ScoringAverage",2008
170,170,"Daniel Chopra",NA,36.23,942,26,"Back9Round2ScoringAverage",2008
170,170,"Mathias Gronberg",NA,36.23,1087,30,"Back9Round2ScoringAverage",2008
172,172,"Paul Casey",NA,36.27,544,15,"Back9Round2ScoringAverage",2008
172,172,"Jeff Quinney",NA,36.27,943,26,"Back9Round2ScoringAverage",2008
172,172,"Bob Sowards",NA,36.27,798,22,"Back9Round2ScoringAverage",2008
175,175,"Nick OHern",NA,36.29,871,24,"Back9Round2ScoringAverage",2008
176,176,"Jerry Kelly",NA,36.3,1089,30,"Back9Round2ScoringAverage",2008
177,177,"Charles Warren",NA,36.32,1017,28,"Back9Round2ScoringAverage",2008
178,178,"Rocco Mediate",NA,36.36,909,25,"Back9Round2ScoringAverage",2008
179,179,"Ryan Armour",NA,36.37,1091,30,"Back9Round2ScoringAverage",2008
180,180,"Cody Freeman",NA,36.38,946,26,"Back9Round2ScoringAverage",2008
181,181,"Stephen Leaney",NA,36.41,619,17,"Back9Round2ScoringAverage",2008
182,182,"Rich Beem",NA,36.43,1020,28,"Back9Round2ScoringAverage",2008
182,182,"Justin Bolli",NA,36.43,1020,28,"Back9Round2ScoringAverage",2008
182,182,"Greg Kraft",NA,36.43,765,21,"Back9Round2ScoringAverage",2008
185,185,"Joe Durant",NA,36.46,1021,28,"Back9Round2ScoringAverage",2008
185,185,"JP Hayes",NA,36.46,948,26,"Back9Round2ScoringAverage",2008
185,185,"Nicholas Thompson",NA,36.46,1276,35,"Back9Round2ScoringAverage",2008
188,188,"Olin Browne",NA,36.52,986,27,"Back9Round2ScoringAverage",2008
189,189,"Ernie Els",NA,36.53,548,15,"Back9Round2ScoringAverage",2008
190,190,"Billy Andrade",NA,36.58,878,24,"Back9Round2ScoringAverage",2008
191,191,"Shigeki Maruyama",NA,36.67,550,15,"Back9Round2ScoringAverage",2008
192,192,"Paul Claxton",NA,36.74,845,23,"Back9Round2ScoringAverage",2008
193,193,"David Duval",NA,36.79,699,19,"Back9Round2ScoringAverage",2008
194,194,"Steve Allan",NA,36.9,775,21,"Back9Round2ScoringAverage",2008
195,195,"Mark Calcavecchia",NA,37.05,778,21,"Back9Round2ScoringAverage",2008
195,195,"Andres Romero",NA,37.05,704,19,"Back9Round2ScoringAverage",2008
197,197,"Angel Cabrera",NA,37.25,596,16,"Back9Round2ScoringAverage",2008
