"TenthTeeEarlyLowestRound_RANKTHISWEEK_2015","TenthTeeEarlyLowestRound_RANKLASTWEEK_2015","TenthTeeEarlyLowestRound_PLAYERNAME_2015","TenthTeeEarlyLowestRound_ROUNDS_2015","TenthTeeEarlyLowestRound_LOWRND_2015","stat_name","year"
346,346,"Omar Uresti",4,73,"TenthTeeEarlyLowestRound",2015
346,346,"Stan Utley",2,73,"TenthTeeEarlyLowestRound",2015
369,369,"Seukhyun Baek",6,74,"TenthTeeEarlyLowestRound",2015
369,369,"Mark Brooks",7,74,"TenthTeeEarlyLowestRound",2015
369,369,"David Duval",17,74,"TenthTeeEarlyLowestRound",2015
369,369,"Darren Fichardt",4,74,"TenthTeeEarlyLowestRound",2015
369,369,"Jhared Hack",2,74,"TenthTeeEarlyLowestRound",2015
369,369,"Stephan Jaeger",2,74,"TenthTeeEarlyLowestRound",2015
369,369,"Richard Johnson",3,74,"TenthTeeEarlyLowestRound",2015
369,369,"Steve Lewton",4,74,"TenthTeeEarlyLowestRound",2015
369,369,"Kevin Lucas",2,74,"TenthTeeEarlyLowestRound",2015
369,369,"Matt Mabrey",2,74,"TenthTeeEarlyLowestRound",2015
369,369,"Daniel Miernicki",4,74,"TenthTeeEarlyLowestRound",2015
369,369,"Timothy ONeal",2,74,"TenthTeeEarlyLowestRound",2015
369,369,"Brett Quigley",3,74,"TenthTeeEarlyLowestRound",2015
369,369,"Chad Ramey",2,74,"TenthTeeEarlyLowestRound",2015
369,369,"Sonny Skinner",2,74,"TenthTeeEarlyLowestRound",2015
369,369,"Jay Woodson",4,74,"TenthTeeEarlyLowestRound",2015
385,385,"Danny Chia",4,75,"TenthTeeEarlyLowestRound",2015
385,385,"Keith Clearwater",4,75,"TenthTeeEarlyLowestRound",2015
385,385,"Jeff Corr",2,75,"TenthTeeEarlyLowestRound",2015
385,385,"Michael Davan",2,75,"TenthTeeEarlyLowestRound",2015
385,385,"Garland Green",2,75,"TenthTeeEarlyLowestRound",2015
385,385,"Sam Horsfield",2,75,"TenthTeeEarlyLowestRound",2015
385,385,"Yusaku Miyazato",2,75,"TenthTeeEarlyLowestRound",2015
385,385,"Erick Morales",4,75,"TenthTeeEarlyLowestRound",2015
385,385,"Patrick Newcomb",4,75,"TenthTeeEarlyLowestRound",2015
385,385,"Corey Pavin",2,75,"TenthTeeEarlyLowestRound",2015
385,385,"Derek Tolan",2,75,"TenthTeeEarlyLowestRound",2015
385,385,"Jaco Van Zyl",6,75,"TenthTeeEarlyLowestRound",2015
385,385,"Michael Weaver",3,75,"TenthTeeEarlyLowestRound",2015
398,398,"Mark Calcavecchia",4,76,"TenthTeeEarlyLowestRound",2015
398,398,"Matt Dobyns",2,76,"TenthTeeEarlyLowestRound",2015
398,398,"Ty Dunlap",2,76,"TenthTeeEarlyLowestRound",2015
398,398,"Edward Figueroa",2,76,"TenthTeeEarlyLowestRound",2015
398,398,"Nathan Green",3,76,"TenthTeeEarlyLowestRound",2015
398,398,"Lee Janzen",11,76,"TenthTeeEarlyLowestRound",2015
398,398,"Jun Hak Lee",2,76,"TenthTeeEarlyLowestRound",2015
398,398,"Hao Tong Li",4,76,"TenthTeeEarlyLowestRound",2015
398,398,"Paul McGinley",3,76,"TenthTeeEarlyLowestRound",2015
398,398,"Brent Snyder",2,76,"TenthTeeEarlyLowestRound",2015
398,398,"Chad Sorensen",2,76,"TenthTeeEarlyLowestRound",2015
398,398,"Bob Sowards",2,76,"TenthTeeEarlyLowestRound",2015
398,398,"Kyle Thompson",2,76,"TenthTeeEarlyLowestRound",2015
398,398,"Daniel Venezio",2,76,"TenthTeeEarlyLowestRound",2015
398,398,"Lian Wei Zhang",4,76,"TenthTeeEarlyLowestRound",2015
413,413,"Corey Conners",12,77,"TenthTeeEarlyLowestRound",2015
413,413,"Jeronimo Esteve",2,77,"TenthTeeEarlyLowestRound",2015
413,413,"Cole Hammer",2,77,"TenthTeeEarlyLowestRound",2015
413,413,"David Holmes",2,77,"TenthTeeEarlyLowestRound",2015
413,413,"Shiv Kapur",2,77,"TenthTeeEarlyLowestRound",2015
413,413,"Johan Kok",2,77,"TenthTeeEarlyLowestRound",2015
413,413,"Rick Lewallen",2,77,"TenthTeeEarlyLowestRound",2015
413,413,"Gerardo Ruiz",2,77,"TenthTeeEarlyLowestRound",2015
421,421,"Thomas Birdsey",4,78,"TenthTeeEarlyLowestRound",2015
421,421,"Ross Fisher",10,78,"TenthTeeEarlyLowestRound",2015
421,421,"Miguel Angel Jimenez",15,78,"TenthTeeEarlyLowestRound",2015
421,421,"Joseph Juszczyk",2,78,"TenthTeeEarlyLowestRound",2015
421,421,"Skip Kendall",4,78,"TenthTeeEarlyLowestRound",2015
421,421,"Neal Lancaster",8,78,"TenthTeeEarlyLowestRound",2015
421,421,"Lance Lopez",2,78,"TenthTeeEarlyLowestRound",2015
421,421,"Colin Montgomerie",6,78,"TenthTeeEarlyLowestRound",2015
421,421,"Jin Park",4,78,"TenthTeeEarlyLowestRound",2015
421,421,"Jesper Parnevik",2,78,"TenthTeeEarlyLowestRound",2015
421,421,"Shunsuke Sonoda",2,78,"TenthTeeEarlyLowestRound",2015
432,432,"Rocco Mediate",2,79,"TenthTeeEarlyLowestRound",2015
432,432,"Chris Naegel",6,79,"TenthTeeEarlyLowestRound",2015
432,432,"Jeff Olson",2,79,"TenthTeeEarlyLowestRound",2015
432,432,"Rod Perry",4,79,"TenthTeeEarlyLowestRound",2015
432,432,"Josh Persons",2,79,"TenthTeeEarlyLowestRound",2015
432,432,"Patrick Wilson",2,79,"TenthTeeEarlyLowestRound",2015
438,438,"Darren Clarke",12,80,"TenthTeeEarlyLowestRound",2015
438,438,"Davis Riley",2,80,"TenthTeeEarlyLowestRound",2015
438,438,"Oliver Wilson",8,80,"TenthTeeEarlyLowestRound",2015
441,441,"Robin Freeman",1,81,"TenthTeeEarlyLowestRound",2015
441,441,"Michael Hopper",2,81,"TenthTeeEarlyLowestRound",2015
441,441,"Jake Younan",2,81,"TenthTeeEarlyLowestRound",2015
444,444,"CJ Gatto",2,84,"TenthTeeEarlyLowestRound",2015
445,445,"Ryan Polzin",2,88,"TenthTeeEarlyLowestRound",2015
