"TenthTeeLatePar5ScoringAverage_RANKTHISWEEK_2012","TenthTeeLatePar5ScoringAverage_RANKLASTWEEK_2012","TenthTeeLatePar5ScoringAverage_PLAYERNAME_2012","TenthTeeLatePar5ScoringAverage_ROUNDS_2012","TenthTeeLatePar5ScoringAverage_AVG_2012","TenthTeeLatePar5ScoringAverage_TOTALSTROKES_2012","TenthTeeLatePar5ScoringAverage_TOTALHOLES_2012","stat_name","year"
61,61,"Miguel Angel Carballo",73,4.65,251,54,"TenthTeeLatePar5ScoringAverage",2012
61,61,"Martin Flores",95,4.65,200,43,"TenthTeeLatePar5ScoringAverage",2012
61,61,"Bill Haas",79,4.65,107,23,"TenthTeeLatePar5ScoringAverage",2012
61,61,"Chris Kirk",93,4.65,288,62,"TenthTeeLatePar5ScoringAverage",2012
61,61,"Richard Lee",71,4.65,107,23,"TenthTeeLatePar5ScoringAverage",2012
61,61,"Jeff Maggert",83,4.65,242,52,"TenthTeeLatePar5ScoringAverage",2012
61,61,"Troy Matteson",100,4.65,214,46,"TenthTeeLatePar5ScoringAverage",2012
61,61,"Jeff Overton",101,4.65,344,74,"TenthTeeLatePar5ScoringAverage",2012
61,61,"Scott Piercy",95,4.65,251,54,"TenthTeeLatePar5ScoringAverage",2012
61,61,"Kyle Thompson",51,4.65,172,37,"TenthTeeLatePar5ScoringAverage",2012
71,71,"Chris DiMarco",83,4.66,261,56,"TenthTeeLatePar5ScoringAverage",2012
71,71,"James Driscoll",83,4.66,191,41,"TenthTeeLatePar5ScoringAverage",2012
71,71,"Kevin Kisner",69,4.66,205,44,"TenthTeeLatePar5ScoringAverage",2012
71,71,"Danny Lee",74,4.66,205,44,"TenthTeeLatePar5ScoringAverage",2012
71,71,"Bill Lunde",83,4.66,270,58,"TenthTeeLatePar5ScoringAverage",2012
71,71,"Cameron Tringale",88,4.66,317,68,"TenthTeeLatePar5ScoringAverage",2012
77,77,"Ricky Barnes",92,4.67,243,52,"TenthTeeLatePar5ScoringAverage",2012
77,77,"Keegan Bradley",90,4.67,14,3,"TenthTeeLatePar5ScoringAverage",2012
77,77,"Jonathan Byrd",69,4.67,154,33,"TenthTeeLatePar5ScoringAverage",2012
77,77,"Will Claxton",99,4.67,299,64,"TenthTeeLatePar5ScoringAverage",2012
77,77,"Robert Garrigus",89,4.67,271,58,"TenthTeeLatePar5ScoringAverage",2012
77,77,"Brian Gay",91,4.67,257,55,"TenthTeeLatePar5ScoringAverage",2012
77,77,"Nathan Green",73,4.67,238,51,"TenthTeeLatePar5ScoringAverage",2012
77,77,"Kevin Na",80,4.67,224,48,"TenthTeeLatePar5ScoringAverage",2012
77,77,"DJ Trahan",73,4.67,154,33,"TenthTeeLatePar5ScoringAverage",2012
77,77,"Jhonattan Vegas",77,4.67,196,42,"TenthTeeLatePar5ScoringAverage",2012
87,87,"Bud Cauley",99,4.68,178,38,"TenthTeeLatePar5ScoringAverage",2012
87,87,"Pat Perez",81,4.68,187,40,"TenthTeeLatePar5ScoringAverage",2012
87,87,"Vaughn Taylor",81,4.68,234,50,"TenthTeeLatePar5ScoringAverage",2012
87,87,"Jimmy Walker",101,4.68,234,50,"TenthTeeLatePar5ScoringAverage",2012
91,91,"Roberto Castro",92,4.69,244,52,"TenthTeeLatePar5ScoringAverage",2012
91,91,"Matt Jones",53,4.69,197,42,"TenthTeeLatePar5ScoringAverage",2012
91,91,"Billy Mayfair",90,4.69,197,42,"TenthTeeLatePar5ScoringAverage",2012
91,91,"Charlie Wi",86,4.69,258,55,"TenthTeeLatePar5ScoringAverage",2012
91,91,"Gary Woodland",70,4.69,136,29,"TenthTeeLatePar5ScoringAverage",2012
96,96,"Blake Adams",107,4.7,254,54,"TenthTeeLatePar5ScoringAverage",2012
96,96,"Erik Compton",81,4.7,216,46,"TenthTeeLatePar5ScoringAverage",2012
96,96,"Rocco Mediate",70,4.7,202,43,"TenthTeeLatePar5ScoringAverage",2012
96,96,"Kevin Stadler",85,4.7,155,33,"TenthTeeLatePar5ScoringAverage",2012
100,100,"Gary Christian",91,4.71,245,52,"TenthTeeLatePar5ScoringAverage",2012
100,100,"JB Holmes",90,4.71,193,41,"TenthTeeLatePar5ScoringAverage",2012
100,100,"Edward Loar",59,4.71,160,34,"TenthTeeLatePar5ScoringAverage",2012
100,100,"Carl Pettersson",92,4.71,264,56,"TenthTeeLatePar5ScoringAverage",2012
104,104,"John Daly",50,4.72,85,18,"TenthTeeLatePar5ScoringAverage",2012
104,104,"Brian Harman",101,4.72,151,32,"TenthTeeLatePar5ScoringAverage",2012
104,104,"Sung Kang",75,4.72,283,60,"TenthTeeLatePar5ScoringAverage",2012
104,104,"Martin Laird",77,4.72,250,53,"TenthTeeLatePar5ScoringAverage",2012
104,104,"Garth Mulroy",59,4.72,184,39,"TenthTeeLatePar5ScoringAverage",2012
104,104,"Rod Pampling",88,4.72,217,46,"TenthTeeLatePar5ScoringAverage",2012
104,104,"Kevin Streelman",89,4.72,283,60,"TenthTeeLatePar5ScoringAverage",2012
104,104,"Mark Wilson",84,4.72,269,57,"TenthTeeLatePar5ScoringAverage",2012
112,112,"Arjun Atwal",79,4.73,364,77,"TenthTeeLatePar5ScoringAverage",2012
112,112,"Aaron Baddeley",73,4.73,241,51,"TenthTeeLatePar5ScoringAverage",2012
112,112,"Dustin Johnson",70,4.73,71,15,"TenthTeeLatePar5ScoringAverage",2012
112,112,"Troy Kelly",68,4.73,227,48,"TenthTeeLatePar5ScoringAverage",2012
112,112,"Derek Lamely",64,4.73,194,41,"TenthTeeLatePar5ScoringAverage",2012
112,112,"Chez Reavie",83,4.73,345,73,"TenthTeeLatePar5ScoringAverage",2012
112,112,"Rory Sabbatini",84,4.73,227,48,"TenthTeeLatePar5ScoringAverage",2012
112,112,"Steve Wheatcroft",56,4.73,208,44,"TenthTeeLatePar5ScoringAverage",2012
120,120,"Stephen Ames",54,4.74,161,34,"TenthTeeLatePar5ScoringAverage",2012
120,120,"Gavin Coles",72,4.74,218,46,"TenthTeeLatePar5ScoringAverage",2012
120,120,"Tom Pernice Jr",62,4.74,161,34,"TenthTeeLatePar5ScoringAverage",2012
120,120,"Heath Slocum",93,4.74,237,50,"TenthTeeLatePar5ScoringAverage",2012
120,120,"Michael Thompson",80,4.74,223,47,"TenthTeeLatePar5ScoringAverage",2012
120,120,"Nick Watney",97,4.74,90,19,"TenthTeeLatePar5ScoringAverage",2012
126,126,"Matt Bettencourt",80,4.75,228,48,"TenthTeeLatePar5ScoringAverage",2012
126,126,"Ben Crane",73,4.75,209,44,"TenthTeeLatePar5ScoringAverage",2012
126,126,"Brendan Steele",77,4.75,261,55,"TenthTeeLatePar5ScoringAverage",2012
129,129,"Charley Hoffman",88,4.76,381,80,"TenthTeeLatePar5ScoringAverage",2012
129,129,"William McGirt",96,4.76,362,76,"TenthTeeLatePar5ScoringAverage",2012
129,129,"Greg Owen",90,4.76,243,51,"TenthTeeLatePar5ScoringAverage",2012
129,129,"Josh Teater",97,4.76,219,46,"TenthTeeLatePar5ScoringAverage",2012
129,129,"Bo Van Pelt",84,4.76,176,37,"TenthTeeLatePar5ScoringAverage",2012
134,134,"KJ Choi",71,4.77,62,13,"TenthTeeLatePar5ScoringAverage",2012
134,134,"Ryuji Imada",78,4.77,267,56,"TenthTeeLatePar5ScoringAverage",2012
134,134,"Freddie Jacobson",61,4.77,148,31,"TenthTeeLatePar5ScoringAverage",2012
137,137,"Kris Blanks",65,4.78,239,50,"TenthTeeLatePar5ScoringAverage",2012
137,137,"Scott Brown",65,4.78,258,54,"TenthTeeLatePar5ScoringAverage",2012
137,137,"Jason Day",57,4.78,129,27,"TenthTeeLatePar5ScoringAverage",2012
137,137,"Graham DeLaet",79,4.78,220,46,"TenthTeeLatePar5ScoringAverage",2012
137,137,"Billy Hurley III",70,4.78,282,59,"TenthTeeLatePar5ScoringAverage",2012
137,137,"DA Points",88,4.78,287,60,"TenthTeeLatePar5ScoringAverage",2012
137,137,"Ian Poulter",57,4.78,86,18,"TenthTeeLatePar5ScoringAverage",2012
137,137,"Scott Stallings",78,4.78,177,37,"TenthTeeLatePar5ScoringAverage",2012
145,145,"Michael Bradley",63,4.79,206,43,"TenthTeeLatePar5ScoringAverage",2012
145,145,"Ben Curtis",62,4.79,225,47,"TenthTeeLatePar5ScoringAverage",2012
145,145,"Nick OHern",78,4.79,302,63,"TenthTeeLatePar5ScoringAverage",2012
145,145,"Brendon Todd",78,4.79,249,52,"TenthTeeLatePar5ScoringAverage",2012
149,149,"Robert Allenby",76,4.8,264,55,"TenthTeeLatePar5ScoringAverage",2012
149,149,"Ken Duke",104,4.8,331,69,"TenthTeeLatePar5ScoringAverage",2012
149,149,"Ernie Els",80,4.8,72,15,"TenthTeeLatePar5ScoringAverage",2012
149,149,"Davis Love III",64,4.8,72,15,"TenthTeeLatePar5ScoringAverage",2012
149,149,"Alexandre Rocha",62,4.8,264,55,"TenthTeeLatePar5ScoringAverage",2012
149,149,"Vijay Singh",99,4.8,197,41,"TenthTeeLatePar5ScoringAverage",2012
149,149,"Daniel Summerhays",81,4.8,264,55,"TenthTeeLatePar5ScoringAverage",2012
149,149,"Roland Thatcher",55,4.8,216,45,"TenthTeeLatePar5ScoringAverage",2012
157,157,"Marco Dawson",60,4.81,231,48,"TenthTeeLatePar5ScoringAverage",2012
157,157,"Billy Horschel",63,4.81,178,37,"TenthTeeLatePar5ScoringAverage",2012
157,157,"JJ Killeen",101,4.81,274,57,"TenthTeeLatePar5ScoringAverage",2012
157,157,"Marc Leishman",84,4.81,154,32,"TenthTeeLatePar5ScoringAverage",2012
161,161,"Tommy Gainey",98,4.82,135,28,"TenthTeeLatePar5ScoringAverage",2012
161,161,"Stephen Gangluff",57,4.82,217,45,"TenthTeeLatePar5ScoringAverage",2012
161,161,"Kyle Reifers",86,4.82,188,39,"TenthTeeLatePar5ScoringAverage",2012
161,161,"Camilo Villegas",79,4.82,106,22,"TenthTeeLatePar5ScoringAverage",2012
161,161,"YE Yang",64,4.82,159,33,"TenthTeeLatePar5ScoringAverage",2012
166,166,"Tim Clark",60,4.83,111,23,"TenthTeeLatePar5ScoringAverage",2012
166,166,"David Hearn",95,4.83,290,60,"TenthTeeLatePar5ScoringAverage",2012
168,168,"JJ Henry",93,4.84,266,55,"TenthTeeLatePar5ScoringAverage",2012
168,168,"Colt Knost",79,4.84,184,38,"TenthTeeLatePar5ScoringAverage",2012
168,168,"Ryan Moore",89,4.84,266,55,"TenthTeeLatePar5ScoringAverage",2012
171,171,"Hunter Haas",69,4.85,199,41,"TenthTeeLatePar5ScoringAverage",2012
171,171,"John Mallinger",74,4.85,228,47,"TenthTeeLatePar5ScoringAverage",2012
173,173,"Sangmoon Bae",81,4.86,175,36,"TenthTeeLatePar5ScoringAverage",2012
173,173,"Daniel Chopra",55,4.86,170,35,"TenthTeeLatePar5ScoringAverage",2012
173,173,"Hunter Mahan",88,4.86,102,21,"TenthTeeLatePar5ScoringAverage",2012
173,173,"Patrick Sheehan",58,4.86,243,50,"TenthTeeLatePar5ScoringAverage",2012
173,173,"Chris Stroud",86,4.86,287,59,"TenthTeeLatePar5ScoringAverage",2012
178,178,"Brandt Jobe",57,4.87,151,31,"TenthTeeLatePar5ScoringAverage",2012
179,179,"Graeme McDowell",55,4.88,117,24,"TenthTeeLatePar5ScoringAverage",2012
179,179,"Andres Romero",68,4.88,156,32,"TenthTeeLatePar5ScoringAverage",2012
181,181,"Brian Davis",91,4.89,176,36,"TenthTeeLatePar5ScoringAverage",2012
181,181,"Matt Every",80,4.89,264,54,"TenthTeeLatePar5ScoringAverage",2012
181,181,"Dicky Pride",62,4.89,230,47,"TenthTeeLatePar5ScoringAverage",2012
184,184,"David Mathis",83,4.9,191,39,"TenthTeeLatePar5ScoringAverage",2012
185,185,"Bob Estes",78,4.94,232,47,"TenthTeeLatePar5ScoringAverage",2012
186,186,"Ted Potter Jr",77,4.95,312,63,"TenthTeeLatePar5ScoringAverage",2012
186,186,"David Toms",60,4.95,99,20,"TenthTeeLatePar5ScoringAverage",2012
188,188,"Scott Dunlap",57,5.06,253,50,"TenthTeeLatePar5ScoringAverage",2012
189,189,"Webb Simpson",77,5.09,56,11,"TenthTeeLatePar5ScoringAverage",2012
190,190,"Lee Westwood",60,5.11,46,9,"TenthTeeLatePar5ScoringAverage",2012
