"OnePuttPercentageRound3_RANKTHISWEEK_2006","OnePuttPercentageRound3_RANKLASTWEEK_2006","OnePuttPercentageRound3_PLAYERNAME_2006","OnePuttPercentageRound3__2006","OnePuttPercentageRound3_Pct_2006","OnePuttPercentageRound3_OF1PUTTS_2006","OnePuttPercentageRound3_OFHOLES_2006","stat_name","year"
50,50,"Mark Wilson",NA,41.11,111,270,"OnePuttPercentageRound3",2006
51,51,"Nathan Green",NA,41.06,170,414,"OnePuttPercentageRound3",2006
52,52,"Vijay Singh",NA,40.97,177,432,"OnePuttPercentageRound3",2006
53,53,"Patrick Sheehan",NA,40.85,125,306,"OnePuttPercentageRound3",2006
54,54,"Henrik Bjornstad",NA,40.74,132,324,"OnePuttPercentageRound3",2006
54,54,"Robert Damron",NA,40.74,110,270,"OnePuttPercentageRound3",2006
56,56,"Rod Pampling",NA,40.56,146,360,"OnePuttPercentageRound3",2006
57,57,"Harrison Frazar",NA,40.43,131,324,"OnePuttPercentageRound3",2006
58,58,"Craig Barlow",NA,40.37,109,270,"OnePuttPercentageRound3",2006
58,58,"DJ Trahan",NA,40.37,109,270,"OnePuttPercentageRound3",2006
60,60,"Carl Pettersson",NA,40.35,138,342,"OnePuttPercentageRound3",2006
61,61,"Michael Connell",NA,40.28,29,72,"OnePuttPercentageRound3",2006
61,61,"Mark OMeara",NA,40.28,58,144,"OnePuttPercentageRound3",2006
61,61,"Hidemichi Tanaka",NA,40.28,58,144,"OnePuttPercentageRound3",2006
64,64,"Daniel Chopra",NA,40.21,152,378,"OnePuttPercentageRound3",2006
65,65,"Eric Axley",NA,40.2,123,306,"OnePuttPercentageRound3",2006
65,65,"Jonathan Kaye",NA,40.2,123,306,"OnePuttPercentageRound3",2006
67,67,"Troy Matteson",NA,40.12,130,324,"OnePuttPercentageRound3",2006
68,68,"Nick Watney",NA,40.06,137,342,"OnePuttPercentageRound3",2006
69,69,"Mark Brooks",NA,40,72,180,"OnePuttPercentageRound3",2006
70,70,"Nicholas Thompson",NA,39.93,115,288,"OnePuttPercentageRound3",2006
71,71,"John Cook",NA,39.9,79,198,"OnePuttPercentageRound3",2006
71,71,"James Driscoll",NA,39.9,79,198,"OnePuttPercentageRound3",2006
73,73,"Bob Estes",NA,39.87,122,306,"OnePuttPercentageRound3",2006
73,73,"Peter Lonard",NA,39.87,122,306,"OnePuttPercentageRound3",2006
75,75,"Ian Poulter",NA,39.81,86,216,"OnePuttPercentageRound3",2006
76,76,"Camilo Villegas",NA,39.77,136,342,"OnePuttPercentageRound3",2006
77,77,"Carlos Franco",NA,39.68,100,252,"OnePuttPercentageRound3",2006
78,78,"Brian Gay",NA,39.65,157,396,"OnePuttPercentageRound3",2006
79,79,"Steve Stricker",NA,39.63,107,270,"OnePuttPercentageRound3",2006
79,79,"David Toms",NA,39.63,107,270,"OnePuttPercentageRound3",2006
81,81,"Heath Slocum",NA,39.54,121,306,"OnePuttPercentageRound3",2006
82,82,"Robert Allenby",NA,39.51,128,324,"OnePuttPercentageRound3",2006
82,82,"Rory Sabbatini",NA,39.51,128,324,"OnePuttPercentageRound3",2006
84,84,"Charles Warren",NA,39.47,135,342,"OnePuttPercentageRound3",2006
85,85,"Ryan Palmer",NA,39.44,142,360,"OnePuttPercentageRound3",2006
85,85,"Mike Sposa",NA,39.44,71,180,"OnePuttPercentageRound3",2006
87,87,"Jason Bohn",NA,39.37,163,414,"OnePuttPercentageRound3",2006
88,88,"Brad Faxon",NA,39.32,92,234,"OnePuttPercentageRound3",2006
89,89,"Jonathan Byrd",NA,39.29,99,252,"OnePuttPercentageRound3",2006
90,90,"Ben Crane",NA,39.22,120,306,"OnePuttPercentageRound3",2006
91,91,"Tag Ridings",NA,39.2,127,324,"OnePuttPercentageRound3",2006
92,92,"Hunter Mahan",NA,39.15,148,378,"OnePuttPercentageRound3",2006
93,93,"Paul Azinger",NA,38.89,112,288,"OnePuttPercentageRound3",2006
93,93,"Chad Campbell",NA,38.89,133,342,"OnePuttPercentageRound3",2006
93,93,"Luke Donald",NA,38.89,105,270,"OnePuttPercentageRound3",2006
93,93,"Retief Goosen",NA,38.89,98,252,"OnePuttPercentageRound3",2006
93,93,"Frank Lickliter II",NA,38.89,147,378,"OnePuttPercentageRound3",2006
93,93,"Jeff Overton",NA,38.89,140,360,"OnePuttPercentageRound3",2006
93,93,"Jason Schultz",NA,38.89,77,198,"OnePuttPercentageRound3",2006
93,93,"Bubba Watson",NA,38.89,105,270,"OnePuttPercentageRound3",2006
101,101,"Bo Van Pelt",NA,38.65,160,414,"OnePuttPercentageRound3",2006
102,102,"Charley Hoffman",NA,38.62,146,378,"OnePuttPercentageRound3",2006
103,103,"Steve Lowery",NA,38.61,139,360,"OnePuttPercentageRound3",2006
104,104,"Chris DiMarco",NA,38.52,104,270,"OnePuttPercentageRound3",2006
105,105,"Kris Cox",NA,38.49,97,252,"OnePuttPercentageRound3",2006
106,106,"Brett Quigley",NA,38.36,145,378,"OnePuttPercentageRound3",2006
107,107,"Michael Allen",NA,38.24,117,306,"OnePuttPercentageRound3",2006
107,107,"Alex Cejka",NA,38.24,117,306,"OnePuttPercentageRound3",2006
107,107,"Tim Petrovic",NA,38.24,117,306,"OnePuttPercentageRound3",2006
110,110,"Arjun Atwal",NA,38.19,110,288,"OnePuttPercentageRound3",2006
110,110,"Scott Gutschewski",NA,38.19,55,144,"OnePuttPercentageRound3",2006
112,112,"Jason Gore",NA,38.15,103,270,"OnePuttPercentageRound3",2006
112,112,"Dudley Hart",NA,38.15,103,270,"OnePuttPercentageRound3",2006
114,114,"Jeff Maggert",NA,38.1,96,252,"OnePuttPercentageRound3",2006
115,115,"Ted Purdy",NA,38.01,130,342,"OnePuttPercentageRound3",2006
116,116,"Ryan Moore",NA,37.96,82,216,"OnePuttPercentageRound3",2006
116,116,"Jerry Smith",NA,37.96,123,324,"OnePuttPercentageRound3",2006
116,116,"Tiger Woods",NA,37.96,82,216,"OnePuttPercentageRound3",2006
119,119,"Olin Browne",NA,37.92,157,414,"OnePuttPercentageRound3",2006
120,120,"Geoff Ogilvy",NA,37.85,109,288,"OnePuttPercentageRound3",2006
120,120,"Adam Scott",NA,37.85,109,288,"OnePuttPercentageRound3",2006
122,122,"Steve Jones",NA,37.78,102,270,"OnePuttPercentageRound3",2006
123,123,"Aaron Baddeley",NA,37.7,95,252,"OnePuttPercentageRound3",2006
124,124,"Omar Uresti",NA,37.65,61,162,"OnePuttPercentageRound3",2006
124,124,"Tjaart van der Walt",NA,37.65,61,162,"OnePuttPercentageRound3",2006
126,126,"Jim Furyk",NA,37.57,142,378,"OnePuttPercentageRound3",2006
127,127,"Stephen Ames",NA,37.5,81,216,"OnePuttPercentageRound3",2006
127,127,"Jeff Brehaut",NA,37.5,108,288,"OnePuttPercentageRound3",2006
127,127,"Ryan Hietala",NA,37.5,54,144,"OnePuttPercentageRound3",2006
127,127,"Justin Rose",NA,37.5,135,360,"OnePuttPercentageRound3",2006
127,127,"Brett Wetterich",NA,37.5,108,288,"OnePuttPercentageRound3",2006
132,132,"Arron Oberholser",NA,37.43,128,342,"OnePuttPercentageRound3",2006
133,133,"JB Holmes",NA,37.41,101,270,"OnePuttPercentageRound3",2006
134,134,"Brian Davis",NA,37.35,121,324,"OnePuttPercentageRound3",2006
135,135,"KJ Choi",NA,37.3,141,378,"OnePuttPercentageRound3",2006
135,135,"Bernhard Langer",NA,37.3,94,252,"OnePuttPercentageRound3",2006
135,135,"Jon Mills",NA,37.3,47,126,"OnePuttPercentageRound3",2006
138,138,"Ben Curtis",NA,37.25,114,306,"OnePuttPercentageRound3",2006
139,139,"Kevin Sutherland",NA,37.22,134,360,"OnePuttPercentageRound3",2006
140,140,"Ryuji Imada",NA,37.04,140,378,"OnePuttPercentageRound3",2006
140,140,"Shaun Micheel",NA,37.04,120,324,"OnePuttPercentageRound3",2006
140,140,"Sean OHair",NA,37.04,140,378,"OnePuttPercentageRound3",2006
143,143,"Charles Howell III",NA,36.84,126,342,"OnePuttPercentageRound3",2006
144,144,"Jeff Gove",NA,36.81,106,288,"OnePuttPercentageRound3",2006
145,145,"Jeff Sluman",NA,36.77,139,378,"OnePuttPercentageRound3",2006
146,146,"Billy Mayfair",NA,36.73,119,324,"OnePuttPercentageRound3",2006
147,147,"Fred Couples",NA,36.67,66,180,"OnePuttPercentageRound3",2006
147,147,"Robert Garrigus",NA,36.67,99,270,"OnePuttPercentageRound3",2006
149,149,"Davis Love III",NA,36.6,112,306,"OnePuttPercentageRound3",2006
150,150,"Duffy Waldorf",NA,36.55,125,342,"OnePuttPercentageRound3",2006
151,151,"Billy Andrade",NA,36.51,92,252,"OnePuttPercentageRound3",2006
152,152,"Brian Bateman",NA,36.42,59,162,"OnePuttPercentageRound3",2006
152,152,"John Rollins",NA,36.42,118,324,"OnePuttPercentageRound3",2006
152,152,"Jimmy Walker",NA,36.42,59,162,"OnePuttPercentageRound3",2006
155,155,"David Branshaw",NA,36.39,131,360,"OnePuttPercentageRound3",2006
156,156,"Jose Maria Olazabal",NA,36.32,85,234,"OnePuttPercentageRound3",2006
157,157,"Stephen Leaney",NA,36.3,98,270,"OnePuttPercentageRound3",2006
158,158,"Mathias Gronberg",NA,36.11,104,288,"OnePuttPercentageRound3",2006
158,158,"Matt Hansen",NA,36.11,65,180,"OnePuttPercentageRound3",2006
160,160,"Paul Stankowski",NA,35.9,84,234,"OnePuttPercentageRound3",2006
161,161,"Brent Geiberger",NA,35.83,129,360,"OnePuttPercentageRound3",2006
162,162,"Greg Owen",NA,35.76,103,288,"OnePuttPercentageRound3",2006
163,163,"Bubba Dickerson",NA,35.49,115,324,"OnePuttPercentageRound3",2006
164,164,"David Duval",NA,35.35,70,198,"OnePuttPercentageRound3",2006
164,164,"Danny Ellis",NA,35.35,70,198,"OnePuttPercentageRound3",2006
166,166,"Briny Baird",NA,35.19,95,270,"OnePuttPercentageRound3",2006
166,166,"Steve Elkington",NA,35.19,57,162,"OnePuttPercentageRound3",2006
166,166,"Thomas Levet",NA,35.19,57,162,"OnePuttPercentageRound3",2006
169,169,"Zach Johnson",NA,35.09,120,342,"OnePuttPercentageRound3",2006
170,170,"JJ Henry",NA,35,126,360,"OnePuttPercentageRound3",2006
171,171,"Tim Herron",NA,34.92,88,252,"OnePuttPercentageRound3",2006
171,171,"Ron Whittaker",NA,34.92,88,252,"OnePuttPercentageRound3",2006
173,173,"Bob Tway",NA,34.81,94,270,"OnePuttPercentageRound3",2006
174,174,"Paul Goydos",NA,34.72,75,216,"OnePuttPercentageRound3",2006
174,174,"John Huston",NA,34.72,75,216,"OnePuttPercentageRound3",2006
174,174,"Kent Jones",NA,34.72,125,360,"OnePuttPercentageRound3",2006
177,177,"Chris Smith",NA,34.62,81,234,"OnePuttPercentageRound3",2006
178,178,"Brandt Jobe",NA,34.57,112,324,"OnePuttPercentageRound3",2006
178,178,"Larry Mize",NA,34.57,56,162,"OnePuttPercentageRound3",2006
180,180,"John Senden",NA,34.5,118,342,"OnePuttPercentageRound3",2006
181,181,"Fred Funk",NA,34.44,155,450,"OnePuttPercentageRound3",2006
182,182,"Padraig Harrington",NA,34.34,68,198,"OnePuttPercentageRound3",2006
183,183,"DA Points",NA,34.19,80,234,"OnePuttPercentageRound3",2006
184,184,"Mathew Goggin",NA,33.84,67,198,"OnePuttPercentageRound3",2006
185,185,"Joey Sindelar",NA,33.68,97,288,"OnePuttPercentageRound3",2006
186,186,"Joe Durant",NA,33.33,132,396,"OnePuttPercentageRound3",2006
186,186,"Sergio Garcia",NA,33.33,72,216,"OnePuttPercentageRound3",2006
186,186,"Lucas Glover",NA,33.33,126,378,"OnePuttPercentageRound3",2006
186,186,"Bob May",NA,33.33,66,198,"OnePuttPercentageRound3",2006
186,186,"Kenny Perry",NA,33.33,90,270,"OnePuttPercentageRound3",2006
186,186,"Roger Tambellini",NA,33.33,48,144,"OnePuttPercentageRound3",2006
192,192,"David Howell",NA,32.83,65,198,"OnePuttPercentageRound3",2006
193,193,"Will Ma Kenzie",NA,31.94,92,288,"OnePuttPercentageRound3",2006
194,194,"Skip Kendall",NA,31.85,86,270,"OnePuttPercentageRound3",2006
195,195,"Bart Bryant",NA,31.48,102,324,"OnePuttPercentageRound3",2006
196,196,"Tom Lehman",NA,31.02,67,216,"OnePuttPercentageRound3",2006
