"TenthTeeEarlyLowestRound_RANKTHISWEEK_2013","TenthTeeEarlyLowestRound_RANKLASTWEEK_2013","TenthTeeEarlyLowestRound_PLAYERNAME_2013","TenthTeeEarlyLowestRound_ROUNDS_2013","TenthTeeEarlyLowestRound_LOWRND_2013","stat_name","year"
362,362,"Cody Gribble",2,77,"TenthTeeEarlyLowestRound",2013
362,362,"Chad Kurmel",2,77,"TenthTeeEarlyLowestRound",2013
362,362,"Mitch Lowe",3,77,"TenthTeeEarlyLowestRound",2013
362,362,"Parker McLachlin",4,77,"TenthTeeEarlyLowestRound",2013
362,362,"Jake Narro",2,77,"TenthTeeEarlyLowestRound",2013
362,362,"Peter Williamson",4,77,"TenthTeeEarlyLowestRound",2013
374,374,"Daniel Balin",2,78,"TenthTeeEarlyLowestRound",2013
374,374,"Craig Barlow",2,78,"TenthTeeEarlyLowestRound",2013
374,374,"Matt Bova",2,78,"TenthTeeEarlyLowestRound",2013
374,374,"Vince Covello",2,78,"TenthTeeEarlyLowestRound",2013
374,374,"Rod Perry",8,78,"TenthTeeEarlyLowestRound",2013
374,374,"Stuart Smith",2,78,"TenthTeeEarlyLowestRound",2013
380,380,"Michael Block",3,79,"TenthTeeEarlyLowestRound",2013
380,380,"Daniel Popovic",4,79,"TenthTeeEarlyLowestRound",2013
382,382,"Carl Cooper",2,80,"TenthTeeEarlyLowestRound",2013
382,382,"Sonny Skinner",2,80,"TenthTeeEarlyLowestRound",2013
384,384,"Mathias Gronberg",2,82,"TenthTeeEarlyLowestRound",2013
384,384,"Clayton Wonnell",2,82,"TenthTeeEarlyLowestRound",2013
