"ScoringRating_RANKTHISWEEK_2012","ScoringRating_RANKLASTWEEK_2012","ScoringRating_PLAYERNAME_2012","ScoringRating_EVENTS_2012","ScoringRating_RATING_2012","stat_name","year"
28,28,"Glen Day",1,8.3,"ScoringRating",2012
28,28,"Jason Day",11,8.3,"ScoringRating",2012
28,28,"Jason Dufner",16,8.3,"ScoringRating",2012
28,28,"Matt Every",12,8.3,"ScoringRating",2012
28,28,"David Mathis",10,8.3,"ScoringRating",2012
28,28,"Len Mattiace",1,8.3,"ScoringRating",2012
28,28,"Scott Piercy",18,8.3,"ScoringRating",2012
28,28,"Patrick Reed",7,8.3,"ScoringRating",2012
28,28,"Peter Tomasulo",1,8.3,"ScoringRating",2012
28,28,"Marc Turnesa",2,8.3,"ScoringRating",2012
28,28,"Boo Weekley",9,8.3,"ScoringRating",2012
43,43,"Jonathan Byrd",12,8.2,"ScoringRating",2012
43,43,"Angel Cabrera",4,8.2,"ScoringRating",2012
43,43,"Tim Clark",10,8.2,"ScoringRating",2012
43,43,"Brendon de Jonge",24,8.2,"ScoringRating",2012
43,43,"Joe Durant",4,8.2,"ScoringRating",2012
43,43,"Fred Funk",1,8.2,"ScoringRating",2012
43,43,"Sergio Garcia",11,8.2,"ScoringRating",2012
43,43,"Lee Janzen",6,8.2,"ScoringRating",2012
43,43,"Zach Johnson",19,8.2,"ScoringRating",2012
43,43,"Skip Kendall",3,8.2,"ScoringRating",2012
43,43,"Matt Kuchar",17,8.2,"ScoringRating",2012
43,43,"Martin Laird",12,8.2,"ScoringRating",2012
43,43,"Edward Loar",3,8.2,"ScoringRating",2012
43,43,"Louis Oosthuizen",10,8.2,"ScoringRating",2012
43,43,"Jeff Overton",21,8.2,"ScoringRating",2012
43,43,"Carl Pettersson",18,8.2,"ScoringRating",2012
43,43,"Jeff Quinney",1,8.2,"ScoringRating",2012
43,43,"John Rollins",13,8.2,"ScoringRating",2012
43,43,"Rory Sabbatini",12,8.2,"ScoringRating",2012
43,43,"John Senden",15,8.2,"ScoringRating",2012
43,43,"Brandt Snedeker",16,8.2,"ScoringRating",2012
43,43,"Kevin Stadler",14,8.2,"ScoringRating",2012
43,43,"Scott Stallings",11,8.2,"ScoringRating",2012
43,43,"Shawn Stefani",1,8.2,"ScoringRating",2012
67,67,"Chad Campbell",12,8.1,"ScoringRating",2012
67,67,"Bud Cauley",21,8.1,"ScoringRating",2012
67,67,"Nicolas Colsaerts",5,8.1,"ScoringRating",2012
67,67,"Ben Crane",13,8.1,"ScoringRating",2012
67,67,"Ken Duke",20,8.1,"ScoringRating",2012
67,67,"Martin Flores",16,8.1,"ScoringRating",2012
67,67,"Brian Gay",15,8.1,"ScoringRating",2012
67,67,"Andres Gonzales",1,8.1,"ScoringRating",2012
67,67,"Retief Goosen",5,8.1,"ScoringRating",2012
67,67,"Bill Haas",14,8.1,"ScoringRating",2012
67,67,"Padraig Harrington",10,8.1,"ScoringRating",2012
67,67,"Martin Kaymer",3,8.1,"ScoringRating",2012
67,67,"Jerry Kelly",13,8.1,"ScoringRating",2012
67,67,"Kevin Kisner",8,8.1,"ScoringRating",2012
67,67,"Russell Knox",10,8.1,"ScoringRating",2012
67,67,"Jason Kokrak",10,8.1,"ScoringRating",2012
67,67,"Derek Lamely",6,8.1,"ScoringRating",2012
67,67,"Richard Lee",10,8.1,"ScoringRating",2012
67,67,"Frank Lickliter II",2,8.1,"ScoringRating",2012
67,67,"Bill Lunde",13,8.1,"ScoringRating",2012
67,67,"John Mallinger",12,8.1,"ScoringRating",2012
67,67,"Bryce Molder",15,8.1,"ScoringRating",2012
67,67,"Ryan Moore",20,8.1,"ScoringRating",2012
67,67,"Dustin Morris",1,8.1,"ScoringRating",2012
67,67,"Kevin Na",15,8.1,"ScoringRating",2012
67,67,"Sean OHair",18,8.1,"ScoringRating",2012
67,67,"Geoff Ogilvy",14,8.1,"ScoringRating",2012
67,67,"Ryan Palmer",16,8.1,"ScoringRating",2012
67,67,"DA Points",15,8.1,"ScoringRating",2012
67,67,"Dicky Pride",9,8.1,"ScoringRating",2012
67,67,"Kyle Stanley",14,8.1,"ScoringRating",2012
67,67,"Henrik Stenson",9,8.1,"ScoringRating",2012
67,67,"Josh Teater",17,8.1,"ScoringRating",2012
67,67,"Michael Thompson",13,8.1,"ScoringRating",2012
67,67,"David Toms",8,8.1,"ScoringRating",2012
67,67,"Johnson Wagner",16,8.1,"ScoringRating",2012
103,103,"Aaron Baddeley",12,8,"ScoringRating",2012
103,103,"Charlie Beljan",6,8,"ScoringRating",2012
103,103,"Kris Blanks",9,8,"ScoringRating",2012
103,103,"Jason Bohn",10,8,"ScoringRating",2012
103,103,"Patrick Cantlay",5,8,"ScoringRating",2012
103,103,"Roberto Castro",18,8,"ScoringRating",2012
103,103,"Greg Chalmers",17,8,"ScoringRating",2012
103,103,"Daniel Chopra",6,8,"ScoringRating",2012
103,103,"Will Claxton",19,8,"ScoringRating",2012
103,103,"Chris Couch",9,8,"ScoringRating",2012
103,103,"Jamie Donaldson",2,8,"ScoringRating",2012
103,103,"Bob Estes",14,8,"ScoringRating",2012
103,103,"Jason Gore",1,8,"ScoringRating",2012
103,103,"Hunter Hamrick",2,8,"ScoringRating",2012
103,103,"Peter Hanson",5,8,"ScoringRating",2012
103,103,"Tim Herron",15,8,"ScoringRating",2012
103,103,"Charley Hoffman",14,8,"ScoringRating",2012
103,103,"JB Holmes",17,8,"ScoringRating",2012
103,103,"Charles Howell III",17,8,"ScoringRating",2012
103,103,"John Huh",20,8,"ScoringRating",2012
103,103,"Trevor Immelman",11,8,"ScoringRating",2012
103,103,"Danny Lee",10,8,"ScoringRating",2012
103,103,"Jeff Maggert",14,8,"ScoringRating",2012
103,103,"John Merrick",13,8,"ScoringRating",2012
103,103,"Seung Yul Noh",20,8,"ScoringRating",2012
103,103,"Greg Owen",16,8,"ScoringRating",2012
103,103,"Pat Perez",17,8,"ScoringRating",2012
103,103,"Tim Petrovic",4,8,"ScoringRating",2012
103,103,"Andres Romero",9,8,"ScoringRating",2012
103,103,"Gene Sauers",1,8,"ScoringRating",2012
103,103,"Vijay Singh",20,8,"ScoringRating",2012
103,103,"Daniel Summerhays",12,8,"ScoringRating",2012
103,103,"Vaughn Taylor",11,8,"ScoringRating",2012
103,103,"Cameron Tringale",17,8,"ScoringRating",2012
103,103,"Jimmy Walker",21,8,"ScoringRating",2012
103,103,"Lee Westwood",10,8,"ScoringRating",2012
139,139,"Blake Adams",18,7.9,"ScoringRating",2012
139,139,"Mark Anderson",10,7.9,"ScoringRating",2012
139,139,"Eric Axley",1,7.9,"ScoringRating",2012
139,139,"Steven Bowditch",4,7.9,"ScoringRating",2012
139,139,"Alex Cejka",5,7.9,"ScoringRating",2012
139,139,"KJ Choi",12,7.9,"ScoringRating",2012
139,139,"Gary Christian",15,7.9,"ScoringRating",2012
139,139,"Stewart Cink",12,7.9,"ScoringRating",2012
139,139,"Darren Clarke",1,7.9,"ScoringRating",2012
139,139,"Gavin Coles",10,7.9,"ScoringRating",2012
139,139,"Fred Couples",2,7.9,"ScoringRating",2012
139,139,"John Daly",7,7.9,"ScoringRating",2012
139,139,"Robert Damron",1,7.9,"ScoringRating",2012
139,139,"Graham DeLaet",15,7.9,"ScoringRating",2012
139,139,"James Driscoll",13,7.9,"ScoringRating",2012
139,139,"Ernie Els",15,7.9,"ScoringRating",2012
139,139,"Harris English",21,7.9,"ScoringRating",2012
139,139,"Rickie Fowler",16,7.9,"ScoringRating",2012
139,139,"Marcus Fraser",1,7.9,"ScoringRating",2012
139,139,"Tommy Gainey",16,7.9,"ScoringRating",2012
139,139,"Tom Gillis",15,7.9,"ScoringRating",2012
139,139,"Anders Hansen",1,7.9,"ScoringRating",2012
139,139,"David Hearn",18,7.9,"ScoringRating",2012
139,139,"Billy Horschel",11,7.9,"ScoringRating",2012
139,139,"Freddie Jacobson",10,7.9,"ScoringRating",2012
139,139,"Brandt Jobe",8,7.9,"ScoringRating",2012
139,139,"Robert Karlsson",8,7.9,"ScoringRating",2012
139,139,"Chris Kirk",19,7.9,"ScoringRating",2012
139,139,"Jarrod Lyle",4,7.9,"ScoringRating",2012
139,139,"Will Ma Kenzie",1,7.9,"ScoringRating",2012
139,139,"Hunter Mahan",16,7.9,"ScoringRating",2012
139,139,"Steve Marino",2,7.9,"ScoringRating",2012
139,139,"Troy Matteson",15,7.9,"ScoringRating",2012
139,139,"Graeme McDowell",8,7.9,"ScoringRating",2012
139,139,"Rocco Mediate",10,7.9,"ScoringRating",2012
139,139,"Garth Mulroy",8,7.9,"ScoringRating",2012
139,139,"Juvic Pagunsan",1,7.9,"ScoringRating",2012
139,139,"Rod Pampling",14,7.9,"ScoringRating",2012
139,139,"Corey Pavin",2,7.9,"ScoringRating",2012
139,139,"Tom Pernice Jr",6,7.9,"ScoringRating",2012
139,139,"Ian Poulter",10,7.9,"ScoringRating",2012
139,139,"Heath Slocum",14,7.9,"ScoringRating",2012
139,139,"Kevin Streelman",17,7.9,"ScoringRating",2012
139,139,"Chris Stroud",13,7.9,"ScoringRating",2012
139,139,"Justin Thomas",1,7.9,"ScoringRating",2012
139,139,"Kyle Thompson",3,7.9,"ScoringRating",2012
139,139,"Nick Watney",19,7.9,"ScoringRating",2012
139,139,"Steve Wheatcroft",4,7.9,"ScoringRating",2012
139,139,"Charlie Wi",17,7.9,"ScoringRating",2012
139,139,"Gary Woodland",10,7.9,"ScoringRating",2012
139,139,"YE Yang",10,7.9,"ScoringRating",2012
190,190,"Robert Allenby",9,7.8,"ScoringRating",2012
190,190,"Stephen Ames",5,7.8,"ScoringRating",2012
190,190,"Ricky Barnes",17,7.8,"ScoringRating",2012
190,190,"Mark Brooks",1,7.8,"ScoringRating",2012
190,190,"Kevin Chappell",14,7.8,"ScoringRating",2012
190,190,"Chris DiMarco",11,7.8,"ScoringRating",2012
190,190,"Harrison Frazar",7,7.8,"ScoringRating",2012
190,190,"Nathan Green",11,7.8,"ScoringRating",2012
190,190,"Hunter Haas",8,7.8,"ScoringRating",2012
190,190,"Brian Harman",19,7.8,"ScoringRating",2012
190,190,"JJ Henry",13,7.8,"ScoringRating",2012
190,190,"Billy Hurley III",6,7.8,"ScoringRating",2012
190,190,"Miguel Angel Jimenez",1,7.8,"ScoringRating",2012
190,190,"Kent Jones",1,7.8,"ScoringRating",2012
190,190,"Matt Jones",7,7.8,"ScoringRating",2012
190,190,"Sung Kang",6,7.8,"ScoringRating",2012
190,190,"KT Kim",3,7.8,"ScoringRating",2012
190,190,"Scott Langley",2,7.8,"ScoringRating",2012
190,190,"Spencer Levin",15,7.8,"ScoringRating",2012
190,190,"Steve Lowery",1,7.8,"ScoringRating",2012
190,190,"Billy Mayfair",14,7.8,"ScoringRating",2012
190,190,"William McGirt",15,7.8,"ScoringRating",2012
190,190,"George McNeill",15,7.8,"ScoringRating",2012
190,190,"Kenny Perry",4,7.8,"ScoringRating",2012
190,190,"John Peterson",1,7.8,"ScoringRating",2012
190,190,"Brett Quigley",1,7.8,"ScoringRating",2012
190,190,"Chez Reavie",14,7.8,"ScoringRating",2012
190,190,"Kyle Reifers",15,7.8,"ScoringRating",2012
190,190,"Chris Riley",7,7.8,"ScoringRating",2012
190,190,"Brendon Todd",7,7.8,"ScoringRating",2012
190,190,"DJ Trahan",9,7.8,"ScoringRating",2012
190,190,"Camilo Villegas",15,7.8,"ScoringRating",2012
190,190,"Duffy Waldorf",6,7.8,"ScoringRating",2012
223,223,"Stuart Appleby",12,7.7,"ScoringRating",2012
223,223,"Arjun Atwal",10,7.7,"ScoringRating",2012
223,223,"Briny Baird",4,7.7,"ScoringRating",2012
223,223,"Erik Compton",12,7.7,"ScoringRating",2012
223,223,"Mathew Goggin",9,7.7,"ScoringRating",2012
223,223,"Randall Hutchison",1,7.7,"ScoringRating",2012
223,223,"Ryuji Imada",9,7.7,"ScoringRating",2012
223,223,"Ryo Ishikawa",7,7.7,"ScoringRating",2012
223,223,"JJ Killeen",14,7.7,"ScoringRating",2012
223,223,"Colt Knost",9,7.7,"ScoringRating",2012
223,223,"Marc Leishman",18,7.7,"ScoringRating",2012
223,223,"Zack Miller",3,7.7,"ScoringRating",2012
223,223,"Francesco Molinari",2,7.7,"ScoringRating",2012
223,223,"Nick OHern",11,7.7,"ScoringRating",2012
223,223,"Garrett Willis",4,7.7,"ScoringRating",2012
238,238,"Sangmoon Bae",12,7.6,"ScoringRating",2012
238,238,"Thomas Bjorn",3,7.6,"ScoringRating",2012
238,238,"Scott Dunlap",7,7.6,"ScoringRating",2012
238,238,"David Duval",2,7.6,"ScoringRating",2012
238,238,"Bobby Gates",14,7.6,"ScoringRating",2012
238,238,"Troy Kelly",8,7.6,"ScoringRating",2012
238,238,"Alexandre Rocha",7,7.6,"ScoringRating",2012
238,238,"Jordan Spieth",2,7.6,"ScoringRating",2012
238,238,"Paul Stankowski",3,7.6,"ScoringRating",2012
238,238,"Roland Thatcher",6,7.6,"ScoringRating",2012
238,238,"Jhonattan Vegas",13,7.6,"ScoringRating",2012
238,238,"Mark Wilson",15,7.6,"ScoringRating",2012
250,250,"Cameron Beckman",12,7.5,"ScoringRating",2012
250,250,"Matt Bettencourt",7,7.5,"ScoringRating",2012
250,250,"Michael Bradley",7,7.5,"ScoringRating",2012
250,250,"Miguel Angel Carballo",9,7.5,"ScoringRating",2012
250,250,"Derek Ernst",1,7.5,"ScoringRating",2012
250,250,"Lucas Glover",4,7.5,"ScoringRating",2012
250,250,"Branden Grace",3,7.5,"ScoringRating",2012
250,250,"Todd Hamilton",2,7.5,"ScoringRating",2012
250,250,"Anthony Kim",2,7.5,"ScoringRating",2012
250,250,"Kelly Kraft",2,7.5,"ScoringRating",2012
250,250,"Hank Kuehne",2,7.5,"ScoringRating",2012
250,250,"Justin Leonard",11,7.5,"ScoringRating",2012
250,250,"Shaun Micheel",5,7.5,"ScoringRating",2012
250,250,"Joe Ogilvie",6,7.5,"ScoringRating",2012
250,250,"Carl Paulson",1,7.5,"ScoringRating",2012
250,250,"Ted Potter Jr",11,7.5,"ScoringRating",2012
250,250,"Chase Wright",1,7.5,"ScoringRating",2012
267,267,"Guy Boros",1,7.4,"ScoringRating",2012
267,267,"Joseph Bramlett",1,7.4,"ScoringRating",2012
267,267,"Bart Bryant",1,7.4,"ScoringRating",2012
267,267,"Doug LaBelle II",1,7.4,"ScoringRating",2012
267,267,"Matt McQuillan",2,7.4,"ScoringRating",2012
267,267,"Alvaro Quiros",3,7.4,"ScoringRating",2012
267,267,"Patrick Sheehan",5,7.4,"ScoringRating",2012
267,267,"Brett Wetterich",1,7.4,"ScoringRating",2012
275,275,"Shane Bertsch",5,7.3,"ScoringRating",2012
275,275,"Albin Choi",1,7.3,"ScoringRating",2012
275,275,"Marco Dawson",7,7.3,"ScoringRating",2012
275,275,"Jamie Lovemark",5,7.3,"ScoringRating",2012
275,275,"Fran Quinn",1,7.3,"ScoringRating",2012
275,275,"Robert Rock",2,7.3,"ScoringRating",2012
275,275,"Brendan Steele",13,7.3,"ScoringRating",2012
282,282,"Tommy Biershenk",8,7.2,"ScoringRating",2012
282,282,"Paul Casey",2,7.2,"ScoringRating",2012
282,282,"Simon Dyson",2,7.2,"ScoringRating",2012
282,282,"Mathias Gronberg",1,7.2,"ScoringRating",2012
282,282,"Hennie Otto",1,7.2,"ScoringRating",2012
282,282,"Kevin Sutherland",2,7.2,"ScoringRating",2012
282,282,"Danny Willett",1,7.2,"ScoringRating",2012
289,289,"Rafa Cabrera Bello",2,7.1,"ScoringRating",2012
289,289,"Jbe Kruger",1,7.1,"ScoringRating",2012
289,289,"Koumei Oda",1,7.1,"ScoringRating",2012
289,289,"Ted Purdy",2,7.1,"ScoringRating",2012
289,289,"Omar Uresti",2,7.1,"ScoringRating",2012
289,289,"Tom Watson",1,7.1,"ScoringRating",2012
295,295,"Craig Barlow",1,7,"ScoringRating",2012
295,295,"Robert Gamez",2,7,"ScoringRating",2012
295,295,"Marcel Siem",1,7,"ScoringRating",2012
298,298,"Matt Hill",1,6.9,"ScoringRating",2012
298,298,"Jesper Parnevik",1,6.9,"ScoringRating",2012
300,300,"Gonzalo Fdez Castano",2,6.8,"ScoringRating",2012
300,300,"Ben Kohles",1,6.8,"ScoringRating",2012
300,300,"Joost Luiten",1,6.8,"ScoringRating",2012
300,300,"Jose Maria Olazabal",1,6.8,"ScoringRating",2012
300,300,"Bernd Wiesberger",1,6.8,"ScoringRating",2012
305,305,"Yoshinori Fujimoto",1,6.7,"ScoringRating",2012
305,305,"Tadahiro Takayama",1,6.7,"ScoringRating",2012
307,307,"Neal Lancaster",1,6.6,"ScoringRating",2012
308,308,"Stephen Gangluff",2,6.4,"ScoringRating",2012
308,308,"Pablo Larrazabal",1,6.4,"ScoringRating",2012
308,308,"Paul Lawrie",2,6.4,"ScoringRating",2012
308,308,"Jeev Milkha Singh",1,6.4,"ScoringRating",2012
312,312,"Alexander Noren",1,6.3,"ScoringRating",2012
313,313,"Jonathan Fly",1,5.9,"ScoringRating",2012
314,314,"Toshinori Muto",1,5.8,"ScoringRating",2012
315,315,"Michael Hoey",1,5.7,"ScoringRating",2012
316,316,"Tetsuji Hiratsuka",1,5.6,"ScoringRating",2012
317,317,"Oliver Bekker",1,5.4,"ScoringRating",2012
318,318,"Tom Lewis",1,4.7,"ScoringRating",2012
