"AveragePuttingDistanceGIR3Putts_RANKTHISWEEK_2007","AveragePuttingDistanceGIR3Putts_RANKLASTWEEK_2007","AveragePuttingDistanceGIR3Putts_PLAYERNAME_2007","AveragePuttingDistanceGIR3Putts_ROUNDS_2007","AveragePuttingDistanceGIR3Putts_AVG_2007","AveragePuttingDistanceGIR3Putts_DISTANCEFEET_2007","AveragePuttingDistanceGIR3Putts_TOTALPUTTS_2007","stat_name","year"
49,49,"Stephen Ames",81,NA,13.636,26,"AveragePuttingDistanceGIR3Putts",2007
50,50,"Brian Bateman",55,NA,16.73,32,"AveragePuttingDistanceGIR3Putts",2007
50,50,"Parker McLachlin",83,NA,20.916,40,"AveragePuttingDistanceGIR3Putts",2007
50,50,"Brett Quigley",79,NA,13.588,26,"AveragePuttingDistanceGIR3Putts",2007
50,50,"John Senden",97,NA,29.303,56,"AveragePuttingDistanceGIR3Putts",2007
54,54,"Briny Baird",115,NA,37.617,72,"AveragePuttingDistanceGIR3Putts",2007
54,54,"Stewart Cink",91,NA,18.278,35,"AveragePuttingDistanceGIR3Putts",2007
54,54,"Bubba Watson",80,NA,18.795,36,"AveragePuttingDistanceGIR3Putts",2007
57,57,"Tim Petrovic",106,NA,27.591,53,"AveragePuttingDistanceGIR3Putts",2007
58,58,"Stuart Appleby",74,NA,15.071,29,"AveragePuttingDistanceGIR3Putts",2007
58,58,"Tim Clark",66,NA,6.762,13,"AveragePuttingDistanceGIR3Putts",2007
58,58,"Luke Donald",69,NA,11.964,23,"AveragePuttingDistanceGIR3Putts",2007
58,58,"Daisuke Maruyama",86,NA,24.965,48,"AveragePuttingDistanceGIR3Putts",2007
62,62,"Retief Goosen",50,NA,5.19,10,"AveragePuttingDistanceGIR3Putts",2007
62,62,"Charley Hoffman",97,NA,17.641,34,"AveragePuttingDistanceGIR3Putts",2007
62,62,"Jarrod Lyle",77,NA,18.151,35,"AveragePuttingDistanceGIR3Putts",2007
62,62,"Vijay Singh",102,NA,19.722,38,"AveragePuttingDistanceGIR3Putts",2007
66,66,"Mike Weir",82,NA,17.091,33,"AveragePuttingDistanceGIR3Putts",2007
67,67,"Anthony Kim",93,NA,21.706,42,"AveragePuttingDistanceGIR3Putts",2007
67,67,"Billy Mayfair",98,NA,25.866,50,"AveragePuttingDistanceGIR3Putts",2007
67,67,"Steve Wheatcroft",73,NA,20.158,39,"AveragePuttingDistanceGIR3Putts",2007
70,70,"Jeff Brehaut",59,NA,14.966,29,"AveragePuttingDistanceGIR3Putts",2007
71,71,"Jason Bohn",57,NA,13.382,26,"AveragePuttingDistanceGIR3Putts",2007
71,71,"Doug LaBelle II",104,NA,20.08,39,"AveragePuttingDistanceGIR3Putts",2007
73,73,"Jason Dufner",100,NA,31.881,62,"AveragePuttingDistanceGIR3Putts",2007
73,73,"Jaco Van Zyl",51,NA,17.478,34,"AveragePuttingDistanceGIR3Putts",2007
73,73,"Tiger Woods",63,NA,6.683,13,"AveragePuttingDistanceGIR3Putts",2007
76,76,"Ian Poulter",63,NA,8.728,17,"AveragePuttingDistanceGIR3Putts",2007
77,77,"Bill Haas",93,NA,25.581,50,"AveragePuttingDistanceGIR3Putts",2007
77,77,"Bob Tway",103,NA,18.945,37,"AveragePuttingDistanceGIR3Putts",2007
79,79,"Dicky Pride",71,NA,12.784,25,"AveragePuttingDistanceGIR3Putts",2007
80,80,"Mark Brooks",53,NA,10.208,20,"AveragePuttingDistanceGIR3Putts",2007
80,80,"Justin Leonard",95,NA,21.941,43,"AveragePuttingDistanceGIR3Putts",2007
82,82,"Steve Flesch",100,NA,27.504,54,"AveragePuttingDistanceGIR3Putts",2007
83,83,"Kevin Na",84,NA,15.761,31,"AveragePuttingDistanceGIR3Putts",2007
84,84,"Shaun Micheel",91,NA,21.788,43,"AveragePuttingDistanceGIR3Putts",2007
84,84,"Phil Mickelson",73,NA,7.6,15,"AveragePuttingDistanceGIR3Putts",2007
84,84,"Jeff Quinney",95,NA,20.791,41,"AveragePuttingDistanceGIR3Putts",2007
87,87,"Harrison Frazar",88,NA,24.305,48,"AveragePuttingDistanceGIR3Putts",2007
87,87,"Tom Lehman",62,NA,16.201,32,"AveragePuttingDistanceGIR3Putts",2007
87,87,"John Merrick",92,NA,29.867,59,"AveragePuttingDistanceGIR3Putts",2007
90,90,"Zach Johnson",76,NA,7.576,15,"AveragePuttingDistanceGIR3Putts",2007
91,91,"Shigeki Maruyama",84,NA,15.619,31,"AveragePuttingDistanceGIR3Putts",2007
92,92,"JP Hayes",89,NA,18.604,37,"AveragePuttingDistanceGIR3Putts",2007
92,92,"Davis Love III",66,NA,16.591,33,"AveragePuttingDistanceGIR3Putts",2007
92,92,"Charles Warren",101,NA,34.228,68,"AveragePuttingDistanceGIR3Putts",2007
95,95,"Mathew Goggin",97,NA,26.111,52,"AveragePuttingDistanceGIR3Putts",2007
95,95,"Charles Howell III",89,NA,13.554,27,"AveragePuttingDistanceGIR3Putts",2007
95,95,"Kent Jones",97,NA,25.627,51,"AveragePuttingDistanceGIR3Putts",2007
98,98,"Robert Gamez",88,NA,16.036,32,"AveragePuttingDistanceGIR3Putts",2007
99,99,"Aaron Baddeley",83,NA,9.503,19,"AveragePuttingDistanceGIR3Putts",2007
99,99,"Chris DiMarco",79,NA,11.502,23,"AveragePuttingDistanceGIR3Putts",2007
99,99,"Jeff Gove",103,NA,34.982,70,"AveragePuttingDistanceGIR3Putts",2007
99,99,"Rory Sabbatini",81,NA,11.497,23,"AveragePuttingDistanceGIR3Putts",2007
103,103,"Camilo Villegas",82,NA,15.971,32,"AveragePuttingDistanceGIR3Putts",2007
104,104,"Jesper Parnevik",88,NA,14.432,29,"AveragePuttingDistanceGIR3Putts",2007
105,105,"Michael Sim",52,NA,10.429,21,"AveragePuttingDistanceGIR3Putts",2007
106,106,"Craig Barlow",52,NA,15.38,31,"AveragePuttingDistanceGIR3Putts",2007
106,106,"Arron Oberholser",69,NA,7.938,16,"AveragePuttingDistanceGIR3Putts",2007
108,108,"Sean OHair",98,NA,28.072,57,"AveragePuttingDistanceGIR3Putts",2007
109,109,"Billy Andrade",88,NA,26.991,55,"AveragePuttingDistanceGIR3Putts",2007
109,109,"Jeff Maggert",79,NA,18.671,38,"AveragePuttingDistanceGIR3Putts",2007
109,109,"Joe Ogilvie",102,NA,16.697,34,"AveragePuttingDistanceGIR3Putts",2007
109,109,"Chris Stroud",66,NA,14.715,30,"AveragePuttingDistanceGIR3Putts",2007
113,113,"Tom Byrum",50,NA,9.773,20,"AveragePuttingDistanceGIR3Putts",2007
113,113,"JJ Henry",86,NA,17.12,35,"AveragePuttingDistanceGIR3Putts",2007
115,115,"David Toms",80,NA,13.176,27,"AveragePuttingDistanceGIR3Putts",2007
116,116,"Will Ma Kenzie",100,NA,30.193,62,"AveragePuttingDistanceGIR3Putts",2007
116,116,"Ryan Palmer",91,NA,18.032,37,"AveragePuttingDistanceGIR3Putts",2007
118,118,"Nathan Green",103,NA,14.104,29,"AveragePuttingDistanceGIR3Putts",2007
118,118,"Adam Scott",69,NA,15.055,31,"AveragePuttingDistanceGIR3Putts",2007
118,118,"Nick Watney",87,NA,21.375,44,"AveragePuttingDistanceGIR3Putts",2007
121,121,"Duffy Waldorf",69,NA,13.572,28,"AveragePuttingDistanceGIR3Putts",2007
122,122,"Michael Allen",74,NA,15.983,33,"AveragePuttingDistanceGIR3Putts",2007
122,122,"Brian Gay",107,NA,15.988,33,"AveragePuttingDistanceGIR3Putts",2007
122,122,"Tom Pernice Jr",104,NA,19.855,41,"AveragePuttingDistanceGIR3Putts",2007
122,122,"DJ Trahan",99,NA,27.106,56,"AveragePuttingDistanceGIR3Putts",2007
126,126,"Paul Goydos",60,NA,10.146,21,"AveragePuttingDistanceGIR3Putts",2007
126,126,"Corey Pavin",81,NA,15.944,33,"AveragePuttingDistanceGIR3Putts",2007
126,126,"Kyle Reifers",71,NA,21.234,44,"AveragePuttingDistanceGIR3Putts",2007
126,126,"Jeff Sluman",60,NA,11.594,24,"AveragePuttingDistanceGIR3Putts",2007
130,130,"Ken Duke",112,NA,21.222,44,"AveragePuttingDistanceGIR3Putts",2007
130,130,"Stephen Leaney",82,NA,15.435,32,"AveragePuttingDistanceGIR3Putts",2007
130,130,"Jason Schultz",63,NA,16.869,35,"AveragePuttingDistanceGIR3Putts",2007
130,130,"Boo Weekley",101,NA,18.329,38,"AveragePuttingDistanceGIR3Putts",2007
134,134,"John Rollins",102,NA,22.129,46,"AveragePuttingDistanceGIR3Putts",2007
135,135,"Jim Rutledge",59,NA,17.285,36,"AveragePuttingDistanceGIR3Putts",2007
136,136,"Glen Day",85,NA,16.738,35,"AveragePuttingDistanceGIR3Putts",2007
137,137,"Matt Kuchar",85,NA,13.358,28,"AveragePuttingDistanceGIR3Putts",2007
137,137,"Steve Lowery",74,NA,22.885,48,"AveragePuttingDistanceGIR3Putts",2007
137,137,"Kirk Triplett",77,NA,20.524,43,"AveragePuttingDistanceGIR3Putts",2007
140,140,"Brandt Snedeker",105,NA,11.43,24,"AveragePuttingDistanceGIR3Putts",2007
141,141,"Robert Allenby",90,NA,23.75,50,"AveragePuttingDistanceGIR3Putts",2007
141,141,"Frank Lickliter II",95,NA,21.395,45,"AveragePuttingDistanceGIR3Putts",2007
141,141,"Rocco Mediate",72,NA,16.145,34,"AveragePuttingDistanceGIR3Putts",2007
141,141,"Greg Owen",81,NA,26.11,55,"AveragePuttingDistanceGIR3Putts",2007
141,141,"Kevin Sutherland",85,NA,12.823,27,"AveragePuttingDistanceGIR3Putts",2007
141,141,"Vaughn Taylor",91,NA,11.881,25,"AveragePuttingDistanceGIR3Putts",2007
147,147,"Pat Perez",84,NA,13.735,29,"AveragePuttingDistanceGIR3Putts",2007
148,148,"Jose Coceres",50,NA,10.398,22,"AveragePuttingDistanceGIR3Putts",2007
148,148,"Gavin Coles",87,NA,15.135,32,"AveragePuttingDistanceGIR3Putts",2007
148,148,"Bob Heintz",85,NA,12.768,27,"AveragePuttingDistanceGIR3Putts",2007
151,151,"Daniel Chopra",106,NA,19.839,42,"AveragePuttingDistanceGIR3Putts",2007
151,151,"Geoff Ogilvy",84,NA,17.007,36,"AveragePuttingDistanceGIR3Putts",2007
153,153,"Craig Kanada",109,NA,22.133,47,"AveragePuttingDistanceGIR3Putts",2007
153,153,"Michael Putnam",96,NA,22.152,47,"AveragePuttingDistanceGIR3Putts",2007
155,155,"Steve Elkington",87,NA,12.681,27,"AveragePuttingDistanceGIR3Putts",2007
156,156,"Todd Hamilton",76,NA,12.205,26,"AveragePuttingDistanceGIR3Putts",2007
156,156,"Carl Pettersson",111,NA,20.185,43,"AveragePuttingDistanceGIR3Putts",2007
158,158,"Rich Barcelo",80,NA,17.801,38,"AveragePuttingDistanceGIR3Putts",2007
158,158,"Jerry Kelly",101,NA,19.652,42,"AveragePuttingDistanceGIR3Putts",2007
160,160,"Brian Davis",101,NA,18.219,39,"AveragePuttingDistanceGIR3Putts",2007
160,160,"Nick OHern",72,NA,6.999,15,"AveragePuttingDistanceGIR3Putts",2007
160,160,"Joey Sindelar",75,NA,17.73,38,"AveragePuttingDistanceGIR3Putts",2007
160,160,"Scott Verplank",82,NA,9.807,21,"AveragePuttingDistanceGIR3Putts",2007
164,164,"Alex Cejka",80,NA,19.118,41,"AveragePuttingDistanceGIR3Putts",2007
165,165,"Scott Gutschewski",67,NA,16.276,35,"AveragePuttingDistanceGIR3Putts",2007
166,166,"Mark Wilson",87,NA,20.875,45,"AveragePuttingDistanceGIR3Putts",2007
167,167,"Chad Campbell",96,NA,19.915,43,"AveragePuttingDistanceGIR3Putts",2007
167,167,"Bo Van Pelt",104,NA,19.439,42,"AveragePuttingDistanceGIR3Putts",2007
169,169,"Tripp Isenhour",86,NA,12.022,26,"AveragePuttingDistanceGIR3Putts",2007
170,170,"Kevin Stadler",95,NA,21.195,46,"AveragePuttingDistanceGIR3Putts",2007
171,171,"Ted Purdy",102,NA,22.841,50,"AveragePuttingDistanceGIR3Putts",2007
172,172,"Tim Herron",98,NA,19.132,42,"AveragePuttingDistanceGIR3Putts",2007
172,172,"Troy Matteson",87,NA,17.329,38,"AveragePuttingDistanceGIR3Putts",2007
174,174,"Robert Garrigus",95,NA,20.926,46,"AveragePuttingDistanceGIR3Putts",2007
175,175,"DJ Brigman",67,NA,14.988,33,"AveragePuttingDistanceGIR3Putts",2007
176,176,"Peter Lonard",85,NA,19.022,42,"AveragePuttingDistanceGIR3Putts",2007
177,177,"Kenny Perry",83,NA,22.035,49,"AveragePuttingDistanceGIR3Putts",2007
178,178,"Lee Janzen",66,NA,12.103,27,"AveragePuttingDistanceGIR3Putts",2007
179,179,"Tag Ridings",52,NA,6.259,14,"AveragePuttingDistanceGIR3Putts",2007
180,180,"John Mallinger",96,NA,24.969,56,"AveragePuttingDistanceGIR3Putts",2007
181,181,"Ryan Moore",92,NA,19.596,44,"AveragePuttingDistanceGIR3Putts",2007
182,182,"Cameron Beckman",96,NA,19.957,45,"AveragePuttingDistanceGIR3Putts",2007
183,183,"Ben Curtis",80,NA,12.386,28,"AveragePuttingDistanceGIR3Putts",2007
184,184,"Sergio Garcia",68,NA,6.159,14,"AveragePuttingDistanceGIR3Putts",2007
185,185,"Rich Beem",89,NA,20.305,47,"AveragePuttingDistanceGIR3Putts",2007
186,186,"Mark Hensby",81,NA,10.687,25,"AveragePuttingDistanceGIR3Putts",2007
187,187,"Jose Maria Olazabal",52,NA,5.111,12,"AveragePuttingDistanceGIR3Putts",2007
188,188,"Woody Austin",95,NA,22.451,53,"AveragePuttingDistanceGIR3Putts",2007
189,189,"Justin Rose",63,NA,9.3,22,"AveragePuttingDistanceGIR3Putts",2007
190,190,"Padraig Harrington",64,NA,8.872,21,"AveragePuttingDistanceGIR3Putts",2007
191,191,"Fred Funk",65,NA,9.269,22,"AveragePuttingDistanceGIR3Putts",2007
192,192,"Darron Stiles",65,NA,17.53,42,"AveragePuttingDistanceGIR3Putts",2007
193,193,"Mark Calcavecchia",93,NA,17.734,44,"AveragePuttingDistanceGIR3Putts",2007
194,194,"Joe Durant",88,NA,18.829,47,"AveragePuttingDistanceGIR3Putts",2007
195,195,"Ryan Armour",107,NA,16.411,41,"AveragePuttingDistanceGIR3Putts",2007
