"Round4ScoringAverage_RANKTHISWEEK_2006","Round4ScoringAverage_RANKLASTWEEK_2006","Round4ScoringAverage_PLAYERNAME_2006","Round4ScoringAverage__2006","Round4ScoringAverage_AVG_2006","Round4ScoringAverage_TOTALSTROKES_2006","Round4ScoringAverage_TOTALROUNDS_2006","stat_name","year"
62,62,"Shaun Micheel",NA,71,1278,18,"Round4ScoringAverage",2006
62,62,"John Rollins",NA,71,1278,18,"Round4ScoringAverage",2006
62,62,"Duffy Waldorf",NA,71,1349,19,"Round4ScoringAverage",2006
68,68,"David Branshaw",NA,71.05,1421,20,"Round4ScoringAverage",2006
69,69,"Bernhard Langer",NA,71.08,924,13,"Round4ScoringAverage",2006
69,69,"Ron Whittaker",NA,71.08,924,13,"Round4ScoringAverage",2006
71,71,"Brian Bateman",NA,71.11,640,9,"Round4ScoringAverage",2006
71,71,"Arron Oberholser",NA,71.11,1280,18,"Round4ScoringAverage",2006
71,71,"Charles Warren",NA,71.11,1351,19,"Round4ScoringAverage",2006
74,74,"Ben Curtis",NA,71.12,1209,17,"Round4ScoringAverage",2006
75,75,"Aaron Baddeley",NA,71.14,996,14,"Round4ScoringAverage",2006
75,75,"Skip Kendall",NA,71.14,996,14,"Round4ScoringAverage",2006
77,77,"Brent Geiberger",NA,71.15,1423,20,"Round4ScoringAverage",2006
78,78,"Nick Watney",NA,71.16,1352,19,"Round4ScoringAverage",2006
79,79,"Ted Purdy",NA,71.17,1281,18,"Round4ScoringAverage",2006
80,80,"JL Lewis",NA,71.18,783,11,"Round4ScoringAverage",2006
80,80,"Davis Love III",NA,71.18,1210,17,"Round4ScoringAverage",2006
82,82,"Richard Johnson",NA,71.24,1211,17,"Round4ScoringAverage",2006
82,82,"Phil Mickelson",NA,71.24,1211,17,"Round4ScoringAverage",2006
84,84,"Tim Petrovic",NA,71.25,1140,16,"Round4ScoringAverage",2006
84,84,"Joey Sindelar",NA,71.25,1140,16,"Round4ScoringAverage",2006
86,86,"Chad Campbell",NA,71.26,1354,19,"Round4ScoringAverage",2006
87,87,"Chris Couch",NA,71.27,784,11,"Round4ScoringAverage",2006
87,87,"Dean Wilson",NA,71.27,1568,22,"Round4ScoringAverage",2006
89,89,"Rory Sabbatini",NA,71.28,1283,18,"Round4ScoringAverage",2006
90,90,"Joe Durant",NA,71.32,1569,22,"Round4ScoringAverage",2006
91,91,"Justin Leonard",NA,71.33,1070,15,"Round4ScoringAverage",2006
91,91,"David McKenzie",NA,71.33,856,12,"Round4ScoringAverage",2006
91,91,"Mike Sposa",NA,71.33,642,9,"Round4ScoringAverage",2006
94,94,"Jeff Overton",NA,71.37,1356,19,"Round4ScoringAverage",2006
95,95,"Alex Cejka",NA,71.38,1142,16,"Round4ScoringAverage",2006
95,95,"Will Ma Kenzie",NA,71.38,1142,16,"Round4ScoringAverage",2006
97,97,"Bubba Dickerson",NA,71.39,1285,18,"Round4ScoringAverage",2006
98,98,"Tommy Armour III",NA,71.4,714,10,"Round4ScoringAverage",2006
98,98,"Ryan Palmer",NA,71.4,1428,20,"Round4ScoringAverage",2006
100,100,"Michael Allen",NA,71.41,1214,17,"Round4ScoringAverage",2006
101,101,"DA Points",NA,71.42,857,12,"Round4ScoringAverage",2006
102,102,"Harrison Frazar",NA,71.44,1286,18,"Round4ScoringAverage",2006
103,103,"David Duval",NA,71.45,786,11,"Round4ScoringAverage",2006
104,104,"Kris Cox",NA,71.46,929,13,"Round4ScoringAverage",2006
105,105,"Robert Allenby",NA,71.47,1215,17,"Round4ScoringAverage",2006
105,105,"Henrik Bjornstad",NA,71.47,1215,17,"Round4ScoringAverage",2006
107,107,"Charley Hoffman",NA,71.48,1501,21,"Round4ScoringAverage",2006
108,108,"JP Hayes",NA,71.5,572,8,"Round4ScoringAverage",2006
108,108,"Steve Lowery",NA,71.5,1430,20,"Round4ScoringAverage",2006
108,108,"Justin Rose",NA,71.5,1430,20,"Round4ScoringAverage",2006
111,111,"Craig Barlow",NA,71.53,1073,15,"Round4ScoringAverage",2006
111,111,"Brandt Jobe",NA,71.53,1216,17,"Round4ScoringAverage",2006
111,111,"Greg Owen",NA,71.53,1073,15,"Round4ScoringAverage",2006
114,114,"Camilo Villegas",NA,71.56,1288,18,"Round4ScoringAverage",2006
115,115,"Scott Gutschewski",NA,71.57,501,7,"Round4ScoringAverage",2006
115,115,"Mark OMeara",NA,71.57,501,7,"Round4ScoringAverage",2006
117,117,"Doug Barron",NA,71.6,716,10,"Round4ScoringAverage",2006
117,117,"Bob Tway",NA,71.6,1074,15,"Round4ScoringAverage",2006
119,119,"Ben Crane",NA,71.65,1218,17,"Round4ScoringAverage",2006
119,119,"Rod Pampling",NA,71.65,1433,20,"Round4ScoringAverage",2006
121,121,"Arjun Atwal",NA,71.67,1075,15,"Round4ScoringAverage",2006
121,121,"Chris DiMarco",NA,71.67,1075,15,"Round4ScoringAverage",2006
121,121,"Matt Hansen",NA,71.67,645,9,"Round4ScoringAverage",2006
121,121,"Jerry Smith",NA,71.67,1290,18,"Round4ScoringAverage",2006
125,125,"Steve Flesch",NA,71.68,1792,25,"Round4ScoringAverage",2006
126,126,"Brad Faxon",NA,71.69,932,13,"Round4ScoringAverage",2006
126,126,"Robert Gamez",NA,71.69,1147,16,"Round4ScoringAverage",2006
128,128,"John Cook",NA,71.73,789,11,"Round4ScoringAverage",2006
129,129,"Zach Johnson",NA,71.74,1363,19,"Round4ScoringAverage",2006
130,130,"Larry Mize",NA,71.75,574,8,"Round4ScoringAverage",2006
131,131,"Bart Bryant",NA,71.78,1292,18,"Round4ScoringAverage",2006
132,132,"Billy Andrade",NA,71.79,1005,14,"Round4ScoringAverage",2006
133,133,"Marco Dawson",NA,71.81,1149,16,"Round4ScoringAverage",2006
133,133,"Geoff Ogilvy",NA,71.81,1149,16,"Round4ScoringAverage",2006
135,135,"Jonathan Kaye",NA,71.82,1221,17,"Round4ScoringAverage",2006
136,136,"Tim Clark",NA,71.83,1293,18,"Round4ScoringAverage",2006
136,136,"John Huston",NA,71.83,862,12,"Round4ScoringAverage",2006
138,138,"Woody Austin",NA,71.86,1581,22,"Round4ScoringAverage",2006
138,138,"Carlos Franco",NA,71.86,1006,14,"Round4ScoringAverage",2006
138,138,"Len Mattiace",NA,71.86,503,7,"Round4ScoringAverage",2006
141,141,"Mathias Gronberg",NA,71.87,1078,15,"Round4ScoringAverage",2006
142,142,"Todd Hamilton",NA,71.89,647,9,"Round4ScoringAverage",2006
142,142,"Charles Howell III",NA,71.89,1366,19,"Round4ScoringAverage",2006
142,142,"Kevin Sutherland",NA,71.89,1366,19,"Round4ScoringAverage",2006
145,145,"Nathan Green",NA,71.91,1654,23,"Round4ScoringAverage",2006
146,146,"Ryan Moore",NA,71.92,863,12,"Round4ScoringAverage",2006
147,147,"Tom Lehman",NA,72,864,12,"Round4ScoringAverage",2006
147,147,"Troy Matteson",NA,72,1296,18,"Round4ScoringAverage",2006
149,149,"Ernie Els",NA,72.06,1153,16,"Round4ScoringAverage",2006
150,150,"Jason Gore",NA,72.07,1081,15,"Round4ScoringAverage",2006
151,151,"Danny Ellis",NA,72.1,721,10,"Round4ScoringAverage",2006
151,151,"Freddie Jacobson",NA,72.1,721,10,"Round4ScoringAverage",2006
153,153,"Bob Estes",NA,72.12,1226,17,"Round4ScoringAverage",2006
154,154,"Todd Fischer",NA,72.13,1154,16,"Round4ScoringAverage",2006
155,155,"Jeff Maggert",NA,72.14,1010,14,"Round4ScoringAverage",2006
155,155,"Roger Tambellini",NA,72.14,505,7,"Round4ScoringAverage",2006
157,157,"JB Holmes",NA,72.2,1083,15,"Round4ScoringAverage",2006
158,158,"Robert Damron",NA,72.21,1011,14,"Round4ScoringAverage",2006
159,159,"Daniel Chopra",NA,72.24,1517,21,"Round4ScoringAverage",2006
160,160,"Chris Riley",NA,72.27,1084,15,"Round4ScoringAverage",2006
161,161,"Paul Stankowski",NA,72.31,940,13,"Round4ScoringAverage",2006
162,162,"Mike Weir",NA,72.32,1374,19,"Round4ScoringAverage",2006
163,163,"Lee Janzen",NA,72.33,868,12,"Round4ScoringAverage",2006
163,163,"Greg Kraft",NA,72.33,868,12,"Round4ScoringAverage",2006
165,165,"Tim Herron",NA,72.36,1013,14,"Round4ScoringAverage",2006
166,166,"Robert Garrigus",NA,72.4,1086,15,"Round4ScoringAverage",2006
166,166,"Vance Veazey",NA,72.4,724,10,"Round4ScoringAverage",2006
168,168,"Olin Browne",NA,72.41,1593,22,"Round4ScoringAverage",2006
169,169,"John Engler Jr",NA,72.43,507,7,"Round4ScoringAverage",2006
169,169,"Bo Van Pelt",NA,72.43,1666,23,"Round4ScoringAverage",2006
171,171,"Steve Jones",NA,72.5,1015,14,"Round4ScoringAverage",2006
171,171,"Jason Schultz",NA,72.5,725,10,"Round4ScoringAverage",2006
171,171,"Chris Smith",NA,72.5,870,12,"Round4ScoringAverage",2006
174,174,"Sean OHair",NA,72.55,1451,20,"Round4ScoringAverage",2006
175,175,"Thomas Levet",NA,72.56,653,9,"Round4ScoringAverage",2006
176,176,"David Howell",NA,72.6,726,10,"Round4ScoringAverage",2006
176,176,"Ian Leggatt",NA,72.6,726,10,"Round4ScoringAverage",2006
176,176,"Mark Wilson",NA,72.6,1089,15,"Round4ScoringAverage",2006
179,179,"Rich Beem",NA,72.67,1090,15,"Round4ScoringAverage",2006
180,180,"Shane Bertsch",NA,72.74,1382,19,"Round4ScoringAverage",2006
181,181,"Tag Ridings",NA,72.88,1239,17,"Round4ScoringAverage",2006
182,182,"Pat Perez",NA,72.89,656,9,"Round4ScoringAverage",2006
183,183,"Sergio Garcia",NA,72.92,875,12,"Round4ScoringAverage",2006
184,184,"Nicholas Thompson",NA,72.93,1094,15,"Round4ScoringAverage",2006
185,185,"Kirk Triplett",NA,73.09,804,11,"Round4ScoringAverage",2006
186,186,"Alex Aragon",NA,73.17,439,6,"Round4ScoringAverage",2006
187,187,"Ryan Hietala",NA,73.29,513,7,"Round4ScoringAverage",2006
188,188,"Peter Lonard",NA,73.35,1247,17,"Round4ScoringAverage",2006
189,189,"Mark Calcavecchia",NA,73.43,1542,21,"Round4ScoringAverage",2006
190,190,"Fred Couples",NA,73.44,661,9,"Round4ScoringAverage",2006
191,191,"Jon Mills",NA,73.57,515,7,"Round4ScoringAverage",2006
192,192,"Mark Brooks",NA,73.6,736,10,"Round4ScoringAverage",2006
193,193,"James Driscoll",NA,73.82,812,11,"Round4ScoringAverage",2006
194,194,"Hidemichi Tanaka",NA,74,592,8,"Round4ScoringAverage",2006
195,195,"Wes Short Jr",NA,74.13,1112,15,"Round4ScoringAverage",2006
196,196,"John Daly",NA,74.57,522,7,"Round4ScoringAverage",2006
