"Scramblingfrom1020yards_RANKTHISWEEK_2015","Scramblingfrom1020yards_RANKLASTWEEK_2015","Scramblingfrom1020yards_PLAYERNAME_2015","Scramblingfrom1020yards_ROUNDS_2015","Scramblingfrom1020yards_Pct_2015","Scramblingfrom1020yards_SUCCESSES_2015","Scramblingfrom1020yards_ATTEMPTS_2015","stat_name","year"
35,35,"Billy Horschel",99,68.75,132,192,"Scramblingfrom1020yards",2015
35,35,"DA Points",72,68.75,110,160,"Scramblingfrom1020yards",2015
37,37,"Jhonattan Vegas",90,68.68,125,182,"Scramblingfrom1020yards",2015
38,38,"Jordan Spieth",91,68.6,118,172,"Scramblingfrom1020yards",2015
39,39,"Zach Johnson",90,68.52,111,162,"Scramblingfrom1020yards",2015
40,40,"Andres Gonzales",90,68.48,126,184,"Scramblingfrom1020yards",2015
41,41,"Hunter Mahan",88,68.39,106,155,"Scramblingfrom1020yards",2015
42,42,"Justin Leonard",61,68.28,99,145,"Scramblingfrom1020yards",2015
43,43,"Brendon Todd",96,68.25,129,189,"Scramblingfrom1020yards",2015
44,44,"Derek Fathauer",81,68.04,132,194,"Scramblingfrom1020yards",2015
45,45,"Jim Furyk",71,68,85,125,"Scramblingfrom1020yards",2015
46,46,"Bryce Molder",91,67.84,135,199,"Scramblingfrom1020yards",2015
46,46,"Ryan Moore",81,67.84,116,171,"Scramblingfrom1020yards",2015
48,48,"Blayne Barber",76,67.81,99,146,"Scramblingfrom1020yards",2015
49,49,"Sergio Garcia",59,67.78,61,90,"Scramblingfrom1020yards",2015
50,50,"Matt Jones",89,67.69,132,195,"Scramblingfrom1020yards",2015
51,51,"Robert Streb",110,67.56,152,225,"Scramblingfrom1020yards",2015
52,52,"Scott Piercy",90,67.51,133,197,"Scramblingfrom1020yards",2015
53,53,"Ian Poulter",68,67.46,85,126,"Scramblingfrom1020yards",2015
54,54,"Ricky Barnes",82,67.37,128,190,"Scramblingfrom1020yards",2015
55,55,"Brian Harman",90,67.31,140,208,"Scramblingfrom1020yards",2015
56,56,"Tony Finau",106,67.28,146,217,"Scramblingfrom1020yards",2015
57,57,"John Huh",102,67.26,150,223,"Scramblingfrom1020yards",2015
58,58,"Steve Wheatcroft",87,67.19,129,192,"Scramblingfrom1020yards",2015
59,59,"Ryan Palmer",80,67.18,88,131,"Scramblingfrom1020yards",2015
60,60,"Aaron Baddeley",76,67.03,124,185,"Scramblingfrom1020yards",2015
61,61,"SJ Park",79,66.88,107,160,"Scramblingfrom1020yards",2015
62,62,"Kevin Chappell",86,66.83,139,208,"Scramblingfrom1020yards",2015
63,63,"Padraig Harrington",60,66.67,96,144,"Scramblingfrom1020yards",2015
63,63,"Whee Kim",71,66.67,78,117,"Scramblingfrom1020yards",2015
65,65,"Erik Compton",86,66.5,135,203,"Scramblingfrom1020yards",2015
66,66,"Retief Goosen",81,66.48,119,179,"Scramblingfrom1020yards",2015
67,67,"Jonas Blixt",78,66.45,103,155,"Scramblingfrom1020yards",2015
68,68,"JB Holmes",89,66.27,112,169,"Scramblingfrom1020yards",2015
69,69,"David Toms",62,66.25,106,160,"Scramblingfrom1020yards",2015
70,70,"Mark Hubbard",79,66.23,102,154,"Scramblingfrom1020yards",2015
71,71,"Jon Curran",83,66.07,111,168,"Scramblingfrom1020yards",2015
72,72,"Harris English",105,66.06,144,218,"Scramblingfrom1020yards",2015
73,73,"Troy Merritt",91,66.03,138,209,"Scramblingfrom1020yards",2015
74,74,"Brendan Steele",88,65.91,116,176,"Scramblingfrom1020yards",2015
75,75,"Andrew Putnam",68,65.89,85,129,"Scramblingfrom1020yards",2015
76,76,"Kyle Reifers",96,65.88,139,211,"Scramblingfrom1020yards",2015
77,77,"Rory Sabbatini",81,65.82,104,158,"Scramblingfrom1020yards",2015
78,78,"Daniel Berger",97,65.8,127,193,"Scramblingfrom1020yards",2015
79,79,"Russell Henley",87,65.73,94,143,"Scramblingfrom1020yards",2015
80,80,"Nick Watney",91,65.69,134,204,"Scramblingfrom1020yards",2015
81,81,"John Peterson",84,65.59,122,186,"Scramblingfrom1020yards",2015
82,82,"Brian Stuard",97,65.37,151,231,"Scramblingfrom1020yards",2015
83,83,"Kevin Kisner",104,65.34,164,251,"Scramblingfrom1020yards",2015
84,84,"Eric Axley",57,65.22,75,115,"Scramblingfrom1020yards",2015
85,85,"Alex Cejka",94,65.17,131,201,"Scramblingfrom1020yards",2015
86,86,"Roberto Castro",54,64.94,50,77,"Scramblingfrom1020yards",2015
87,87,"Scott Stallings",60,64.91,74,114,"Scramblingfrom1020yards",2015
88,88,"James Hahn",94,64.86,144,222,"Scramblingfrom1020yards",2015
89,89,"Fabian Gomez",83,64.8,127,196,"Scramblingfrom1020yards",2015
90,90,"Jerry Kelly",79,64.78,103,159,"Scramblingfrom1020yards",2015
91,91,"Greg Owen",58,64.77,57,88,"Scramblingfrom1020yards",2015
92,92,"Chad Campbell",97,64.71,143,221,"Scramblingfrom1020yards",2015
93,93,"Phil Mickelson",70,64.46,107,166,"Scramblingfrom1020yards",2015
94,94,"Scott Brown",97,64.38,141,219,"Scramblingfrom1020yards",2015
95,95,"Vijay Singh",78,64.37,112,174,"Scramblingfrom1020yards",2015
96,96,"Tom Hoge",83,64.33,101,157,"Scramblingfrom1020yards",2015
96,96,"Kevin Streelman",95,64.33,101,157,"Scramblingfrom1020yards",2015
98,98,"Bo Van Pelt",81,64.29,99,154,"Scramblingfrom1020yards",2015
99,99,"Lee Westwood",56,64.2,52,81,"Scramblingfrom1020yards",2015
100,100,"Seung Yul Noh",65,64.06,82,128,"Scramblingfrom1020yards",2015
101,101,"JJ Henry",94,63.98,103,161,"Scramblingfrom1020yards",2015
102,102,"Steven Alker",62,63.97,87,136,"Scramblingfrom1020yards",2015
102,102,"Dustin Johnson",75,63.97,87,136,"Scramblingfrom1020yards",2015
104,104,"Michael Putnam",87,63.91,108,169,"Scramblingfrom1020yards",2015
105,105,"Paul Casey",87,63.79,74,116,"Scramblingfrom1020yards",2015
106,106,"George McNeill",93,63.76,146,229,"Scramblingfrom1020yards",2015
107,107,"Jason Bohn",95,63.73,130,204,"Scramblingfrom1020yards",2015
108,108,"Matt Every",73,63.64,98,154,"Scramblingfrom1020yards",2015
109,109,"Patrick Rodgers",57,63.57,82,129,"Scramblingfrom1020yards",2015
110,110,"David Lingmerth",90,63.44,118,186,"Scramblingfrom1020yards",2015
110,110,"Will Wilcox",58,63.44,59,93,"Scramblingfrom1020yards",2015
112,112,"Scott Langley",94,63.38,135,213,"Scramblingfrom1020yards",2015
113,113,"Ryo Ishikawa",90,63.3,119,188,"Scramblingfrom1020yards",2015
114,114,"Adam Hadwin",95,63.24,117,185,"Scramblingfrom1020yards",2015
115,115,"Chesson Hadley",101,63.08,135,214,"Scramblingfrom1020yards",2015
116,116,"Brendon de Jonge",106,62.96,153,243,"Scramblingfrom1020yards",2015
116,116,"Sean OHair",86,62.96,136,216,"Scramblingfrom1020yards",2015
118,118,"Justin Rose",69,62.83,71,113,"Scramblingfrom1020yards",2015
119,119,"Jim Renner",68,62.75,96,153,"Scramblingfrom1020yards",2015
120,120,"Brice Garnett",81,62.69,84,134,"Scramblingfrom1020yards",2015
121,121,"Brian Davis",86,62.67,136,217,"Scramblingfrom1020yards",2015
121,121,"Pat Perez",96,62.67,136,217,"Scramblingfrom1020yards",2015
123,123,"Brooks Koepka",84,62.5,100,160,"Scramblingfrom1020yards",2015
123,123,"Danny Lee",120,62.5,170,272,"Scramblingfrom1020yards",2015
125,125,"Nick Taylor",91,62.45,148,237,"Scramblingfrom1020yards",2015
126,126,"Tyrone Van Aswegen",58,62.24,61,98,"Scramblingfrom1020yards",2015
127,127,"Marc Leishman",74,62.16,92,148,"Scramblingfrom1020yards",2015
127,127,"Davis Love III",51,62.16,69,111,"Scramblingfrom1020yards",2015
127,127,"Camilo Villegas",83,62.16,115,185,"Scramblingfrom1020yards",2015
130,130,"Spencer Levin",99,62.14,128,206,"Scramblingfrom1020yards",2015
131,131,"Jimmy Walker",89,62.07,108,174,"Scramblingfrom1020yards",2015
132,132,"Martin Laird",77,62.03,116,187,"Scramblingfrom1020yards",2015
133,133,"Gary Woodland",81,62,93,150,"Scramblingfrom1020yards",2015
134,134,"Martin Flores",95,61.76,126,204,"Scramblingfrom1020yards",2015
134,134,"Tim Wilkinson",73,61.76,105,170,"Scramblingfrom1020yards",2015
136,136,"Daniel Summerhays",101,61.75,155,251,"Scramblingfrom1020yards",2015
137,137,"Bill Lunde",50,61.73,50,81,"Scramblingfrom1020yards",2015
138,138,"Jonathan Randolph",72,61.59,93,151,"Scramblingfrom1020yards",2015
139,139,"Francesco Molinari",56,61.54,56,91,"Scramblingfrom1020yards",2015
140,140,"Shawn Stefani",94,61.5,131,213,"Scramblingfrom1020yards",2015
141,141,"Graham DeLaet",65,61.42,78,127,"Scramblingfrom1020yards",2015
142,142,"Michael Thompson",83,61.41,113,184,"Scramblingfrom1020yards",2015
143,143,"Sam Saunders",83,61.4,105,171,"Scramblingfrom1020yards",2015
144,144,"Geoff Ogilvy",50,61.29,57,93,"Scramblingfrom1020yards",2015
144,144,"Carlos Ortiz",100,61.29,133,217,"Scramblingfrom1020yards",2015
146,146,"Jim Herman",88,61.15,96,157,"Scramblingfrom1020yards",2015
147,147,"Chris Stroud",84,60.95,103,169,"Scramblingfrom1020yards",2015
148,148,"John Senden",80,60.9,81,133,"Scramblingfrom1020yards",2015
149,149,"Scott Pinckney",88,60.87,98,161,"Scramblingfrom1020yards",2015
150,150,"Colt Knost",90,60.82,104,171,"Scramblingfrom1020yards",2015
151,151,"Johnson Wagner",68,60.74,82,135,"Scramblingfrom1020yards",2015
152,152,"Heath Slocum",57,60.71,85,140,"Scramblingfrom1020yards",2015
153,153,"Alex Prugh",84,60.63,97,160,"Scramblingfrom1020yards",2015
154,154,"Ken Duke",93,60.45,133,220,"Scramblingfrom1020yards",2015
154,154,"David Hearn",97,60.45,107,177,"Scramblingfrom1020yards",2015
156,156,"Lucas Glover",79,60.37,99,164,"Scramblingfrom1020yards",2015
157,157,"Charley Hoffman",97,60.31,117,194,"Scramblingfrom1020yards",2015
158,158,"Ben Martin",93,60,108,180,"Scramblingfrom1020yards",2015
159,159,"Jason Kokrak",88,59.61,121,203,"Scramblingfrom1020yards",2015
160,160,"Morgan Hoffmann",85,59.59,115,193,"Scramblingfrom1020yards",2015
161,161,"Luke Guthrie",84,59.54,103,173,"Scramblingfrom1020yards",2015
162,162,"Max Homa",78,59.41,120,202,"Scramblingfrom1020yards",2015
163,163,"Andrew Svoboda",80,59.36,111,187,"Scramblingfrom1020yards",2015
164,164,"John Merrick",78,59.29,83,140,"Scramblingfrom1020yards",2015
165,165,"Charl Schwartzel",67,59.2,74,125,"Scramblingfrom1020yards",2015
166,166,"Cameron Percy",72,58.91,76,129,"Scramblingfrom1020yards",2015
167,167,"Adam Scott",51,58.67,44,75,"Scramblingfrom1020yards",2015
168,168,"Roger Sloan",56,58.41,66,113,"Scramblingfrom1020yards",2015
169,169,"Robert Garrigus",70,58.28,95,163,"Scramblingfrom1020yards",2015
170,170,"Derek Ernst",75,58.19,103,177,"Scramblingfrom1020yards",2015
171,171,"Boo Weekley",79,58.18,96,165,"Scramblingfrom1020yards",2015
172,172,"Hudson Swafford",97,58.17,121,208,"Scramblingfrom1020yards",2015
173,173,"Jason Dufner",76,58.12,68,117,"Scramblingfrom1020yards",2015
174,174,"Oscar Fraustro",58,58.04,65,112,"Scramblingfrom1020yards",2015
175,175,"Charles Howell III",105,57.83,133,230,"Scramblingfrom1020yards",2015
176,176,"Greg Chalmers",58,56.31,58,103,"Scramblingfrom1020yards",2015
177,177,"Robert Allenby",63,55.64,74,133,"Scramblingfrom1020yards",2015
178,178,"Byron Smith",59,55.36,62,112,"Scramblingfrom1020yards",2015
179,179,"Jason Gore",76,55,77,140,"Scramblingfrom1020yards",2015
180,180,"Gonzalo Fdez Castano",81,54.72,87,159,"Scramblingfrom1020yards",2015
181,181,"Nicholas Thompson",90,54.65,94,172,"Scramblingfrom1020yards",2015
182,182,"Angel Cabrera",53,54.13,59,109,"Scramblingfrom1020yards",2015
183,183,"Chez Reavie",56,49.11,55,112,"Scramblingfrom1020yards",2015
184,184,"Charlie Beljan",76,49.03,76,155,"Scramblingfrom1020yards",2015
