"BestRoundsin60sStreak_RANKTHISWEEK_2012","BestRoundsin60sStreak_RANKLASTWEEK_2012","BestRoundsin60sStreak_PLAYERNAME_2012","BestRoundsin60sStreak__2012","BestRoundsin60sStreak_CAREERBESTSTREAK_2012","BestRoundsin60sStreak_BESTYTDSTREAK_2012","BestRoundsin60sStreak_CURRENTSTREAK_2012","stat_name","year"
250,250,"Lee Rinker",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Alexandre Rocha",NA,6,6,NA,"BestRoundsin60sStreak",2012
250,250,"Bill Rogers",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Andres Romero",NA,6,3,NA,"BestRoundsin60sStreak",2012
250,250,"Justin Rose",NA,6,4,NA,"BestRoundsin60sStreak",2012
250,250,"Dave Rummells",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Bill Sander",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Ted Schulz",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Michael Sim",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Tim Simpson",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Brandt Snedeker",NA,6,5,NA,"BestRoundsin60sStreak",2012
250,250,"Henrik Stenson",NA,6,6,NA,"BestRoundsin60sStreak",2012
250,250,"Darron Stiles",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Phil Tataurangi",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Leonard Thompson",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Esteban Toledo",NA,6,1,NA,"BestRoundsin60sStreak",2012
250,250,"Ted Tryba",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Camilo Villegas",NA,6,3,NA,"BestRoundsin60sStreak",2012
250,250,"Fred Wadsworth",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Jimmy Walker",NA,6,6,NA,"BestRoundsin60sStreak",2012
250,250,"Nick Watney",NA,6,4,NA,"BestRoundsin60sStreak",2012
250,250,"Denis Watson",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Matt Weibring",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Lee Westwood",NA,6,6,NA,"BestRoundsin60sStreak",2012
250,250,"Brett Wetterich",NA,6,NA,NA,"BestRoundsin60sStreak",2012
250,250,"Garrett Willis",NA,6,2,NA,"BestRoundsin60sStreak",2012
250,250,"Willie Wood",NA,6,2,NA,"BestRoundsin60sStreak",2012
364,364,"Isao Aoki",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Arjun Atwal",NA,5,4,NA,"BestRoundsin60sStreak",2012
364,364,"Craig Barlow",NA,5,1,NA,"BestRoundsin60sStreak",2012
364,364,"David Berganio Jr",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Shane Bertsch",NA,5,2,NA,"BestRoundsin60sStreak",2012
364,364,"Thomas Bjorn",NA,5,2,NA,"BestRoundsin60sStreak",2012
364,364,"Guy Boros",NA,5,2,NA,"BestRoundsin60sStreak",2012
364,364,"Michael Bradley",NA,5,3,NA,"BestRoundsin60sStreak",2012
364,364,"Keegan Bradley",NA,5,5,NA,"BestRoundsin60sStreak",2012
364,364,"DJ Brigman",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Billy Ray Brown",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Ken Brown",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Brandel Chamblee",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Kevin Chappell",NA,5,5,NA,"BestRoundsin60sStreak",2012
364,364,"Darren Clarke",NA,5,2,NA,"BestRoundsin60sStreak",2012
364,364,"Jose Coceres",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Gavin Coles",NA,5,5,NA,"BestRoundsin60sStreak",2012
364,364,"Frank Conner",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Chris Couch",NA,5,4,NA,"BestRoundsin60sStreak",2012
364,364,"Ben Crenshaw",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Ben Curtis",NA,5,3,NA,"BestRoundsin60sStreak",2012
364,364,"Jim Dent",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Mike Donald",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Ed Dougherty",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Lee Elder",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Harris English",NA,5,5,NA,"BestRoundsin60sStreak",2012
364,364,"Brad Faxon",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Keith Fergus",NA,5,1,NA,"BestRoundsin60sStreak",2012
364,364,"Todd Fischer",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Raymond Floyd",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Stephen Gangluff",NA,5,1,NA,"BestRoundsin60sStreak",2012
364,364,"Tom Gillis",NA,5,4,NA,"BestRoundsin60sStreak",2012
364,364,"Jason Gore",NA,5,4,NA,"BestRoundsin60sStreak",2012
364,364,"David Gossett",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"David Graham",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Nathan Green",NA,5,4,NA,"BestRoundsin60sStreak",2012
364,364,"Brian Henninger",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"JJ Henry",NA,5,5,NA,"BestRoundsin60sStreak",2012
364,364,"Gabriel Hjertstedt",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Billy Horschel",NA,5,4,NA,"BestRoundsin60sStreak",2012
364,364,"Freddie Jacobson",NA,5,2,NA,"BestRoundsin60sStreak",2012
364,364,"Matt Jones",NA,5,2,NA,"BestRoundsin60sStreak",2012
364,364,"Kevin Kisner",NA,5,5,NA,"BestRoundsin60sStreak",2012
364,364,"Jason Kokrak",NA,5,5,NA,"BestRoundsin60sStreak",2012
364,364,"Billy Kratzert",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Jamie Lovemark",NA,5,2,NA,"BestRoundsin60sStreak",2012
364,364,"John Mallinger",NA,5,5,NA,"BestRoundsin60sStreak",2012
364,364,"Dick Mast",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Pat McGowan",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Parker McLachlin",NA,5,1,NA,"BestRoundsin60sStreak",2012
364,364,"Spike McRoy",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Troy Merritt",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Zack Miller",NA,5,4,NA,"BestRoundsin60sStreak",2012
364,364,"Jodie Mudd",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Bob Murphy",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Seung Yul Noh",NA,5,5,NA,"BestRoundsin60sStreak",2012
364,364,"Mac OGrady",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Joe Ogilvie",NA,5,3,NA,"BestRoundsin60sStreak",2012
364,364,"Leif Olson",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Cameron Percy",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Ian Poulter",NA,5,3,NA,"BestRoundsin60sStreak",2012
364,364,"Greg Powers",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Aron Price",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Tom Purtzer",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Kyle Reifers",NA,5,5,NA,"BestRoundsin60sStreak",2012
364,364,"Jim Renner",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Charl Schwartzel",NA,5,5,NA,"BestRoundsin60sStreak",2012
364,364,"Tom Shaw",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Bob Shearer",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Sonny Skinner",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Mike Smith",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"JC Snead",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Joey Snyder III",NA,5,1,NA,"BestRoundsin60sStreak",2012
364,364,"Brendan Steele",NA,5,3,NA,"BestRoundsin60sStreak",2012
364,364,"Ron Streck",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Mike Sullivan",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Hideto Tanihara",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Vaughn Taylor",NA,5,3,NA,"BestRoundsin60sStreak",2012
364,364,"Doug Tewell",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Roland Thatcher",NA,5,3,NA,"BestRoundsin60sStreak",2012
364,364,"Cameron Tringale",NA,5,5,NA,"BestRoundsin60sStreak",2012
364,364,"Greg Twiggs",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Omar Uresti",NA,5,1,NA,"BestRoundsin60sStreak",2012
364,364,"Stan Utley",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Charles Warren",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Boo Weekley",NA,5,2,NA,"BestRoundsin60sStreak",2012
364,364,"Tom Weiskopf",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Tim Wilkinson",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Jay Williamson",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Dean Wilson",NA,5,NA,NA,"BestRoundsin60sStreak",2012
364,364,"Gary Woodland",NA,5,2,NA,"BestRoundsin60sStreak",2012
455,455,"Brad Adamonis",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Thomas Aiken",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Mark Anderson",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Eric Axley",NA,4,2,NA,"BestRoundsin60sStreak",2012
455,455,"Sangmoon Bae",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Ricky Barnes",NA,4,3,NA,"BestRoundsin60sStreak",2012
455,455,"Rich Beem",NA,4,2,NA,"BestRoundsin60sStreak",2012
455,455,"Charlie Beljan",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Jim Benepe",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Jonas Blixt",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Justin Bolli",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Craig Bowden",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Joseph Bramlett",NA,4,2,NA,"BestRoundsin60sStreak",2012
455,455,"Angel Cabrera",NA,4,3,NA,"BestRoundsin60sStreak",2012
455,455,"Patrick Cantlay",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Mark Carnevale",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Roberto Castro",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Gary Christian",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Michael Clark II",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Paul Claxton",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Erik Compton",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Jeff Coston",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Graham DeLaet",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Todd Demsey",NA,4,1,NA,"BestRoundsin60sStreak",2012
455,455,"Bruce Devlin",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Bubba Dickerson",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Terry Diehl",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Trevor Dodds",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Simon Dyson",NA,4,1,NA,"BestRoundsin60sStreak",2012
455,455,"Bob Eastwood",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Danny Ellis",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Matt Every",NA,4,3,NA,"BestRoundsin60sStreak",2012
455,455,"Forrest Fezler",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Buddy Gardner",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Bobby Gates",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Gibby Gilbert",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Andres Gonzales",NA,4,1,NA,"BestRoundsin60sStreak",2012
455,455,"Scott Gump",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Scott Gutschewski",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Hunter Haas",NA,4,2,NA,"BestRoundsin60sStreak",2012
455,455,"Todd Hamilton",NA,4,2,NA,"BestRoundsin60sStreak",2012
455,455,"Hunter Hamrick",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Phillip Hancock",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Anders Hansen",NA,4,1,NA,"BestRoundsin60sStreak",2012
455,455,"Brian Harman",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Jeff Hart",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"David Hearn",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Scott Hend",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Morgan Hoffmann",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"John Huh",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Ryo Ishikawa",NA,4,3,NA,"BestRoundsin60sStreak",2012
455,455,"Don January",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Miguel Angel Jimenez",NA,4,2,NA,"BestRoundsin60sStreak",2012
455,455,"Sung Kang",NA,4,2,NA,"BestRoundsin60sStreak",2012
455,455,"Robert Karlsson",NA,4,3,NA,"BestRoundsin60sStreak",2012
455,455,"JJ Killeen",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"KT Kim",NA,4,2,NA,"BestRoundsin60sStreak",2012
455,455,"Bio Kim",NA,4,1,NA,"BestRoundsin60sStreak",2012
455,455,"Derek Lamely",NA,4,2,NA,"BestRoundsin60sStreak",2012
455,455,"Steve Lamontagne",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Barry Lane",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Mark Lye",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Jarrod Lyle",NA,4,3,NA,"BestRoundsin60sStreak",2012
455,455,"Will Ma Kenzie",NA,4,1,NA,"BestRoundsin60sStreak",2012
455,455,"Gary McCord",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Mike McCullough",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Jerry McGee",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Allen Miller",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Jon Mills",NA,4,1,NA,"BestRoundsin60sStreak",2012
455,455,"Jeff Mitchell",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Patrick Moore",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Mike Morley",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"John Morse",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Jim Nelford",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Jack Nicklaus",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Mike Nicolette",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Frank Nobilo",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Andy North",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Dan Olsen",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Peter Oosterhuis",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Dicky Pride",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Jeff Quinney",NA,4,1,NA,"BestRoundsin60sStreak",2012
455,455,"Patrick Reed",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Larry Rinker",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Brian Rowell",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Tom Scherrer",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Jeev Milkha Singh",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Ed Sneed",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Bob Sowards",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Mike Standly",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Scott Sterling",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Andre Stolz",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Brian Stuard",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Daniel Summerhays",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Kyle Thompson",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Nicholas Thompson",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Peter Tomasulo",NA,4,4,NA,"BestRoundsin60sStreak",2012
455,455,"Vance Veazey",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Steve Wheatcroft",NA,4,3,NA,"BestRoundsin60sStreak",2012
455,455,"Ron Whittaker",NA,4,NA,NA,"BestRoundsin60sStreak",2012
455,455,"Casey Wittenberg",NA,4,1,NA,"BestRoundsin60sStreak",2012
455,455,"YE Yang",NA,4,4,NA,"BestRoundsin60sStreak",2012
557,557,"Alex Aragon",NA,3,1,NA,"BestRoundsin60sStreak",2012
557,557,"Wally Armstrong",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Miller Barber",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Rich Barcelo",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Woody Blackburn",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Scott Brown",NA,3,3,NA,"BestRoundsin60sStreak",2012
557,557,"Bob Byman",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Michael Campbell",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"TC Chen",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Bobby Cole",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Charles Coody",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Dale Douglass",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Derek Fathauer",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Nick Flanagan",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"John Fought",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Marcus Fraser",NA,3,3,NA,"BestRoundsin60sStreak",2012
557,557,"Jeff Freeman",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Al Geiberger",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Ernie Gonzalez",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Richard Green",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Luke Guthrie",NA,3,3,NA,"BestRoundsin60sStreak",2012
557,557,"Peter Hanson",NA,3,2,NA,"BestRoundsin60sStreak",2012
557,557,"Matt Harmon",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Jerry Heard",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Jim Herman",NA,3,1,NA,"BestRoundsin60sStreak",2012
557,557,"Justin Hicks",NA,3,1,NA,"BestRoundsin60sStreak",2012
557,557,"David Howell",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Billy Hurley III",NA,3,3,NA,"BestRoundsin60sStreak",2012
557,557,"Colt Knost",NA,3,3,NA,"BestRoundsin60sStreak",2012
557,557,"Kenichi Kuboya",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Doug LaBelle II",NA,3,2,NA,"BestRoundsin60sStreak",2012
557,557,"Jose Manuel Lara",NA,3,1,NA,"BestRoundsin60sStreak",2012
557,557,"Brad Lardon",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"WC Liang",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Pat Lindsey",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Gene Littler",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Lyn Lott",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Rik Massengale",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Graeme McDowell",NA,3,3,NA,"BestRoundsin60sStreak",2012
557,557,"Francesco Molinari",NA,3,2,NA,"BestRoundsin60sStreak",2012
557,557,"Jack Newton",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Alexander Noren",NA,3,3,NA,"BestRoundsin60sStreak",2012
557,557,"Arnold Palmer",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Jin Park",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Michael Putnam",NA,3,1,NA,"BestRoundsin60sStreak",2012
557,557,"Dana Quigley",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Alvaro Quiros",NA,3,1,NA,"BestRoundsin60sStreak",2012
557,557,"Jonathan Randolph",NA,3,3,NA,"BestRoundsin60sStreak",2012
557,557,"Victor Regalado",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Jerry Richardson Jr",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Chi Chi Rodriguez",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Anthony Rodriguez",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Sam Saunders",NA,3,1,NA,"BestRoundsin60sStreak",2012
557,557,"Mike Small",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Nate Smith",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Jordan Spieth",NA,3,1,NA,"BestRoundsin60sStreak",2012
557,557,"BJ Staten",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Dave Stockton",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Will Strickler",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Toru Taniguchi",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Rocky Thompson",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Jerod Turner",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Jaco Van Zyl",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Drew Weaver",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Oliver Wilson",NA,3,NA,NA,"BestRoundsin60sStreak",2012
557,557,"Ian Woosnam",NA,3,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Steven Alker",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Chris Baryla",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Tommy Biershenk",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Homero Blancas",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Markus Brier",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Josh Broadaway",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Paul Broadhurst",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Rafa Cabrera Bello",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Miguel Angel Carballo",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Albin Choi",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"George Coetzee",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Terry Dill",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Jamie Donaldson",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"John Ellis",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Kenneth Ferrie",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Ross Fisher",NA,2,1,NA,"BestRoundsin60sStreak",2012
623,623,"Doug Ford",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Tadd Fujikawa",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Hiroyuki Fujita",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Fabian Gomez",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Gary Groh",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Adam Hadwin",NA,2,1,NA,"BestRoundsin60sStreak",2012
623,623,"Gregory Havret",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Bunky Henry",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Randall Hutchison",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Mikko Ilonen",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Raphael Jacquelin",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Grier Jones",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Richie Karl",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Martin Kaymer",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Darrell Kestner",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Soren Kjeldsen",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Kelly Kraft",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Paul Lawrie",NA,2,1,NA,"BestRoundsin60sStreak",2012
623,623,"Thomas Levet",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Luke List",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Edward Loar",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Joost Luiten",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Bob Lunn",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"David Lynn",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Matteo Manassero",NA,2,1,NA,"BestRoundsin60sStreak",2012
623,623,"Fred Marti",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Casey Martin",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Ben Martin",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Paul McGinley",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Andrew McLardy",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Mike Miles",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"Dustin Morris",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Toshinori Muto",NA,2,2,NA,"BestRoundsin60sStreak",2012
623,623,"Bobby Nichols",NA,2,NA,NA,"BestRoundsin60sStreak",2012
623,623,"James Oh",NA,2,NA,NA,"BestRoundsin60sStreak",2012
