"Percentageofpotentialmoneywon_RANKTHISWEEK_2010","Percentageofpotentialmoneywon_RANKLASTWEEK_2010","Percentageofpotentialmoneywon_PLAYERNAME_2010","Percentageofpotentialmoneywon_EVENTS_2010","Percentageofpotentialmoneywon_Pct_2010","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2010","Percentageofpotentialmoneywon_POTENTIALMONEY_2010","stat_name","year"
299,299,"Andrew Svoboda",1,1.01,10556,1044000,"Percentageofpotentialmoneywon",2010
300,300,"Kevin Hayashi",1,1,9900,990000,"Percentageofpotentialmoneywon",2010
301,301,"Mark Anderson",1,0.99,10203,1026000,"Percentageofpotentialmoneywon",2010
301,301,"Greg Owen",27,0.99,268835,27234000,"Percentageofpotentialmoneywon",2010
303,303,"Matthew Richardson",1,0.96,13023,1350000,"Percentageofpotentialmoneywon",2010
304,304,"Henrik Bjornstad",26,0.91,215912,23850000,"Percentageofpotentialmoneywon",2010
304,304,"Ty Tryon",1,0.91,12293,1350000,"Percentageofpotentialmoneywon",2010
306,306,"Jason Preeo",1,0.87,11707,1350000,"Percentageofpotentialmoneywon",2010
306,306,"Drew Weaver",2,0.87,17365,1998000,"Percentageofpotentialmoneywon",2010
308,308,"Colin Montgomerie",3,0.83,30977,3735593,"Percentageofpotentialmoneywon",2010
309,309,"Rich Barcelo",25,0.81,188891,23274000,"Percentageofpotentialmoneywon",2010
309,309,"John Daly",20,0.81,158586,19683593,"Percentageofpotentialmoneywon",2010
311,311,"Jonathan Kaye",6,0.78,38989,5004000,"Percentageofpotentialmoneywon",2010
312,312,"Jason Gore",10,0.77,77212,10062000,"Percentageofpotentialmoneywon",2010
313,313,"Craig Bowden",20,0.75,140935,18846000,"Percentageofpotentialmoneywon",2010
314,314,"Chez Reavie",15,0.73,112993,15462000,"Percentageofpotentialmoneywon",2010
315,315,"Mark Calcavecchia",16,0.72,119980,16713593,"Percentageofpotentialmoneywon",2010
315,315,"John Morse",5,0.72,28998,4014000,"Percentageofpotentialmoneywon",2010
317,317,"Erick Justesen",2,0.7,15651,2250000,"Percentageofpotentialmoneywon",2010
317,317,"Phil Schmitt",2,0.7,12544,1800000,"Percentageofpotentialmoneywon",2010
317,317,"Chris Wood",5,0.7,45000,6449593,"Percentageofpotentialmoneywon",2010
320,320,"Fran Quinn",7,0.69,45096,6552000,"Percentageofpotentialmoneywon",2010
321,321,"Jim Carter",5,0.68,29285,4284000,"Percentageofpotentialmoneywon",2010
322,322,"Thomas Levet",2,0.66,12960,1953593,"Percentageofpotentialmoneywon",2010
322,322,"Shigeki Maruyama",4,0.66,22440,3420000,"Percentageofpotentialmoneywon",2010
324,324,"Gareth Maybin",2,0.63,16672,2655593,"Percentageofpotentialmoneywon",2010
325,325,"Brenden Pappas",24,0.61,133584,21798000,"Percentageofpotentialmoneywon",2010
326,326,"Robert Damron",4,0.6,17446,2916000,"Percentageofpotentialmoneywon",2010
326,326,"Alex Hamilton",2,0.6,10835,1800000,"Percentageofpotentialmoneywon",2010
328,328,"Tom Byrum",3,0.59,13420,2286000,"Percentageofpotentialmoneywon",2010
328,328,"Pablo Martin Benavides",2,0.59,11707,1998000,"Percentageofpotentialmoneywon",2010
330,330,"Manuel Villegas",2,0.58,9481,1638000,"Percentageofpotentialmoneywon",2010
331,331,"Phil Tataurangi",4,0.57,19449,3384000,"Percentageofpotentialmoneywon",2010
332,332,"Chris Rogers",2,0.56,11704,2088000,"Percentageofpotentialmoneywon",2010
333,333,"John Huston",13,0.55,69248,12672000,"Percentageofpotentialmoneywon",2010
333,333,"Willie Wood",2,0.55,6540,1188000,"Percentageofpotentialmoneywon",2010
335,335,"David Lutterus",25,0.54,123169,22824000,"Percentageofpotentialmoneywon",2010
336,336,"Vance Veazey",23,0.53,111369,20934000,"Percentageofpotentialmoneywon",2010
337,337,"Steve Lowery",25,0.5,118602,23688000,"Percentageofpotentialmoneywon",2010
338,338,"Eric Axley",6,0.49,24124,4914000,"Percentageofpotentialmoneywon",2010
338,338,"Len Mattiace",6,0.49,22200,4572000,"Percentageofpotentialmoneywon",2010
338,338,"Ryuichi Oda",2,0.49,11165,2295593,"Percentageofpotentialmoneywon",2010
341,341,"Jeff Gove",22,0.47,92155,19602000,"Percentageofpotentialmoneywon",2010
342,342,"Jerod Turner",21,0.46,91343,20052000,"Percentageofpotentialmoneywon",2010
343,343,"Michael Clark II",6,0.45,21044,4644000,"Percentageofpotentialmoneywon",2010
344,344,"Todd Hamilton",20,0.41,77608,19107593,"Percentageofpotentialmoneywon",2010
345,345,"Robin Freeman",4,0.4,13062,3294000,"Percentageofpotentialmoneywon",2010
346,346,"Chris Baryla",7,0.39,24254,6282000,"Percentageofpotentialmoneywon",2010
346,346,"Hiroyuki Fujita",4,0.39,18368,4725593,"Percentageofpotentialmoneywon",2010
348,348,"Aaron Goldberg",3,0.38,10615,2808000,"Percentageofpotentialmoneywon",2010
349,349,"Brent Delahoussaye",21,0.37,69708,18738000,"Percentageofpotentialmoneywon",2010
349,349,"JL Lewis",4,0.37,12960,3546000,"Percentageofpotentialmoneywon",2010
351,351,"Justin Bolli",23,0.36,73990,20808000,"Percentageofpotentialmoneywon",2010
351,351,"Mark Brooks",14,0.36,46360,12978000,"Percentageofpotentialmoneywon",2010
353,353,"Chris Wilson",26,0.32,76481,23814000,"Percentageofpotentialmoneywon",2010
354,354,"Brad Adamonis",4,0.31,12060,3942000,"Percentageofpotentialmoneywon",2010
355,355,"Jim Gallagher Jr",3,0.3,6552,2196000,"Percentageofpotentialmoneywon",2010
356,356,"Kevin Johnson",26,0.29,69806,24228000,"Percentageofpotentialmoneywon",2010
357,357,"Parker McLachlin",20,0.28,53291,19134000,"Percentageofpotentialmoneywon",2010
357,357,"Andrew McLardy",21,0.28,53106,18756000,"Percentageofpotentialmoneywon",2010
359,359,"Chris Smith",10,0.27,23400,8658000,"Percentageofpotentialmoneywon",2010
360,360,"Greg Kraft",22,0.26,52176,19836000,"Percentageofpotentialmoneywon",2010
361,361,"Brad Faxon",23,0.25,55482,22050000,"Percentageofpotentialmoneywon",2010
362,362,"Tommy Armour III",5,0.21,11130,5220000,"Percentageofpotentialmoneywon",2010
362,362,"Spike McRoy",4,0.21,6840,3294000,"Percentageofpotentialmoneywon",2010
364,364,"Jesper Parnevik",5,0.19,9165,4842000,"Percentageofpotentialmoneywon",2010
365,365,"Matt Hill",5,0.16,7305,4572000,"Percentageofpotentialmoneywon",2010
366,366,"Marc Turnesa",7,0.15,10158,6966000,"Percentageofpotentialmoneywon",2010
