"Scramblingfrom2030yards_RANKTHISWEEK_2013","Scramblingfrom2030yards_RANKLASTWEEK_2013","Scramblingfrom2030yards_PLAYERNAME_2013","Scramblingfrom2030yards_ROUNDS_2013","Scramblingfrom2030yards_Pct_2013","Scramblingfrom2030yards_SUCCESSES_2013","Scramblingfrom2030yards_ATTEMPTS_2013","stat_name","year"
76,76,"Martin Flores",83,53.66,44,82,"Scramblingfrom2030yards",2013
77,77,"Ryan Moore",72,53.62,37,69,"Scramblingfrom2030yards",2013
78,78,"Darron Stiles",51,53.57,30,56,"Scramblingfrom2030yards",2013
79,79,"Kyle Stanley",71,53.33,32,60,"Scramblingfrom2030yards",2013
80,80,"Roberto Castro",97,53.25,41,77,"Scramblingfrom2030yards",2013
81,81,"Robert Allenby",58,53.23,33,62,"Scramblingfrom2030yards",2013
82,82,"Matt Jones",83,53.16,42,79,"Scramblingfrom2030yards",2013
83,83,"Seung Yul Noh",71,53.09,43,81,"Scramblingfrom2030yards",2013
84,84,"Tag Ridings",69,52.86,37,70,"Scramblingfrom2030yards",2013
85,85,"Kevin Chappell",80,52.78,38,72,"Scramblingfrom2030yards",2013
85,85,"John Rollins",77,52.78,38,72,"Scramblingfrom2030yards",2013
87,87,"Colt Knost",69,52.63,40,76,"Scramblingfrom2030yards",2013
88,88,"Charlie Wi",75,52.5,42,80,"Scramblingfrom2030yards",2013
89,89,"Doug LaBelle II",72,52.44,43,82,"Scramblingfrom2030yards",2013
90,90,"Martin Kaymer",61,52.38,22,42,"Scramblingfrom2030yards",2013
91,91,"Scott Brown",65,52.24,35,67,"Scramblingfrom2030yards",2013
91,91,"Fabian Gomez",65,52.24,35,67,"Scramblingfrom2030yards",2013
93,93,"Brian Harman",89,52.17,48,92,"Scramblingfrom2030yards",2013
93,93,"Carl Pettersson",82,52.17,36,69,"Scramblingfrom2030yards",2013
95,95,"David Hearn",88,52,52,100,"Scramblingfrom2030yards",2013
96,96,"Brendan Steele",86,51.65,47,91,"Scramblingfrom2030yards",2013
97,97,"Justin Leonard",86,51.58,49,95,"Scramblingfrom2030yards",2013
97,97,"William McGirt",75,51.58,49,95,"Scramblingfrom2030yards",2013
99,99,"Jason Kokrak",78,51.52,34,66,"Scramblingfrom2030yards",2013
100,100,"Adam Scott",61,51.22,21,41,"Scramblingfrom2030yards",2013
101,101,"George McNeill",68,51.16,44,86,"Scramblingfrom2030yards",2013
102,102,"Stewart Cink",71,50.94,27,53,"Scramblingfrom2030yards",2013
103,103,"Padraig Harrington",52,50.88,29,57,"Scramblingfrom2030yards",2013
104,104,"Ryan Palmer",79,50.82,31,61,"Scramblingfrom2030yards",2013
105,105,"Scott Langley",79,50.67,38,75,"Scramblingfrom2030yards",2013
106,106,"Chad Campbell",78,50.65,39,77,"Scramblingfrom2030yards",2013
106,106,"Ken Duke",87,50.65,39,77,"Scramblingfrom2030yards",2013
108,108,"Jeff Overton",78,50.62,41,81,"Scramblingfrom2030yards",2013
109,109,"Ryo Ishikawa",72,50,29,58,"Scramblingfrom2030yards",2013
109,109,"Cameron Percy",68,50,26,52,"Scramblingfrom2030yards",2013
109,109,"DJ Trahan",48,50,22,44,"Scramblingfrom2030yards",2013
109,109,"Cameron Tringale",80,50,40,80,"Scramblingfrom2030yards",2013
109,109,"Lee Westwood",70,50,20,40,"Scramblingfrom2030yards",2013
114,114,"Luke Guthrie",82,49.32,36,73,"Scramblingfrom2030yards",2013
115,115,"Graham DeLaet",94,49.28,34,69,"Scramblingfrom2030yards",2013
115,115,"Camilo Villegas",79,49.28,34,69,"Scramblingfrom2030yards",2013
117,117,"Martin Laird",68,49.12,28,57,"Scramblingfrom2030yards",2013
118,118,"Michael Bradley",56,49.09,27,55,"Scramblingfrom2030yards",2013
118,118,"Jordan Spieth",82,49.09,27,55,"Scramblingfrom2030yards",2013
120,120,"Gary Woodland",94,48.94,46,94,"Scramblingfrom2030yards",2013
121,121,"Brian Davis",91,48.89,44,90,"Scramblingfrom2030yards",2013
122,122,"Luke List",65,48.65,36,74,"Scramblingfrom2030yards",2013
123,123,"John Senden",79,48.57,34,70,"Scramblingfrom2030yards",2013
124,124,"Boo Weekley",100,48.39,45,93,"Scramblingfrom2030yards",2013
125,125,"Patrick Reed",83,48.31,43,89,"Scramblingfrom2030yards",2013
126,126,"Ernie Els",63,48.21,27,56,"Scramblingfrom2030yards",2013
126,126,"Kevin Stadler",83,48.21,27,56,"Scramblingfrom2030yards",2013
128,128,"Marc Leishman",77,48.1,38,79,"Scramblingfrom2030yards",2013
129,129,"Andrew Svoboda",46,48.08,25,52,"Scramblingfrom2030yards",2013
130,130,"Daniel Summerhays",83,48,48,100,"Scramblingfrom2030yards",2013
130,130,"Nicholas Thompson",99,48,36,75,"Scramblingfrom2030yards",2013
132,132,"Scott Stallings",79,47.95,35,73,"Scramblingfrom2030yards",2013
133,133,"Ben Kohles",75,47.83,33,69,"Scramblingfrom2030yards",2013
133,133,"Rod Pampling",46,47.83,22,46,"Scramblingfrom2030yards",2013
135,135,"Bubba Watson",76,47.73,21,44,"Scramblingfrom2030yards",2013
136,136,"Jerry Kelly",75,47.56,39,82,"Scramblingfrom2030yards",2013
137,137,"Charlie Beljan",62,47.54,29,61,"Scramblingfrom2030yards",2013
137,137,"Troy Matteson",68,47.54,29,61,"Scramblingfrom2030yards",2013
139,139,"Pat Perez",69,47.44,37,78,"Scramblingfrom2030yards",2013
140,140,"DA Points",87,47.37,45,95,"Scramblingfrom2030yards",2013
141,141,"Brad Fritsch",81,46.97,31,66,"Scramblingfrom2030yards",2013
141,141,"Jim Furyk",80,46.97,31,66,"Scramblingfrom2030yards",2013
141,141,"Scott Piercy",78,46.97,31,66,"Scramblingfrom2030yards",2013
144,144,"Rickie Fowler",75,46.67,21,45,"Scramblingfrom2030yards",2013
145,145,"Charley Hoffman",84,46.58,34,73,"Scramblingfrom2030yards",2013
145,145,"Webb Simpson",92,46.58,34,73,"Scramblingfrom2030yards",2013
147,147,"Sean OHair",56,46.48,33,71,"Scramblingfrom2030yards",2013
148,148,"David Lingmerth",68,46.38,32,69,"Scramblingfrom2030yards",2013
149,149,"Kevin Streelman",86,46.27,31,67,"Scramblingfrom2030yards",2013
150,150,"Tommy Gainey",84,45.88,39,85,"Scramblingfrom2030yards",2013
151,151,"Rory Sabbatini",86,45.59,31,68,"Scramblingfrom2030yards",2013
152,152,"Angel Cabrera",73,45.57,36,79,"Scramblingfrom2030yards",2013
153,153,"Keegan Bradley",88,45.45,30,66,"Scramblingfrom2030yards",2013
153,153,"David Lynn",70,45.45,35,77,"Scramblingfrom2030yards",2013
155,155,"Bo Van Pelt",72,45.1,23,51,"Scramblingfrom2030yards",2013
156,156,"Vijay Singh",61,45,18,40,"Scramblingfrom2030yards",2013
157,157,"Lucas Glover",65,44.83,26,58,"Scramblingfrom2030yards",2013
157,157,"Steve LeBrun",66,44.83,26,58,"Scramblingfrom2030yards",2013
159,159,"Josh Teater",86,44.59,33,74,"Scramblingfrom2030yards",2013
160,160,"Billy Horschel",96,44.44,40,90,"Scramblingfrom2030yards",2013
161,161,"JJ Henry",83,44.05,37,84,"Scramblingfrom2030yards",2013
162,162,"Brandt Jobe",62,44,22,50,"Scramblingfrom2030yards",2013
162,162,"David Mathis",71,44,33,75,"Scramblingfrom2030yards",2013
164,164,"Sangmoon Bae",83,43.9,36,82,"Scramblingfrom2030yards",2013
165,165,"Henrik Norlander",70,43.48,30,69,"Scramblingfrom2030yards",2013
166,166,"Nicolas Colsaerts",50,43.33,13,30,"Scramblingfrom2030yards",2013
167,167,"Robert Garrigus",69,43.18,19,44,"Scramblingfrom2030yards",2013
168,168,"Matt Every",89,42.86,30,70,"Scramblingfrom2030yards",2013
168,168,"Jeff Maggert",63,42.86,24,56,"Scramblingfrom2030yards",2013
170,170,"Tiger Woods",61,42.42,14,33,"Scramblingfrom2030yards",2013
171,171,"Greg Owen",73,42.19,27,64,"Scramblingfrom2030yards",2013
172,172,"Ricky Barnes",74,41.67,25,60,"Scramblingfrom2030yards",2013
173,173,"James Hahn",78,41.18,28,68,"Scramblingfrom2030yards",2013
174,174,"Justin Bolli",59,40.63,26,64,"Scramblingfrom2030yards",2013
175,175,"Jason Bohn",70,40,26,65,"Scramblingfrom2030yards",2013
175,175,"Will Claxton",67,40,28,70,"Scramblingfrom2030yards",2013
175,175,"Justin Hicks",79,40,32,80,"Scramblingfrom2030yards",2013
178,178,"Dustin Johnson",71,39.62,21,53,"Scramblingfrom2030yards",2013
179,179,"Bud Cauley",67,35.62,26,73,"Scramblingfrom2030yards",2013
180,180,"Derek Ernst",58,34.78,24,69,"Scramblingfrom2030yards",2013
