"Par5EagleLeaders_RANKTHISWEEK_2016","Par5EagleLeaders_RANKLASTWEEK_2016","Par5EagleLeaders_PLAYERNAME_2016","Par5EagleLeaders_ROUNDS_2016","Par5EagleLeaders_TOTAL_2016","Par5EagleLeaders_TOTALPAR5HOLES_2016","Par5EagleLeaders_TOTALHOLEOUTS_2016","stat_name","year"
16,11,"Kevin Kisner",49,6,152,1,"Par5EagleLeaders",2016
16,11,"Colt Knost",56,6,195,2,"Par5EagleLeaders",2016
16,11,"Chez Reavie",56,6,192,1,"Par5EagleLeaders",2016
16,11,"Hudson Swafford",52,6,178,NA,"Par5EagleLeaders",2016
16,11,"Nick Taylor",57,6,205,3,"Par5EagleLeaders",2016
16,11,"Justin Thomas",53,6,172,1,"Par5EagleLeaders",2016
16,11,"Tyrone Van Aswegen",67,6,228,NA,"Par5EagleLeaders",2016
30,28,"Blayne Barber",44,5,152,2,"Par5EagleLeaders",2016
30,28,"Scott Brown",59,5,205,1,"Par5EagleLeaders",2016
30,28,"Bronson Burgoon",53,5,184,2,"Par5EagleLeaders",2016
30,48,"Lucas Glover",53,5,186,1,"Par5EagleLeaders",2016
30,28,"Jason Gore",51,5,183,1,"Par5EagleLeaders",2016
30,28,"Charles Howell III",63,5,214,1,"Par5EagleLeaders",2016
30,28,"Si Woo Kim",63,5,212,1,"Par5EagleLeaders",2016
30,28,"DH Lee",35,5,126,1,"Par5EagleLeaders",2016
30,28,"Danny Lee",53,5,184,NA,"Par5EagleLeaders",2016
30,28,"Spencer Levin",62,5,212,1,"Par5EagleLeaders",2016
30,28,"Luke List",51,5,178,2,"Par5EagleLeaders",2016
30,48,"Rory McIlroy",37,5,112,2,"Par5EagleLeaders",2016
30,28,"Seung Yul Noh",54,5,180,1,"Par5EagleLeaders",2016
30,28,"Greg Owen",56,5,191,1,"Par5EagleLeaders",2016
30,28,"Ryan Palmer",46,5,156,NA,"Par5EagleLeaders",2016
30,28,"Brendan Steele",48,5,170,1,"Par5EagleLeaders",2016
30,28,"Robert Streb",51,5,170,NA,"Par5EagleLeaders",2016
30,28,"Michael Thompson",46,5,158,2,"Par5EagleLeaders",2016
30,28,"Johnson Wagner",44,5,152,NA,"Par5EagleLeaders",2016
30,28,"Jimmy Walker",43,5,138,NA,"Par5EagleLeaders",2016
30,28,"Bubba Watson",30,5,100,NA,"Par5EagleLeaders",2016
30,48,"Boo Weekley",53,5,184,NA,"Par5EagleLeaders",2016
52,48,"Stewart Cink",45,4,146,1,"Par5EagleLeaders",2016
52,48,"Jason Day",36,4,112,NA,"Par5EagleLeaders",2016
52,48,"Jason Dufner",53,4,162,1,"Par5EagleLeaders",2016
52,106,"Ernie Els",34,4,120,2,"Par5EagleLeaders",2016
52,48,"Derek Ernst",36,4,132,NA,"Par5EagleLeaders",2016
52,48,"Rickie Fowler",42,4,140,1,"Par5EagleLeaders",2016
52,48,"Bill Haas",42,4,140,NA,"Par5EagleLeaders",2016
52,76,"James Hahn",45,4,164,NA,"Par5EagleLeaders",2016
52,48,"Brian Harman",60,4,208,1,"Par5EagleLeaders",2016
52,48,"Russell Henley",42,4,144,NA,"Par5EagleLeaders",2016
52,76,"JJ Henry",44,4,156,2,"Par5EagleLeaders",2016
52,48,"John Huh",51,4,172,3,"Par5EagleLeaders",2016
52,48,"Dustin Johnson",37,4,124,1,"Par5EagleLeaders",2016
52,48,"Brooks Koepka",39,4,122,NA,"Par5EagleLeaders",2016
52,48,"Jason Kokrak",52,4,184,NA,"Par5EagleLeaders",2016
52,48,"Marc Leishman",41,4,136,NA,"Par5EagleLeaders",2016
52,48,"Jamie Lovemark",57,4,196,NA,"Par5EagleLeaders",2016
52,48,"Bryce Molder",50,4,186,2,"Par5EagleLeaders",2016
52,48,"Kevin Na",52,4,174,NA,"Par5EagleLeaders",2016
52,48,"Scott Pinckney",53,4,184,1,"Par5EagleLeaders",2016
52,48,"Dicky Pride",33,4,122,3,"Par5EagleLeaders",2016
52,48,"John Senden",48,4,164,1,"Par5EagleLeaders",2016
52,48,"Kyle Stanley",57,4,192,NA,"Par5EagleLeaders",2016
52,48,"Shawn Stefani",45,4,154,1,"Par5EagleLeaders",2016
52,48,"Brett Stegmaier",57,4,194,1,"Par5EagleLeaders",2016
52,48,"Dawie van der Walt",48,4,166,1,"Par5EagleLeaders",2016
52,106,"Steve Wheatcroft",53,4,180,3,"Par5EagleLeaders",2016
52,48,"Gary Woodland",45,4,156,NA,"Par5EagleLeaders",2016
80,76,"Aaron Baddeley",51,3,188,2,"Par5EagleLeaders",2016
80,76,"Jonas Blixt",46,3,168,NA,"Par5EagleLeaders",2016
80,76,"Keegan Bradley",40,3,140,NA,"Par5EagleLeaders",2016
80,76,"Jamie Donaldson",28,3,88,NA,"Par5EagleLeaders",2016
80,76,"Harris English",51,3,179,NA,"Par5EagleLeaders",2016
80,76,"Adam Hadwin",53,3,184,1,"Par5EagleLeaders",2016
80,76,"Freddie Jacobson",54,3,192,1,"Par5EagleLeaders",2016
80,76,"Zach Johnson",42,3,128,1,"Par5EagleLeaders",2016
80,76,"Smylie Kaufman",57,3,190,2,"Par5EagleLeaders",2016
80,76,"Kelly Kraft",35,3,132,1,"Par5EagleLeaders",2016
80,76,"Anirban Lahiri",44,3,152,NA,"Par5EagleLeaders",2016
80,76,"Scott Langley",41,3,154,1,"Par5EagleLeaders",2016
80,76,"David Lingmerth",54,3,176,1,"Par5EagleLeaders",2016
80,106,"Phil Mickelson",37,3,124,NA,"Par5EagleLeaders",2016
80,76,"Sean OHair",45,3,152,NA,"Par5EagleLeaders",2016
80,76,"Geoff Ogilvy",37,3,132,NA,"Par5EagleLeaders",2016
80,76,"Carlos Ortiz",47,3,168,NA,"Par5EagleLeaders",2016
80,76,"Cameron Percy",22,3,82,NA,"Par5EagleLeaders",2016
80,76,"Scott Piercy",45,3,148,1,"Par5EagleLeaders",2016
80,76,"Wes Roach",33,3,120,NA,"Par5EagleLeaders",2016
80,76,"Justin Rose",35,3,124,NA,"Par5EagleLeaders",2016
80,76,"Webb Simpson",34,3,116,1,"Par5EagleLeaders",2016
80,76,"Vijay Singh",42,3,136,NA,"Par5EagleLeaders",2016
80,76,"Jordan Spieth",34,3,118,1,"Par5EagleLeaders",2016
80,76,"Henrik Stenson",30,3,120,NA,"Par5EagleLeaders",2016
80,76,"Darron Stiles",28,3,100,3,"Par5EagleLeaders",2016
80,76,"Kevin Streelman",46,3,172,1,"Par5EagleLeaders",2016
80,76,"Cameron Tringale",47,3,174,NA,"Par5EagleLeaders",2016
80,76,"Will Wilcox",47,3,160,NA,"Par5EagleLeaders",2016
109,106,"Thomas Aiken",42,2,150,2,"Par5EagleLeaders",2016
109,106,"Daniel Berger",52,2,178,NA,"Par5EagleLeaders",2016
109,106,"Shane Bertsch",30,2,102,NA,"Par5EagleLeaders",2016
109,106,"Zac Blair",56,2,190,1,"Par5EagleLeaders",2016
109,106,"Jason Bohn",37,2,128,1,"Par5EagleLeaders",2016
109,106,"Angel Cabrera",42,2,154,NA,"Par5EagleLeaders",2016
109,106,"Chad Campbell",54,2,182,NA,"Par5EagleLeaders",2016
109,106,"Alex Cejka",47,2,162,NA,"Par5EagleLeaders",2016
109,106,"KJ Choi",47,2,162,NA,"Par5EagleLeaders",2016
109,106,"Brendon de Jonge",55,2,186,NA,"Par5EagleLeaders",2016
109,106,"Graham DeLaet",50,2,174,NA,"Par5EagleLeaders",2016
109,106,"Matt Every",34,2,126,2,"Par5EagleLeaders",2016
109,106,"Derek Fathauer",58,2,198,1,"Par5EagleLeaders",2016
109,106,"Sergio Garcia",28,2,90,1,"Par5EagleLeaders",2016
109,106,"Robert Garrigus",34,2,124,2,"Par5EagleLeaders",2016
109,106,"Branden Grace",31,2,104,NA,"Par5EagleLeaders",2016
109,106,"Emiliano Grillo",47,2,154,NA,"Par5EagleLeaders",2016
109,106,"Luke Guthrie",31,2,120,NA,"Par5EagleLeaders",2016
109,156,"Padraig Harrington",38,2,130,1,"Par5EagleLeaders",2016
109,106,"Justin Hicks",26,2,90,NA,"Par5EagleLeaders",2016
109,106,"Matt Jones",45,2,156,NA,"Par5EagleLeaders",2016
109,106,"Whee Kim",54,2,189,2,"Par5EagleLeaders",2016
109,106,"Michael Kim",62,2,213,NA,"Par5EagleLeaders",2016
109,106,"Chris Kirk",51,2,160,1,"Par5EagleLeaders",2016
109,106,"Patton Kizzire",57,2,178,1,"Par5EagleLeaders",2016
109,106,"Matt Kuchar",46,2,142,NA,"Par5EagleLeaders",2016
109,106,"Shane Lowry",35,2,116,NA,"Par5EagleLeaders",2016
109,106,"Hunter Mahan",43,2,166,NA,"Par5EagleLeaders",2016
109,106,"Peter Malnati",53,2,184,1,"Par5EagleLeaders",2016
109,106,"Hideki Matsuyama",40,2,138,NA,"Par5EagleLeaders",2016
109,106,"William McGirt",54,2,184,1,"Par5EagleLeaders",2016
109,106,"Troy Merritt",41,2,152,NA,"Par5EagleLeaders",2016
109,106,"Francesco Molinari",36,2,120,NA,"Par5EagleLeaders",2016
109,106,"Rob Oppenheim",37,2,138,2,"Par5EagleLeaders",2016
109,106,"Jeff Overton",51,2,167,NA,"Par5EagleLeaders",2016
109,106,"Carl Pettersson",31,2,110,NA,"Par5EagleLeaders",2016
109,106,"Martin Piller",37,2,138,2,"Par5EagleLeaders",2016
109,106,"Ian Poulter",37,2,134,NA,"Par5EagleLeaders",2016
109,106,"Andres Romero",22,2,84,NA,"Par5EagleLeaders",2016
109,106,"Rory Sabbatini",40,2,142,NA,"Par5EagleLeaders",2016
109,106,"Sam Saunders",40,2,138,NA,"Par5EagleLeaders",2016
109,156,"Ollie Schniederjans",23,2,84,NA,"Par5EagleLeaders",2016
109,106,"Cameron Smith",45,2,166,NA,"Par5EagleLeaders",2016
109,106,"Scott Stallings",46,2,160,NA,"Par5EagleLeaders",2016
109,106,"Vaughn Taylor",30,2,112,NA,"Par5EagleLeaders",2016
109,106,"DJ Trahan",23,2,88,NA,"Par5EagleLeaders",2016
109,106,"Camilo Villegas",50,2,166,NA,"Par5EagleLeaders",2016
109,106,"Tim Wilkinson",40,2,142,1,"Par5EagleLeaders",2016
109,106,"Mark Wilson",42,2,136,NA,"Par5EagleLeaders",2016
158,156,"Tyler Aldridge",53,1,184,NA,"Par5EagleLeaders",2016
158,156,"Robert Allenby",35,1,120,NA,"Par5EagleLeaders",2016
158,156,"Byeong Hun An",23,1,76,NA,"Par5EagleLeaders",2016
158,156,"Stuart Appleby",39,1,128,NA,"Par5EagleLeaders",2016
158,156,"Steven Bowditch",40,1,147,1,"Par5EagleLeaders",2016
158,156,"Miguel Angel Carballo",24,1,88,NA,"Par5EagleLeaders",2016
158,156,"Paul Casey",39,1,130,NA,"Par5EagleLeaders",2016
158,156,"Roberto Castro",55,1,198,NA,"Par5EagleLeaders",2016
158,156,"Chad Collins",45,1,158,NA,"Par5EagleLeaders",2016
158,156,"Erik Compton",45,1,157,NA,"Par5EagleLeaders",2016
158,156,"Ben Crane",48,1,168,NA,"Par5EagleLeaders",2016
158,156,"Jon Curran",55,1,190,1,"Par5EagleLeaders",2016
158,156,"Luke Donald",49,1,172,NA,"Par5EagleLeaders",2016
158,156,"Ken Duke",26,1,90,1,"Par5EagleLeaders",2016
158,156,"Matthew Fitzpatrick",23,1,74,1,"Par5EagleLeaders",2016
158,156,"Rhein Gibson",36,1,130,NA,"Par5EagleLeaders",2016
158,156,"Retief Goosen",37,1,132,NA,"Par5EagleLeaders",2016
158,156,"Chesson Hadley",51,1,184,1,"Par5EagleLeaders",2016
158,156,"JB Holmes",39,1,136,NA,"Par5EagleLeaders",2016
158,156,"Billy Horschel",45,1,148,NA,"Par5EagleLeaders",2016
158,156,"Billy Hurley III",22,1,86,NA,"Par5EagleLeaders",2016
158,156,"Russell Knox",48,1,156,NA,"Par5EagleLeaders",2016
158,156,"Andrew Landry",24,1,92,NA,"Par5EagleLeaders",2016
158,156,"Will Ma Kenzie",54,1,188,NA,"Par5EagleLeaders",2016
158,NA,"Steve Marino",40,1,140,NA,"Par5EagleLeaders",2016
158,NA,"DA Points",32,1,120,1,"Par5EagleLeaders",2016
158,156,"Charl Schwartzel",29,1,100,NA,"Par5EagleLeaders",2016
158,156,"Brandt Snedeker",47,1,154,NA,"Par5EagleLeaders",2016
158,156,"Steve Stricker",25,1,86,NA,"Par5EagleLeaders",2016
158,156,"Brendon Todd",43,1,148,NA,"Par5EagleLeaders",2016
158,156,"Bernd Wiesberger",23,1,74,NA,"Par5EagleLeaders",2016
