"Back9Par4ScoringAverage_RANKTHISWEEK_2006","Back9Par4ScoringAverage_RANKLASTWEEK_2006","Back9Par4ScoringAverage_PLAYERNAME_2006","Back9Par4ScoringAverage_ROUNDS_2006","Back9Par4ScoringAverage_AVG_2006","Back9Par4ScoringAverage_TOTALSTROKES_2006","Back9Par4ScoringAverage_TOTALHOLES_2006","stat_name","year"
33,33,"Freddie Jacobson",56,4.03,1193,296,"Back9Par4ScoringAverage",2006
33,33,"Zach Johnson",98,4.03,1854,460,"Back9Par4ScoringAverage",2006
33,33,"Frank Lickliter II",99,4.03,2062,512,"Back9Par4ScoringAverage",2006
33,33,"Shigeki Maruyama",94,4.03,1975,490,"Back9Par4ScoringAverage",2006
33,33,"Heath Slocum",96,4.03,1967,488,"Back9Par4ScoringAverage",2006
33,33,"Camilo Villegas",95,4.03,1975,490,"Back9Par4ScoringAverage",2006
33,33,"Charles Warren",93,4.03,1892,469,"Back9Par4ScoringAverage",2006
46,46,"Stuart Appleby",83,4.04,1641,406,"Back9Par4ScoringAverage",2006
46,46,"Brian Davis",92,4.04,1899,470,"Back9Par4ScoringAverage",2006
46,46,"Luke Donald",66,4.04,1326,328,"Back9Par4ScoringAverage",2006
46,46,"Fred Funk",106,4.04,2268,562,"Back9Par4ScoringAverage",2006
46,46,"JP Hayes",55,4.04,1181,292,"Back9Par4ScoringAverage",2006
46,46,"Jerry Kelly",100,4.04,2095,519,"Back9Par4ScoringAverage",2006
46,46,"Jeff Maggert",81,4.04,1703,422,"Back9Par4ScoringAverage",2006
46,46,"Troy Matteson",101,4.04,2139,529,"Back9Par4ScoringAverage",2006
46,46,"Geoff Ogilvy",76,4.04,1497,371,"Back9Par4ScoringAverage",2006
46,46,"Ryan Palmer",101,4.04,2096,519,"Back9Par4ScoringAverage",2006
46,46,"Chris Riley",86,4.04,1735,429,"Back9Par4ScoringAverage",2006
46,46,"Jason Schultz",77,4.04,1581,391,"Back9Par4ScoringAverage",2006
46,46,"Jeff Sluman",101,4.04,2098,519,"Back9Par4ScoringAverage",2006
46,46,"Paul Stankowski",70,4.04,1482,367,"Back9Par4ScoringAverage",2006
46,46,"Omar Uresti",61,4.04,1266,313,"Back9Par4ScoringAverage",2006
46,46,"Nick Watney",97,4.04,1974,489,"Back9Par4ScoringAverage",2006
46,46,"Bubba Watson",83,4.04,1656,410,"Back9Par4ScoringAverage",2006
46,46,"Mark Wilson",79,4.04,1596,395,"Back9Par4ScoringAverage",2006
64,64,"Arjun Atwal",97,4.05,2019,499,"Back9Par4ScoringAverage",2006
64,64,"Paul Azinger",87,4.05,1873,462,"Back9Par4ScoringAverage",2006
64,64,"Brian Bateman",69,4.05,1393,344,"Back9Par4ScoringAverage",2006
64,64,"Steve Elkington",52,4.05,1064,263,"Back9Par4ScoringAverage",2006
64,64,"Charley Hoffman",100,4.05,2080,514,"Back9Par4ScoringAverage",2006
64,64,"Steve Jones",83,4.05,1740,430,"Back9Par4ScoringAverage",2006
64,64,"Skip Kendall",72,4.05,1522,376,"Back9Par4ScoringAverage",2006
64,64,"Greg Kraft",79,4.05,1607,397,"Back9Par4ScoringAverage",2006
64,64,"Hunter Mahan",98,4.05,2093,517,"Back9Par4ScoringAverage",2006
64,64,"Billy Mayfair",94,4.05,2011,496,"Back9Par4ScoringAverage",2006
64,64,"Shaun Micheel",96,4.05,1943,480,"Back9Par4ScoringAverage",2006
64,64,"Corey Pavin",74,4.05,1526,377,"Back9Par4ScoringAverage",2006
64,64,"Carl Pettersson",95,4.05,1992,492,"Back9Par4ScoringAverage",2006
64,64,"Ian Poulter",53,4.05,1111,274,"Back9Par4ScoringAverage",2006
64,64,"Patrick Sheehan",104,4.05,2120,524,"Back9Par4ScoringAverage",2006
64,64,"David Toms",76,4.05,1514,374,"Back9Par4ScoringAverage",2006
64,64,"Bo Van Pelt",102,4.05,2170,536,"Back9Par4ScoringAverage",2006
64,64,"Scott Verplank",88,4.05,1761,435,"Back9Par4ScoringAverage",2006
64,64,"Mike Weir",88,4.05,1752,433,"Back9Par4ScoringAverage",2006
64,64,"Dean Wilson",115,4.05,2343,579,"Back9Par4ScoringAverage",2006
84,84,"Eric Axley",91,4.06,1881,463,"Back9Par4ScoringAverage",2006
84,84,"John Cook",67,4.06,1425,351,"Back9Par4ScoringAverage",2006
84,84,"David Duval",71,4.06,1470,362,"Back9Par4ScoringAverage",2006
84,84,"Ernie Els",69,4.06,1344,331,"Back9Par4ScoringAverage",2006
84,84,"Robert Gamez",94,4.06,2029,500,"Back9Par4ScoringAverage",2006
84,84,"Mathew Goggin",72,4.06,1502,370,"Back9Par4ScoringAverage",2006
84,84,"Nathan Green",108,4.06,2240,552,"Back9Par4ScoringAverage",2006
84,84,"Matt Hansen",68,4.06,1421,350,"Back9Par4ScoringAverage",2006
84,84,"David McKenzie",82,4.06,1695,418,"Back9Par4ScoringAverage",2006
84,84,"Joe Ogilvie",95,4.06,1945,479,"Back9Par4ScoringAverage",2006
84,84,"Jesper Parnevik",84,4.06,1753,432,"Back9Par4ScoringAverage",2006
84,84,"DA Points",82,4.06,1705,420,"Back9Par4ScoringAverage",2006
84,84,"Chris Smith",67,4.06,1422,350,"Back9Par4ScoringAverage",2006
84,84,"Vaughn Taylor",88,4.06,1881,463,"Back9Par4ScoringAverage",2006
84,84,"Brett Wetterich",82,4.06,1719,423,"Back9Par4ScoringAverage",2006
99,99,"Shane Bertsch",104,4.07,2152,529,"Back9Par4ScoringAverage",2006
99,99,"Bart Bryant",87,4.07,1872,460,"Back9Par4ScoringAverage",2006
99,99,"Chad Campbell",91,4.07,1845,453,"Back9Par4ScoringAverage",2006
99,99,"Bubba Dickerson",98,4.07,2056,505,"Back9Par4ScoringAverage",2006
99,99,"Chris DiMarco",83,4.07,1661,408,"Back9Par4ScoringAverage",2006
99,99,"Lucas Glover",105,4.07,2151,529,"Back9Par4ScoringAverage",2006
99,99,"Brandt Jobe",91,4.07,1843,453,"Back9Par4ScoringAverage",2006
99,99,"Richard Johnson",94,4.07,1997,491,"Back9Par4ScoringAverage",2006
99,99,"Kent Jones",103,4.07,2147,527,"Back9Par4ScoringAverage",2006
99,99,"Stephen Leaney",84,4.07,1790,440,"Back9Par4ScoringAverage",2006
99,99,"Tom Lehman",70,4.07,1273,313,"Back9Par4ScoringAverage",2006
99,99,"Justin Leonard",83,4.07,1744,429,"Back9Par4ScoringAverage",2006
99,99,"Steve Lowery",99,4.07,2051,504,"Back9Par4ScoringAverage",2006
99,99,"Will Ma Kenzie",91,4.07,1862,458,"Back9Par4ScoringAverage",2006
99,99,"Daisuke Maruyama",83,4.07,1677,412,"Back9Par4ScoringAverage",2006
99,99,"Mark OMeara",52,4.07,1005,247,"Back9Par4ScoringAverage",2006
99,99,"Arron Oberholser",82,4.07,1722,423,"Back9Par4ScoringAverage",2006
99,99,"Kenny Perry",73,4.07,1621,398,"Back9Par4ScoringAverage",2006
99,99,"Jerry Smith",94,4.07,1953,480,"Back9Par4ScoringAverage",2006
99,99,"Kevin Sutherland",100,4.07,2026,498,"Back9Par4ScoringAverage",2006
119,119,"Michael Allen",84,4.08,1804,442,"Back9Par4ScoringAverage",2006
119,119,"Jeff Brehaut",100,4.08,2020,495,"Back9Par4ScoringAverage",2006
119,119,"Stewart Cink",93,4.08,1909,468,"Back9Par4ScoringAverage",2006
119,119,"Ben Crane",85,4.08,1721,422,"Back9Par4ScoringAverage",2006
119,119,"Marco Dawson",87,4.08,1849,453,"Back9Par4ScoringAverage",2006
119,119,"Danny Ellis",68,4.08,1383,339,"Back9Par4ScoringAverage",2006
119,119,"Todd Fischer",101,4.08,2091,512,"Back9Par4ScoringAverage",2006
119,119,"Mathias Gronberg",92,4.08,1912,469,"Back9Par4ScoringAverage",2006
119,119,"Bill Haas",99,4.08,2034,499,"Back9Par4ScoringAverage",2006
119,119,"JJ Henry",96,4.08,1965,482,"Back9Par4ScoringAverage",2006
119,119,"David Howell",52,4.08,963,236,"Back9Par4ScoringAverage",2006
119,119,"John Huston",74,4.08,1539,377,"Back9Par4ScoringAverage",2006
119,119,"Davis Love III",85,4.08,1600,392,"Back9Par4ScoringAverage",2006
119,119,"Ted Purdy",103,4.08,2134,523,"Back9Par4ScoringAverage",2006
119,119,"Tag Ridings",103,4.08,2123,520,"Back9Par4ScoringAverage",2006
119,119,"John Rollins",93,4.08,1912,469,"Back9Par4ScoringAverage",2006
119,119,"Joey Sindelar",90,4.08,1938,475,"Back9Par4ScoringAverage",2006
119,119,"Mike Sposa",68,4.08,1398,343,"Back9Par4ScoringAverage",2006
119,119,"Duffy Waldorf",96,4.08,1942,476,"Back9Par4ScoringAverage",2006
138,138,"Tommy Armour III",65,4.09,1389,340,"Back9Par4ScoringAverage",2006
138,138,"Rich Beem",85,4.09,1753,429,"Back9Par4ScoringAverage",2006
138,138,"Henrik Bjornstad",97,4.09,2055,503,"Back9Par4ScoringAverage",2006
138,138,"Ben Curtis",86,4.09,1864,456,"Back9Par4ScoringAverage",2006
138,138,"Robert Damron",91,4.09,1935,473,"Back9Par4ScoringAverage",2006
138,138,"Dudley Hart",83,4.09,1826,446,"Back9Par4ScoringAverage",2006
138,138,"JB Holmes",81,4.09,1661,406,"Back9Par4ScoringAverage",2006
138,138,"Charles Howell III",96,4.09,1999,489,"Back9Par4ScoringAverage",2006
138,138,"Rory Sabbatini",84,4.09,1759,430,"Back9Par4ScoringAverage",2006
138,138,"Nicholas Thompson",96,4.09,1991,487,"Back9Par4ScoringAverage",2006
148,148,"Olin Browne",108,4.1,2278,556,"Back9Par4ScoringAverage",2006
148,148,"Greg Chalmers",71,4.1,1456,355,"Back9Par4ScoringAverage",2006
148,148,"Tim Clark",80,4.1,1633,398,"Back9Par4ScoringAverage",2006
148,148,"Chris Couch",75,4.1,1600,390,"Back9Par4ScoringAverage",2006
148,148,"Retief Goosen",68,4.1,1263,308,"Back9Par4ScoringAverage",2006
148,148,"Lee Janzen",79,4.1,1669,407,"Back9Par4ScoringAverage",2006
148,148,"Ian Leggatt",80,4.1,1640,400,"Back9Par4ScoringAverage",2006
148,148,"Thomas Levet",53,4.1,1120,273,"Back9Par4ScoringAverage",2006
148,148,"Larry Mize",53,4.1,1079,263,"Back9Par4ScoringAverage",2006
148,148,"Rod Pampling",89,4.1,1791,437,"Back9Par4ScoringAverage",2006
148,148,"Tim Petrovic",95,4.1,1956,477,"Back9Par4ScoringAverage",2006
148,148,"Wes Short Jr",96,4.1,2050,500,"Back9Par4ScoringAverage",2006
148,148,"DJ Trahan",92,4.1,1935,472,"Back9Par4ScoringAverage",2006
148,148,"Bob Tway",81,4.1,1680,410,"Back9Par4ScoringAverage",2006
148,148,"Ron Whittaker",81,4.1,1730,422,"Back9Par4ScoringAverage",2006
163,163,"Aaron Baddeley",78,4.11,1656,403,"Back9Par4ScoringAverage",2006
163,163,"Craig Barlow",77,4.11,1559,379,"Back9Par4ScoringAverage",2006
163,163,"Fred Couples",52,4.11,1080,263,"Back9Par4ScoringAverage",2006
163,163,"Paul Goydos",72,4.11,1538,374,"Back9Par4ScoringAverage",2006
163,163,"Ryan Hietala",61,4.11,1282,312,"Back9Par4ScoringAverage",2006
163,163,"Ryan Moore",68,4.11,1418,345,"Back9Par4ScoringAverage",2006
163,163,"Pat Perez",50,4.11,1028,250,"Back9Par4ScoringAverage",2006
163,163,"Tom Pernice Jr",108,4.11,2250,548,"Back9Par4ScoringAverage",2006
163,163,"Vance Veazey",59,4.11,1277,311,"Back9Par4ScoringAverage",2006
172,172,"Mark Brooks",90,4.12,1891,459,"Back9Par4ScoringAverage",2006
172,172,"Jason Gore",86,4.12,1806,438,"Back9Par4ScoringAverage",2006
172,172,"Padraig Harrington",54,4.12,1087,264,"Back9Par4ScoringAverage",2006
172,172,"Peter Lonard",77,4.12,1692,411,"Back9Par4ScoringAverage",2006
172,172,"Jimmy Walker",60,4.12,1264,307,"Back9Par4ScoringAverage",2006
177,177,"Alex Aragon",63,4.13,1327,321,"Back9Par4ScoringAverage",2006
177,177,"John Daly",51,4.13,1028,249,"Back9Par4ScoringAverage",2006
177,177,"Carlos Franco",86,4.13,1848,448,"Back9Par4ScoringAverage",2006
177,177,"Robert Garrigus",85,4.13,1798,435,"Back9Par4ScoringAverage",2006
177,177,"Tim Herron",82,4.13,1745,423,"Back9Par4ScoringAverage",2006
177,177,"Roger Tambellini",64,4.13,1309,317,"Back9Par4ScoringAverage",2006
183,183,"Michael Connell",51,4.14,1047,253,"Back9Par4ScoringAverage",2006
183,183,"James Driscoll",80,4.14,1756,424,"Back9Par4ScoringAverage",2006
183,183,"Brad Faxon",78,4.14,1729,418,"Back9Par4ScoringAverage",2006
183,183,"Sergio Garcia",59,4.14,1171,283,"Back9Par4ScoringAverage",2006
183,183,"Len Mattiace",59,4.14,1270,307,"Back9Par4ScoringAverage",2006
183,183,"Sean OHair",100,4.14,2109,509,"Back9Par4ScoringAverage",2006
183,183,"Jose Maria Olazabal",62,4.14,1233,298,"Back9Par4ScoringAverage",2006
183,183,"Kirk Triplett",58,4.14,1193,288,"Back9Par4ScoringAverage",2006
191,191,"Mark Calcavecchia",94,4.15,2018,486,"Back9Par4ScoringAverage",2006
191,191,"JL Lewis",57,4.15,1225,295,"Back9Par4ScoringAverage",2006
191,191,"Jon Mills",68,4.15,1437,346,"Back9Par4ScoringAverage",2006
194,194,"Hidemichi Tanaka",74,4.17,1598,383,"Back9Par4ScoringAverage",2006
195,195,"John Engler Jr",69,4.18,1479,354,"Back9Par4ScoringAverage",2006
196,196,"Todd Hamilton",72,4.2,1562,372,"Back9Par4ScoringAverage",2006
