"Back9Round1ScoringAverage_RANKTHISWEEK_2010","Back9Round1ScoringAverage_RANKLASTWEEK_2010","Back9Round1ScoringAverage_PLAYERNAME_2010","Back9Round1ScoringAverage__2010","Back9Round1ScoringAverage_AVG_2010","Back9Round1ScoringAverage_TOTALSTROKES_2010","Back9Round1ScoringAverage_TOTALROUNDS_2010","stat_name","year"
76,76,"Jerry Kelly",NA,35.55,1031,29,"Back9Round1ScoringAverage",2010
77,77,"Nathan Green",NA,35.56,960,27,"Back9Round1ScoringAverage",2010
77,77,"Mike Weir",NA,35.56,640,18,"Back9Round1ScoringAverage",2010
79,79,"Kris Blanks",NA,35.57,1067,30,"Back9Round1ScoringAverage",2010
80,80,"Stephen Ames",NA,35.59,783,22,"Back9Round1ScoringAverage",2010
80,80,"Chad Campbell",NA,35.59,961,27,"Back9Round1ScoringAverage",2010
80,80,"Tom Pernice Jr",NA,35.59,783,22,"Back9Round1ScoringAverage",2010
83,83,"Will Ma Kenzie",NA,35.61,819,23,"Back9Round1ScoringAverage",2010
83,83,"Dean Wilson",NA,35.61,641,18,"Back9Round1ScoringAverage",2010
85,85,"Justin Leonard",NA,35.62,926,26,"Back9Round1ScoringAverage",2010
86,86,"Hunter Mahan",NA,35.63,855,24,"Back9Round1ScoringAverage",2010
86,86,"Pat Perez",NA,35.63,962,27,"Back9Round1ScoringAverage",2010
86,86,"Chris Stroud",NA,35.63,962,27,"Back9Round1ScoringAverage",2010
86,86,"DJ Trahan",NA,35.63,962,27,"Back9Round1ScoringAverage",2010
90,90,"Alex Cejka",NA,35.64,998,28,"Back9Round1ScoringAverage",2010
90,90,"Rickie Fowler",NA,35.64,998,28,"Back9Round1ScoringAverage",2010
92,92,"Aaron Baddeley",NA,35.65,927,26,"Back9Round1ScoringAverage",2010
92,92,"Henrik Bjornstad",NA,35.65,927,26,"Back9Round1ScoringAverage",2010
92,92,"Bob Estes",NA,35.65,927,26,"Back9Round1ScoringAverage",2010
92,92,"Padraig Harrington",NA,35.65,606,17,"Back9Round1ScoringAverage",2010
92,92,"John Merrick",NA,35.65,1105,31,"Back9Round1ScoringAverage",2010
92,92,"John Rollins",NA,35.65,927,26,"Back9Round1ScoringAverage",2010
98,98,"Retief Goosen",NA,35.67,642,18,"Back9Round1ScoringAverage",2010
98,98,"Charles Warren",NA,35.67,749,21,"Back9Round1ScoringAverage",2010
100,100,"John Mallinger",NA,35.68,999,28,"Back9Round1ScoringAverage",2010
100,100,"Rory Sabbatini",NA,35.68,892,25,"Back9Round1ScoringAverage",2010
102,102,"John Daly",NA,35.7,714,20,"Back9Round1ScoringAverage",2010
102,102,"Jim Furyk",NA,35.7,714,20,"Back9Round1ScoringAverage",2010
102,102,"Phil Mickelson",NA,35.7,714,20,"Back9Round1ScoringAverage",2010
105,105,"Ian Poulter",NA,35.71,500,14,"Back9Round1ScoringAverage",2010
105,105,"Webb Simpson",NA,35.71,1107,31,"Back9Round1ScoringAverage",2010
107,107,"Stewart Cink",NA,35.73,786,22,"Back9Round1ScoringAverage",2010
107,107,"Rod Pampling",NA,35.73,929,26,"Back9Round1ScoringAverage",2010
109,109,"Ernie Els",NA,35.74,679,19,"Back9Round1ScoringAverage",2010
109,109,"Garth Mulroy",NA,35.74,679,19,"Back9Round1ScoringAverage",2010
111,111,"Paul Casey",NA,35.75,572,16,"Back9Round1ScoringAverage",2010
111,111,"Graham DeLaet",NA,35.75,1001,28,"Back9Round1ScoringAverage",2010
111,111,"Troy Matteson",NA,35.75,1001,28,"Back9Round1ScoringAverage",2010
111,111,"Chris Tidland",NA,35.75,858,24,"Back9Round1ScoringAverage",2010
111,111,"Brett Wetterich",NA,35.75,572,16,"Back9Round1ScoringAverage",2010
111,111,"Mark Wilson",NA,35.75,1001,28,"Back9Round1ScoringAverage",2010
117,117,"Chad Collins",NA,35.77,930,26,"Back9Round1ScoringAverage",2010
118,118,"Jimmy Walker",NA,35.78,966,27,"Back9Round1ScoringAverage",2010
119,119,"Troy Merritt",NA,35.79,1038,29,"Back9Round1ScoringAverage",2010
120,120,"Cameron Beckman",NA,35.8,895,25,"Back9Round1ScoringAverage",2010
121,121,"Roger Tambellini",NA,35.81,931,26,"Back9Round1ScoringAverage",2010
122,122,"Ben Curtis",NA,35.83,860,24,"Back9Round1ScoringAverage",2010
122,122,"Tim Herron",NA,35.83,860,24,"Back9Round1ScoringAverage",2010
122,122,"Steve Marino",NA,35.83,860,24,"Back9Round1ScoringAverage",2010
122,122,"Jeev Milkha Singh",NA,35.83,645,18,"Back9Round1ScoringAverage",2010
126,126,"Michael Sim",NA,35.84,681,19,"Back9Round1ScoringAverage",2010
127,127,"Derek Lamely",NA,35.85,968,27,"Back9Round1ScoringAverage",2010
128,128,"Mathias Gronberg",NA,35.86,789,22,"Back9Round1ScoringAverage",2010
129,129,"Rory McIlroy",NA,35.87,538,15,"Back9Round1ScoringAverage",2010
130,130,"Jason Dufner",NA,35.88,897,25,"Back9Round1ScoringAverage",2010
130,130,"David Duval",NA,35.88,861,24,"Back9Round1ScoringAverage",2010
130,130,"Cliff Kresge",NA,35.88,610,17,"Back9Round1ScoringAverage",2010
130,130,"Davis Love III",NA,35.88,861,24,"Back9Round1ScoringAverage",2010
130,130,"Brandt Snedeker",NA,35.88,933,26,"Back9Round1ScoringAverage",2010
135,135,"Angel Cabrera",NA,35.89,646,18,"Back9Round1ScoringAverage",2010
135,135,"Ryan Palmer",NA,35.89,969,27,"Back9Round1ScoringAverage",2010
137,137,"Joe Ogilvie",NA,35.91,1149,32,"Back9Round1ScoringAverage",2010
137,137,"Tim Petrovic",NA,35.91,1149,32,"Back9Round1ScoringAverage",2010
137,137,"Cameron Tringale",NA,35.91,790,22,"Back9Round1ScoringAverage",2010
140,140,"Billy Mayfair",NA,35.92,934,26,"Back9Round1ScoringAverage",2010
140,140,"Kevin Sutherland",NA,35.92,898,25,"Back9Round1ScoringAverage",2010
142,142,"Steve Wheatcroft",NA,35.93,970,27,"Back9Round1ScoringAverage",2010
143,143,"Skip Kendall",NA,35.94,647,18,"Back9Round1ScoringAverage",2010
144,144,"JJ Henry",NA,35.96,971,27,"Back9Round1ScoringAverage",2010
144,144,"Steve Lowery",NA,35.96,899,25,"Back9Round1ScoringAverage",2010
144,144,"Boo Weekley",NA,35.96,971,27,"Back9Round1ScoringAverage",2010
147,147,"James Nitties",NA,35.97,1079,30,"Back9Round1ScoringAverage",2010
148,148,"Mark Calcavecchia",NA,36,576,16,"Back9Round1ScoringAverage",2010
148,148,"Richard Johnson",NA,36,972,27,"Back9Round1ScoringAverage",2010
148,148,"Kenny Perry",NA,36,684,19,"Back9Round1ScoringAverage",2010
148,148,"Ted Purdy",NA,36,1080,30,"Back9Round1ScoringAverage",2010
148,148,"Chris Wilson",NA,36,936,26,"Back9Round1ScoringAverage",2010
153,153,"Stuart Appleby",NA,36.03,1117,31,"Back9Round1ScoringAverage",2010
153,153,"Brian Davis",NA,36.03,1153,32,"Back9Round1ScoringAverage",2010
153,153,"Josh Teater",NA,36.03,1117,31,"Back9Round1ScoringAverage",2010
156,156,"Blake Adams",NA,36.04,937,26,"Back9Round1ScoringAverage",2010
156,156,"Michael Connell",NA,36.04,901,25,"Back9Round1ScoringAverage",2010
156,156,"Brad Faxon",NA,36.04,829,23,"Back9Round1ScoringAverage",2010
156,156,"Vance Veazey",NA,36.04,829,23,"Back9Round1ScoringAverage",2010
160,160,"Matt Bettencourt",NA,36.06,1118,31,"Back9Round1ScoringAverage",2010
161,161,"Jeff Maggert",NA,36.07,1010,28,"Back9Round1ScoringAverage",2010
161,161,"DA Points",NA,36.07,1046,29,"Back9Round1ScoringAverage",2010
163,163,"Greg Owen",NA,36.12,939,26,"Back9Round1ScoringAverage",2010
164,164,"Ben Crane",NA,36.13,831,23,"Back9Round1ScoringAverage",2010
165,165,"Sergio Garcia",NA,36.14,506,14,"Back9Round1ScoringAverage",2010
165,165,"Lucas Glover",NA,36.14,795,22,"Back9Round1ScoringAverage",2010
165,165,"Nicholas Thompson",NA,36.14,1048,29,"Back9Round1ScoringAverage",2010
165,165,"Scott Verplank",NA,36.14,759,21,"Back9Round1ScoringAverage",2010
169,169,"Marc Leishman",NA,36.15,940,26,"Back9Round1ScoringAverage",2010
169,169,"Roland Thatcher",NA,36.15,940,26,"Back9Round1ScoringAverage",2010
171,171,"Andrew McLardy",NA,36.19,760,21,"Back9Round1ScoringAverage",2010
172,172,"Rocco Mediate",NA,36.2,905,25,"Back9Round1ScoringAverage",2010
173,173,"Brenden Pappas",NA,36.29,871,24,"Back9Round1ScoringAverage",2010
173,173,"Johnson Wagner",NA,36.29,1016,28,"Back9Round1ScoringAverage",2010
175,175,"YE Yang",NA,36.3,726,20,"Back9Round1ScoringAverage",2010
176,176,"Jeff Gove",NA,36.32,799,22,"Back9Round1ScoringAverage",2010
176,176,"David Lutterus",NA,36.32,908,25,"Back9Round1ScoringAverage",2010
176,176,"Brian Stuard",NA,36.32,1017,28,"Back9Round1ScoringAverage",2010
179,179,"Daniel Chopra",NA,36.36,1018,28,"Back9Round1ScoringAverage",2010
179,179,"Cameron Percy",NA,36.36,909,25,"Back9Round1ScoringAverage",2010
181,181,"Greg Chalmers",NA,36.37,982,27,"Back9Round1ScoringAverage",2010
182,182,"Martin Flores",NA,36.38,946,26,"Back9Round1ScoringAverage",2010
183,183,"Mathew Goggin",NA,36.39,1019,28,"Back9Round1ScoringAverage",2010
184,184,"Bill Lunde",NA,36.5,1022,28,"Back9Round1ScoringAverage",2010
185,185,"Omar Uresti",NA,36.52,986,27,"Back9Round1ScoringAverage",2010
186,186,"Justin Bolli",NA,36.61,842,23,"Back9Round1ScoringAverage",2010
187,187,"Greg Kraft",NA,36.62,769,21,"Back9Round1ScoringAverage",2010
188,188,"Rich Barcelo",NA,36.64,916,25,"Back9Round1ScoringAverage",2010
189,189,"Kevin Johnson",NA,36.77,956,26,"Back9Round1ScoringAverage",2010
190,190,"Jerod Turner",NA,36.8,736,20,"Back9Round1ScoringAverage",2010
191,191,"Steve Flesch",NA,36.84,921,25,"Back9Round1ScoringAverage",2010
192,192,"Craig Bowden",NA,36.9,738,20,"Back9Round1ScoringAverage",2010
