"TenthTeeLateLowestRound_RANKTHISWEEK_2015","TenthTeeLateLowestRound_RANKLASTWEEK_2015","TenthTeeLateLowestRound_PLAYERNAME_2015","TenthTeeLateLowestRound_ROUNDS_2015","TenthTeeLateLowestRound_LOWRND_2015","stat_name","year"
374,374,"Taylor Pendrith",2,74,"TenthTeeLateLowestRound",2015
374,374,"Rod Perry",4,74,"TenthTeeLateLowestRound",2015
374,374,"Zechariah Potter",2,74,"TenthTeeLateLowestRound",2015
374,374,"Dicky Pride",16,74,"TenthTeeLateLowestRound",2015
374,374,"Drew Scott",2,74,"TenthTeeLateLowestRound",2015
374,374,"Danie van Tonder",4,74,"TenthTeeLateLowestRound",2015
374,374,"Duffy Waldorf",6,74,"TenthTeeLateLowestRound",2015
374,374,"Drew Weaver",2,74,"TenthTeeLateLowestRound",2015
374,374,"Lian Wei Zhang",4,74,"TenthTeeLateLowestRound",2015
398,398,"James Beale",2,75,"TenthTeeLateLowestRound",2015
398,398,"Sam Burns",4,75,"TenthTeeLateLowestRound",2015
398,398,"Carlos Franco",2,75,"TenthTeeLateLowestRound",2015
398,398,"Nathan Green",3,75,"TenthTeeLateLowestRound",2015
398,398,"Todd Hamilton",6,75,"TenthTeeLateLowestRound",2015
398,398,"Nick Hardy",4,75,"TenthTeeLateLowestRound",2015
398,398,"Jin Jeong",4,75,"TenthTeeLateLowestRound",2015
398,398,"Brett Jones",2,75,"TenthTeeLateLowestRound",2015
398,398,"Ryan Kennedy",5,75,"TenthTeeLateLowestRound",2015
398,398,"Jason Knutzon",8,75,"TenthTeeLateLowestRound",2015
398,398,"Jeff Maggert",4,75,"TenthTeeLateLowestRound",2015
398,398,"Steve Marino",2,75,"TenthTeeLateLowestRound",2015
398,398,"Todd McCorkle",2,75,"TenthTeeLateLowestRound",2015
398,398,"Paul Scaletta",3,75,"TenthTeeLateLowestRound",2015
398,398,"Carson Schaake",2,75,"TenthTeeLateLowestRound",2015
398,398,"Steve Stricker",32,75,"TenthTeeLateLowestRound",2015
398,398,"Yoshitaka Takeya",4,75,"TenthTeeLateLowestRound",2015
415,415,"Rich Beem",2,76,"TenthTeeLateLowestRound",2015
415,415,"Kyle Bilodeau",2,76,"TenthTeeLateLowestRound",2015
415,415,"Jimmy Brandt",2,76,"TenthTeeLateLowestRound",2015
415,415,"Josh Broadaway",2,76,"TenthTeeLateLowestRound",2015
415,415,"Rodolfo Cazaubon",2,76,"TenthTeeLateLowestRound",2015
415,415,"Albin Choi",2,76,"TenthTeeLateLowestRound",2015
415,415,"Keith Clearwater",4,76,"TenthTeeLateLowestRound",2015
415,415,"Timothy Crouch",2,76,"TenthTeeLateLowestRound",2015
415,415,"Brad Elder",4,76,"TenthTeeLateLowestRound",2015
415,415,"Charles Frost",2,76,"TenthTeeLateLowestRound",2015
415,415,"TJ Howe",2,76,"TenthTeeLateLowestRound",2015
415,415,"Alex Kang",4,76,"TenthTeeLateLowestRound",2015
415,415,"Rikard Karlberg",6,76,"TenthTeeLateLowestRound",2015
415,415,"Gregor Main",2,76,"TenthTeeLateLowestRound",2015
415,415,"Colin Montgomerie",6,76,"TenthTeeLateLowestRound",2015
415,415,"Bradley Neil",6,76,"TenthTeeLateLowestRound",2015
415,415,"Benjamin Polland",2,76,"TenthTeeLateLowestRound",2015
415,415,"Jose de Jesus Rodriguez",2,76,"TenthTeeLateLowestRound",2015
415,415,"Phil Schmitt",2,76,"TenthTeeLateLowestRound",2015
415,415,"Kevin Shields",2,76,"TenthTeeLateLowestRound",2015
415,415,"Chris Wood",2,76,"TenthTeeLateLowestRound",2015
415,415,"Gunn Yang",20,76,"TenthTeeLateLowestRound",2015
437,437,"Lucas Bjerregaard",2,77,"TenthTeeLateLowestRound",2015
437,437,"Darren Clarke",12,77,"TenthTeeLateLowestRound",2015
437,437,"Nick Cullen",4,77,"TenthTeeLateLowestRound",2015
437,437,"Andres Echavarria",2,77,"TenthTeeLateLowestRound",2015
437,437,"John Faidley",2,77,"TenthTeeLateLowestRound",2015
437,437,"Robert Gamez",8,77,"TenthTeeLateLowestRound",2015
437,437,"Oliver Goss",3,77,"TenthTeeLateLowestRound",2015
437,437,"Masahiro Kawamura",2,77,"TenthTeeLateLowestRound",2015
437,437,"Nick Mason",2,77,"TenthTeeLateLowestRound",2015
437,437,"Adam Rainaud",2,77,"TenthTeeLateLowestRound",2015
437,437,"Peter Uihlein",8,77,"TenthTeeLateLowestRound",2015
437,437,"Tjaart van der Walt",2,77,"TenthTeeLateLowestRound",2015
437,437,"Michael Weaver",3,77,"TenthTeeLateLowestRound",2015
450,450,"Thomas Aiken",16,78,"TenthTeeLateLowestRound",2015
450,450,"Jared Becher",2,78,"TenthTeeLateLowestRound",2015
450,450,"Marco Dawson",1,78,"TenthTeeLateLowestRound",2015
450,450,"Chris Gilley",2,78,"TenthTeeLateLowestRound",2015
450,450,"David Howell",6,78,"TenthTeeLateLowestRound",2015
450,450,"Andrew Kozan",2,78,"TenthTeeLateLowestRound",2015
450,450,"David Mathis",2,78,"TenthTeeLateLowestRound",2015
450,450,"Eddie Pepperell",6,78,"TenthTeeLateLowestRound",2015
450,450,"Zach Steffen",2,78,"TenthTeeLateLowestRound",2015
450,450,"Andy Sullivan",17,78,"TenthTeeLateLowestRound",2015
450,450,"Jaco Van Zyl",6,78,"TenthTeeLateLowestRound",2015
461,461,"Rafael Campos",2,79,"TenthTeeLateLowestRound",2015
461,461,"Sean Dougherty",2,79,"TenthTeeLateLowestRound",2015
461,461,"Bob May",2,79,"TenthTeeLateLowestRound",2015
461,461,"Jake Narro",2,79,"TenthTeeLateLowestRound",2015
461,461,"Anthony Paolucci",2,79,"TenthTeeLateLowestRound",2015
466,466,"Kevin Golding",2,80,"TenthTeeLateLowestRound",2015
466,466,"Richard Lee",2,80,"TenthTeeLateLowestRound",2015
468,468,"Brian Cairns",2,81,"TenthTeeLateLowestRound",2015
468,468,"Michael Kinkopf",2,81,"TenthTeeLateLowestRound",2015
468,468,"Scott Moran",2,81,"TenthTeeLateLowestRound",2015
468,468,"Austin Peters",2,81,"TenthTeeLateLowestRound",2015
468,468,"Steven Young",2,81,"TenthTeeLateLowestRound",2015
473,473,"JJ Killeen",2,83,"TenthTeeLateLowestRound",2015
474,474,"Clay Myers II",2,84,"TenthTeeLateLowestRound",2015
475,475,"Sebastian Cappelen",6,85,"TenthTeeLateLowestRound",2015
476,476,"Alex Kim",2,86,"TenthTeeLateLowestRound",2015
477,477,"Alan Morin",2,87,"TenthTeeLateLowestRound",2015
