"Top5FinalRoundPerformance_RANKTHISWEEK_2016","Top5FinalRoundPerformance_RANKLASTWEEK_2016","Top5FinalRoundPerformance_PLAYERNAME_2016","Top5FinalRoundPerformance_EVENTS_2016","Top5FinalRoundPerformance_PctTIMESIMPROVED_2016","Top5FinalRoundPerformance_OFTIMESIMPROVED_2016","stat_name","year"
1,1,"Steve Marino",14,100,1,"Top5FinalRoundPerformance",2016
1,1,"Graeme McDowell",11,100,2,"Top5FinalRoundPerformance",2016
1,1,"William McGirt",15,100,1,"Top5FinalRoundPerformance",2016
1,1,"Troy Merritt",14,100,1,"Top5FinalRoundPerformance",2016
1,1,"Phil Mickelson",11,100,3,"Top5FinalRoundPerformance",2016
1,1,"Ryan Moore",11,100,1,"Top5FinalRoundPerformance",2016
1,1,"Kevin Na",14,100,4,"Top5FinalRoundPerformance",2016
1,1,"Ian Poulter",10,100,1,"Top5FinalRoundPerformance",2016
1,1,"Adam Scott",10,100,3,"Top5FinalRoundPerformance",2016
1,1,"Brandt Snedeker",14,100,2,"Top5FinalRoundPerformance",2016
1,1,"Brett Stegmaier",19,100,1,"Top5FinalRoundPerformance",2016
1,1,"Henrik Stenson",8,100,2,"Top5FinalRoundPerformance",2016
1,1,"Brian Stuard",8,100,1,"Top5FinalRoundPerformance",2016
1,1,"Justin Thomas",15,100,2,"Top5FinalRoundPerformance",2016
1,1,"David Toms",11,100,1,"Top5FinalRoundPerformance",2016
1,1,"Bubba Watson",8,100,2,"Top5FinalRoundPerformance",2016
1,1,"Boo Weekley",17,100,1,"Top5FinalRoundPerformance",2016
41,41,"Dustin Johnson",9,80,4,"Top5FinalRoundPerformance",2016
42,42,"Kevin Chappell",14,66.7,2,"Top5FinalRoundPerformance",2016
42,46,"Rickie Fowler",12,66.7,2,"Top5FinalRoundPerformance",2016
42,46,"Andrew Loupe",16,66.7,2,"Top5FinalRoundPerformance",2016
42,42,"Hideki Matsuyama",12,66.7,2,"Top5FinalRoundPerformance",2016
42,42,"Jordan Spieth",9,66.7,2,"Top5FinalRoundPerformance",2016
42,42,"Jhonattan Vegas",14,66.7,2,"Top5FinalRoundPerformance",2016
48,46,"Jonas Blixt",16,50,1,"Top5FinalRoundPerformance",2016
48,46,"Scott Brown",17,50,1,"Top5FinalRoundPerformance",2016
48,67,"Roberto Castro",16,50,1,"Top5FinalRoundPerformance",2016
48,46,"Jason Day",9,50,1,"Top5FinalRoundPerformance",2016
48,46,"Graham DeLaet",14,50,1,"Top5FinalRoundPerformance",2016
48,46,"Luke Donald",13,50,1,"Top5FinalRoundPerformance",2016
48,46,"Derek Fathauer",18,50,1,"Top5FinalRoundPerformance",2016
48,46,"Fabian Gomez",15,50,1,"Top5FinalRoundPerformance",2016
48,67,"James Hahn",15,50,1,"Top5FinalRoundPerformance",2016
48,46,"Jim Herman",17,50,1,"Top5FinalRoundPerformance",2016
48,46,"Charles Howell III",17,50,1,"Top5FinalRoundPerformance",2016
48,46,"Patton Kizzire",16,50,1,"Top5FinalRoundPerformance",2016
48,46,"Jason Kokrak",17,50,1,"Top5FinalRoundPerformance",2016
48,46,"Rory McIlroy",9,50,1,"Top5FinalRoundPerformance",2016
48,46,"Bryce Molder",16,50,1,"Top5FinalRoundPerformance",2016
48,46,"Patrick Reed",14,50,2,"Top5FinalRoundPerformance",2016
48,46,"Jimmy Walker",12,50,1,"Top5FinalRoundPerformance",2016
65,63,"Charley Hoffman",14,33.3,1,"Top5FinalRoundPerformance",2016
65,63,"Jamie Lovemark",17,33.3,1,"Top5FinalRoundPerformance",2016
65,67,"Justin Rose",10,33.3,1,"Top5FinalRoundPerformance",2016
65,63,"Brendan Steele",14,33.3,1,"Top5FinalRoundPerformance",2016
65,63,"Harold Varner III",18,33.3,1,"Top5FinalRoundPerformance",2016
70,67,"Aaron Baddeley",15,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Daniel Berger",15,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Chad Campbell",18,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Alex Cejka",15,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Chad Collins",16,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Adam Hadwin",16,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Brian Harman",18,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Morgan Hoffmann",15,0,NA,"Top5FinalRoundPerformance",2016
70,67,"John Huh",16,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Zach Johnson",12,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Sung Kang",16,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Smylie Kaufman",16,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Michael Kim",18,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Chris Kirk",15,0,NA,"Top5FinalRoundPerformance",2016
70,NA,"Scott Langley",13,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Justin Leonard",8,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Spencer Levin",19,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Jeff Overton",17,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Ryan Palmer",12,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Chez Reavie",16,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Kyle Reifers",19,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Patrick Rodgers",16,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Steve Stricker",8,0,NA,"Top5FinalRoundPerformance",2016
70,67,"DJ Trahan",7,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Will Wilcox",16,0,NA,"Top5FinalRoundPerformance",2016
70,67,"Gary Woodland",12,0,NA,"Top5FinalRoundPerformance",2016
