"Front9Round4ScoringAverage_RANKTHISWEEK_2005","Front9Round4ScoringAverage_RANKLASTWEEK_2005","Front9Round4ScoringAverage_PLAYERNAME_2005","Front9Round4ScoringAverage__2005","Front9Round4ScoringAverage_AVG_2005","Front9Round4ScoringAverage_TOTALSTROKES_2005","Front9Round4ScoringAverage_TOTALROUNDS_2005","stat_name","year"
99,99,"Tag Ridings",NA,35.53,533,15,"Front9Round4ScoringAverage",2005
101,101,"Ted Purdy",NA,35.54,924,26,"Front9Round4ScoringAverage",2005
102,102,"Jeff Maggert",NA,35.57,498,14,"Front9Round4ScoringAverage",2005
102,102,"Rob Rashell",NA,35.57,249,7,"Front9Round4ScoringAverage",2005
102,102,"John Senden",NA,35.57,747,21,"Front9Round4ScoringAverage",2005
105,105,"Tim Clark",NA,35.58,676,19,"Front9Round4ScoringAverage",2005
106,106,"Steve Lowery",NA,35.59,605,17,"Front9Round4ScoringAverage",2005
106,106,"Hunter Mahan",NA,35.59,605,17,"Front9Round4ScoringAverage",2005
106,106,"Sean OHair",NA,35.59,783,22,"Front9Round4ScoringAverage",2005
106,106,"Joey Sindelar",NA,35.59,783,22,"Front9Round4ScoringAverage",2005
110,110,"Mathias Gronberg",NA,35.6,356,10,"Front9Round4ScoringAverage",2005
110,110,"Patrick Sheehan",NA,35.6,712,20,"Front9Round4ScoringAverage",2005
112,112,"Justin Bolli",NA,35.63,285,8,"Front9Round4ScoringAverage",2005
112,112,"Robert Damron",NA,35.63,570,16,"Front9Round4ScoringAverage",2005
112,112,"Brandt Jobe",NA,35.63,677,19,"Front9Round4ScoringAverage",2005
112,112,"Thomas Levet",NA,35.63,285,8,"Front9Round4ScoringAverage",2005
116,116,"Bernhard Langer",NA,35.64,499,14,"Front9Round4ScoringAverage",2005
116,116,"Jose Maria Olazabal",NA,35.64,392,11,"Front9Round4ScoringAverage",2005
118,118,"David Hearn",NA,35.67,321,9,"Front9Round4ScoringAverage",2005
118,118,"Charles Howell III",NA,35.67,642,18,"Front9Round4ScoringAverage",2005
118,118,"Mike Weir",NA,35.67,428,12,"Front9Round4ScoringAverage",2005
121,121,"Carl Pettersson",NA,35.68,678,19,"Front9Round4ScoringAverage",2005
121,121,"Bo Van Pelt",NA,35.68,785,22,"Front9Round4ScoringAverage",2005
123,123,"John Daly",NA,35.71,500,14,"Front9Round4ScoringAverage",2005
123,123,"Rory Sabbatini",NA,35.71,500,14,"Front9Round4ScoringAverage",2005
125,125,"John Rollins",NA,35.72,643,18,"Front9Round4ScoringAverage",2005
126,126,"Michael Allen",NA,35.73,536,15,"Front9Round4ScoringAverage",2005
127,127,"Daniel Chopra",NA,35.74,679,19,"Front9Round4ScoringAverage",2005
127,127,"Jerry Kelly",NA,35.74,679,19,"Front9Round4ScoringAverage",2005
129,129,"Alex Cejka",NA,35.75,429,12,"Front9Round4ScoringAverage",2005
129,129,"Hideto Tanihara",NA,35.75,143,4,"Front9Round4ScoringAverage",2005
131,131,"Fred Funk",NA,35.76,751,21,"Front9Round4ScoringAverage",2005
132,132,"Franklin Langham",NA,35.77,465,13,"Front9Round4ScoringAverage",2005
133,133,"Kevin Na",NA,35.79,501,14,"Front9Round4ScoringAverage",2005
133,133,"Chris Smith",NA,35.79,501,14,"Front9Round4ScoringAverage",2005
135,135,"Paul Claxton",NA,35.8,358,10,"Front9Round4ScoringAverage",2005
135,135,"Stephen Leaney",NA,35.8,537,15,"Front9Round4ScoringAverage",2005
137,137,"Ryan Palmer",NA,35.83,645,18,"Front9Round4ScoringAverage",2005
137,137,"Darron Stiles",NA,35.83,430,12,"Front9Round4ScoringAverage",2005
139,139,"Ryuji Imada",NA,35.85,466,13,"Front9Round4ScoringAverage",2005
139,139,"Joe Ogilvie",NA,35.85,717,20,"Front9Round4ScoringAverage",2005
141,141,"Jason Allred",NA,35.86,251,7,"Front9Round4ScoringAverage",2005
141,141,"Brian Davis",NA,35.86,502,14,"Front9Round4ScoringAverage",2005
141,141,"Luke Donald",NA,35.86,502,14,"Front9Round4ScoringAverage",2005
144,144,"Todd Fischer",NA,35.87,538,15,"Front9Round4ScoringAverage",2005
145,145,"Ben Curtis",NA,35.88,287,8,"Front9Round4ScoringAverage",2005
146,146,"Michael Long",NA,35.89,323,9,"Front9Round4ScoringAverage",2005
146,146,"Ian Poulter",NA,35.89,323,9,"Front9Round4ScoringAverage",2005
146,146,"Kevin Sutherland",NA,35.89,646,18,"Front9Round4ScoringAverage",2005
149,149,"Lee Janzen",NA,35.91,395,11,"Front9Round4ScoringAverage",2005
149,149,"Shaun Micheel",NA,35.91,395,11,"Front9Round4ScoringAverage",2005
149,149,"Mark Wilson",NA,35.91,395,11,"Front9Round4ScoringAverage",2005
152,152,"Gavin Coles",NA,35.92,431,12,"Front9Round4ScoringAverage",2005
153,153,"Greg Owen",NA,35.94,611,17,"Front9Round4ScoringAverage",2005
153,153,"Dean Wilson",NA,35.94,575,16,"Front9Round4ScoringAverage",2005
155,155,"Jonathan Byrd",NA,35.95,683,19,"Front9Round4ScoringAverage",2005
155,155,"Chad Campbell",NA,35.95,719,20,"Front9Round4ScoringAverage",2005
157,157,"Arjun Atwal",NA,36,540,15,"Front9Round4ScoringAverage",2005
157,157,"Danny Briggs",NA,36,288,8,"Front9Round4ScoringAverage",2005
157,157,"KJ Choi",NA,36,540,15,"Front9Round4ScoringAverage",2005
157,157,"Matt Davidson",NA,36,216,6,"Front9Round4ScoringAverage",2005
157,157,"Brent Geiberger",NA,36,324,9,"Front9Round4ScoringAverage",2005
157,157,"Brendan Jones",NA,36,432,12,"Front9Round4ScoringAverage",2005
157,157,"Dennis Paulson",NA,36,288,8,"Front9Round4ScoringAverage",2005
157,157,"DJ Trahan",NA,36,468,13,"Front9Round4ScoringAverage",2005
165,165,"Billy Andrade",NA,36.07,541,15,"Front9Round4ScoringAverage",2005
165,165,"Brett Quigley",NA,36.07,541,15,"Front9Round4ScoringAverage",2005
167,167,"Tom Gillis",NA,36.1,361,10,"Front9Round4ScoringAverage",2005
168,168,"Steve Allan",NA,36.11,650,18,"Front9Round4ScoringAverage",2005
169,169,"Robert Gamez",NA,36.12,614,17,"Front9Round4ScoringAverage",2005
170,170,"Peter Lonard",NA,36.13,542,15,"Front9Round4ScoringAverage",2005
171,171,"Retief Goosen",NA,36.14,506,14,"Front9Round4ScoringAverage",2005
172,172,"Craig Barlow",NA,36.15,470,13,"Front9Round4ScoringAverage",2005
173,173,"Paul Gow",NA,36.17,434,12,"Front9Round4ScoringAverage",2005
173,173,"Rod Pampling",NA,36.17,651,18,"Front9Round4ScoringAverage",2005
175,175,"DJ Brigman",NA,36.2,362,10,"Front9Round4ScoringAverage",2005
175,175,"JP Hayes",NA,36.2,362,10,"Front9Round4ScoringAverage",2005
177,177,"Jay Williamson",NA,36.22,326,9,"Front9Round4ScoringAverage",2005
178,178,"Steve Jones",NA,36.25,290,8,"Front9Round4ScoringAverage",2005
178,178,"Adam Scott",NA,36.25,580,16,"Front9Round4ScoringAverage",2005
180,180,"Joey Snyder III",NA,36.28,653,18,"Front9Round4ScoringAverage",2005
181,181,"Scott Hend",NA,36.33,327,9,"Front9Round4ScoringAverage",2005
181,181,"Roland Thatcher",NA,36.33,436,12,"Front9Round4ScoringAverage",2005
183,183,"Jesper Parnevik",NA,36.35,618,17,"Front9Round4ScoringAverage",2005
184,184,"Larry Mize",NA,36.38,291,8,"Front9Round4ScoringAverage",2005
185,185,"Jay Haas",NA,36.4,364,10,"Front9Round4ScoringAverage",2005
186,186,"Andrew Magee",NA,36.45,401,11,"Front9Round4ScoringAverage",2005
187,187,"Mark Brooks",NA,36.5,365,10,"Front9Round4ScoringAverage",2005
187,187,"Todd Hamilton",NA,36.5,584,16,"Front9Round4ScoringAverage",2005
189,189,"Steve Flesch",NA,36.6,549,15,"Front9Round4ScoringAverage",2005
190,190,"Paul Azinger",NA,36.64,403,11,"Front9Round4ScoringAverage",2005
190,190,"Mario Tiziani",NA,36.64,403,11,"Front9Round4ScoringAverage",2005
192,192,"Pat Perez",NA,36.65,623,17,"Front9Round4ScoringAverage",2005
193,193,"Mark Hensby",NA,36.67,550,15,"Front9Round4ScoringAverage",2005
193,193,"Mark OMeara",NA,36.67,440,12,"Front9Round4ScoringAverage",2005
193,193,"Craig Perks",NA,36.67,220,6,"Front9Round4ScoringAverage",2005
196,196,"Chris Riley",NA,36.89,332,9,"Front9Round4ScoringAverage",2005
197,197,"Jose Coceres",NA,37,222,6,"Front9Round4ScoringAverage",2005
198,198,"Charlie Wi",NA,37.09,408,11,"Front9Round4ScoringAverage",2005
199,199,"Lee Westwood",NA,37.4,374,10,"Front9Round4ScoringAverage",2005
200,200,"Jim Carter",NA,37.5,225,6,"Front9Round4ScoringAverage",2005
201,201,"Bill Glasson",NA,37.86,265,7,"Front9Round4ScoringAverage",2005
202,202,"Len Mattiace",NA,37.88,303,8,"Front9Round4ScoringAverage",2005
