"BestYTD1PuttorBetterStreak_RANKTHISWEEK_2009","BestYTD1PuttorBetterStreak_RANKLASTWEEK_2009","BestYTD1PuttorBetterStreak_PLAYERNAME_2009","BestYTD1PuttorBetterStreak_EVENTS_2009","BestYTD1PuttorBetterStreak_VALUE_2009","stat_name","year"
335,335,"Jim Gormley",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"David Gossett",5,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Rob Grube",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Gregory Havret",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Scott Hebert",5,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Wes Heffernan",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Ryan Helminen",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Matt Hill",3,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Brendan Jones",2,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Shintaro Kai",2,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Anthony Kang",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Skip Kendall",3,4,"BestYTD1PuttorBetterStreak",2009
335,335,"JT Kohut",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Jose Manuel Lara",2,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Pablo Larrazabal",3,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Dean Larsson",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Lucas Lee",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Jamie Lovemark",5,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Matthew Loving",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Cortland Lowe",2,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Shane Lowry",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Andrew Magee",2,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Shigeki Maruyama",5,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Len Mattiace",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Fernando Mechereffe",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Mike Miles",3,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Zack Miller",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Francesco Molinari",4,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Patrick Moore",4,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Garth Mulroy",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Trevor Murphy",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Matt Nagy",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Greg Norman",3,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Koumei Oda",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Andrew Parr",2,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Rod Perry",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Angelo Que",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Curt Sanders",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Brady Schnell",2,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Wes Short Jr",3,4,"BestYTD1PuttorBetterStreak",2009
335,335,"David Smail",3,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Haymes Snedeker",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Grant Sturgeon",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Junpei Takayama",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Tim Thelen",2,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Craig Thomas",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Stan Utley",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Mike Van Sickle",2,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Grant Waite",2,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Steve Wheatcroft",1,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Willie Wood",2,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Chris Wood",2,4,"BestYTD1PuttorBetterStreak",2009
335,335,"Fuzzy Zoeller",1,4,"BestYTD1PuttorBetterStreak",2009
412,412,"Tyson Alexander",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Stuart Anderson",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Josh Anderson",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Alex Aragon",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Sam Arnold",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Sangmoon Bae",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Doug Barron",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Colby Beckstrom",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Charlie Beljan",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Ryan Benzel",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Shane Bertsch",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Gaganjeet Bhullar",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Rich Bland",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Ryan Blaum",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Markus Brier",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Jaxon Brigman",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Paul Broadhurst",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Brian Brodell",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Mark Brown",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Cam Burke",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Jason Caron",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Scott Cashell",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Lorens Chan",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Steve Conway",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Ben Crenshaw",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Trevor Dodds",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"David Drysdale",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Johan Edfors",3,3,"BestYTD1PuttorBetterStreak",2009
412,412,"John Ellis",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"David Erdy",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Sean Farren",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Oliver Fisher",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Robert Floyd",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Brian Gaffney",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Stephen Gangluff",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Rob Garland",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Bob Gaus",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Josh Geary",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Rafael Gomez",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Ernie Gonzalez",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Branden Grace",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Stephan Gross",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Donnie Hammond",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Matt Harmon",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Thomas Haylock",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Mike Heinen",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Nolan Henke",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Scott Hoch",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Billy Horschel",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"David Horsey",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"David Howell",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Randall Hutchison",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Hiroshi Iwata",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Nickolas Jones",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Tom Kalinowski",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Brandon Knaub",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Tomohiro Kondo",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Aaron Krueger",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Chih Bing Lam",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Bernhard Langer",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Paul Lawrie",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Steve LeBrun",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Ian Leggatt",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Hugo Leon",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"John Lepak",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"WC Liang",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Mitch Lowe",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Jean Francois Lucquin",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"John Lynch",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Matteo Manassero",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Ben Martin",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Josh McCumber",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Jim McGovern",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Andrew McLardy",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Colin Montgomerie",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Mark OMeara",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Gary Orr",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Jin Park",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Tim Parun",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Dennis Paulson",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Brad Peck",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Terry Pilkadaris",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Lee Rinker",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Dustin Risdon",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Kevin Roman",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Eduardo Romero",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Tom Scherrer",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Phil Schmitt",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Dave Schultz",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Ted Schulz",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Chris Smith",3,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Anthony Smith",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Sal Spallone",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Ryan Spears",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Chris Starkjohann",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Shawn Stefani",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Graeme Storm",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Zack Sucher",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Hideto Tanihara",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Lance Ten Broeck",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Kyle Thompson",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Michael Thompson",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Nathan Tyler",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Anthony Wall",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Daniel Wardrop",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Tom Watson",2,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Steve Wilson",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Chris Wilson",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Timothy Wood",1,3,"BestYTD1PuttorBetterStreak",2009
412,412,"Jake Younan",1,3,"BestYTD1PuttorBetterStreak",2009
522,522,"Graham Baillargeon",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Peter Baker",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Doug Batty",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Ryan Brehm",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Joshua Brock",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Kelvin Burgin",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Bob Burns",2,2,"BestYTD1PuttorBetterStreak",2009
522,522,"John Bushka",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Mike Capone",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Michael Carbone",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Marc Cayeux",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Russ Cochran",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Simon Dyson",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Rafael Echenique",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Nick Faldo",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Philip Francis",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Peter Hedblom",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"David Higgins",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Raphael Jacquelin",2,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Jeremy Kavanagh",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Patton Kizzire",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Clark Klaasen",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Kenny Knox",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Steve Lamontagne",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Todd Lancaster",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Kevin Larsen",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Scott Lewis",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Gregory Main",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Damian McGrane",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Simon McGreal",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Eric Meierdierks",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Mauricio Molina",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Alan Morin",2,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Kyle Peterman",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Richie Ramsay",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"David Robinson",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Lloyd Saltman",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Elliot Saltman",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Steve Schneiter",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Cory Schneider",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Mark Sheftic",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Kevin Silva",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Mike Small",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Tim Stewart",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Steve Surry",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Justin Thomas",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Cameron Tringale",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Bruce Vaughan",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Dean Vomacka",2,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Steve Webster",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Tim Weinhart",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Mike Welch",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Ian Woosnam",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Michael Wright",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Cameron Yancey",1,2,"BestYTD1PuttorBetterStreak",2009
522,522,"Kaname Yokoo",1,2,"BestYTD1PuttorBetterStreak",2009
578,578,"Jaco Ahlers",1,1,"BestYTD1PuttorBetterStreak",2009
578,578,"Billy Anderson",1,1,"BestYTD1PuttorBetterStreak",2009
578,578,"Clint Avret",1,1,"BestYTD1PuttorBetterStreak",2009
578,578,"Rhys Davies",1,1,"BestYTD1PuttorBetterStreak",2009
578,578,"Peter Ellebye",1,1,"BestYTD1PuttorBetterStreak",2009
578,578,"Robert Rock",1,1,"BestYTD1PuttorBetterStreak",2009
578,578,"Tony Saraceno",1,1,"BestYTD1PuttorBetterStreak",2009
578,578,"Vaughn Snyder",1,1,"BestYTD1PuttorBetterStreak",2009
