"Front9Par4ScoringAverage_RANKTHISWEEK_2006","Front9Par4ScoringAverage_RANKLASTWEEK_2006","Front9Par4ScoringAverage_PLAYERNAME_2006","Front9Par4ScoringAverage_ROUNDS_2006","Front9Par4ScoringAverage_AVG_2006","Front9Par4ScoringAverage_TOTALSTROKES_2006","Front9Par4ScoringAverage_TOTALHOLES_2006","stat_name","year"
52,52,"Alex Cejka",93,4.03,1969,488,"Front9Par4ScoringAverage",2006
52,52,"KJ Choi",93,4.03,2018,501,"Front9Par4ScoringAverage",2006
52,52,"Daniel Chopra",110,4.03,2265,562,"Front9Par4ScoringAverage",2006
52,52,"John Cook",67,4.03,1435,356,"Front9Par4ScoringAverage",2006
52,52,"Sergio Garcia",59,4.03,1186,294,"Front9Par4ScoringAverage",2006
52,52,"Bill Haas",99,4.03,2049,508,"Front9Par4ScoringAverage",2006
52,52,"Matt Hansen",68,4.03,1414,351,"Front9Par4ScoringAverage",2006
52,52,"Brandt Jobe",91,4.03,1912,474,"Front9Par4ScoringAverage",2006
52,52,"Shigeki Maruyama",94,4.03,1997,495,"Front9Par4ScoringAverage",2006
52,52,"Ryan Moore",68,4.03,1410,350,"Front9Par4ScoringAverage",2006
52,52,"Jeff Overton",95,4.03,2009,498,"Front9Par4ScoringAverage",2006
52,52,"Greg Owen",79,4.03,1618,401,"Front9Par4ScoringAverage",2006
52,52,"Rod Pampling",89,4.03,1857,461,"Front9Par4ScoringAverage",2006
52,52,"Kenny Perry",73,4.03,1601,397,"Front9Par4ScoringAverage",2006
52,52,"Jeff Sluman",101,4.03,2169,538,"Front9Par4ScoringAverage",2006
52,52,"Omar Uresti",61,4.03,1273,316,"Front9Par4ScoringAverage",2006
52,52,"Nick Watney",97,4.03,2015,500,"Front9Par4ScoringAverage",2006
72,72,"Michael Allen",84,4.04,1764,437,"Front9Par4ScoringAverage",2006
72,72,"Paul Azinger",87,4.04,1862,461,"Front9Par4ScoringAverage",2006
72,72,"Briny Baird",81,4.04,1627,403,"Front9Par4ScoringAverage",2006
72,72,"Henrik Bjornstad",97,4.04,2051,508,"Front9Par4ScoringAverage",2006
72,72,"Bart Bryant",87,4.04,1893,469,"Front9Par4ScoringAverage",2006
72,72,"Robert Damron",91,4.04,1957,484,"Front9Par4ScoringAverage",2006
72,72,"Chris DiMarco",83,4.04,1707,423,"Front9Par4ScoringAverage",2006
72,72,"Steve Elkington",52,4.04,1104,273,"Front9Par4ScoringAverage",2006
72,72,"Bob Estes",85,4.04,1844,456,"Front9Par4ScoringAverage",2006
72,72,"Paul Goydos",72,4.04,1540,381,"Front9Par4ScoringAverage",2006
72,72,"JJ Henry",96,4.04,2028,502,"Front9Par4ScoringAverage",2006
72,72,"John Huston",74,4.04,1539,381,"Front9Par4ScoringAverage",2006
72,72,"Ryuji Imada",105,4.04,2175,538,"Front9Par4ScoringAverage",2006
72,72,"Freddie Jacobson",56,4.04,1203,298,"Front9Par4ScoringAverage",2006
72,72,"Bob May",65,4.04,1301,322,"Front9Par4ScoringAverage",2006
72,72,"Ryan Palmer",101,4.04,2142,530,"Front9Par4ScoringAverage",2006
72,72,"Tom Pernice Jr",108,4.04,2272,563,"Front9Par4ScoringAverage",2006
72,72,"Tim Petrovic",95,4.04,1941,480,"Front9Par4ScoringAverage",2006
72,72,"Ian Poulter",53,4.04,1107,274,"Front9Par4ScoringAverage",2006
72,72,"Brett Quigley",109,4.04,2280,564,"Front9Par4ScoringAverage",2006
72,72,"Justin Rose",98,4.04,2066,512,"Front9Par4ScoringAverage",2006
72,72,"Rory Sabbatini",84,4.04,1851,458,"Front9Par4ScoringAverage",2006
72,72,"Vaughn Taylor",88,4.04,1927,477,"Front9Par4ScoringAverage",2006
95,95,"Stuart Appleby",83,4.05,1693,418,"Front9Par4ScoringAverage",2006
95,95,"Shane Bertsch",104,4.05,2184,539,"Front9Par4ScoringAverage",2006
95,95,"Jeff Brehaut",100,4.05,2041,504,"Front9Par4ScoringAverage",2006
95,95,"Tim Clark",80,4.05,1703,420,"Front9Par4ScoringAverage",2006
95,95,"Mathias Gronberg",92,4.05,1897,468,"Front9Par4ScoringAverage",2006
95,95,"JP Hayes",55,4.05,1162,287,"Front9Par4ScoringAverage",2006
95,95,"Davis Love III",85,4.05,1628,402,"Front9Par4ScoringAverage",2006
95,95,"Chris Riley",86,4.05,1759,434,"Front9Par4ScoringAverage",2006
95,95,"Patrick Sheehan",104,4.05,2157,533,"Front9Par4ScoringAverage",2006
95,95,"Kirk Triplett",58,4.05,1215,300,"Front9Par4ScoringAverage",2006
95,95,"Bo Van Pelt",102,4.05,2192,541,"Front9Par4ScoringAverage",2006
106,106,"Arjun Atwal",97,4.06,2040,502,"Front9Par4ScoringAverage",2006
106,106,"Mark Brooks",90,4.06,1910,470,"Front9Par4ScoringAverage",2006
106,106,"Olin Browne",108,4.06,2267,559,"Front9Par4ScoringAverage",2006
106,106,"Mark Calcavecchia",94,4.06,2012,495,"Front9Par4ScoringAverage",2006
106,106,"Chad Campbell",91,4.06,1934,476,"Front9Par4ScoringAverage",2006
106,106,"Chris Couch",75,4.06,1617,398,"Front9Par4ScoringAverage",2006
106,106,"Bubba Dickerson",98,4.06,2076,511,"Front9Par4ScoringAverage",2006
106,106,"Dudley Hart",83,4.06,1817,448,"Front9Par4ScoringAverage",2006
106,106,"Richard Johnson",94,4.06,2034,501,"Front9Par4ScoringAverage",2006
106,106,"Ian Leggatt",80,4.06,1630,401,"Front9Par4ScoringAverage",2006
106,106,"JL Lewis",57,4.06,1226,302,"Front9Par4ScoringAverage",2006
106,106,"Hunter Mahan",98,4.06,2133,525,"Front9Par4ScoringAverage",2006
106,106,"Paul Stankowski",70,4.06,1532,377,"Front9Par4ScoringAverage",2006
119,119,"Billy Andrade",78,4.07,1576,387,"Front9Par4ScoringAverage",2006
119,119,"Jason Bohn",104,4.07,2232,549,"Front9Par4ScoringAverage",2006
119,119,"Greg Chalmers",71,4.07,1457,358,"Front9Par4ScoringAverage",2006
119,119,"Kris Cox",83,4.07,1740,428,"Front9Par4ScoringAverage",2006
119,119,"Brian Davis",92,4.07,1942,477,"Front9Par4ScoringAverage",2006
119,119,"Todd Fischer",101,4.07,2106,518,"Front9Par4ScoringAverage",2006
119,119,"Robert Gamez",94,4.07,2066,507,"Front9Par4ScoringAverage",2006
119,119,"Jason Gore",86,4.07,1804,443,"Front9Par4ScoringAverage",2006
119,119,"Tim Herron",82,4.07,1805,444,"Front9Par4ScoringAverage",2006
119,119,"David Howell",52,4.07,973,239,"Front9Par4ScoringAverage",2006
119,119,"Troy Matteson",101,4.07,2174,534,"Front9Par4ScoringAverage",2006
119,119,"Shaun Micheel",96,4.07,2010,494,"Front9Par4ScoringAverage",2006
119,119,"Pat Perez",50,4.07,1078,265,"Front9Par4ScoringAverage",2006
119,119,"DA Points",82,4.07,1740,427,"Front9Par4ScoringAverage",2006
119,119,"Ted Purdy",103,4.07,2165,532,"Front9Par4ScoringAverage",2006
119,119,"John Rollins",93,4.07,1953,480,"Front9Par4ScoringAverage",2006
119,119,"Joey Sindelar",90,4.07,1906,468,"Front9Par4ScoringAverage",2006
119,119,"DJ Trahan",92,4.07,1956,481,"Front9Par4ScoringAverage",2006
119,119,"Tjaart van der Walt",60,4.07,1225,301,"Front9Par4ScoringAverage",2006
119,119,"Duffy Waldorf",96,4.07,1959,481,"Front9Par4ScoringAverage",2006
139,139,"Stephen Ames",63,4.08,1359,333,"Front9Par4ScoringAverage",2006
139,139,"Woody Austin",107,4.08,2327,571,"Front9Par4ScoringAverage",2006
139,139,"Aaron Baddeley",78,4.08,1666,408,"Front9Par4ScoringAverage",2006
139,139,"Joe Durant",101,4.08,2160,529,"Front9Par4ScoringAverage",2006
139,139,"Danny Ellis",68,4.08,1370,336,"Front9Par4ScoringAverage",2006
139,139,"Brad Faxon",78,4.08,1671,410,"Front9Par4ScoringAverage",2006
139,139,"Jonathan Kaye",95,4.08,1987,487,"Front9Par4ScoringAverage",2006
139,139,"Greg Kraft",79,4.08,1630,400,"Front9Par4ScoringAverage",2006
139,139,"Bernhard Langer",77,4.08,1537,377,"Front9Par4ScoringAverage",2006
139,139,"Larry Mize",53,4.08,1082,265,"Front9Par4ScoringAverage",2006
139,139,"Jose Maria Olazabal",62,4.08,1265,310,"Front9Par4ScoringAverage",2006
139,139,"Carl Pettersson",95,4.08,2066,506,"Front9Par4ScoringAverage",2006
139,139,"Heath Slocum",96,4.08,2016,494,"Front9Par4ScoringAverage",2006
152,152,"Tommy Armour III",65,4.09,1408,344,"Front9Par4ScoringAverage",2006
152,152,"Ben Crane",85,4.09,1728,422,"Front9Par4ScoringAverage",2006
152,152,"Ben Curtis",86,4.09,1904,466,"Front9Par4ScoringAverage",2006
152,152,"Carlos Franco",86,4.09,1851,453,"Front9Par4ScoringAverage",2006
152,152,"Brent Geiberger",99,4.09,2128,520,"Front9Par4ScoringAverage",2006
152,152,"Ryan Hietala",61,4.09,1280,313,"Front9Par4ScoringAverage",2006
152,152,"JB Holmes",81,4.09,1692,414,"Front9Par4ScoringAverage",2006
152,152,"Charles Howell III",96,4.09,2018,494,"Front9Par4ScoringAverage",2006
152,152,"Justin Leonard",83,4.09,1750,428,"Front9Par4ScoringAverage",2006
152,152,"Steve Lowery",99,4.09,2094,512,"Front9Par4ScoringAverage",2006
152,152,"Mike Sposa",68,4.09,1408,344,"Front9Par4ScoringAverage",2006
152,152,"Vance Veazey",59,4.09,1263,309,"Front9Par4ScoringAverage",2006
152,152,"Ron Whittaker",81,4.09,1706,417,"Front9Par4ScoringAverage",2006
165,165,"Rich Beem",85,4.1,1811,442,"Front9Par4ScoringAverage",2006
165,165,"Scott Gutschewski",53,4.1,1096,267,"Front9Par4ScoringAverage",2006
165,165,"Jon Mills",68,4.1,1447,353,"Front9Par4ScoringAverage",2006
165,165,"Geoff Ogilvy",76,4.1,1545,377,"Front9Par4ScoringAverage",2006
165,165,"Corey Pavin",74,4.1,1555,379,"Front9Par4ScoringAverage",2006
165,165,"Chris Smith",67,4.1,1450,354,"Front9Par4ScoringAverage",2006
171,171,"Doug Barron",74,4.11,1594,388,"Front9Par4ScoringAverage",2006
171,171,"Michael Connell",51,4.11,1045,254,"Front9Par4ScoringAverage",2006
171,171,"Fred Couples",52,4.11,1111,270,"Front9Par4ScoringAverage",2006
171,171,"James Driscoll",80,4.11,1765,429,"Front9Par4ScoringAverage",2006
171,171,"John Engler Jr",69,4.11,1441,351,"Front9Par4ScoringAverage",2006
171,171,"Thomas Levet",53,4.11,1123,273,"Front9Par4ScoringAverage",2006
171,171,"Jeff Maggert",81,4.11,1793,436,"Front9Par4ScoringAverage",2006
171,171,"Sean OHair",100,4.11,2168,527,"Front9Par4ScoringAverage",2006
171,171,"Mark OMeara",52,4.11,1089,265,"Front9Par4ScoringAverage",2006
171,171,"Nicholas Thompson",96,4.11,2040,496,"Front9Par4ScoringAverage",2006
171,171,"Jimmy Walker",60,4.11,1303,317,"Front9Par4ScoringAverage",2006
182,182,"Len Mattiace",59,4.12,1288,313,"Front9Par4ScoringAverage",2006
182,182,"Tag Ridings",103,4.12,2194,533,"Front9Par4ScoringAverage",2006
184,184,"Alex Aragon",63,4.13,1339,324,"Front9Par4ScoringAverage",2006
184,184,"Todd Hamilton",72,4.13,1590,385,"Front9Par4ScoringAverage",2006
184,184,"Steve Jones",83,4.13,1812,439,"Front9Par4ScoringAverage",2006
184,184,"Tom Lehman",70,4.13,1350,327,"Front9Par4ScoringAverage",2006
184,184,"Jason Schultz",77,4.13,1643,398,"Front9Par4ScoringAverage",2006
189,189,"Mathew Goggin",72,4.14,1544,373,"Front9Par4ScoringAverage",2006
189,189,"Peter Lonard",77,4.14,1728,417,"Front9Par4ScoringAverage",2006
191,191,"Roger Tambellini",64,4.15,1336,322,"Front9Par4ScoringAverage",2006
192,192,"Wes Short Jr",96,4.16,2094,503,"Front9Par4ScoringAverage",2006
193,193,"John Daly",51,4.17,1063,255,"Front9Par4ScoringAverage",2006
193,193,"Lee Janzen",79,4.17,1726,414,"Front9Par4ScoringAverage",2006
195,195,"Hidemichi Tanaka",74,4.18,1616,387,"Front9Par4ScoringAverage",2006
196,196,"David Duval",71,4.19,1581,377,"Front9Par4ScoringAverage",2006
