"EarlyRound4ScoringAverage_RANKTHISWEEK_2013","EarlyRound4ScoringAverage_RANKLASTWEEK_2013","EarlyRound4ScoringAverage_PLAYERNAME_2013","EarlyRound4ScoringAverage__2013","EarlyRound4ScoringAverage_AVG_2013","EarlyRound4ScoringAverage_TOTALSTROKES_2013","EarlyRound4ScoringAverage_TOTALROUNDS_2013","stat_name","year"
78,78,"Rory Sabbatini",NA,71,426,6,"EarlyRound4ScoringAverage",2013
78,78,"Steve Stricker",NA,71,71,1,"EarlyRound4ScoringAverage",2013
78,78,"Vaughn Taylor",NA,71,284,4,"EarlyRound4ScoringAverage",2013
78,78,"Tiger Woods",NA,71,284,4,"EarlyRound4ScoringAverage",2013
90,90,"Stuart Appleby",NA,71.08,853,12,"EarlyRound4ScoringAverage",2013
91,91,"Brad Fritsch",NA,71.11,640,9,"EarlyRound4ScoringAverage",2013
92,92,"Jason Bohn",NA,71.13,569,8,"EarlyRound4ScoringAverage",2013
93,93,"Steven Bowditch",NA,71.17,427,6,"EarlyRound4ScoringAverage",2013
93,93,"Mike Weir",NA,71.17,427,6,"EarlyRound4ScoringAverage",2013
93,93,"YE Yang",NA,71.17,427,6,"EarlyRound4ScoringAverage",2013
96,96,"Harris English",NA,71.18,783,11,"EarlyRound4ScoringAverage",2013
97,97,"John Merrick",NA,71.2,712,10,"EarlyRound4ScoringAverage",2013
98,98,"Scott Brown",NA,71.25,285,4,"EarlyRound4ScoringAverage",2013
98,98,"Chris Kirk",NA,71.25,855,12,"EarlyRound4ScoringAverage",2013
98,98,"Dicky Pride",NA,71.25,285,4,"EarlyRound4ScoringAverage",2013
101,101,"Boo Weekley",NA,71.27,1069,15,"EarlyRound4ScoringAverage",2013
102,102,"Ken Duke",NA,71.3,713,10,"EarlyRound4ScoringAverage",2013
103,103,"Sergio Garcia",NA,71.33,214,3,"EarlyRound4ScoringAverage",2013
103,103,"Jim Herman",NA,71.33,214,3,"EarlyRound4ScoringAverage",2013
103,103,"Colt Knost",NA,71.33,428,6,"EarlyRound4ScoringAverage",2013
103,103,"Ted Potter Jr",NA,71.33,214,3,"EarlyRound4ScoringAverage",2013
107,107,"Brian Stuard",NA,71.4,357,5,"EarlyRound4ScoringAverage",2013
108,108,"Greg Chalmers",NA,71.43,500,7,"EarlyRound4ScoringAverage",2013
109,109,"Brian Harman",NA,71.44,643,9,"EarlyRound4ScoringAverage",2013
109,109,"Martin Kaymer",NA,71.44,643,9,"EarlyRound4ScoringAverage",2013
111,111,"Gary Woodland",NA,71.45,786,11,"EarlyRound4ScoringAverage",2013
112,112,"James Hahn",NA,71.5,143,2,"EarlyRound4ScoringAverage",2013
112,112,"Charles Howell III",NA,71.5,572,8,"EarlyRound4ScoringAverage",2013
112,112,"Dustin Johnson",NA,71.5,429,6,"EarlyRound4ScoringAverage",2013
112,112,"Eric Meierdierks",NA,71.5,143,2,"EarlyRound4ScoringAverage",2013
112,112,"David Toms",NA,71.5,286,4,"EarlyRound4ScoringAverage",2013
117,117,"John Huh",NA,71.57,501,7,"EarlyRound4ScoringAverage",2013
118,118,"Robert Allenby",NA,71.6,358,5,"EarlyRound4ScoringAverage",2013
118,118,"Tommy Gainey",NA,71.6,358,5,"EarlyRound4ScoringAverage",2013
120,120,"Kevin Stadler",NA,71.63,573,8,"EarlyRound4ScoringAverage",2013
121,121,"Brian Gay",NA,71.67,1075,15,"EarlyRound4ScoringAverage",2013
121,121,"Robert Karlsson",NA,71.67,430,6,"EarlyRound4ScoringAverage",2013
121,121,"Martin Laird",NA,71.67,645,9,"EarlyRound4ScoringAverage",2013
121,121,"David Lynn",NA,71.67,430,6,"EarlyRound4ScoringAverage",2013
121,121,"DA Points",NA,71.67,645,9,"EarlyRound4ScoringAverage",2013
126,126,"Scott Piercy",NA,71.71,502,7,"EarlyRound4ScoringAverage",2013
127,127,"Matt Every",NA,71.75,287,4,"EarlyRound4ScoringAverage",2013
127,127,"Tom Gillis",NA,71.75,574,8,"EarlyRound4ScoringAverage",2013
127,127,"Fabian Gomez",NA,71.75,287,4,"EarlyRound4ScoringAverage",2013
130,130,"Charlie Wi",NA,71.78,646,9,"EarlyRound4ScoringAverage",2013
131,131,"Adam Scott",NA,71.8,359,5,"EarlyRound4ScoringAverage",2013
131,131,"Andrew Svoboda",NA,71.8,359,5,"EarlyRound4ScoringAverage",2013
133,133,"David Mathis",NA,71.86,503,7,"EarlyRound4ScoringAverage",2013
133,133,"Vijay Singh",NA,71.86,503,7,"EarlyRound4ScoringAverage",2013
135,135,"Graham DeLaet",NA,72,432,6,"EarlyRound4ScoringAverage",2013
135,135,"Robert Garrigus",NA,72,576,8,"EarlyRound4ScoringAverage",2013
135,135,"Padraig Harrington",NA,72,288,4,"EarlyRound4ScoringAverage",2013
135,135,"Troy Matteson",NA,72,216,3,"EarlyRound4ScoringAverage",2013
135,135,"Greg Owen",NA,72,504,7,"EarlyRound4ScoringAverage",2013
135,135,"Chez Reavie",NA,72,576,8,"EarlyRound4ScoringAverage",2013
135,135,"Tag Ridings",NA,72,288,4,"EarlyRound4ScoringAverage",2013
135,135,"John Senden",NA,72,504,7,"EarlyRound4ScoringAverage",2013
143,143,"Scott Stallings",NA,72.13,577,8,"EarlyRound4ScoringAverage",2013
143,143,"Lee Westwood",NA,72.13,577,8,"EarlyRound4ScoringAverage",2013
145,145,"Jeff Maggert",NA,72.14,505,7,"EarlyRound4ScoringAverage",2013
146,146,"Charley Hoffman",NA,72.17,433,6,"EarlyRound4ScoringAverage",2013
147,147,"Charlie Beljan",NA,72.25,289,4,"EarlyRound4ScoringAverage",2013
148,148,"Scott Langley",NA,72.29,506,7,"EarlyRound4ScoringAverage",2013
149,149,"David Lingmerth",NA,72.33,434,6,"EarlyRound4ScoringAverage",2013
149,149,"Mark Wilson",NA,72.33,217,3,"EarlyRound4ScoringAverage",2013
151,151,"Jeff Overton",NA,72.38,579,8,"EarlyRound4ScoringAverage",2013
152,152,"Tim Herron",NA,72.4,362,5,"EarlyRound4ScoringAverage",2013
153,153,"Cameron Percy",NA,72.43,507,7,"EarlyRound4ScoringAverage",2013
154,154,"Sangmoon Bae",NA,72.45,797,11,"EarlyRound4ScoringAverage",2013
155,155,"Justin Bolli",NA,72.5,145,2,"EarlyRound4ScoringAverage",2013
155,155,"Zach Johnson",NA,72.5,290,4,"EarlyRound4ScoringAverage",2013
155,155,"Richard Lee",NA,72.5,725,10,"EarlyRound4ScoringAverage",2013
155,155,"Carl Pettersson",NA,72.5,1015,14,"EarlyRound4ScoringAverage",2013
159,159,"Pat Perez",NA,72.67,436,6,"EarlyRound4ScoringAverage",2013
160,160,"Lucas Glover",NA,72.75,291,4,"EarlyRound4ScoringAverage",2013
160,160,"Kyle Stanley",NA,72.75,291,4,"EarlyRound4ScoringAverage",2013
162,162,"Ryan Moore",NA,72.8,364,5,"EarlyRound4ScoringAverage",2013
162,162,"Rod Pampling",NA,72.8,364,5,"EarlyRound4ScoringAverage",2013
164,164,"Nicholas Thompson",NA,72.82,801,11,"EarlyRound4ScoringAverage",2013
165,165,"Nicolas Colsaerts",NA,73,219,3,"EarlyRound4ScoringAverage",2013
165,165,"Scott Gardiner",NA,73,292,4,"EarlyRound4ScoringAverage",2013
165,165,"Morgan Hoffmann",NA,73,365,5,"EarlyRound4ScoringAverage",2013
165,165,"Josh Teater",NA,73,803,11,"EarlyRound4ScoringAverage",2013
169,169,"Ben Curtis",NA,73.17,439,6,"EarlyRound4ScoringAverage",2013
170,170,"Tim Clark",NA,73.5,294,4,"EarlyRound4ScoringAverage",2013
171,171,"Seung Yul Noh",NA,73.57,515,7,"EarlyRound4ScoringAverage",2013
172,172,"Trevor Immelman",NA,73.6,368,5,"EarlyRound4ScoringAverage",2013
173,173,"Jin Park",NA,73.67,221,3,"EarlyRound4ScoringAverage",2013
174,174,"Sean OHair",NA,74,222,3,"EarlyRound4ScoringAverage",2013
174,174,"Alistair Presnell",NA,74,370,5,"EarlyRound4ScoringAverage",2013
176,176,"Ben Crane",NA,74.25,297,4,"EarlyRound4ScoringAverage",2013
176,176,"Marc Leishman",NA,74.25,297,4,"EarlyRound4ScoringAverage",2013
178,178,"Casey Wittenberg",NA,75.25,301,4,"EarlyRound4ScoringAverage",2013
179,179,"Bobby Gates",NA,77,77,1,"EarlyRound4ScoringAverage",2013
