"Front9Round1ScoringAverage_RANKTHISWEEK_2011","Front9Round1ScoringAverage_RANKLASTWEEK_2011","Front9Round1ScoringAverage_PLAYERNAME_2011","Front9Round1ScoringAverage__2011","Front9Round1ScoringAverage_AVG_2011","Front9Round1ScoringAverage_TOTALSTROKES_2011","Front9Round1ScoringAverage_TOTALROUNDS_2011","stat_name","year"
175,175,"Ben Curtis",NA,36.17,832,23,"Front9Round1ScoringAverage",2011
175,175,"Daniel Summerhays",NA,36.17,1049,29,"Front9Round1ScoringAverage",2011
178,178,"Martin Piller",NA,36.22,833,23,"Front9Round1ScoringAverage",2011
179,179,"Kevin Kisner",NA,36.25,870,24,"Front9Round1ScoringAverage",2011
180,180,"Alex Prugh",NA,36.34,1054,29,"Front9Round1ScoringAverage",2011
181,181,"Justin Hicks",NA,36.39,837,23,"Front9Round1ScoringAverage",2011
182,182,"Zack Miller",NA,36.4,1092,30,"Front9Round1ScoringAverage",2011
183,183,"Kevin Stadler",NA,36.41,983,27,"Front9Round1ScoringAverage",2011
184,184,"Andres Gonzales",NA,36.43,765,21,"Front9Round1ScoringAverage",2011
185,185,"Stuart Appleby",NA,36.5,876,24,"Front9Round1ScoringAverage",2011
186,186,"Will Strickler",NA,36.89,701,19,"Front9Round1ScoringAverage",2011
