"TenthTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2013","TenthTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2013","TenthTeeEarlyPar5ScoringAverage_PLAYERNAME_2013","TenthTeeEarlyPar5ScoringAverage_ROUNDS_2013","TenthTeeEarlyPar5ScoringAverage_AVG_2013","TenthTeeEarlyPar5ScoringAverage_TOTALSTROKES_2013","TenthTeeEarlyPar5ScoringAverage_TOTALHOLES_2013","stat_name","year"
149,149,"John Huh",88,4.78,215,45,"TenthTeeEarlyPar5ScoringAverage",2013
149,149,"Seung Yul Noh",71,4.78,277,58,"TenthTeeEarlyPar5ScoringAverage",2013
149,149,"Sean OHair",56,4.78,172,36,"TenthTeeEarlyPar5ScoringAverage",2013
149,149,"Cameron Tringale",80,4.78,239,50,"TenthTeeEarlyPar5ScoringAverage",2013
154,154,"David Toms",49,4.79,115,24,"TenthTeeEarlyPar5ScoringAverage",2013
155,155,"Michael Thompson",66,4.8,168,35,"TenthTeeEarlyPar5ScoringAverage",2013
155,155,"YE Yang",56,4.8,168,35,"TenthTeeEarlyPar5ScoringAverage",2013
157,157,"Matt Every",89,4.81,370,77,"TenthTeeEarlyPar5ScoringAverage",2013
157,157,"Ben Kohles",75,4.81,231,48,"TenthTeeEarlyPar5ScoringAverage",2013
157,157,"Geoff Ogilvy",57,4.81,178,37,"TenthTeeEarlyPar5ScoringAverage",2013
160,160,"Lee Westwood",70,4.82,164,34,"TenthTeeEarlyPar5ScoringAverage",2013
161,161,"David Mathis",71,4.83,304,63,"TenthTeeEarlyPar5ScoringAverage",2013
161,161,"Ian Poulter",59,4.83,145,30,"TenthTeeEarlyPar5ScoringAverage",2013
163,163,"Ricky Barnes",74,4.84,271,56,"TenthTeeEarlyPar5ScoringAverage",2013
163,163,"Ryo Ishikawa",72,4.84,208,43,"TenthTeeEarlyPar5ScoringAverage",2013
165,165,"Tommy Gainey",84,4.85,286,59,"TenthTeeEarlyPar5ScoringAverage",2013
165,165,"David Hearn",88,4.85,252,52,"TenthTeeEarlyPar5ScoringAverage",2013
167,167,"Charles Howell III",87,4.86,209,43,"TenthTeeEarlyPar5ScoringAverage",2013
167,167,"Jin Park",52,4.86,170,35,"TenthTeeEarlyPar5ScoringAverage",2013
169,169,"Jason Bohn",70,4.88,200,41,"TenthTeeEarlyPar5ScoringAverage",2013
169,169,"Ryan Moore",72,4.88,117,24,"TenthTeeEarlyPar5ScoringAverage",2013
169,169,"Dicky Pride",71,4.88,210,43,"TenthTeeEarlyPar5ScoringAverage",2013
172,172,"Marc Leishman",77,4.91,172,35,"TenthTeeEarlyPar5ScoringAverage",2013
172,172,"Jeff Maggert",63,4.91,226,46,"TenthTeeEarlyPar5ScoringAverage",2013
174,174,"Martin Laird",68,4.92,177,36,"TenthTeeEarlyPar5ScoringAverage",2013
175,175,"Trevor Immelman",73,4.93,133,27,"TenthTeeEarlyPar5ScoringAverage",2013
176,176,"Erik Compton",74,4.94,242,49,"TenthTeeEarlyPar5ScoringAverage",2013
176,176,"Ben Curtis",59,4.94,163,33,"TenthTeeEarlyPar5ScoringAverage",2013
176,176,"Ted Potter Jr",65,4.94,173,35,"TenthTeeEarlyPar5ScoringAverage",2013
179,179,"Robert Allenby",58,5.03,196,39,"TenthTeeEarlyPar5ScoringAverage",2013
180,180,"Johnson Wagner",64,5.21,172,33,"TenthTeeEarlyPar5ScoringAverage",2013
