"Round2ScoringAverage_RANKTHISWEEK_2016","Round2ScoringAverage_RANKLASTWEEK_2016","Round2ScoringAverage_PLAYERNAME_2016","Round2ScoringAverage__2016","Round2ScoringAverage_AVG_2016","Round2ScoringAverage_TOTALSTROKES_2016","Round2ScoringAverage_TOTALROUNDS_2016","stat_name","year"
46,34,"Nick Taylor",NA,70.59,1200,17,"Round2ScoringAverage",2016
48,57,"Patrick Reed",NA,70.62,918,13,"Round2ScoringAverage",2016
49,63,"Harris English",NA,70.64,989,14,"Round2ScoringAverage",2016
49,65,"Troy Merritt",NA,70.64,989,14,"Round2ScoringAverage",2016
49,70,"Cameron Tringale",NA,70.64,989,14,"Round2ScoringAverage",2016
52,55,"Charles Howell III",NA,70.65,1201,17,"Round2ScoringAverage",2016
53,48,"JB Holmes",NA,70.67,636,9,"Round2ScoringAverage",2016
53,75,"Justin Rose",NA,70.67,636,9,"Round2ScoringAverage",2016
53,66,"Bernd Wiesberger",NA,70.67,424,6,"Round2ScoringAverage",2016
56,66,"Jonas Blixt",NA,70.69,1131,16,"Round2ScoringAverage",2016
57,43,"Alex Cejka",NA,70.71,990,14,"Round2ScoringAverage",2016
57,43,"Kevin Chappell",NA,70.71,990,14,"Round2ScoringAverage",2016
57,71,"KJ Choi",NA,70.71,990,14,"Round2ScoringAverage",2016
57,15,"Jamie Donaldson",NA,70.71,495,7,"Round2ScoringAverage",2016
57,71,"Chris Kirk",NA,70.71,990,14,"Round2ScoringAverage",2016
57,39,"Luke List",NA,70.71,1202,17,"Round2ScoringAverage",2016
57,75,"Jamie Lovemark",NA,70.71,1202,17,"Round2ScoringAverage",2016
64,74,"Jon Curran",NA,70.72,1273,18,"Round2ScoringAverage",2016
65,75,"Jerry Kelly",NA,70.75,849,12,"Round2ScoringAverage",2016
65,45,"Patrick Rodgers",NA,70.75,1132,16,"Round2ScoringAverage",2016
67,48,"Thomas Aiken",NA,70.77,920,13,"Round2ScoringAverage",2016
67,79,"Charley Hoffman",NA,70.77,920,13,"Round2ScoringAverage",2016
69,71,"John Senden",NA,70.8,1062,15,"Round2ScoringAverage",2016
69,48,"Daniel Summerhays",NA,70.8,1062,15,"Round2ScoringAverage",2016
71,60,"Bill Haas",NA,70.82,779,11,"Round2ScoringAverage",2016
71,83,"Zach Johnson",NA,70.82,779,11,"Round2ScoringAverage",2016
73,83,"Emiliano Grillo",NA,70.83,850,12,"Round2ScoringAverage",2016
74,87,"Sergio Garcia",NA,70.86,496,7,"Round2ScoringAverage",2016
75,64,"Bronson Burgoon",NA,70.88,1205,17,"Round2ScoringAverage",2016
75,88,"Freddie Jacobson",NA,70.88,1134,16,"Round2ScoringAverage",2016
75,88,"Justin Leonard",NA,70.88,567,8,"Round2ScoringAverage",2016
75,32,"Henrik Stenson",NA,70.88,567,8,"Round2ScoringAverage",2016
79,66,"Ryan Moore",NA,70.9,709,10,"Round2ScoringAverage",2016
79,55,"Webb Simpson",NA,70.9,709,10,"Round2ScoringAverage",2016
81,60,"Davis Love III",NA,70.91,780,11,"Round2ScoringAverage",2016
82,103,"Fabian Gomez",NA,70.93,993,14,"Round2ScoringAverage",2016
82,94,"Robert Streb",NA,70.93,1064,15,"Round2ScoringAverage",2016
82,94,"Jhonattan Vegas",NA,70.93,993,14,"Round2ScoringAverage",2016
85,88,"Chris Stroud",NA,70.94,1206,17,"Round2ScoringAverage",2016
86,86,"Tyrone Van Aswegen",NA,70.95,1348,19,"Round2ScoringAverage",2016
87,94,"Paul Casey",NA,71,710,10,"Round2ScoringAverage",2016
87,94,"Jason Dufner",NA,71,994,14,"Round2ScoringAverage",2016
87,80,"Adam Hadwin",NA,71,1136,16,"Round2ScoringAverage",2016
87,81,"Jim Herman",NA,71,1207,17,"Round2ScoringAverage",2016
91,88,"Kyle Stanley",NA,71.06,1208,17,"Round2ScoringAverage",2016
92,83,"Kelly Kraft",NA,71.08,853,12,"Round2ScoringAverage",2016
92,66,"Martin Laird",NA,71.08,924,13,"Round2ScoringAverage",2016
92,75,"Mark Wilson",NA,71.08,924,13,"Round2ScoringAverage",2016
95,104,"Jimmy Walker",NA,71.09,782,11,"Round2ScoringAverage",2016
96,105,"Shane Bertsch",NA,71.11,640,9,"Round2ScoringAverage",2016
97,81,"Ricky Barnes",NA,71.12,1209,17,"Round2ScoringAverage",2016
98,108,"Sean OHair",NA,71.15,925,13,"Round2ScoringAverage",2016
99,60,"Byeong Hun An",NA,71.17,427,6,"Round2ScoringAverage",2016
99,108,"Brandt Snedeker",NA,71.17,854,12,"Round2ScoringAverage",2016
101,110,"Zac Blair",NA,71.18,1210,17,"Round2ScoringAverage",2016
102,112,"Camilo Villegas",NA,71.19,1139,16,"Round2ScoringAverage",2016
102,94,"Steve Wheatcroft",NA,71.19,1139,16,"Round2ScoringAverage",2016
104,129,"Ernie Els",NA,71.2,712,10,"Round2ScoringAverage",2016
104,120,"Francesco Molinari",NA,71.2,712,10,"Round2ScoringAverage",2016
106,88,"Chad Campbell",NA,71.22,1282,18,"Round2ScoringAverage",2016
106,107,"David Hearn",NA,71.22,1282,18,"Round2ScoringAverage",2016
106,122,"Harold Varner III",NA,71.22,1282,18,"Round2ScoringAverage",2016
109,100,"Will Ma Kenzie",NA,71.24,1211,17,"Round2ScoringAverage",2016
110,114,"Aaron Baddeley",NA,71.27,1069,15,"Round2ScoringAverage",2016
110,114,"Pat Perez",NA,71.27,784,11,"Round2ScoringAverage",2016
112,116,"DJ Trahan",NA,71.29,499,7,"Round2ScoringAverage",2016
113,120,"Henrik Norlander",NA,71.31,927,13,"Round2ScoringAverage",2016
114,128,"Brian Harman",NA,71.33,1284,18,"Round2ScoringAverage",2016
114,116,"Scott Pinckney",NA,71.33,1284,18,"Round2ScoringAverage",2016
116,122,"Hudson Swafford",NA,71.35,1213,17,"Round2ScoringAverage",2016
117,124,"David Lingmerth",NA,71.36,999,14,"Round2ScoringAverage",2016
118,146,"Scott Langley",NA,71.38,928,13,"Round2ScoringAverage",2016
119,140,"Phil Mickelson",NA,71.4,714,10,"Round2ScoringAverage",2016
119,101,"Will Wilcox",NA,71.4,1071,15,"Round2ScoringAverage",2016
121,105,"Si Woo Kim",NA,71.42,1357,19,"Round2ScoringAverage",2016
122,118,"Ben Martin",NA,71.43,1000,14,"Round2ScoringAverage",2016
123,129,"Miguel Angel Carballo",NA,71.44,643,9,"Round2ScoringAverage",2016
124,93,"Padraig Harrington",NA,71.45,786,11,"Round2ScoringAverage",2016
125,134,"James Hahn",NA,71.47,1072,15,"Round2ScoringAverage",2016
125,101,"Morgan Hoffmann",NA,71.47,1072,15,"Round2ScoringAverage",2016
127,110,"Whee Kim",NA,71.5,1287,18,"Round2ScoringAverage",2016
127,140,"Hideki Matsuyama",NA,71.5,715,10,"Round2ScoringAverage",2016
127,134,"Bryce Molder",NA,71.5,1144,16,"Round2ScoringAverage",2016
127,113,"Greg Owen",NA,71.5,1287,18,"Round2ScoringAverage",2016
127,132,"Brett Stegmaier",NA,71.5,1287,18,"Round2ScoringAverage",2016
132,140,"Andrew Landry",NA,71.56,644,9,"Round2ScoringAverage",2016
132,148,"Andrew Loupe",NA,71.56,1145,16,"Round2ScoringAverage",2016
134,124,"Matt Jones",NA,71.57,1002,14,"Round2ScoringAverage",2016
135,127,"Peter Malnati",NA,71.58,1360,19,"Round2ScoringAverage",2016
135,146,"Wes Roach",NA,71.58,859,12,"Round2ScoringAverage",2016
137,140,"Retief Goosen",NA,71.6,716,10,"Round2ScoringAverage",2016
137,148,"Graeme McDowell",NA,71.6,716,10,"Round2ScoringAverage",2016
139,94,"Brian Stuard",NA,71.63,573,8,"Round2ScoringAverage",2016
140,148,"Robert Garrigus",NA,71.64,788,11,"Round2ScoringAverage",2016
140,153,"Russell Henley",NA,71.64,1003,14,"Round2ScoringAverage",2016
140,124,"Cameron Smith",NA,71.64,1003,14,"Round2ScoringAverage",2016
140,118,"Michael Thompson",NA,71.64,1003,14,"Round2ScoringAverage",2016
144,132,"Chad Collins",NA,71.69,1147,16,"Round2ScoringAverage",2016
144,154,"Vijay Singh",NA,71.69,932,13,"Round2ScoringAverage",2016
146,129,"Scott Brown",NA,71.71,1219,17,"Round2ScoringAverage",2016
146,152,"Boo Weekley",NA,71.71,1219,17,"Round2ScoringAverage",2016
148,157,"Smylie Kaufman",NA,71.73,1076,15,"Round2ScoringAverage",2016
149,163,"Tony Finau",NA,71.8,1077,15,"Round2ScoringAverage",2016
149,145,"Kevin Streelman",NA,71.8,1077,15,"Round2ScoringAverage",2016
151,140,"Tyler Aldridge",NA,71.82,1221,17,"Round2ScoringAverage",2016
152,159,"Martin Piller",NA,71.83,862,12,"Round2ScoringAverage",2016
153,134,"Ollie Schniederjans",NA,71.86,503,7,"Round2ScoringAverage",2016
153,161,"Johnson Wagner",NA,71.86,1006,14,"Round2ScoringAverage",2016
155,154,"Ian Poulter",NA,71.9,719,10,"Round2ScoringAverage",2016
156,158,"Rob Oppenheim",NA,71.91,791,11,"Round2ScoringAverage",2016
157,162,"Keegan Bradley",NA,71.93,1007,14,"Round2ScoringAverage",2016
158,137,"Ben Crane",NA,71.94,1151,16,"Round2ScoringAverage",2016
159,160,"Stuart Appleby",NA,72,936,13,"Round2ScoringAverage",2016
159,137,"Blayne Barber",NA,72,1152,16,"Round2ScoringAverage",2016
159,163,"Billy Hurley III",NA,72,576,8,"Round2ScoringAverage",2016
159,139,"Anirban Lahiri",NA,72,864,12,"Round2ScoringAverage",2016
159,151,"Geoff Ogilvy",NA,72,1008,14,"Round2ScoringAverage",2016
164,167,"Tom Hoge",NA,72.07,1081,15,"Round2ScoringAverage",2016
165,168,"JJ Henry",NA,72.08,937,13,"Round2ScoringAverage",2016
166,169,"Luke Guthrie",NA,72.09,793,11,"Round2ScoringAverage",2016
166,163,"David Toms",NA,72.09,793,11,"Round2ScoringAverage",2016
168,154,"Justin Hicks",NA,72.1,721,10,"Round2ScoringAverage",2016
169,170,"Lucas Lee",NA,72.13,577,8,"Round2ScoringAverage",2016
170,163,"Erik Compton",NA,72.14,1010,14,"Round2ScoringAverage",2016
170,172,"Cameron Percy",NA,72.14,505,7,"Round2ScoringAverage",2016
172,173,"Matthew Fitzpatrick",NA,72.17,433,6,"Round2ScoringAverage",2016
172,173,"Andy Sullivan",NA,72.17,433,6,"Round2ScoringAverage",2016
174,176,"Ken Duke",NA,72.22,650,9,"Round2ScoringAverage",2016
175,184,"Hunter Mahan",NA,72.29,1012,14,"Round2ScoringAverage",2016
176,176,"Brendon de Jonge",NA,72.32,1374,19,"Round2ScoringAverage",2016
177,179,"Derek Ernst",NA,72.33,868,12,"Round2ScoringAverage",2016
177,180,"Sam Saunders",NA,72.33,1085,15,"Round2ScoringAverage",2016
179,178,"Carlos Ortiz",NA,72.35,1230,17,"Round2ScoringAverage",2016
180,181,"Shawn Stefani",NA,72.38,1158,16,"Round2ScoringAverage",2016
181,192,"Chesson Hadley",NA,72.44,1159,16,"Round2ScoringAverage",2016
181,170,"Dawie van der Walt",NA,72.44,1159,16,"Round2ScoringAverage",2016
183,182,"Scott Stallings",NA,72.5,1160,16,"Round2ScoringAverage",2016
183,185,"Brendon Todd",NA,72.5,1305,18,"Round2ScoringAverage",2016
185,182,"DA Points",NA,72.55,798,11,"Round2ScoringAverage",2016
186,186,"Andres Gonzales",NA,72.59,1234,17,"Round2ScoringAverage",2016
187,187,"Louis Oosthuizen",NA,72.6,363,5,"Round2ScoringAverage",2016
188,173,"Steve Marino",NA,72.62,944,13,"Round2ScoringAverage",2016
189,189,"Rory Sabbatini",NA,72.71,1018,14,"Round2ScoringAverage",2016
190,188,"Vaughn Taylor",NA,72.73,800,11,"Round2ScoringAverage",2016
191,191,"Rhein Gibson",NA,72.77,946,13,"Round2ScoringAverage",2016
192,193,"Dicky Pride",NA,72.85,947,13,"Round2ScoringAverage",2016
193,194,"Branden Grace",NA,72.88,583,8,"Round2ScoringAverage",2016
194,195,"Carl Pettersson",NA,72.91,802,11,"Round2ScoringAverage",2016
195,196,"Angel Cabrera",NA,72.92,948,13,"Round2ScoringAverage",2016
196,196,"Brian Gay",NA,73,584,8,"Round2ScoringAverage",2016
197,200,"Shane Lowry",NA,73.11,658,9,"Round2ScoringAverage",2016
198,196,"Robert Allenby",NA,73.13,1170,16,"Round2ScoringAverage",2016
199,201,"George McNeill",NA,73.17,878,12,"Round2ScoringAverage",2016
200,196,"Matt Every",NA,73.33,880,12,"Round2ScoringAverage",2016
200,189,"Hiroshi Iwata",NA,73.33,1320,18,"Round2ScoringAverage",2016
202,202,"Andres Romero",NA,73.43,514,7,"Round2ScoringAverage",2016
203,203,"Abraham Ancer",NA,73.55,809,11,"Round2ScoringAverage",2016
204,206,"Charlie Beljan",NA,74,740,10,"Round2ScoringAverage",2016
204,206,"Darron Stiles",NA,74,740,10,"Round2ScoringAverage",2016
206,205,"DH Lee",NA,74.08,889,12,"Round2ScoringAverage",2016
207,206,"Steven Bowditch",NA,74.14,1038,14,"Round2ScoringAverage",2016
