"ProximitytoHolefrom1020yards_RANKTHISWEEK_2015","ProximitytoHolefrom1020yards_RANKLASTWEEK_2015","ProximitytoHolefrom1020yards_PLAYERNAME_2015","ProximitytoHolefrom1020yards_ROUNDS_2015","ProximitytoHolefrom1020yards_AVGDTP_2015","ProximitytoHolefrom1020yards_TOTALDISTANCEFEET_2015","ProximitytoHolefrom1020yards_OFSHOTS_2015","ProximitytoHolefrom1020yards_SCRAMBLINGRANK_2015","stat_name","year"
166,166,"Nick Watney",91,NA,1713.167,222,103,"ProximitytoHolefrom1020yards",2015
170,170,"John Peterson",84,NA,1678.167,214,14,"ProximitytoHolefrom1020yards",2015
171,171,"Jim Herman",88,NA,1448.25,183,118,"ProximitytoHolefrom1020yards",2015
171,171,"Troy Merritt",91,NA,1877.833,237,33,"ProximitytoHolefrom1020yards",2015
171,171,"Byron Smith",59,NA,956.5,121,172,"ProximitytoHolefrom1020yards",2015
171,171,"Andrew Svoboda",80,NA,1779.5,225,182,"ProximitytoHolefrom1020yards",2015
175,175,"Fabian Gomez",83,NA,1817.083,226,101,"ProximitytoHolefrom1020yards",2015
175,175,"Hudson Swafford",97,NA,1980.917,248,160,"ProximitytoHolefrom1020yards",2015
177,177,"Graham DeLaet",65,NA,1345,167,133,"ProximitytoHolefrom1020yards",2015
177,177,"Chesson Hadley",101,NA,2075.583,257,125,"ProximitytoHolefrom1020yards",2015
179,179,"Angel Cabrera",53,NA,965.667,118,183,"ProximitytoHolefrom1020yards",2015
179,179,"Brooks Koepka",84,NA,1636.25,201,143,"ProximitytoHolefrom1020yards",2015
181,181,"Alex Prugh",84,NA,1561.167,190,177,"ProximitytoHolefrom1020yards",2015
182,182,"Charlie Beljan",76,NA,1505.583,180,184,"ProximitytoHolefrom1020yards",2015
182,182,"Lee Westwood",56,NA,790,95,178,"ProximitytoHolefrom1020yards",2015
184,184,"Charley Hoffman",97,NA,2028.583,240,100,"ProximitytoHolefrom1020yards",2015
