"LateRound1ScoringAverage_RANKTHISWEEK_2007","LateRound1ScoringAverage_RANKLASTWEEK_2007","LateRound1ScoringAverage_PLAYERNAME_2007","LateRound1ScoringAverage__2007","LateRound1ScoringAverage_AVG_2007","LateRound1ScoringAverage_TOTALSTROKES_2007","LateRound1ScoringAverage_TOTALROUNDS_2007","stat_name","year"
130,130,"Parker McLachlin",NA,71.86,1006,14,"LateRound1ScoringAverage",2007
134,134,"Camilo Villegas",NA,71.88,575,8,"LateRound1ScoringAverage",2007
134,134,"Mike Weir",NA,71.88,575,8,"LateRound1ScoringAverage",2007
136,136,"Nick OHern",NA,71.89,647,9,"LateRound1ScoringAverage",2007
137,137,"Scott Gutschewski",NA,71.91,791,11,"LateRound1ScoringAverage",2007
137,137,"David Toms",NA,71.91,791,11,"LateRound1ScoringAverage",2007
139,139,"Mathew Goggin",NA,71.93,1079,15,"LateRound1ScoringAverage",2007
139,139,"Shaun Micheel",NA,71.93,1007,14,"LateRound1ScoringAverage",2007
139,139,"Ted Purdy",NA,71.93,1007,14,"LateRound1ScoringAverage",2007
142,142,"Ryan Armour",NA,71.94,1295,18,"LateRound1ScoringAverage",2007
143,143,"Bart Bryant",NA,72,576,8,"LateRound1ScoringAverage",2007
143,143,"Jose Coceres",NA,72,504,7,"LateRound1ScoringAverage",2007
143,143,"Billy Mayfair",NA,72,864,12,"LateRound1ScoringAverage",2007
146,146,"Tom Pernice Jr",NA,72.06,1153,16,"LateRound1ScoringAverage",2007
147,147,"Kirk Triplett",NA,72.08,865,12,"LateRound1ScoringAverage",2007
148,148,"Steve Lowery",NA,72.09,793,11,"LateRound1ScoringAverage",2007
149,149,"Mark Brooks",NA,72.1,721,10,"LateRound1ScoringAverage",2007
150,150,"Chris Tidland",NA,72.2,722,10,"LateRound1ScoringAverage",2007
151,151,"Charley Hoffman",NA,72.21,1011,14,"LateRound1ScoringAverage",2007
152,152,"Glen Day",NA,72.23,939,13,"LateRound1ScoringAverage",2007
153,153,"Robert Gamez",NA,72.25,867,12,"LateRound1ScoringAverage",2007
153,153,"Retief Goosen",NA,72.25,289,4,"LateRound1ScoringAverage",2007
153,153,"Rod Pampling",NA,72.25,867,12,"LateRound1ScoringAverage",2007
156,156,"JB Holmes",NA,72.27,795,11,"LateRound1ScoringAverage",2007
156,156,"Shigeki Maruyama",NA,72.27,1084,15,"LateRound1ScoringAverage",2007
156,156,"Dean Wilson",NA,72.27,795,11,"LateRound1ScoringAverage",2007
159,159,"Bubba Watson",NA,72.3,723,10,"LateRound1ScoringAverage",2007
160,160,"Trevor Immelman",NA,72.33,651,9,"LateRound1ScoringAverage",2007
160,160,"Chris Stroud",NA,72.33,1085,15,"LateRound1ScoringAverage",2007
162,162,"Chris Couch",NA,72.36,1013,14,"LateRound1ScoringAverage",2007
162,162,"Bryce Molder",NA,72.36,796,11,"LateRound1ScoringAverage",2007
164,164,"Harrison Frazar",NA,72.38,1158,16,"LateRound1ScoringAverage",2007
165,165,"John Mallinger",NA,72.39,1303,18,"LateRound1ScoringAverage",2007
166,166,"Chris DiMarco",NA,72.44,652,9,"LateRound1ScoringAverage",2007
166,166,"Padraig Harrington",NA,72.44,652,9,"LateRound1ScoringAverage",2007
168,168,"Jaco Van Zyl",NA,72.45,797,11,"LateRound1ScoringAverage",2007
169,169,"Lee Janzen",NA,72.46,942,13,"LateRound1ScoringAverage",2007
170,170,"Tripp Isenhour",NA,72.47,1087,15,"LateRound1ScoringAverage",2007
171,171,"Fred Funk",NA,72.5,725,10,"LateRound1ScoringAverage",2007
171,171,"Ryan Palmer",NA,72.5,870,12,"LateRound1ScoringAverage",2007
173,173,"Bubba Dickerson",NA,72.55,798,11,"LateRound1ScoringAverage",2007
174,174,"David Branshaw",NA,72.58,871,12,"LateRound1ScoringAverage",2007
175,175,"Bob Tway",NA,72.63,1162,16,"LateRound1ScoringAverage",2007
176,176,"Jonathan Byrd",NA,72.64,799,11,"LateRound1ScoringAverage",2007
177,177,"Tim Herron",NA,72.67,872,12,"LateRound1ScoringAverage",2007
178,178,"Rich Barcelo",NA,72.69,1163,16,"LateRound1ScoringAverage",2007
179,179,"Jim Rutledge",NA,72.73,800,11,"LateRound1ScoringAverage",2007
180,180,"Michael Boyd",NA,72.82,801,11,"LateRound1ScoringAverage",2007
180,180,"Mark Wilson",NA,72.82,801,11,"LateRound1ScoringAverage",2007
182,182,"Matt Hendrix",NA,72.91,802,11,"LateRound1ScoringAverage",2007
182,182,"Davis Love III",NA,72.91,802,11,"LateRound1ScoringAverage",2007
184,184,"John Daly",NA,73,657,9,"LateRound1ScoringAverage",2007
184,184,"Jeff Gove",NA,73,1168,16,"LateRound1ScoringAverage",2007
184,184,"Mathias Gronberg",NA,73,1168,16,"LateRound1ScoringAverage",2007
187,187,"Paul Goydos",NA,73.1,731,10,"LateRound1ScoringAverage",2007
188,188,"Joe Durant",NA,73.11,658,9,"LateRound1ScoringAverage",2007
189,189,"Tom Byrum",NA,73.17,878,12,"LateRound1ScoringAverage",2007
190,190,"Kevin Stadler",NA,73.24,1245,17,"LateRound1ScoringAverage",2007
191,191,"Kyle Reifers",NA,73.67,1105,15,"LateRound1ScoringAverage",2007
192,192,"Jeff Sluman",NA,73.7,737,10,"LateRound1ScoringAverage",2007
193,193,"Jose Maria Olazabal",NA,74,370,5,"LateRound1ScoringAverage",2007
193,193,"Paul Stankowski",NA,74,592,8,"LateRound1ScoringAverage",2007
195,195,"Luke Donald",NA,74.22,668,9,"LateRound1ScoringAverage",2007
196,196,"Todd Hamilton",NA,74.64,821,11,"LateRound1ScoringAverage",2007
