"Scramblingfrom2030yards_RANKTHISWEEK_2007","Scramblingfrom2030yards_RANKLASTWEEK_2007","Scramblingfrom2030yards_PLAYERNAME_2007","Scramblingfrom2030yards_ROUNDS_2007","Scramblingfrom2030yards_Pct_2007","Scramblingfrom2030yards_SUCCESSES_2007","Scramblingfrom2030yards_ATTEMPTS_2007","stat_name","year"
164,164,"Chris Stroud",66,43.28,29,67,"Scramblingfrom2030yards",2007
165,165,"Trevor Immelman",74,42.86,24,56,"Scramblingfrom2030yards",2007
166,166,"Jason Gore",86,42.71,41,96,"Scramblingfrom2030yards",2007
167,167,"Bubba Dickerson",51,42.62,26,61,"Scramblingfrom2030yards",2007
168,168,"Boo Weekley",101,42.5,34,80,"Scramblingfrom2030yards",2007
169,169,"Todd Hamilton",76,42.42,28,66,"Scramblingfrom2030yards",2007
169,169,"Anders Hansen",55,42.42,14,33,"Scramblingfrom2030yards",2007
171,171,"Charles Warren",101,42.31,33,78,"Scramblingfrom2030yards",2007
172,172,"Bart Bryant",87,42.25,30,71,"Scramblingfrom2030yards",2007
173,173,"Greg Owen",81,41.94,26,62,"Scramblingfrom2030yards",2007
174,174,"Tom Johnson",74,41.89,31,74,"Scramblingfrom2030yards",2007
175,175,"Kyle Reifers",71,41.67,35,84,"Scramblingfrom2030yards",2007
176,176,"Jonathan Byrd",73,41.33,31,75,"Scramblingfrom2030yards",2007
176,176,"JJ Henry",86,41.33,31,75,"Scramblingfrom2030yards",2007
178,178,"Ben Curtis",80,40.91,36,88,"Scramblingfrom2030yards",2007
179,179,"Jeff Gove",103,40.7,35,86,"Scramblingfrom2030yards",2007
180,180,"Jim Rutledge",59,40.48,17,42,"Scramblingfrom2030yards",2007
181,181,"Chad Campbell",96,40.24,33,82,"Scramblingfrom2030yards",2007
182,182,"Henrik Stenson",52,40,16,40,"Scramblingfrom2030yards",2007
183,183,"Nick OHern",72,39.73,29,73,"Scramblingfrom2030yards",2007
184,184,"Ryan Armour",107,39.45,43,109,"Scramblingfrom2030yards",2007
185,185,"DJ Trahan",99,39.29,33,84,"Scramblingfrom2030yards",2007
186,186,"Steve Lowery",74,39.19,29,74,"Scramblingfrom2030yards",2007
187,187,"Chris Tidland",59,38.81,26,67,"Scramblingfrom2030yards",2007
188,188,"Duffy Waldorf",69,38.71,24,62,"Scramblingfrom2030yards",2007
189,189,"Chris Couch",76,38.46,30,78,"Scramblingfrom2030yards",2007
190,190,"Brett Wetterich",88,36.62,26,71,"Scramblingfrom2030yards",2007
191,191,"Johnson Wagner",97,36.36,28,77,"Scramblingfrom2030yards",2007
192,192,"Robert Gamez",88,36.23,25,69,"Scramblingfrom2030yards",2007
193,193,"Harrison Frazar",88,35.96,32,89,"Scramblingfrom2030yards",2007
194,194,"Steve Wheatcroft",73,34.25,25,73,"Scramblingfrom2030yards",2007
195,195,"John Merrick",92,32.91,26,79,"Scramblingfrom2030yards",2007
196,196,"Kevin Stadler",95,31.82,28,88,"Scramblingfrom2030yards",2007
