"Par4EagleLeaders_RANKTHISWEEK_2006","Par4EagleLeaders_RANKLASTWEEK_2006","Par4EagleLeaders_PLAYERNAME_2006","Par4EagleLeaders_ROUNDS_2006","Par4EagleLeaders_TOTAL_2006","Par4EagleLeaders_TOTALPAR4HOLES_2006","Par4EagleLeaders_TOTALHOLEOUTS_2006","stat_name","year"
55,55,"Fred Funk",106,1,1125,1,"Par4EagleLeaders",2006
55,55,"Sergio Garcia",59,1,577,NA,"Par4EagleLeaders",2006
55,55,"Jason Gore",86,1,881,NA,"Par4EagleLeaders",2006
55,55,"Paul Goydos",72,1,755,1,"Par4EagleLeaders",2006
55,55,"Bill Haas",99,1,1007,NA,"Par4EagleLeaders",2006
55,55,"Dudley Hart",83,1,894,1,"Par4EagleLeaders",2006
55,55,"JP Hayes",55,1,579,1,"Par4EagleLeaders",2006
55,55,"JB Holmes",81,1,820,NA,"Par4EagleLeaders",2006
55,55,"Lee Janzen",79,1,821,1,"Par4EagleLeaders",2006
55,55,"Jerry Kelly",100,1,1046,1,"Par4EagleLeaders",2006
55,55,"Skip Kendall",72,1,753,1,"Par4EagleLeaders",2006
55,55,"Ian Leggatt",80,1,801,1,"Par4EagleLeaders",2006
55,55,"Justin Leonard",83,1,857,1,"Par4EagleLeaders",2006
55,55,"Steve Lowery",99,1,1016,1,"Par4EagleLeaders",2006
55,55,"Len Mattiace",59,1,620,1,"Par4EagleLeaders",2006
55,55,"Billy Mayfair",94,1,1001,1,"Par4EagleLeaders",2006
55,55,"Phil Mickelson",74,1,714,NA,"Par4EagleLeaders",2006
55,55,"Jeff Overton",95,1,997,1,"Par4EagleLeaders",2006
55,55,"Greg Owen",79,1,787,1,"Par4EagleLeaders",2006
55,55,"Ted Purdy",103,1,1055,1,"Par4EagleLeaders",2006
55,55,"Brett Quigley",109,1,1120,NA,"Par4EagleLeaders",2006
55,55,"Jason Schultz",77,1,789,1,"Par4EagleLeaders",2006
55,55,"Patrick Sheehan",104,1,1057,1,"Par4EagleLeaders",2006
55,55,"Vijay Singh",103,1,1066,1,"Par4EagleLeaders",2006
55,55,"Jeff Sluman",101,1,1057,NA,"Par4EagleLeaders",2006
55,55,"Mike Sposa",68,1,687,NA,"Par4EagleLeaders",2006
55,55,"Paul Stankowski",70,1,744,1,"Par4EagleLeaders",2006
55,55,"Steve Stricker",64,1,658,NA,"Par4EagleLeaders",2006
55,55,"Roger Tambellini",64,1,639,1,"Par4EagleLeaders",2006
55,55,"Nicholas Thompson",96,1,983,1,"Par4EagleLeaders",2006
55,55,"Bo Van Pelt",102,1,1077,1,"Par4EagleLeaders",2006
55,55,"Vance Veazey",59,1,620,1,"Par4EagleLeaders",2006
55,55,"Camilo Villegas",95,1,992,1,"Par4EagleLeaders",2006
55,55,"Jimmy Walker",60,1,624,1,"Par4EagleLeaders",2006
55,55,"Nick Watney",97,1,989,1,"Par4EagleLeaders",2006
55,55,"Bubba Watson",83,1,823,1,"Par4EagleLeaders",2006
55,55,"Brett Wetterich",82,1,860,1,"Par4EagleLeaders",2006
55,55,"Mark Wilson",79,1,793,1,"Par4EagleLeaders",2006
