"Scramblingfrom30yards_RANKTHISWEEK_2015","Scramblingfrom30yards_RANKLASTWEEK_2015","Scramblingfrom30yards_PLAYERNAME_2015","Scramblingfrom30yards_ROUNDS_2015","Scramblingfrom30yards_Pct_2015","Scramblingfrom30yards_SUCCESSES_2015","Scramblingfrom30yards_ATTEMPTS_2015","stat_name","year"
77,77,"Troy Merritt",91,30,30,100,"Scramblingfrom30yards",2015
78,78,"Bill Haas",89,29.85,20,67,"Scramblingfrom30yards",2015
79,79,"Matt Kuchar",97,29.55,26,88,"Scramblingfrom30yards",2015
80,80,"Harris English",105,29.52,31,105,"Scramblingfrom30yards",2015
81,81,"Jason Kokrak",88,29.49,23,78,"Scramblingfrom30yards",2015
82,82,"Angel Cabrera",53,29.41,15,51,"Scramblingfrom30yards",2015
82,82,"Patrick Rodgers",57,29.41,15,51,"Scramblingfrom30yards",2015
84,84,"Martin Flores",95,29.33,22,75,"Scramblingfrom30yards",2015
85,85,"David Toms",62,29.17,14,48,"Scramblingfrom30yards",2015
86,86,"Mark Hubbard",79,29.09,16,55,"Scramblingfrom30yards",2015
87,87,"Gonzalo Fdez Castano",81,28.99,20,69,"Scramblingfrom30yards",2015
87,87,"Jim Herman",88,28.99,20,69,"Scramblingfrom30yards",2015
89,89,"Sergio Garcia",59,28.95,11,38,"Scramblingfrom30yards",2015
90,90,"Danny Lee",120,28.85,30,104,"Scramblingfrom30yards",2015
91,91,"Marc Leishman",74,28.79,19,66,"Scramblingfrom30yards",2015
92,92,"Jason Bohn",95,28.77,21,73,"Scramblingfrom30yards",2015
93,93,"Brandt Snedeker",98,28.74,25,87,"Scramblingfrom30yards",2015
94,94,"Stewart Cink",77,28.57,20,70,"Scramblingfrom30yards",2015
95,95,"Keegan Bradley",87,28.38,21,74,"Scramblingfrom30yards",2015
96,96,"Ryan Palmer",80,28.36,19,67,"Scramblingfrom30yards",2015
97,97,"Will Wilcox",58,28.13,9,32,"Scramblingfrom30yards",2015
98,98,"Brian Stuard",97,28,21,75,"Scramblingfrom30yards",2015
99,99,"Scott Brown",97,27.78,20,72,"Scramblingfrom30yards",2015
99,99,"Adam Scott",51,27.78,10,36,"Scramblingfrom30yards",2015
101,101,"Chesson Hadley",101,27.73,33,119,"Scramblingfrom30yards",2015
102,102,"Carlos Ortiz",100,27.72,28,101,"Scramblingfrom30yards",2015
103,103,"JB Holmes",89,27.55,27,98,"Scramblingfrom30yards",2015
104,104,"James Hahn",94,27.5,22,80,"Scramblingfrom30yards",2015
104,104,"Russell Knox",96,27.5,22,80,"Scramblingfrom30yards",2015
106,106,"Scott Stallings",60,27.27,21,77,"Scramblingfrom30yards",2015
107,107,"Sean OHair",86,27.16,22,81,"Scramblingfrom30yards",2015
108,108,"Colt Knost",90,27.14,19,70,"Scramblingfrom30yards",2015
108,108,"Kevin Streelman",95,27.14,19,70,"Scramblingfrom30yards",2015
110,110,"Carl Pettersson",106,27.12,32,118,"Scramblingfrom30yards",2015
111,111,"Adam Hadwin",95,27.1,29,107,"Scramblingfrom30yards",2015
112,112,"Chris Stroud",84,27.06,23,85,"Scramblingfrom30yards",2015
113,113,"George McNeill",93,27.03,20,74,"Scramblingfrom30yards",2015
114,114,"Justin Thomas",106,26.92,28,104,"Scramblingfrom30yards",2015
115,115,"Nicholas Thompson",90,26.87,18,67,"Scramblingfrom30yards",2015
116,116,"Ricky Barnes",82,26.74,23,86,"Scramblingfrom30yards",2015
117,117,"Steve Wheatcroft",87,26.67,20,75,"Scramblingfrom30yards",2015
118,118,"Luke Guthrie",84,26.51,22,83,"Scramblingfrom30yards",2015
119,119,"Ryo Ishikawa",90,26.47,27,102,"Scramblingfrom30yards",2015
120,120,"John Merrick",78,26.42,14,53,"Scramblingfrom30yards",2015
121,121,"Bryce Molder",91,26.32,20,76,"Scramblingfrom30yards",2015
121,121,"Hudson Swafford",97,26.32,20,76,"Scramblingfrom30yards",2015
123,123,"Phil Mickelson",70,26.23,16,61,"Scramblingfrom30yards",2015
124,124,"Rickie Fowler",76,26.15,17,65,"Scramblingfrom30yards",2015
124,124,"Chris Kirk",76,26.15,17,65,"Scramblingfrom30yards",2015
126,126,"Louis Oosthuizen",68,26,13,50,"Scramblingfrom30yards",2015
127,127,"Alex Cejka",94,25.84,23,89,"Scramblingfrom30yards",2015
128,128,"JJ Henry",94,25.81,24,93,"Scramblingfrom30yards",2015
128,128,"Michael Thompson",83,25.81,24,93,"Scramblingfrom30yards",2015
128,128,"Bo Van Pelt",81,25.81,24,93,"Scramblingfrom30yards",2015
131,131,"Rory Sabbatini",81,25.71,18,70,"Scramblingfrom30yards",2015
132,132,"Billy Horschel",99,25.61,21,82,"Scramblingfrom30yards",2015
133,133,"Billy Hurley III",83,25.42,15,59,"Scramblingfrom30yards",2015
134,134,"Johnson Wagner",68,25,14,56,"Scramblingfrom30yards",2015
135,135,"Kevin Chappell",86,24.69,20,81,"Scramblingfrom30yards",2015
136,136,"Tyrone Van Aswegen",58,24.59,15,61,"Scramblingfrom30yards",2015
137,137,"Nick Taylor",91,24.47,23,94,"Scramblingfrom30yards",2015
138,138,"Geoff Ogilvy",50,24.39,10,41,"Scramblingfrom30yards",2015
139,139,"Chez Reavie",56,24.32,9,37,"Scramblingfrom30yards",2015
140,140,"Jamie Donaldson",50,24.24,8,33,"Scramblingfrom30yards",2015
140,140,"Jim Renner",68,24.24,16,66,"Scramblingfrom30yards",2015
140,140,"Charl Schwartzel",67,24.24,8,33,"Scramblingfrom30yards",2015
143,143,"Brice Garnett",81,24.1,20,83,"Scramblingfrom30yards",2015
144,144,"Jon Curran",83,23.88,16,67,"Scramblingfrom30yards",2015
145,145,"Spencer Levin",99,23.81,15,63,"Scramblingfrom30yards",2015
146,146,"Robert Streb",110,23.76,24,101,"Scramblingfrom30yards",2015
147,147,"Ernie Els",57,23.73,14,59,"Scramblingfrom30yards",2015
148,148,"Andres Gonzales",90,23.68,27,114,"Scramblingfrom30yards",2015
149,149,"Ben Martin",93,23.61,17,72,"Scramblingfrom30yards",2015
150,150,"Jeff Overton",94,23.53,20,85,"Scramblingfrom30yards",2015
151,151,"Shawn Stefani",94,23.4,22,94,"Scramblingfrom30yards",2015
152,152,"Andrew Svoboda",80,23.23,23,99,"Scramblingfrom30yards",2015
153,153,"Andrew Putnam",68,23.16,22,95,"Scramblingfrom30yards",2015
154,154,"Max Homa",78,23.08,15,65,"Scramblingfrom30yards",2015
155,155,"Tony Finau",106,23.01,26,113,"Scramblingfrom30yards",2015
156,156,"Alex Prugh",84,22.97,17,74,"Scramblingfrom30yards",2015
157,157,"Scott Langley",94,22.78,18,79,"Scramblingfrom30yards",2015
158,158,"Sam Saunders",83,22.45,11,49,"Scramblingfrom30yards",2015
159,159,"Cameron Percy",72,22.39,15,67,"Scramblingfrom30yards",2015
160,160,"Derek Fathauer",81,22.09,19,86,"Scramblingfrom30yards",2015
161,161,"Brendan Steele",88,22.08,17,77,"Scramblingfrom30yards",2015
162,162,"Roberto Castro",54,21.88,7,32,"Scramblingfrom30yards",2015
163,163,"Erik Compton",86,21.79,17,78,"Scramblingfrom30yards",2015
164,164,"Gary Woodland",81,21.67,13,60,"Scramblingfrom30yards",2015
165,165,"Jason Gore",76,21.15,11,52,"Scramblingfrom30yards",2015
166,166,"Robert Allenby",63,21.05,12,57,"Scramblingfrom30yards",2015
167,167,"Lee Westwood",56,20.83,10,48,"Scramblingfrom30yards",2015
168,168,"Nick Watney",91,20.69,18,87,"Scramblingfrom30yards",2015
169,169,"Lucas Glover",79,20.63,13,63,"Scramblingfrom30yards",2015
170,170,"Greg Owen",58,20,8,40,"Scramblingfrom30yards",2015
171,171,"Andres Romero",69,19.74,15,76,"Scramblingfrom30yards",2015
172,172,"Hideki Matsuyama",95,18.97,11,58,"Scramblingfrom30yards",2015
173,173,"Padraig Harrington",60,18.84,13,69,"Scramblingfrom30yards",2015
174,174,"Byron Smith",59,18.42,7,38,"Scramblingfrom30yards",2015
175,175,"Robert Garrigus",70,18.18,12,66,"Scramblingfrom30yards",2015
176,176,"Graham DeLaet",65,17.74,11,62,"Scramblingfrom30yards",2015
177,177,"Bill Lunde",50,17.65,6,34,"Scramblingfrom30yards",2015
178,178,"Dustin Johnson",75,17.07,7,41,"Scramblingfrom30yards",2015
179,179,"Eric Axley",57,16.67,10,60,"Scramblingfrom30yards",2015
179,179,"Roger Sloan",56,16.67,10,60,"Scramblingfrom30yards",2015
181,181,"Retief Goosen",81,15.19,12,79,"Scramblingfrom30yards",2015
182,182,"Whee Kim",71,15.15,10,66,"Scramblingfrom30yards",2015
183,183,"Charlie Beljan",76,14.29,8,56,"Scramblingfrom30yards",2015
184,184,"Steven Alker",62,13.89,5,36,"Scramblingfrom30yards",2015
