"LateRound1ScoringAverage_RANKTHISWEEK_2006","LateRound1ScoringAverage_RANKLASTWEEK_2006","LateRound1ScoringAverage_PLAYERNAME_2006","LateRound1ScoringAverage__2006","LateRound1ScoringAverage_AVG_2006","LateRound1ScoringAverage_TOTALSTROKES_2006","LateRound1ScoringAverage_TOTALROUNDS_2006","stat_name","year"
30,30,"Charles Warren",NA,70.42,845,12,"LateRound1ScoringAverage",2006
31,31,"Brian Gay",NA,70.45,1409,20,"LateRound1ScoringAverage",2006
31,31,"Rory Sabbatini",NA,70.45,775,11,"LateRound1ScoringAverage",2006
33,33,"Mathias Gronberg",NA,70.5,987,14,"LateRound1ScoringAverage",2006
33,33,"Greg Owen",NA,70.5,705,10,"LateRound1ScoringAverage",2006
33,33,"Jason Schultz",NA,70.5,987,14,"LateRound1ScoringAverage",2006
33,33,"Heath Slocum",NA,70.5,564,8,"LateRound1ScoringAverage",2006
37,37,"Nick Watney",NA,70.55,776,11,"LateRound1ScoringAverage",2006
38,38,"Jerry Kelly",NA,70.57,988,14,"LateRound1ScoringAverage",2006
38,38,"Dean Wilson",NA,70.57,988,14,"LateRound1ScoringAverage",2006
40,40,"Steve Flesch",NA,70.6,1059,15,"LateRound1ScoringAverage",2006
41,41,"Chris Riley",NA,70.62,918,13,"LateRound1ScoringAverage",2006
42,42,"Robert Allenby",NA,70.63,565,8,"LateRound1ScoringAverage",2006
42,42,"Jeff Brehaut",NA,70.63,1130,16,"LateRound1ScoringAverage",2006
44,44,"Robert Gamez",NA,70.64,989,14,"LateRound1ScoringAverage",2006
44,44,"JB Holmes",NA,70.64,777,11,"LateRound1ScoringAverage",2006
44,44,"Camilo Villegas",NA,70.64,989,14,"LateRound1ScoringAverage",2006
47,47,"Bo Van Pelt",NA,70.65,1201,17,"LateRound1ScoringAverage",2006
48,48,"Will Ma Kenzie",NA,70.71,1202,17,"LateRound1ScoringAverage",2006
48,48,"Kirk Triplett",NA,70.71,495,7,"LateRound1ScoringAverage",2006
50,50,"Jeff Sluman",NA,70.77,920,13,"LateRound1ScoringAverage",2006
51,51,"Daniel Chopra",NA,70.78,1274,18,"LateRound1ScoringAverage",2006
52,52,"Billy Mayfair",NA,70.79,991,14,"LateRound1ScoringAverage",2006
53,53,"Bob May",NA,70.8,708,10,"LateRound1ScoringAverage",2006
53,53,"Kenny Perry",NA,70.8,708,10,"LateRound1ScoringAverage",2006
55,55,"Skip Kendall",NA,70.82,779,11,"LateRound1ScoringAverage",2006
56,56,"Bart Bryant",NA,70.83,850,12,"LateRound1ScoringAverage",2006
56,56,"Joe Durant",NA,70.83,850,12,"LateRound1ScoringAverage",2006
56,56,"Bob Estes",NA,70.83,850,12,"LateRound1ScoringAverage",2006
56,56,"John Senden",NA,70.83,850,12,"LateRound1ScoringAverage",2006
56,56,"Scott Verplank",NA,70.83,850,12,"LateRound1ScoringAverage",2006
61,61,"Chris DiMarco",NA,70.85,921,13,"LateRound1ScoringAverage",2006
61,61,"Stephen Leaney",NA,70.85,921,13,"LateRound1ScoringAverage",2006
63,63,"Jason Gore",NA,70.86,992,14,"LateRound1ScoringAverage",2006
64,64,"David Duval",NA,70.9,709,10,"LateRound1ScoringAverage",2006
65,65,"Brian Davis",NA,70.92,922,13,"LateRound1ScoringAverage",2006
65,65,"Brent Geiberger",NA,70.92,922,13,"LateRound1ScoringAverage",2006
65,65,"Paul Goydos",NA,70.92,922,13,"LateRound1ScoringAverage",2006
65,65,"Kevin Sutherland",NA,70.92,922,13,"LateRound1ScoringAverage",2006
69,69,"Jonathan Kaye",NA,70.93,1064,15,"LateRound1ScoringAverage",2006
70,70,"Peter Lonard",NA,71,781,11,"LateRound1ScoringAverage",2006
70,70,"Shaun Micheel",NA,71,923,13,"LateRound1ScoringAverage",2006
70,70,"Larry Mize",NA,71,568,8,"LateRound1ScoringAverage",2006
70,70,"Ryan Moore",NA,71,639,9,"LateRound1ScoringAverage",2006
74,74,"Tom Pernice Jr",NA,71.05,1421,20,"LateRound1ScoringAverage",2006
75,75,"Marco Dawson",NA,71.06,1137,16,"LateRound1ScoringAverage",2006
75,75,"Richard Johnson",NA,71.06,1137,16,"LateRound1ScoringAverage",2006
77,77,"Bernhard Langer",NA,71.08,924,13,"LateRound1ScoringAverage",2006
78,78,"Jesper Parnevik",NA,71.09,782,11,"LateRound1ScoringAverage",2006
79,79,"Carlos Franco",NA,71.13,1067,15,"LateRound1ScoringAverage",2006
79,79,"Nathan Green",NA,71.13,1067,15,"LateRound1ScoringAverage",2006
81,81,"Stewart Cink",NA,71.14,996,14,"LateRound1ScoringAverage",2006
81,81,"Robert Damron",NA,71.14,996,14,"LateRound1ScoringAverage",2006
83,83,"Brandt Jobe",NA,71.15,925,13,"LateRound1ScoringAverage",2006
83,83,"Jerry Smith",NA,71.15,925,13,"LateRound1ScoringAverage",2006
85,85,"Harrison Frazar",NA,71.17,854,12,"LateRound1ScoringAverage",2006
86,86,"Troy Matteson",NA,71.19,1139,16,"LateRound1ScoringAverage",2006
87,87,"Woody Austin",NA,71.2,1068,15,"LateRound1ScoringAverage",2006
87,87,"Todd Fischer",NA,71.2,1424,20,"LateRound1ScoringAverage",2006
89,89,"Chris Smith",NA,71.22,641,9,"LateRound1ScoringAverage",2006
90,90,"Charles Howell III",NA,71.23,926,13,"LateRound1ScoringAverage",2006
90,90,"Ryan Palmer",NA,71.23,926,13,"LateRound1ScoringAverage",2006
92,92,"Hunter Mahan",NA,71.24,1211,17,"LateRound1ScoringAverage",2006
93,93,"Geoff Ogilvy",NA,71.27,784,11,"LateRound1ScoringAverage",2006
93,93,"John Rollins",NA,71.27,784,11,"LateRound1ScoringAverage",2006
93,93,"Mark Wilson",NA,71.27,784,11,"LateRound1ScoringAverage",2006
96,96,"Fred Couples",NA,71.29,499,7,"LateRound1ScoringAverage",2006
96,96,"Jose Maria Olazabal",NA,71.29,499,7,"LateRound1ScoringAverage",2006
98,98,"Omar Uresti",NA,71.3,713,10,"LateRound1ScoringAverage",2006
99,99,"Ben Crane",NA,71.31,927,13,"LateRound1ScoringAverage",2006
100,100,"Justin Rose",NA,71.33,1070,15,"LateRound1ScoringAverage",2006
101,101,"Stephen Ames",NA,71.36,785,11,"LateRound1ScoringAverage",2006
102,102,"Steve Jones",NA,71.38,928,13,"LateRound1ScoringAverage",2006
102,102,"Rod Pampling",NA,71.38,571,8,"LateRound1ScoringAverage",2006
104,104,"Alex Aragon",NA,71.42,857,12,"LateRound1ScoringAverage",2006
104,104,"Joe Ogilvie",NA,71.42,857,12,"LateRound1ScoringAverage",2006
106,106,"Danny Ellis",NA,71.44,643,9,"LateRound1ScoringAverage",2006
106,106,"Ryuji Imada",NA,71.44,1143,16,"LateRound1ScoringAverage",2006
108,108,"Brian Bateman",NA,71.46,929,13,"LateRound1ScoringAverage",2006
108,108,"David McKenzie",NA,71.46,929,13,"LateRound1ScoringAverage",2006
108,108,"Duffy Waldorf",NA,71.46,929,13,"LateRound1ScoringAverage",2006
111,111,"Mark Calcavecchia",NA,71.5,858,12,"LateRound1ScoringAverage",2006
111,111,"Justin Leonard",NA,71.5,858,12,"LateRound1ScoringAverage",2006
111,111,"Jeff Overton",NA,71.5,858,12,"LateRound1ScoringAverage",2006
111,111,"DJ Trahan",NA,71.5,1287,18,"LateRound1ScoringAverage",2006
115,115,"Patrick Sheehan",NA,71.53,1216,17,"LateRound1ScoringAverage",2006
116,116,"Tjaart van der Walt",NA,71.58,859,12,"LateRound1ScoringAverage",2006
117,117,"Tim Herron",NA,71.6,716,10,"LateRound1ScoringAverage",2006
118,118,"Kent Jones",NA,71.65,1218,17,"LateRound1ScoringAverage",2006
119,119,"Tim Clark",NA,71.67,645,9,"LateRound1ScoringAverage",2006
119,119,"Scott Gutschewski",NA,71.67,645,9,"LateRound1ScoringAverage",2006
121,121,"Steve Lowery",NA,71.69,932,13,"LateRound1ScoringAverage",2006
122,122,"Arjun Atwal",NA,71.73,1076,15,"LateRound1ScoringAverage",2006
122,122,"Tag Ridings",NA,71.73,1076,15,"LateRound1ScoringAverage",2006
124,124,"Rich Beem",NA,71.75,861,12,"LateRound1ScoringAverage",2006
124,124,"Wes Short Jr",NA,71.75,1148,16,"LateRound1ScoringAverage",2006
126,126,"Tim Petrovic",NA,71.79,1005,14,"LateRound1ScoringAverage",2006
127,127,"Lee Janzen",NA,71.8,1077,15,"LateRound1ScoringAverage",2006
127,127,"Paul Stankowski",NA,71.8,718,10,"LateRound1ScoringAverage",2006
127,127,"Vaughn Taylor",NA,71.8,718,10,"LateRound1ScoringAverage",2006
130,130,"James Driscoll",NA,71.81,1149,16,"LateRound1ScoringAverage",2006
131,131,"Aaron Baddeley",NA,71.82,790,11,"LateRound1ScoringAverage",2006
131,131,"Davis Love III",NA,71.82,790,11,"LateRound1ScoringAverage",2006
131,131,"Brett Quigley",NA,71.82,1221,17,"LateRound1ScoringAverage",2006
134,134,"Briny Baird",NA,71.83,862,12,"LateRound1ScoringAverage",2006
134,134,"John Huston",NA,71.83,862,12,"LateRound1ScoringAverage",2006
136,136,"Steve Elkington",NA,71.86,503,7,"LateRound1ScoringAverage",2006
137,137,"Eric Axley",NA,71.87,1078,15,"LateRound1ScoringAverage",2006
138,138,"Freddie Jacobson",NA,71.88,575,8,"LateRound1ScoringAverage",2006
138,138,"David Toms",NA,71.88,575,8,"LateRound1ScoringAverage",2006
140,140,"Tommy Armour III",NA,71.89,647,9,"LateRound1ScoringAverage",2006
140,140,"Sergio Garcia",NA,71.89,647,9,"LateRound1ScoringAverage",2006
142,142,"Bob Tway",NA,71.93,1007,14,"LateRound1ScoringAverage",2006
143,143,"Henrik Bjornstad",NA,72,1224,17,"LateRound1ScoringAverage",2006
143,143,"Jason Bohn",NA,72,936,13,"LateRound1ScoringAverage",2006
143,143,"Olin Browne",NA,72,864,12,"LateRound1ScoringAverage",2006
143,143,"Kris Cox",NA,72,936,13,"LateRound1ScoringAverage",2006
143,143,"John Daly",NA,72,648,9,"LateRound1ScoringAverage",2006
143,143,"Padraig Harrington",NA,72,360,5,"LateRound1ScoringAverage",2006
143,143,"Corey Pavin",NA,72,936,13,"LateRound1ScoringAverage",2006
150,150,"Ben Curtis",NA,72.08,865,12,"LateRound1ScoringAverage",2006
150,150,"Daisuke Maruyama",NA,72.08,937,13,"LateRound1ScoringAverage",2006
152,152,"Robert Garrigus",NA,72.11,1298,18,"LateRound1ScoringAverage",2006
152,152,"Vance Veazey",NA,72.11,649,9,"LateRound1ScoringAverage",2006
154,154,"Doug Barron",NA,72.13,1082,15,"LateRound1ScoringAverage",2006
155,155,"Shigeki Maruyama",NA,72.14,1010,14,"LateRound1ScoringAverage",2006
155,155,"Sean OHair",NA,72.14,1010,14,"LateRound1ScoringAverage",2006
157,157,"Jimmy Walker",NA,72.17,866,12,"LateRound1ScoringAverage",2006
158,158,"Ryan Hietala",NA,72.18,794,11,"LateRound1ScoringAverage",2006
158,158,"Joey Sindelar",NA,72.18,794,11,"LateRound1ScoringAverage",2006
160,160,"Craig Barlow",NA,72.2,722,10,"LateRound1ScoringAverage",2006
160,160,"Nicholas Thompson",NA,72.2,1083,15,"LateRound1ScoringAverage",2006
162,162,"David Branshaw",NA,72.21,1011,14,"LateRound1ScoringAverage",2006
162,162,"Jeff Maggert",NA,72.21,1011,14,"LateRound1ScoringAverage",2006
164,164,"Brad Faxon",NA,72.31,940,13,"LateRound1ScoringAverage",2006
165,165,"Bill Haas",NA,72.36,1013,14,"LateRound1ScoringAverage",2006
165,165,"Todd Hamilton",NA,72.36,796,11,"LateRound1ScoringAverage",2006
165,165,"Thomas Levet",NA,72.36,796,11,"LateRound1ScoringAverage",2006
168,168,"Paul Azinger",NA,72.43,1014,14,"LateRound1ScoringAverage",2006
168,168,"John Cook",NA,72.43,507,7,"LateRound1ScoringAverage",2006
170,170,"Pat Perez",NA,72.44,652,9,"LateRound1ScoringAverage",2006
171,171,"Brett Wetterich",NA,72.45,797,11,"LateRound1ScoringAverage",2006
172,172,"Luke Donald",NA,72.5,435,6,"LateRound1ScoringAverage",2006
172,172,"JP Hayes",NA,72.5,580,8,"LateRound1ScoringAverage",2006
174,174,"Shane Bertsch",NA,72.57,1016,14,"LateRound1ScoringAverage",2006
174,174,"Chris Couch",NA,72.57,1016,14,"LateRound1ScoringAverage",2006
174,174,"Mathew Goggin",NA,72.57,1016,14,"LateRound1ScoringAverage",2006
177,177,"Bubba Dickerson",NA,72.59,1234,17,"LateRound1ScoringAverage",2006
178,178,"John Engler Jr",NA,72.67,1090,15,"LateRound1ScoringAverage",2006
179,179,"Ian Leggatt",NA,72.69,945,13,"LateRound1ScoringAverage",2006
180,180,"Ted Purdy",NA,72.71,1236,17,"LateRound1ScoringAverage",2006
180,180,"Ron Whittaker",NA,72.71,1018,14,"LateRound1ScoringAverage",2006
182,182,"Roger Tambellini",NA,72.73,800,11,"LateRound1ScoringAverage",2006
183,183,"Carl Pettersson",NA,72.75,1164,16,"LateRound1ScoringAverage",2006
184,184,"Jon Mills",NA,72.85,947,13,"LateRound1ScoringAverage",2006
185,185,"Dudley Hart",NA,72.87,1093,15,"LateRound1ScoringAverage",2006
186,186,"Tom Lehman",NA,72.9,729,10,"LateRound1ScoringAverage",2006
187,187,"Mark Brooks",NA,72.94,1167,16,"LateRound1ScoringAverage",2006
188,188,"Greg Chalmers",NA,73.23,952,13,"LateRound1ScoringAverage",2006
189,189,"JL Lewis",NA,73.33,660,9,"LateRound1ScoringAverage",2006
190,190,"Len Mattiace",NA,73.58,883,12,"LateRound1ScoringAverage",2006
190,190,"Hidemichi Tanaka",NA,73.58,883,12,"LateRound1ScoringAverage",2006
192,192,"Mark OMeara",NA,73.78,664,9,"LateRound1ScoringAverage",2006
193,193,"Greg Kraft",NA,73.86,1034,14,"LateRound1ScoringAverage",2006
194,194,"Mike Sposa",NA,73.92,887,12,"LateRound1ScoringAverage",2006
195,195,"Matt Hansen",NA,74.08,889,12,"LateRound1ScoringAverage",2006
196,196,"Michael Connell",NA,74.1,741,10,"LateRound1ScoringAverage",2006
