"Par3Performance_RANKTHISWEEK_2012","Par3Performance_RANKLASTWEEK_2012","Par3Performance_PLAYERNAME_2012","Par3Performance_ROUNDS_2012","Par3Performance_STATUS_2012","Par3Performance_PAR3AVG_2012","Par3Performance_TOTALPAR_2012","stat_name","year"
30,NA,"Dicky Pride",62,9,3.04,696,"Par3Performance",2012
35,NA,"Gary Christian",91,10,3.03,1059,"Par3Performance",2012
35,NA,"Bob Estes",78,10,3.03,951,"Par3Performance",2012
35,NA,"Davis Love III",64,10,3.04,771,"Par3Performance",2012
38,NA,"Greg Chalmers",88,11,3.03,1059,"Par3Performance",2012
38,NA,"James Driscoll",83,11,3.03,1017,"Par3Performance",2012
38,NA,"Tim Herron",88,11,3.03,1068,"Par3Performance",2012
38,NA,"Danny Lee",74,11,3.04,849,"Par3Performance",2012
38,NA,"Phil Mickelson",79,11,3.03,957,"Par3Performance",2012
38,NA,"Andres Romero",68,11,3.04,780,"Par3Performance",2012
38,NA,"Vaughn Taylor",81,11,3.03,954,"Par3Performance",2012
45,NA,"Nathan Green",73,12,3.04,831,"Par3Performance",2012
46,NA,"Chris Couch",61,13,3.05,726,"Par3Performance",2012
46,NA,"Daniel Summerhays",81,13,3.04,975,"Par3Performance",2012
48,NA,"Michael Bradley",63,14,3.06,759,"Par3Performance",2012
48,NA,"Luke Donald",63,14,3.06,756,"Par3Performance",2012
48,NA,"Harrison Frazar",56,14,3.07,639,"Par3Performance",2012
48,NA,"Sergio Garcia",57,14,3.06,684,"Par3Performance",2012
48,NA,"Matt Jones",53,14,3.07,645,"Par3Performance",2012
48,NA,"Tom Pernice Jr",62,14,3.06,708,"Par3Performance",2012
48,NA,"Johnson Wagner",88,14,3.04,1050,"Par3Performance",2012
48,NA,"Jimmy Walker",101,14,3.03,1233,"Par3Performance",2012
56,NA,"Robert Allenby",76,15,3.05,924,"Par3Performance",2012
56,NA,"Roberto Castro",92,15,3.04,1089,"Par3Performance",2012
56,NA,"Chris DiMarco",83,15,3.05,993,"Par3Performance",2012
56,NA,"David Hearn",95,15,3.04,1149,"Par3Performance",2012
56,NA,"Martin Laird",77,15,3.05,879,"Par3Performance",2012
56,NA,"Derek Lamely",64,15,3.06,780,"Par3Performance",2012
56,NA,"Ian Poulter",57,15,3.07,675,"Par3Performance",2012
56,NA,"Lee Westwood",60,15,3.07,648,"Par3Performance",2012
64,NA,"Stephen Gangluff",57,16,3.07,663,"Par3Performance",2012
64,NA,"Troy Matteson",100,16,3.04,1194,"Par3Performance",2012
64,NA,"Henrik Stenson",51,16,3.08,612,"Par3Performance",2012
67,NA,"Arjun Atwal",79,17,3.06,918,"Par3Performance",2012
67,NA,"Rickie Fowler",84,17,3.05,999,"Par3Performance",2012
67,NA,"John Mallinger",74,17,3.06,861,"Par3Performance",2012
67,NA,"Billy Mayfair",90,17,3.05,1041,"Par3Performance",2012
67,NA,"John Senden",81,17,3.05,954,"Par3Performance",2012
72,NA,"John Daly",50,18,3.1,564,"Par3Performance",2012
72,NA,"Charles Howell III",98,18,3.05,1182,"Par3Performance",2012
72,NA,"Charl Schwartzel",56,18,3.08,654,"Par3Performance",2012
75,NA,"Chad Campbell",84,19,3.06,1017,"Par3Performance",2012
75,NA,"Ben Crane",73,19,3.07,858,"Par3Performance",2012
75,NA,"Scott Dunlap",57,19,3.09,639,"Par3Performance",2012
75,NA,"Dustin Johnson",70,19,3.07,810,"Par3Performance",2012
75,NA,"Spencer Levin",81,19,3.06,957,"Par3Performance",2012
80,NA,"Bud Cauley",99,20,3.05,1209,"Par3Performance",2012
80,NA,"Ken Duke",104,20,3.05,1269,"Par3Performance",2012
80,NA,"John Huh",99,20,3.05,1197,"Par3Performance",2012
80,NA,"Bryce Molder",83,20,3.06,954,"Par3Performance",2012
80,NA,"Webb Simpson",77,20,3.07,912,"Par3Performance",2012
80,NA,"Kyle Thompson",51,20,3.1,594,"Par3Performance",2012
80,NA,"Michael Thompson",80,20,3.06,978,"Par3Performance",2012
80,NA,"Bo Van Pelt",84,20,3.06,1014,"Par3Performance",2012
88,NA,"Kris Blanks",65,21,3.08,798,"Par3Performance",2012
88,NA,"Marco Dawson",60,21,3.09,705,"Par3Performance",2012
88,NA,"Colt Knost",79,21,3.07,933,"Par3Performance",2012
88,NA,"Jeff Maggert",83,21,3.06,1011,"Par3Performance",2012
88,NA,"Jeff Overton",101,21,3.05,1230,"Par3Performance",2012
88,NA,"Greg Owen",90,21,3.06,1095,"Par3Performance",2012
94,NA,"Charlie Beljan",61,22,3.1,693,"Par3Performance",2012
94,NA,"Brian Davis",91,22,3.06,1110,"Par3Performance",2012
94,NA,"Jason Kokrak",79,22,3.07,912,"Par3Performance",2012
94,NA,"Ryan Moore",89,22,3.06,1083,"Par3Performance",2012
94,NA,"Garth Mulroy",59,22,3.1,687,"Par3Performance",2012
94,NA,"Seung Yul Noh",105,22,3.05,1221,"Par3Performance",2012
94,NA,"Steve Wheatcroft",56,22,3.11,627,"Par3Performance",2012
101,NA,"Jonathan Byrd",69,23,3.08,816,"Par3Performance",2012
101,NA,"Harris English",98,23,3.06,1191,"Par3Performance",2012
101,NA,"Robert Karlsson",54,23,3.11,624,"Par3Performance",2012
101,NA,"Hunter Mahan",88,23,3.07,987,"Par3Performance",2012
101,NA,"Carl Pettersson",92,23,3.06,1116,"Par3Performance",2012
101,NA,"John Rollins",81,23,3.07,936,"Par3Performance",2012
107,NA,"Stuart Appleby",75,24,3.08,864,"Par3Performance",2012
107,NA,"Matt Every",80,24,3.07,969,"Par3Performance",2012
107,NA,"Freddie Jacobson",61,24,3.1,720,"Par3Performance",2012
107,NA,"Chris Kirk",93,24,3.07,1062,"Par3Performance",2012
107,NA,"Graeme McDowell",55,24,3.11,648,"Par3Performance",2012
107,NA,"George McNeill",85,24,3.07,1041,"Par3Performance",2012
107,NA,"Pat Perez",81,24,3.07,969,"Par3Performance",2012
114,NA,"Blake Adams",107,25,3.06,1299,"Par3Performance",2012
114,NA,"Jonas Blixt",72,25,3.09,870,"Par3Performance",2012
114,NA,"Mathew Goggin",65,25,3.1,762,"Par3Performance",2012
114,NA,"Billy Hurley III",70,25,3.09,819,"Par3Performance",2012
114,NA,"Russell Knox",72,25,3.09,822,"Par3Performance",2012
114,NA,"Kevin Na",80,25,3.08,957,"Par3Performance",2012
114,NA,"Cameron Tringale",88,25,3.07,1077,"Par3Performance",2012
114,NA,"Camilo Villegas",79,25,3.08,936,"Par3Performance",2012
122,NA,"JB Holmes",90,26,3.08,1035,"Par3Performance",2012
122,NA,"Trevor Immelman",76,26,3.08,918,"Par3Performance",2012
122,NA,"Ryo Ishikawa",54,26,3.12,630,"Par3Performance",2012
122,NA,"Kevin Kisner",69,26,3.1,789,"Par3Performance",2012
126,NA,"JJ Henry",93,27,3.07,1086,"Par3Performance",2012
126,NA,"Bill Lunde",83,27,3.08,966,"Par3Performance",2012
126,NA,"Rod Pampling",88,27,3.08,1020,"Par3Performance",2012
129,NA,"Stephen Ames",54,28,3.13,660,"Par3Performance",2012
129,NA,"Ricky Barnes",92,28,3.08,1065,"Par3Performance",2012
129,NA,"Cameron Beckman",81,28,3.09,933,"Par3Performance",2012
129,NA,"KJ Choi",71,28,3.1,840,"Par3Performance",2012
133,NA,"Martin Flores",95,29,3.08,1149,"Par3Performance",2012
133,NA,"Brian Harman",101,29,3.07,1227,"Par3Performance",2012
133,NA,"Ryuji Imada",78,29,3.09,924,"Par3Performance",2012
133,NA,"Alexandre Rocha",62,29,3.12,699,"Par3Performance",2012
133,NA,"DJ Trahan",73,29,3.1,840,"Par3Performance",2012
133,NA,"Jhonattan Vegas",77,29,3.09,921,"Par3Performance",2012
133,NA,"Nick Watney",97,29,3.08,1131,"Par3Performance",2012
133,NA,"Boo Weekley",74,29,3.1,849,"Par3Performance",2012
133,NA,"YE Yang",64,29,3.12,744,"Par3Performance",2012
142,NA,"Jason Bohn",81,30,3.1,945,"Par3Performance",2012
142,NA,"Scott Brown",65,30,3.12,768,"Par3Performance",2012
142,NA,"Angel Cabrera",54,30,3.14,654,"Par3Performance",2012
142,NA,"Ernie Els",80,30,3.09,948,"Par3Performance",2012
142,NA,"Robert Garrigus",89,30,3.08,1089,"Par3Performance",2012
147,NA,"Erik Compton",81,31,3.1,930,"Par3Performance",2012
147,NA,"Graham DeLaet",79,31,3.1,957,"Par3Performance",2012
147,NA,"Nick OHern",78,31,3.1,903,"Par3Performance",2012
147,NA,"DA Points",88,31,3.09,1059,"Par3Performance",2012
147,NA,"Gary Woodland",70,31,3.11,828,"Par3Performance",2012
152,NA,"Daniel Chopra",55,32,3.15,639,"Par3Performance",2012
152,NA,"Tim Clark",60,32,3.13,726,"Par3Performance",2012
152,NA,"Patrick Sheehan",58,32,3.14,675,"Par3Performance",2012
155,NA,"Bubba Watson",68,33,3.13,780,"Par3Performance",2012
156,NA,"Mark Anderson",75,34,3.12,879,"Par3Performance",2012
156,NA,"Stewart Cink",71,34,3.13,816,"Par3Performance",2012
156,NA,"Scott Piercy",95,34,3.09,1143,"Par3Performance",2012
156,NA,"Josh Teater",97,34,3.09,1131,"Par3Performance",2012
156,NA,"Charlie Wi",86,34,3.1,1053,"Par3Performance",2012
161,NA,"Mark Wilson",84,35,3.11,942,"Par3Performance",2012
162,NA,"Aaron Baddeley",73,36,3.13,855,"Par3Performance",2012
162,NA,"Will Claxton",99,36,3.09,1203,"Par3Performance",2012
162,NA,"Chez Reavie",83,36,3.11,1017,"Par3Performance",2012
162,NA,"Kyle Reifers",86,36,3.1,1053,"Par3Performance",2012
162,NA,"Heath Slocum",93,36,3.1,1077,"Par3Performance",2012
167,NA,"Bobby Gates",87,37,3.11,1035,"Par3Performance",2012
167,NA,"David Mathis",83,37,3.11,984,"Par3Performance",2012
169,NA,"William McGirt",96,39,3.1,1173,"Par3Performance",2012
170,NA,"Sang Moon Bae",81,40,3.13,945,"Par3Performance",2012
170,NA,"Justin Leonard",79,40,3.13,918,"Par3Performance",2012
170,NA,"John Merrick",83,40,3.13,957,"Par3Performance",2012
170,NA,"Rory Sabbatini",84,40,3.12,1017,"Par3Performance",2012
174,NA,"Kevin Chappell",91,41,3.12,1065,"Par3Performance",2012
174,NA,"Marc Leishman",84,41,3.12,1020,"Par3Performance",2012
174,NA,"Edward Loar",59,41,3.18,687,"Par3Performance",2012
177,NA,"Kyle Stanley",86,42,3.12,1011,"Par3Performance",2012
178,NA,"Hunter Haas",69,43,3.16,786,"Par3Performance",2012
178,NA,"JJ Killeen",101,43,3.11,1176,"Par3Performance",2012
178,NA,"Scott Stallings",78,43,3.14,933,"Par3Performance",2012
181,NA,"Matt Bettencourt",80,45,3.15,924,"Par3Performance",2012
181,NA,"Bill Haas",79,45,3.15,930,"Par3Performance",2012
183,NA,"Tommy Biershenk",74,46,3.16,873,"Par3Performance",2012
184,NA,"Vijay Singh",99,47,3.12,1203,"Par3Performance",2012
185,NA,"Sung Kang",75,49,3.16,891,"Par3Performance",2012
185,NA,"Brendan Steele",77,49,3.17,873,"Par3Performance",2012
187,NA,"Brendon Todd",78,51,3.17,903,"Par3Performance",2012
188,NA,"Miguel Angel Carballo",73,53,3.19,837,"Par3Performance",2012
189,NA,"Ted Potter Jr",77,54,3.17,933,"Par3Performance",2012
190,NA,"Charley Hoffman",88,56,3.16,1074,"Par3Performance",2012
191,NA,"Tommy Gainey",98,57,3.14,1188,"Par3Performance",2012
