"Round2ScoringAverage_RANKTHISWEEK_2009","Round2ScoringAverage_RANKLASTWEEK_2009","Round2ScoringAverage_PLAYERNAME_2009","Round2ScoringAverage__2009","Round2ScoringAverage_AVG_2009","Round2ScoringAverage_TOTALSTROKES_2009","Round2ScoringAverage_TOTALROUNDS_2009","stat_name","year"
46,46,"Rory Sabbatini",NA,70.33,1688,24,"Round2ScoringAverage",2009
46,46,"Heath Slocum",NA,70.33,2110,30,"Round2ScoringAverage",2009
46,46,"Bo Van Pelt",NA,70.33,2110,30,"Round2ScoringAverage",2009
50,50,"Tom Pernice Jr",NA,70.35,1829,26,"Round2ScoringAverage",2009
51,51,"Matt Weibring",NA,70.36,1548,22,"Round2ScoringAverage",2009
52,52,"Jeff Overton",NA,70.38,1830,26,"Round2ScoringAverage",2009
52,52,"Aron Price",NA,70.38,1830,26,"Round2ScoringAverage",2009
52,52,"John Senden",NA,70.38,2041,29,"Round2ScoringAverage",2009
52,52,"Nick Watney",NA,70.38,1689,24,"Round2ScoringAverage",2009
56,56,"Jimmy Walker",NA,70.39,1619,23,"Round2ScoringAverage",2009
57,57,"Jim Furyk",NA,70.41,1549,22,"Round2ScoringAverage",2009
58,58,"Ben Crane",NA,70.42,1831,26,"Round2ScoringAverage",2009
58,58,"Hunter Mahan",NA,70.42,1690,24,"Round2ScoringAverage",2009
60,60,"Sean OHair",NA,70.43,1479,21,"Round2ScoringAverage",2009
61,61,"Robert Allenby",NA,70.45,1409,20,"Round2ScoringAverage",2009
62,62,"Vaughn Taylor",NA,70.46,1973,28,"Round2ScoringAverage",2009
63,63,"Steve Marino",NA,70.48,2044,29,"Round2ScoringAverage",2009
64,64,"Greg Chalmers",NA,70.5,1833,26,"Round2ScoringAverage",2009
64,64,"Luke Donald",NA,70.5,1410,20,"Round2ScoringAverage",2009
66,66,"DA Points",NA,70.52,2045,29,"Round2ScoringAverage",2009
67,67,"Brian Davis",NA,70.53,2116,30,"Round2ScoringAverage",2009
67,67,"Ted Purdy",NA,70.53,2116,30,"Round2ScoringAverage",2009
69,69,"Chris DiMarco",NA,70.55,2046,29,"Round2ScoringAverage",2009
70,70,"Davis Love III",NA,70.56,1764,25,"Round2ScoringAverage",2009
71,71,"Mike Weir",NA,70.57,1623,23,"Round2ScoringAverage",2009
72,72,"Kevin Sutherland",NA,70.58,1835,26,"Round2ScoringAverage",2009
73,73,"Tim Herron",NA,70.59,1906,27,"Round2ScoringAverage",2009
74,74,"Patrick Sheehan",NA,70.6,1059,15,"Round2ScoringAverage",2009
75,75,"Glen Day",NA,70.64,1766,25,"Round2ScoringAverage",2009
76,76,"Lucas Glover",NA,70.65,1837,26,"Round2ScoringAverage",2009
76,76,"Dustin Johnson",NA,70.65,1625,23,"Round2ScoringAverage",2009
76,76,"Kevin Stadler",NA,70.65,1413,20,"Round2ScoringAverage",2009
79,79,"Steve Flesch",NA,70.67,1696,24,"Round2ScoringAverage",2009
79,79,"John Rollins",NA,70.67,1908,27,"Round2ScoringAverage",2009
81,81,"Briny Baird",NA,70.68,1979,28,"Round2ScoringAverage",2009
81,81,"Rich Beem",NA,70.68,1767,25,"Round2ScoringAverage",2009
83,83,"Joe Durant",NA,70.7,1414,20,"Round2ScoringAverage",2009
83,83,"Bubba Watson",NA,70.7,1626,23,"Round2ScoringAverage",2009
85,85,"Phil Mickelson",NA,70.71,1202,17,"Round2ScoringAverage",2009
85,85,"Boo Weekley",NA,70.71,1485,21,"Round2ScoringAverage",2009
87,87,"Nathan Green",NA,70.73,2122,30,"Round2ScoringAverage",2009
87,87,"Jeff Maggert",NA,70.73,1839,26,"Round2ScoringAverage",2009
87,87,"Scott Piercy",NA,70.73,1839,26,"Round2ScoringAverage",2009
90,90,"John Mallinger",NA,70.74,1910,27,"Round2ScoringAverage",2009
90,90,"Camilo Villegas",NA,70.74,1344,19,"Round2ScoringAverage",2009
92,92,"Mark Brooks",NA,70.75,1132,16,"Round2ScoringAverage",2009
92,92,"Robert Garrigus",NA,70.75,1698,24,"Round2ScoringAverage",2009
94,94,"YE Yang",NA,70.78,1628,23,"Round2ScoringAverage",2009
95,95,"Tim Petrovic",NA,70.81,2195,31,"Round2ScoringAverage",2009
96,96,"Joe Ogilvie",NA,70.82,1983,28,"Round2ScoringAverage",2009
97,97,"Charles Howell III",NA,70.83,2054,29,"Round2ScoringAverage",2009
97,97,"Corey Pavin",NA,70.83,1629,23,"Round2ScoringAverage",2009
97,97,"Gary Woodland",NA,70.83,1275,18,"Round2ScoringAverage",2009
100,100,"Paul Goydos",NA,70.84,1771,25,"Round2ScoringAverage",2009
101,101,"Chez Reavie",NA,70.85,1913,27,"Round2ScoringAverage",2009
102,102,"Marc Leishman",NA,70.86,1984,28,"Round2ScoringAverage",2009
102,102,"Jarrod Lyle",NA,70.86,1488,21,"Round2ScoringAverage",2009
102,102,"Rod Pampling",NA,70.86,1559,22,"Round2ScoringAverage",2009
105,105,"Woody Austin",NA,70.88,1701,24,"Round2ScoringAverage",2009
105,105,"Bart Bryant",NA,70.88,1205,17,"Round2ScoringAverage",2009
105,105,"Spencer Levin",NA,70.88,1772,25,"Round2ScoringAverage",2009
105,105,"George McNeill",NA,70.88,1843,26,"Round2ScoringAverage",2009
105,105,"Casey Wittenberg",NA,70.88,1701,24,"Round2ScoringAverage",2009
110,110,"Geoff Ogilvy",NA,70.89,1347,19,"Round2ScoringAverage",2009
111,111,"Bob Heintz",NA,70.9,1418,20,"Round2ScoringAverage",2009
111,111,"Greg Owen",NA,70.9,2056,29,"Round2ScoringAverage",2009
111,111,"Webb Simpson",NA,70.9,2127,30,"Round2ScoringAverage",2009
114,114,"Fred Couples",NA,70.94,1135,16,"Round2ScoringAverage",2009
115,115,"Leif Olson",NA,70.95,1419,20,"Round2ScoringAverage",2009
116,116,"Will Ma Kenzie",NA,70.96,1703,24,"Round2ScoringAverage",2009
116,116,"Ryan Palmer",NA,70.96,1845,26,"Round2ScoringAverage",2009
116,116,"Peter Tomasulo",NA,70.96,1774,25,"Round2ScoringAverage",2009
119,119,"Angel Cabrera",NA,71,1136,16,"Round2ScoringAverage",2009
119,119,"Brian Gay",NA,71,1846,26,"Round2ScoringAverage",2009
119,119,"Jeff Klauk",NA,71,1988,28,"Round2ScoringAverage",2009
119,119,"John Merrick",NA,71,1988,28,"Round2ScoringAverage",2009
119,119,"Charlie Wi",NA,71,1988,28,"Round2ScoringAverage",2009
124,124,"David Mathis",NA,71.04,1918,27,"Round2ScoringAverage",2009
125,125,"Pat Perez",NA,71.05,1492,21,"Round2ScoringAverage",2009
126,126,"Stuart Appleby",NA,71.08,1706,24,"Round2ScoringAverage",2009
127,127,"DJ Trahan",NA,71.1,2133,30,"Round2ScoringAverage",2009
128,128,"Nick OHern",NA,71.11,1920,27,"Round2ScoringAverage",2009
129,129,"Johnson Wagner",NA,71.12,1849,26,"Round2ScoringAverage",2009
130,130,"Stewart Cink",NA,71.14,1494,21,"Round2ScoringAverage",2009
130,130,"Brendon de Jonge",NA,71.14,2063,29,"Round2ScoringAverage",2009
132,132,"Jonathan Byrd",NA,71.16,1779,25,"Round2ScoringAverage",2009
133,133,"Kent Jones",NA,71.17,1708,24,"Round2ScoringAverage",2009
134,134,"Brett Quigley",NA,71.18,1993,28,"Round2ScoringAverage",2009
135,135,"Ian Poulter",NA,71.19,1139,16,"Round2ScoringAverage",2009
136,136,"Brandt Snedeker",NA,71.23,1852,26,"Round2ScoringAverage",2009
136,136,"Jay Williamson",NA,71.23,1567,22,"Round2ScoringAverage",2009
138,138,"Carl Pettersson",NA,71.26,1924,27,"Round2ScoringAverage",2009
139,139,"Ben Curtis",NA,71.29,1212,17,"Round2ScoringAverage",2009
140,140,"Aaron Baddeley",NA,71.3,1426,20,"Round2ScoringAverage",2009
140,140,"Cliff Kresge",NA,71.3,1925,27,"Round2ScoringAverage",2009
140,140,"Kirk Triplett",NA,71.3,1426,20,"Round2ScoringAverage",2009
143,143,"Michael Allen",NA,71.32,1569,22,"Round2ScoringAverage",2009
144,144,"Kevin Streelman",NA,71.34,2069,29,"Round2ScoringAverage",2009
145,145,"Tommy Armour III",NA,71.35,1213,17,"Round2ScoringAverage",2009
146,146,"Billy Mayfair",NA,71.36,1998,28,"Round2ScoringAverage",2009
147,147,"Tom Lehman",NA,71.38,1142,16,"Round2ScoringAverage",2009
147,147,"Dean Wilson",NA,71.38,1856,26,"Round2ScoringAverage",2009
149,149,"Nicholas Thompson",NA,71.39,2213,31,"Round2ScoringAverage",2009
150,150,"Steve Lowery",NA,71.42,1857,26,"Round2ScoringAverage",2009
151,151,"Ricky Barnes",NA,71.43,1643,23,"Round2ScoringAverage",2009
152,152,"Sergio Garcia",NA,71.44,1143,16,"Round2ScoringAverage",2009
152,152,"Jeff Quinney",NA,71.44,1786,25,"Round2ScoringAverage",2009
154,154,"Brian Vranesh",NA,71.45,1429,20,"Round2ScoringAverage",2009
155,155,"Matt Bettencourt",NA,71.47,2144,30,"Round2ScoringAverage",2009
156,156,"Richard Johnson",NA,71.48,1787,25,"Round2ScoringAverage",2009
157,157,"Andres Romero",NA,71.5,1287,18,"Round2ScoringAverage",2009
157,157,"Vijay Singh",NA,71.5,1430,20,"Round2ScoringAverage",2009
159,159,"Marc Turnesa",NA,71.52,2074,29,"Round2ScoringAverage",2009
160,160,"Darron Stiles",NA,71.53,1359,19,"Round2ScoringAverage",2009
161,161,"Derek Fathauer",NA,71.54,1717,24,"Round2ScoringAverage",2009
162,162,"Colt Knost",NA,71.58,1718,24,"Round2ScoringAverage",2009
163,163,"Rick Price",NA,71.62,1504,21,"Round2ScoringAverage",2009
164,164,"Mark Calcavecchia",NA,71.65,1648,23,"Round2ScoringAverage",2009
164,164,"Lee Janzen",NA,71.65,1648,23,"Round2ScoringAverage",2009
166,166,"Brad Adamonis",NA,71.67,1720,24,"Round2ScoringAverage",2009
166,166,"JB Holmes",NA,71.67,1720,24,"Round2ScoringAverage",2009
168,168,"Todd Hamilton",NA,71.69,2079,29,"Round2ScoringAverage",2009
169,169,"KJ Choi",NA,71.71,1506,21,"Round2ScoringAverage",2009
170,170,"Steve Elkington",NA,71.73,1578,22,"Round2ScoringAverage",2009
171,171,"Martin Laird",NA,71.75,1722,24,"Round2ScoringAverage",2009
172,172,"Padraig Harrington",NA,71.84,1365,19,"Round2ScoringAverage",2009
173,173,"Justin Rose",NA,71.86,1509,21,"Round2ScoringAverage",2009
174,174,"Peter Lonard",NA,71.9,2157,30,"Round2ScoringAverage",2009
175,175,"Parker McLachlin",NA,71.92,1798,25,"Round2ScoringAverage",2009
176,176,"Ken Duke",NA,72.14,2092,29,"Round2ScoringAverage",2009
177,177,"Brad Faxon",NA,72.17,1660,23,"Round2ScoringAverage",2009
178,178,"Mathew Goggin",NA,72.43,1666,23,"Round2ScoringAverage",2009
179,179,"Eric Axley",NA,72.46,2029,28,"Round2ScoringAverage",2009
180,180,"Brian Bateman",NA,72.48,1667,23,"Round2ScoringAverage",2009
181,181,"Brendon Todd",NA,72.57,1524,21,"Round2ScoringAverage",2009
182,182,"David Duval",NA,72.62,1525,21,"Round2ScoringAverage",2009
183,183,"Greg Kraft",NA,72.81,1529,21,"Round2ScoringAverage",2009
184,184,"Adam Scott",NA,72.94,1313,18,"Round2ScoringAverage",2009
