"LatePar4ScoringAverage_RANKTHISWEEK_2006","LatePar4ScoringAverage_RANKLASTWEEK_2006","LatePar4ScoringAverage_PLAYERNAME_2006","LatePar4ScoringAverage_ROUNDS_2006","LatePar4ScoringAverage_AVG_2006","LatePar4ScoringAverage_TOTALSTROKES_2006","LatePar4ScoringAverage_TOTALHOLES_2006","stat_name","year"
114,114,"Bo Van Pelt",102,4.08,2354,577,"LatePar4ScoringAverage",2006
137,137,"Greg Chalmers",71,4.09,1210,296,"LatePar4ScoringAverage",2006
137,137,"Todd Fischer",101,4.09,2100,514,"LatePar4ScoringAverage",2006
137,137,"Peter Lonard",77,4.09,1648,403,"LatePar4ScoringAverage",2006
137,137,"Davis Love III",85,4.09,1580,386,"LatePar4ScoringAverage",2006
137,137,"Hunter Mahan",98,4.09,2091,511,"LatePar4ScoringAverage",2006
137,137,"Shaun Micheel",96,4.09,2129,521,"LatePar4ScoringAverage",2006
137,137,"Jesper Parnevik",84,4.09,1708,418,"LatePar4ScoringAverage",2006
137,137,"Kirk Triplett",58,4.09,1105,270,"LatePar4ScoringAverage",2006
145,145,"Aaron Baddeley",78,4.1,1618,395,"LatePar4ScoringAverage",2006
145,145,"Rich Beem",85,4.1,1759,429,"LatePar4ScoringAverage",2006
145,145,"Chris Couch",75,4.1,1456,355,"LatePar4ScoringAverage",2006
145,145,"Ben Curtis",86,4.1,1836,448,"LatePar4ScoringAverage",2006
145,145,"Danny Ellis",68,4.1,1033,252,"LatePar4ScoringAverage",2006
145,145,"Carlos Franco",86,4.1,1752,427,"LatePar4ScoringAverage",2006
145,145,"Robert Garrigus",85,4.1,1724,420,"LatePar4ScoringAverage",2006
145,145,"Dudley Hart",83,4.1,1779,434,"LatePar4ScoringAverage",2006
145,145,"Ryan Hietala",61,4.1,1123,274,"LatePar4ScoringAverage",2006
145,145,"Steve Jones",83,4.1,1628,397,"LatePar4ScoringAverage",2006
145,145,"Ian Leggatt",80,4.1,1639,400,"LatePar4ScoringAverage",2006
145,145,"Rod Pampling",89,4.1,1815,443,"LatePar4ScoringAverage",2006
145,145,"Carl Pettersson",95,4.1,1960,478,"LatePar4ScoringAverage",2006
145,145,"Ted Purdy",103,4.1,2148,524,"LatePar4ScoringAverage",2006
145,145,"Chris Riley",86,4.1,1852,452,"LatePar4ScoringAverage",2006
145,145,"John Rollins",93,4.1,2056,502,"LatePar4ScoringAverage",2006
145,145,"Mike Sposa",68,4.1,1071,261,"LatePar4ScoringAverage",2006
145,145,"Duffy Waldorf",96,4.1,1737,424,"LatePar4ScoringAverage",2006
163,163,"Alex Aragon",63,4.11,1179,287,"LatePar4ScoringAverage",2006
163,163,"Fred Couples",52,4.11,1047,255,"LatePar4ScoringAverage",2006
163,163,"Bubba Dickerson",98,4.11,1819,443,"LatePar4ScoringAverage",2006
163,163,"Lee Janzen",79,4.11,1523,371,"LatePar4ScoringAverage",2006
163,163,"JL Lewis",57,4.11,1201,292,"LatePar4ScoringAverage",2006
163,163,"Sean OHair",100,4.11,1857,452,"LatePar4ScoringAverage",2006
163,163,"Corey Pavin",74,4.11,1455,354,"LatePar4ScoringAverage",2006
163,163,"DJ Trahan",92,4.11,1862,453,"LatePar4ScoringAverage",2006
171,171,"Mark Brooks",90,4.12,1973,479,"LatePar4ScoringAverage",2006
171,171,"Mark Calcavecchia",94,4.12,1959,476,"LatePar4ScoringAverage",2006
171,171,"John Daly",51,4.12,852,207,"LatePar4ScoringAverage",2006
171,171,"Greg Kraft",79,4.12,1523,370,"LatePar4ScoringAverage",2006
171,171,"Mark OMeara",52,4.12,943,229,"LatePar4ScoringAverage",2006
171,171,"Vance Veazey",59,4.12,1083,263,"LatePar4ScoringAverage",2006
177,177,"Michael Connell",51,4.13,1000,242,"LatePar4ScoringAverage",2006
177,177,"Mathew Goggin",72,4.13,1444,350,"LatePar4ScoringAverage",2006
177,177,"Tag Ridings",103,4.13,2075,503,"LatePar4ScoringAverage",2006
177,177,"Wes Short Jr",96,4.13,2063,499,"LatePar4ScoringAverage",2006
177,177,"Bob Tway",81,4.13,1626,394,"LatePar4ScoringAverage",2006
182,182,"Olin Browne",108,4.14,1964,474,"LatePar4ScoringAverage",2006
182,182,"Brad Faxon",78,4.14,1395,337,"LatePar4ScoringAverage",2006
182,182,"Jon Mills",68,4.14,1341,324,"LatePar4ScoringAverage",2006
185,185,"John Engler Jr",69,4.15,1477,356,"LatePar4ScoringAverage",2006
185,185,"Pat Perez",50,4.15,954,230,"LatePar4ScoringAverage",2006
185,185,"Nicholas Thompson",96,4.15,1880,453,"LatePar4ScoringAverage",2006
188,188,"Tom Lehman",70,4.16,1110,267,"LatePar4ScoringAverage",2006
188,188,"Thomas Levet",53,4.16,965,232,"LatePar4ScoringAverage",2006
188,188,"Jimmy Walker",60,4.16,1309,315,"LatePar4ScoringAverage",2006
188,188,"Ron Whittaker",81,4.16,1680,404,"LatePar4ScoringAverage",2006
192,192,"James Driscoll",80,4.17,1655,397,"LatePar4ScoringAverage",2006
192,192,"Len Mattiace",59,4.17,1271,305,"LatePar4ScoringAverage",2006
192,192,"Roger Tambellini",64,4.17,1354,325,"LatePar4ScoringAverage",2006
195,195,"Todd Hamilton",72,4.19,1378,329,"LatePar4ScoringAverage",2006
196,196,"Hidemichi Tanaka",74,4.2,1589,378,"LatePar4ScoringAverage",2006
