"LatePar5ScoringAverage_RANKTHISWEEK_2014","LatePar5ScoringAverage_RANKLASTWEEK_2014","LatePar5ScoringAverage_PLAYERNAME_2014","LatePar5ScoringAverage_ROUNDS_2014","LatePar5ScoringAverage_AVG_2014","LatePar5ScoringAverage_TOTALSTROKES_2014","LatePar5ScoringAverage_TOTALHOLES_2014","stat_name","year"
102,102,"Keegan Bradley",89,4.69,784,167,"LatePar5ScoringAverage",2014
102,102,"Jonathan Byrd",76,4.69,549,117,"LatePar5ScoringAverage",2014
102,102,"Bud Cauley",56,4.69,455,97,"LatePar5ScoringAverage",2014
102,102,"Derek Ernst",80,4.69,506,108,"LatePar5ScoringAverage",2014
102,102,"Martin Laird",66,4.69,422,90,"LatePar5ScoringAverage",2014
102,102,"Hunter Mahan",88,4.69,656,140,"LatePar5ScoringAverage",2014
102,102,"Patrick Reed",92,4.69,642,137,"LatePar5ScoringAverage",2014
102,102,"Scott Stallings",77,4.69,521,111,"LatePar5ScoringAverage",2014
102,102,"Kevin Streelman",79,4.69,680,145,"LatePar5ScoringAverage",2014
102,102,"Gary Woodland",93,4.69,732,156,"LatePar5ScoringAverage",2014
112,112,"Charlie Beljan",76,4.7,555,118,"LatePar5ScoringAverage",2014
112,112,"Paul Casey",56,4.7,357,76,"LatePar5ScoringAverage",2014
112,112,"Stewart Cink",91,4.7,677,144,"LatePar5ScoringAverage",2014
112,112,"Tim Clark",75,4.7,451,96,"LatePar5ScoringAverage",2014
112,112,"Brendon de Jonge",109,4.7,677,144,"LatePar5ScoringAverage",2014
112,112,"Ken Duke",80,4.7,484,103,"LatePar5ScoringAverage",2014
112,112,"Ernie Els",85,4.7,569,121,"LatePar5ScoringAverage",2014
112,112,"Morgan Hoffmann",103,4.7,738,157,"LatePar5ScoringAverage",2014
112,112,"Ryo Ishikawa",75,4.7,597,127,"LatePar5ScoringAverage",2014
112,112,"Freddie Jacobson",91,4.7,662,141,"LatePar5ScoringAverage",2014
112,112,"Richard Lee",80,4.7,583,124,"LatePar5ScoringAverage",2014
112,112,"Seung Yul Noh",92,4.7,611,130,"LatePar5ScoringAverage",2014
112,112,"Camilo Villegas",95,4.7,574,122,"LatePar5ScoringAverage",2014
112,112,"Boo Weekley",73,4.7,395,84,"LatePar5ScoringAverage",2014
126,126,"Ian Poulter",57,4.71,405,86,"LatePar5ScoringAverage",2014
126,126,"Andres Romero",81,4.71,462,98,"LatePar5ScoringAverage",2014
126,126,"Heath Slocum",71,4.71,405,86,"LatePar5ScoringAverage",2014
126,126,"Tyrone Van Aswegen",79,4.71,495,105,"LatePar5ScoringAverage",2014
130,130,"Erik Compton",88,4.72,642,136,"LatePar5ScoringAverage",2014
130,130,"David Hearn",97,4.72,637,135,"LatePar5ScoringAverage",2014
130,130,"Billy Hurley III",86,4.72,576,122,"LatePar5ScoringAverage",2014
130,130,"Ben Martin",80,4.72,666,141,"LatePar5ScoringAverage",2014
130,130,"Geoff Ogilvy",84,4.72,576,122,"LatePar5ScoringAverage",2014
130,130,"Brendan Steele",89,4.72,538,114,"LatePar5ScoringAverage",2014
130,130,"Michael Thompson",74,4.72,505,107,"LatePar5ScoringAverage",2014
130,130,"Charlie Wi",72,4.72,491,104,"LatePar5ScoringAverage",2014
138,138,"Briny Baird",50,4.73,265,56,"LatePar5ScoringAverage",2014
138,138,"Chad Campbell",57,4.73,345,73,"LatePar5ScoringAverage",2014
138,138,"Kevin Chappell",100,4.73,705,149,"LatePar5ScoringAverage",2014
138,138,"JB Holmes",86,4.73,752,159,"LatePar5ScoringAverage",2014
138,138,"Martin Kaymer",65,4.73,464,98,"LatePar5ScoringAverage",2014
138,138,"Bronson La Cassie",51,4.73,317,67,"LatePar5ScoringAverage",2014
144,144,"Scott Langley",95,4.74,682,144,"LatePar5ScoringAverage",2014
145,145,"Greg Chalmers",85,4.75,622,131,"LatePar5ScoringAverage",2014
145,145,"Russell Henley",92,4.75,579,122,"LatePar5ScoringAverage",2014
145,145,"Phil Mickelson",71,4.75,570,120,"LatePar5ScoringAverage",2014
148,148,"Jonas Blixt",64,4.76,419,88,"LatePar5ScoringAverage",2014
148,148,"John Huh",87,4.76,509,107,"LatePar5ScoringAverage",2014
148,148,"Louis Oosthuizen",50,4.76,357,75,"LatePar5ScoringAverage",2014
148,148,"Jeff Overton",80,4.76,457,96,"LatePar5ScoringAverage",2014
148,148,"Hudson Swafford",75,4.76,495,104,"LatePar5ScoringAverage",2014
148,148,"David Toms",64,4.76,409,86,"LatePar5ScoringAverage",2014
154,154,"Robert Allenby",83,4.77,525,110,"LatePar5ScoringAverage",2014
154,154,"Lucas Glover",68,4.77,515,108,"LatePar5ScoringAverage",2014
154,154,"Justin Hicks",103,4.77,629,132,"LatePar5ScoringAverage",2014
154,154,"YE Yang",79,4.77,501,105,"LatePar5ScoringAverage",2014
158,158,"Stuart Appleby",92,4.78,569,119,"LatePar5ScoringAverage",2014
158,158,"Tommy Gainey",73,4.78,516,108,"LatePar5ScoringAverage",2014
158,158,"Justin Leonard",75,4.78,497,104,"LatePar5ScoringAverage",2014
158,158,"Will Ma Kenzie",82,4.78,636,133,"LatePar5ScoringAverage",2014
162,162,"KJ Choi",80,4.79,541,113,"LatePar5ScoringAverage",2014
163,163,"Ted Potter Jr",68,4.8,456,95,"LatePar5ScoringAverage",2014
163,163,"John Rollins",84,4.8,504,105,"LatePar5ScoringAverage",2014
165,165,"JJ Henry",91,4.81,529,110,"LatePar5ScoringAverage",2014
165,165,"Mike Weir",69,4.81,481,100,"LatePar5ScoringAverage",2014
165,165,"Mark Wilson",69,4.81,399,83,"LatePar5ScoringAverage",2014
168,168,"Russell Knox",92,4.82,603,125,"LatePar5ScoringAverage",2014
168,168,"David Lingmerth",80,4.82,482,100,"LatePar5ScoringAverage",2014
170,170,"DA Points",75,4.83,493,102,"LatePar5ScoringAverage",2014
171,171,"Ben Curtis",77,4.86,505,104,"LatePar5ScoringAverage",2014
172,172,"Gonzalo Fdez Castano",83,4.87,545,112,"LatePar5ScoringAverage",2014
173,173,"Ben Crane",81,4.88,586,120,"LatePar5ScoringAverage",2014
173,173,"DH Lee",54,4.88,322,66,"LatePar5ScoringAverage",2014
175,175,"Jeff Maggert",54,4.89,357,73,"LatePar5ScoringAverage",2014
176,176,"Brian Gay",81,4.9,461,94,"LatePar5ScoringAverage",2014
177,177,"Chad Collins",78,4.91,570,116,"LatePar5ScoringAverage",2014
