"Scramblingfrom30yards_RANKTHISWEEK_2008","Scramblingfrom30yards_RANKLASTWEEK_2008","Scramblingfrom30yards_PLAYERNAME_2008","Scramblingfrom30yards_ROUNDS_2008","Scramblingfrom30yards_Pct_2008","Scramblingfrom30yards_SUCCESSES_2008","Scramblingfrom30yards_ATTEMPTS_2008","stat_name","year"
61,61,"Ron Whittaker",54,30.77,16,52,"Scramblingfrom30yards",2008
63,63,"Michael Allen",91,30.67,23,75,"Scramblingfrom30yards",2008
64,64,"Shigeki Maruyama",50,30.65,19,62,"Scramblingfrom30yards",2008
65,65,"Justin Bolli",87,30.53,29,95,"Scramblingfrom30yards",2008
65,65,"Kevin Na",97,30.53,29,95,"Scramblingfrom30yards",2008
67,67,"John Rollins",94,30.49,25,82,"Scramblingfrom30yards",2008
68,68,"Ken Duke",116,30.47,39,128,"Scramblingfrom30yards",2008
69,69,"Jim Furyk",95,30.43,21,69,"Scramblingfrom30yards",2008
70,70,"Hunter Mahan",87,30.3,20,66,"Scramblingfrom30yards",2008
71,71,"Woody Austin",109,30.16,19,63,"Scramblingfrom30yards",2008
71,71,"JJ Henry",108,30.16,38,126,"Scramblingfrom30yards",2008
73,73,"Bubba Watson",97,30.14,22,73,"Scramblingfrom30yards",2008
74,74,"Jonathan Byrd",88,30,24,80,"Scramblingfrom30yards",2008
75,75,"Ernie Els",51,29.79,14,47,"Scramblingfrom30yards",2008
76,76,"Matt Kuchar",88,29.69,19,64,"Scramblingfrom30yards",2008
77,77,"Jeff Overton",103,29.63,32,108,"Scramblingfrom30yards",2008
77,77,"Bob Tway",70,29.63,16,54,"Scramblingfrom30yards",2008
79,79,"Brenden Pappas",66,29.58,21,71,"Scramblingfrom30yards",2008
80,80,"Tim Herron",97,29.57,34,115,"Scramblingfrom30yards",2008
81,81,"Bart Bryant",81,29.55,13,44,"Scramblingfrom30yards",2008
82,82,"Marco Dawson",64,29.49,23,78,"Scramblingfrom30yards",2008
83,83,"Chris Stroud",81,29.41,20,68,"Scramblingfrom30yards",2008
84,84,"Chris DiMarco",87,29.35,27,92,"Scramblingfrom30yards",2008
85,85,"Ben Curtis",80,29.23,19,65,"Scramblingfrom30yards",2008
86,86,"Martin Laird",98,29.17,28,96,"Scramblingfrom30yards",2008
86,86,"Tom Pernice Jr",104,29.17,35,120,"Scramblingfrom30yards",2008
88,88,"Mark Calcavecchia",67,28.81,17,59,"Scramblingfrom30yards",2008
89,89,"Ryan Moore",72,28.79,19,66,"Scramblingfrom30yards",2008
90,90,"Retief Goosen",59,28.33,17,60,"Scramblingfrom30yards",2008
91,91,"Lee Janzen",89,28.32,32,113,"Scramblingfrom30yards",2008
92,92,"John Mallinger",95,28.26,26,92,"Scramblingfrom30yards",2008
93,93,"Mathew Goggin",91,28,21,75,"Scramblingfrom30yards",2008
93,93,"Kent Jones",68,28,14,50,"Scramblingfrom30yards",2008
95,95,"Ryuji Imada",80,27.91,24,86,"Scramblingfrom30yards",2008
95,95,"Pat Perez",93,27.91,24,86,"Scramblingfrom30yards",2008
97,97,"John Senden",93,27.63,21,76,"Scramblingfrom30yards",2008
98,98,"Chez Reavie",102,27.59,24,87,"Scramblingfrom30yards",2008
98,98,"Scott Verplank",82,27.59,16,58,"Scramblingfrom30yards",2008
100,100,"KJ Choi",74,27.54,19,69,"Scramblingfrom30yards",2008
101,101,"Chad Campbell",94,27.47,25,91,"Scramblingfrom30yards",2008
102,102,"Nicholas Thompson",113,27.37,26,95,"Scramblingfrom30yards",2008
103,103,"Jeff Quinney",87,27.35,32,117,"Scramblingfrom30yards",2008
104,104,"Chad Collins",72,27.27,27,99,"Scramblingfrom30yards",2008
104,104,"George McNeill",97,27.27,30,110,"Scramblingfrom30yards",2008
106,106,"Will Ma Kenzie",62,27.14,19,70,"Scramblingfrom30yards",2008
107,107,"Nick OHern",82,26.98,17,63,"Scramblingfrom30yards",2008
108,108,"Brett Quigley",80,26.97,24,89,"Scramblingfrom30yards",2008
109,109,"Ted Purdy",68,26.92,21,78,"Scramblingfrom30yards",2008
110,110,"Glen Day",64,26.79,15,56,"Scramblingfrom30yards",2008
111,111,"Vaughn Taylor",103,26.77,34,127,"Scramblingfrom30yards",2008
112,112,"Billy Andrade",71,26.76,19,71,"Scramblingfrom30yards",2008
113,113,"Jin Park",85,26.73,27,101,"Scramblingfrom30yards",2008
114,114,"Camilo Villegas",79,26.67,16,60,"Scramblingfrom30yards",2008
115,115,"Brett Rumford",72,26.6,25,94,"Scramblingfrom30yards",2008
116,116,"Lucas Glover",91,26.58,21,79,"Scramblingfrom30yards",2008
117,117,"Jason Allred",63,26.56,17,64,"Scramblingfrom30yards",2008
118,118,"Todd Hamilton",92,26.51,22,83,"Scramblingfrom30yards",2008
119,119,"Zach Johnson",85,26.32,15,57,"Scramblingfrom30yards",2008
120,120,"Phil Mickelson",80,26.23,16,61,"Scramblingfrom30yards",2008
121,121,"Justin Leonard",101,26.15,17,65,"Scramblingfrom30yards",2008
122,122,"Charles Howell III",101,26.09,24,92,"Scramblingfrom30yards",2008
123,123,"Alejandro Canizares",52,26,13,50,"Scramblingfrom30yards",2008
124,124,"Tommy Armour III",77,25.93,21,81,"Scramblingfrom30yards",2008
124,124,"Frank Lickliter II",107,25.93,28,108,"Scramblingfrom30yards",2008
126,126,"Rich Beem",90,25.88,22,85,"Scramblingfrom30yards",2008
127,127,"Sean OHair",81,25.81,16,62,"Scramblingfrom30yards",2008
127,127,"Travis Perkins",53,25.81,16,62,"Scramblingfrom30yards",2008
129,129,"Davis Love III",78,25.71,18,70,"Scramblingfrom30yards",2008
130,130,"Todd Demsey",80,25.68,19,74,"Scramblingfrom30yards",2008
131,131,"Jason Day",81,25.61,21,82,"Scramblingfrom30yards",2008
131,131,"Jim McGovern",75,25.61,21,82,"Scramblingfrom30yards",2008
133,133,"Cameron Beckman",87,25.58,22,86,"Scramblingfrom30yards",2008
134,134,"Boo Weekley",86,25.53,12,47,"Scramblingfrom30yards",2008
135,135,"David Toms",70,25.45,14,55,"Scramblingfrom30yards",2008
136,136,"Robert Gamez",79,25.35,18,71,"Scramblingfrom30yards",2008
137,137,"JB Holmes",86,25.29,22,87,"Scramblingfrom30yards",2008
138,138,"Steve Lowery",74,25.26,24,95,"Scramblingfrom30yards",2008
139,139,"Daniel Chopra",84,25.25,25,99,"Scramblingfrom30yards",2008
140,140,"Ryan Armour",87,25,22,88,"Scramblingfrom30yards",2008
140,140,"Cody Freeman",66,25,17,68,"Scramblingfrom30yards",2008
140,140,"Tom Lehman",51,25,12,48,"Scramblingfrom30yards",2008
140,140,"Geoff Ogilvy",65,25,12,48,"Scramblingfrom30yards",2008
140,140,"DJ Trahan",94,25,17,68,"Scramblingfrom30yards",2008
140,140,"Bo Van Pelt",101,25,26,104,"Scramblingfrom30yards",2008
146,146,"Steve Marino",119,24.74,24,97,"Scramblingfrom30yards",2008
147,147,"Kenneth Ferrie",72,24.64,17,69,"Scramblingfrom30yards",2008
148,148,"Rory Sabbatini",77,24.62,16,65,"Scramblingfrom30yards",2008
149,149,"Stewart Cink",87,24.39,20,82,"Scramblingfrom30yards",2008
150,150,"Dudley Hart",74,24.32,18,74,"Scramblingfrom30yards",2008
150,150,"Jay Williamson",96,24.32,18,74,"Scramblingfrom30yards",2008
152,152,"Charles Warren",79,24.19,15,62,"Scramblingfrom30yards",2008
153,153,"Rod Pampling",83,24.14,21,87,"Scramblingfrom30yards",2008
153,153,"Tom Scherrer",56,24.14,14,58,"Scramblingfrom30yards",2008
155,155,"Jeff Gove",50,23.91,11,46,"Scramblingfrom30yards",2008
156,156,"Jeff Maggert",86,23.86,21,88,"Scramblingfrom30yards",2008
157,157,"Adam Scott",51,23.81,10,42,"Scramblingfrom30yards",2008
158,158,"Heath Slocum",104,23.73,14,59,"Scramblingfrom30yards",2008
159,159,"Paul Claxton",63,23.53,16,68,"Scramblingfrom30yards",2008
159,159,"Brandt Jobe",52,23.53,12,51,"Scramblingfrom30yards",2008
161,161,"Scott McCarron",63,23.4,11,47,"Scramblingfrom30yards",2008
162,162,"Cliff Kresge",84,23.33,21,90,"Scramblingfrom30yards",2008
163,163,"Mathias Gronberg",87,23,23,100,"Scramblingfrom30yards",2008
164,164,"Kevin Streelman",114,22.99,20,87,"Scramblingfrom30yards",2008
165,165,"David Lutterus",59,22.97,17,74,"Scramblingfrom30yards",2008
166,166,"Padraig Harrington",52,22.86,8,35,"Scramblingfrom30yards",2008
167,167,"Joe Durant",92,22.73,15,66,"Scramblingfrom30yards",2008
168,168,"John Merrick",98,22.62,19,84,"Scramblingfrom30yards",2008
169,169,"Trevor Immelman",70,22.5,18,80,"Scramblingfrom30yards",2008
170,170,"Craig Kanada",65,22.06,15,68,"Scramblingfrom30yards",2008
170,170,"Bob Sowards",61,22.06,15,68,"Scramblingfrom30yards",2008
172,172,"Gavin Coles",54,21.88,7,32,"Scramblingfrom30yards",2008
173,173,"Marc Turnesa",87,21.84,19,87,"Scramblingfrom30yards",2008
174,174,"Charley Hoffman",94,21.69,18,83,"Scramblingfrom30yards",2008
175,175,"Andres Romero",69,21.67,13,60,"Scramblingfrom30yards",2008
176,176,"James Driscoll",85,21.51,20,93,"Scramblingfrom30yards",2008
177,177,"Steve Allan",58,21.31,13,61,"Scramblingfrom30yards",2008
179,179,"Mark Hensby",71,20.48,17,83,"Scramblingfrom30yards",2008
180,180,"Troy Matteson",94,20.43,19,93,"Scramblingfrom30yards",2008
181,181,"Nick Watney",96,20.24,17,84,"Scramblingfrom30yards",2008
182,182,"Tag Ridings",88,20.21,19,94,"Scramblingfrom30yards",2008
182,182,"YE Yang",89,20.21,19,94,"Scramblingfrom30yards",2008
184,184,"Rocco Mediate",87,20,14,70,"Scramblingfrom30yards",2008
185,185,"Kevin Stadler",90,19.74,15,76,"Scramblingfrom30yards",2008
186,186,"Kyle Thompson",70,19.51,16,82,"Scramblingfrom30yards",2008
187,187,"Jon Mills",95,19,19,100,"Scramblingfrom30yards",2008
188,188,"Ryan Palmer",69,18.87,10,53,"Scramblingfrom30yards",2008
189,189,"Jason Gore",94,18.84,13,69,"Scramblingfrom30yards",2008
190,190,"Harrison Frazar",73,17.19,11,64,"Scramblingfrom30yards",2008
191,191,"Tommy Gainey",60,17.11,13,76,"Scramblingfrom30yards",2008
192,192,"Dustin Johnson",92,16,16,100,"Scramblingfrom30yards",2008
193,193,"Paul Casey",55,15.63,5,32,"Scramblingfrom30yards",2008
194,194,"Nick Flanagan",89,15.38,12,78,"Scramblingfrom30yards",2008
195,195,"Robert Garrigus",90,15.12,13,86,"Scramblingfrom30yards",2008
196,196,"Angel Cabrera",55,13.46,7,52,"Scramblingfrom30yards",2008
197,197,"John Riegger",73,12.73,7,55,"Scramblingfrom30yards",2008
