"Total1Putts1015_RANKTHISWEEK_2010","Total1Putts1015_RANKLASTWEEK_2010","Total1Putts1015_PLAYERNAME_2010","Total1Putts1015_ROUNDS_2010","Total1Putts1015_TOTAL_2010","Total1Putts1015_TOTALFORALLDISTANCES_2010","Total1Putts1015_PCTOFALL1PUTTS_2010","stat_name","year"
79,79,"Martin Flores",75,57,442,12.9,"Total1Putts1015",2010
79,79,"Matt Jones",89,57,593,9.6,"Total1Putts1015",2010
79,79,"Chris Stroud",90,57,472,12.1,"Total1Putts1015",2010
84,84,"Rich Barcelo",70,56,400,14,"Total1Putts1015",2010
84,84,"Brett Quigley",96,56,563,9.9,"Total1Putts1015",2010
84,84,"Justin Rose",78,56,519,10.8,"Total1Putts1015",2010
84,84,"Vaughn Taylor",87,56,531,10.5,"Total1Putts1015",2010
84,84,"Nicholas Thompson",88,56,481,11.6,"Total1Putts1015",2010
84,84,"Steve Wheatcroft",74,56,404,13.9,"Total1Putts1015",2010
90,90,"Chris Couch",66,55,417,13.2,"Total1Putts1015",2010
90,90,"James Driscoll",78,55,506,10.9,"Total1Putts1015",2010
90,90,"Richard Johnson",90,55,474,11.6,"Total1Putts1015",2010
90,90,"Kevin Sutherland",86,55,477,11.5,"Total1Putts1015",2010
94,94,"Jason Dufner",87,54,458,11.8,"Total1Putts1015",2010
95,95,"Jason Day",82,53,500,10.6,"Total1Putts1015",2010
95,95,"Graham DeLaet",88,53,500,10.6,"Total1Putts1015",2010
95,95,"Davis Love III",79,53,405,13.1,"Total1Putts1015",2010
95,95,"Troy Matteson",84,53,456,11.6,"Total1Putts1015",2010
95,95,"Sean OHair",84,53,428,12.4,"Total1Putts1015",2010
95,95,"Greg Owen",69,53,386,13.7,"Total1Putts1015",2010
95,95,"John Rollins",81,53,493,10.8,"Total1Putts1015",2010
102,102,"Matt Every",60,52,364,14.3,"Total1Putts1015",2010
102,102,"Paul Goydos",78,52,472,11,"Total1Putts1015",2010
102,102,"Ryan Moore",80,52,431,12.1,"Total1Putts1015",2010
105,105,"Chris DiMarco",88,51,549,9.3,"Total1Putts1015",2010
105,105,"Luke Donald",71,51,411,12.4,"Total1Putts1015",2010
105,105,"David Duval",71,51,388,13.1,"Total1Putts1015",2010
105,105,"Tim Herron",79,51,487,10.5,"Total1Putts1015",2010
105,105,"Will Ma Kenzie",72,51,449,11.4,"Total1Putts1015",2010
105,105,"Steve Marino",81,51,447,11.4,"Total1Putts1015",2010
111,111,"KJ Choi",82,50,437,11.4,"Total1Putts1015",2010
111,111,"Joe Durant",67,50,364,13.7,"Total1Putts1015",2010
111,111,"Martin Laird",91,50,535,9.3,"Total1Putts1015",2010
111,111,"Steve Lowery",67,50,351,14.2,"Total1Putts1015",2010
111,111,"Bubba Watson",77,50,448,11.2,"Total1Putts1015",2010
116,116,"Blake Adams",84,49,506,9.7,"Total1Putts1015",2010
116,116,"Matt Bettencourt",91,49,545,9,"Total1Putts1015",2010
116,116,"Robert Garrigus",71,49,405,12.1,"Total1Putts1015",2010
116,116,"Dustin Johnson",83,49,456,10.7,"Total1Putts1015",2010
116,116,"Bill Lunde",79,49,447,11,"Total1Putts1015",2010
116,116,"Scott Verplank",74,49,420,11.7,"Total1Putts1015",2010
116,116,"Boo Weekley",88,49,473,10.4,"Total1Putts1015",2010
123,123,"Craig Bowden",56,48,319,15,"Total1Putts1015",2010
123,123,"Michael Bradley",77,48,446,10.8,"Total1Putts1015",2010
123,123,"John Senden",103,48,536,9,"Total1Putts1015",2010
126,126,"Jim Furyk",76,47,436,10.8,"Total1Putts1015",2010
126,126,"Mathew Goggin",85,47,450,10.4,"Total1Putts1015",2010
126,126,"Billy Mayfair",78,47,387,12.1,"Total1Putts1015",2010
126,126,"Chris Riley",73,47,443,10.6,"Total1Putts1015",2010
126,126,"YE Yang",72,47,410,11.5,"Total1Putts1015",2010
131,131,"Alex Cejka",81,46,439,10.5,"Total1Putts1015",2010
131,131,"Rory Sabbatini",79,46,489,9.4,"Total1Putts1015",2010
133,133,"Daniel Chopra",74,45,477,9.4,"Total1Putts1015",2010
133,133,"Steve Elkington",74,45,401,11.2,"Total1Putts1015",2010
133,133,"Ernie Els",72,45,400,11.3,"Total1Putts1015",2010
133,133,"Rocco Mediate",71,45,374,12,"Total1Putts1015",2010
133,133,"Kenny Perry",69,45,353,12.7,"Total1Putts1015",2010
133,133,"Michael Sim",64,45,405,11.1,"Total1Putts1015",2010
139,139,"Paul Casey",64,44,324,13.6,"Total1Putts1015",2010
139,139,"David Lutterus",69,44,363,12.1,"Total1Putts1015",2010
139,139,"Roland Thatcher",72,44,443,9.9,"Total1Putts1015",2010
142,142,"Henrik Bjornstad",72,43,354,12.1,"Total1Putts1015",2010
142,142,"Mathias Gronberg",61,43,344,12.5,"Total1Putts1015",2010
142,142,"Skip Kendall",58,43,348,12.4,"Total1Putts1015",2010
142,142,"Hunter Mahan",85,43,461,9.3,"Total1Putts1015",2010
142,142,"Nick Watney",91,43,486,8.8,"Total1Putts1015",2010
142,142,"Dean Wilson",54,43,342,12.6,"Total1Putts1015",2010
148,148,"Derek Lamely",81,42,450,9.3,"Total1Putts1015",2010
148,148,"Chris Tidland",77,42,463,9.1,"Total1Putts1015",2010
148,148,"Charles Warren",64,42,360,11.7,"Total1Putts1015",2010
151,151,"Brent Delahoussaye",57,41,302,13.6,"Total1Putts1015",2010
151,151,"Lucas Glover",75,41,400,10.3,"Total1Putts1015",2010
151,151,"Rod Pampling",77,41,466,8.8,"Total1Putts1015",2010
151,151,"Roger Tambellini",77,41,361,11.4,"Total1Putts1015",2010
151,151,"Vance Veazey",58,41,329,12.5,"Total1Putts1015",2010
156,156,"Cameron Beckman",68,40,389,10.3,"Total1Putts1015",2010
156,156,"Brenden Pappas",66,40,361,11.1,"Total1Putts1015",2010
156,156,"Aron Price",70,40,412,9.7,"Total1Putts1015",2010
156,156,"Chris Wilson",65,40,346,11.6,"Total1Putts1015",2010
160,160,"Lee Janzen",77,39,473,8.2,"Total1Putts1015",2010
161,161,"Retief Goosen",75,38,387,9.8,"Total1Putts1015",2010
162,162,"Rory McIlroy",54,37,286,12.9,"Total1Putts1015",2010
162,162,"Cameron Percy",73,37,374,9.9,"Total1Putts1015",2010
162,162,"Adam Scott",70,37,352,10.5,"Total1Putts1015",2010
162,162,"Brett Wetterich",54,37,340,10.9,"Total1Putts1015",2010
166,166,"Brad Faxon",58,36,344,10.5,"Total1Putts1015",2010
167,167,"Angel Cabrera",64,35,353,9.9,"Total1Putts1015",2010
167,167,"Shaun Micheel",70,35,385,9.1,"Total1Putts1015",2010
167,167,"Phil Mickelson",76,35,406,8.6,"Total1Putts1015",2010
167,167,"Tom Pernice Jr",74,35,387,9,"Total1Putts1015",2010
167,167,"Jeev Milkha Singh",59,35,364,9.6,"Total1Putts1015",2010
167,167,"Mike Weir",59,35,322,10.9,"Total1Putts1015",2010
173,173,"Greg Kraft",52,34,262,13,"Total1Putts1015",2010
173,173,"Vijay Singh",75,34,383,8.9,"Total1Putts1015",2010
175,175,"Garth Mulroy",53,33,262,12.6,"Total1Putts1015",2010
175,175,"Omar Uresti",74,33,382,8.6,"Total1Putts1015",2010
177,177,"Andrew McLardy",52,32,288,11.1,"Total1Putts1015",2010
177,177,"Camilo Villegas",78,32,394,8.1,"Total1Putts1015",2010
179,179,"Jeff Gove",57,31,258,12,"Total1Putts1015",2010
179,179,"Cameron Tringale",55,31,273,11.4,"Total1Putts1015",2010
181,181,"Justin Bolli",55,30,272,11,"Total1Putts1015",2010
181,181,"Padraig Harrington",57,30,338,8.9,"Total1Putts1015",2010
181,181,"Paul Stankowski",62,30,359,8.4,"Total1Putts1015",2010
184,184,"John Daly",63,29,311,9.3,"Total1Putts1015",2010
184,184,"Sergio Garcia",58,29,235,12.3,"Total1Putts1015",2010
186,186,"Trevor Immelman",55,28,283,9.9,"Total1Putts1015",2010
186,186,"Kevin Johnson",62,28,320,8.8,"Total1Putts1015",2010
186,186,"Jerod Turner",54,28,289,9.7,"Total1Putts1015",2010
189,189,"Mark Calcavecchia",50,26,213,12.2,"Total1Putts1015",2010
189,189,"Cliff Kresge",50,26,285,9.1,"Total1Putts1015",2010
191,191,"Jarrod Lyle",54,24,319,7.5,"Total1Putts1015",2010
192,192,"Ian Poulter",55,18,257,7,"Total1Putts1015",2010
