"Top10FinalRoundPerformance_RANKTHISWEEK_2012","Top10FinalRoundPerformance_RANKLASTWEEK_2012","Top10FinalRoundPerformance_PLAYERNAME_2012","Top10FinalRoundPerformance_EVENTS_2012","Top10FinalRoundPerformance_PctTIMESIMPROVED_2012","Top10FinalRoundPerformance_OFTIMESIMPROVED_2012","stat_name","year"
66,66,"Jason Dufner",22,55.6,5,"Top10FinalRoundPerformance",2012
67,67,"Robert Allenby",27,50,1,"Top10FinalRoundPerformance",2012
67,67,"Jason Bohn",28,50,1,"Top10FinalRoundPerformance",2012
67,67,"Ben Curtis",19,50,2,"Top10FinalRoundPerformance",2012
67,67,"Brian Davis",29,50,2,"Top10FinalRoundPerformance",2012
67,67,"Jason Day",17,50,1,"Top10FinalRoundPerformance",2012
67,67,"Chris DiMarco",29,50,1,"Top10FinalRoundPerformance",2012
67,67,"Charley Hoffman",27,50,1,"Top10FinalRoundPerformance",2012
67,67,"Billy Hurley III",27,50,1,"Top10FinalRoundPerformance",2012
67,67,"Ryo Ishikawa",18,50,1,"Top10FinalRoundPerformance",2012
67,67,"George McNeill",25,50,1,"Top10FinalRoundPerformance",2012
67,67,"John Merrick",26,50,1,"Top10FinalRoundPerformance",2012
67,67,"Sean OHair",24,50,1,"Top10FinalRoundPerformance",2012
67,67,"DA Points",29,50,2,"Top10FinalRoundPerformance",2012
67,67,"Ted Potter Jr",25,50,1,"Top10FinalRoundPerformance",2012
67,67,"Webb Simpson",22,50,4,"Top10FinalRoundPerformance",2012
67,67,"Steve Stricker",19,50,3,"Top10FinalRoundPerformance",2012
67,67,"Chris Stroud",28,50,2,"Top10FinalRoundPerformance",2012
67,67,"Roland Thatcher",21,50,1,"Top10FinalRoundPerformance",2012
67,67,"David Toms",19,50,1,"Top10FinalRoundPerformance",2012
67,67,"Nick Watney",26,50,1,"Top10FinalRoundPerformance",2012
87,87,"Zach Johnson",25,44.4,4,"Top10FinalRoundPerformance",2012
88,88,"Keegan Bradley",25,42.9,3,"Top10FinalRoundPerformance",2012
89,89,"Ken Duke",30,40,2,"Top10FinalRoundPerformance",2012
89,89,"John Huh",28,40,2,"Top10FinalRoundPerformance",2012
89,89,"Kevin Na",25,40,2,"Top10FinalRoundPerformance",2012
89,89,"Scott Piercy",28,40,2,"Top10FinalRoundPerformance",2012
93,93,"Matt Kuchar",22,37.5,3,"Top10FinalRoundPerformance",2012
93,93,"Ryan Moore",24,37.5,3,"Top10FinalRoundPerformance",2012
95,95,"Sangmoon Bae",25,33.3,1,"Top10FinalRoundPerformance",2012
95,95,"Graham DeLaet",23,33.3,1,"Top10FinalRoundPerformance",2012
95,95,"Harris English",27,33.3,1,"Top10FinalRoundPerformance",2012
95,95,"Seung Yul Noh",28,33.3,1,"Top10FinalRoundPerformance",2012
95,95,"Ryan Palmer",24,33.3,2,"Top10FinalRoundPerformance",2012
95,95,"Rory Sabbatini",29,33.3,1,"Top10FinalRoundPerformance",2012
95,95,"Adam Scott",16,33.3,1,"Top10FinalRoundPerformance",2012
95,95,"Scott Stallings",27,33.3,1,"Top10FinalRoundPerformance",2012
95,95,"Cameron Tringale",26,33.3,1,"Top10FinalRoundPerformance",2012
95,95,"Jhonattan Vegas",25,33.3,1,"Top10FinalRoundPerformance",2012
95,95,"Jimmy Walker",28,33.3,1,"Top10FinalRoundPerformance",2012
106,106,"Jonathan Byrd",21,25,1,"Top10FinalRoundPerformance",2012
106,106,"Ben Crane",23,25,1,"Top10FinalRoundPerformance",2012
106,106,"Brian Harman",30,25,1,"Top10FinalRoundPerformance",2012
106,106,"JB Holmes",25,25,1,"Top10FinalRoundPerformance",2012
106,106,"Hunter Mahan",23,25,1,"Top10FinalRoundPerformance",2012
106,106,"John Senden",22,25,2,"Top10FinalRoundPerformance",2012
106,106,"Henrik Stenson",15,25,1,"Top10FinalRoundPerformance",2012
106,106,"Bo Van Pelt",24,25,2,"Top10FinalRoundPerformance",2012
114,114,"Brendon de Jonge",31,20,1,"Top10FinalRoundPerformance",2012
114,114,"Tommy Gainey",32,20,1,"Top10FinalRoundPerformance",2012
114,114,"Padraig Harrington",18,20,1,"Top10FinalRoundPerformance",2012
114,114,"Charles Howell III",29,20,1,"Top10FinalRoundPerformance",2012
114,114,"Vijay Singh",27,20,1,"Top10FinalRoundPerformance",2012
114,114,"Kevin Stadler",25,20,1,"Top10FinalRoundPerformance",2012
120,120,"Will Claxton",28,16.7,1,"Top10FinalRoundPerformance",2012
121,121,"Blake Adams",32,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Stephen Ames",20,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Stuart Appleby",24,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Arjun Atwal",27,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Aaron Baddeley",22,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Michael Bradley",23,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Roberto Castro",27,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Greg Chalmers",25,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Kevin Chappell",29,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Daniel Chopra",21,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Gary Christian",28,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Stewart Cink",22,0,NA,"Top10FinalRoundPerformance",2012
121,121,"James Driscoll",27,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Scott Dunlap",20,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Bob Estes",23,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Bobby Gates",29,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Mathew Goggin",23,0,NA,"Top10FinalRoundPerformance",2012
121,121,"David Hearn",28,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Tim Herron",27,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Trevor Immelman",24,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Freddie Jacobson",17,0,NA,"Top10FinalRoundPerformance",2012
121,121,"JJ Killeen",33,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Kevin Kisner",24,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Russell Knox",23,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Danny Lee",26,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Richard Lee",24,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Bill Lunde",25,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Jeff Maggert",27,0,NA,"Top10FinalRoundPerformance",2012
121,121,"David Mathis",29,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Bryce Molder",25,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Geoff Ogilvy",20,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Greg Owen",27,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Pat Perez",23,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Chez Reavie",26,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Kyle Reifers",27,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Heath Slocum",29,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Vaughn Taylor",26,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Brendon Todd",29,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Camilo Villegas",25,0,NA,"Top10FinalRoundPerformance",2012
121,121,"Boo Weekley",25,0,NA,"Top10FinalRoundPerformance",2012
