"OnePuttPercentageRound2_RANKTHISWEEK_2013","OnePuttPercentageRound2_RANKLASTWEEK_2013","OnePuttPercentageRound2_PLAYERNAME_2013","OnePuttPercentageRound2__2013","OnePuttPercentageRound2_Pct_2013","OnePuttPercentageRound2_OF1PUTTS_2013","OnePuttPercentageRound2_OFHOLES_2013","stat_name","year"
96,96,"Peter Hanson",NA,38.89,84,216,"OnePuttPercentageRound2",2013
96,96,"David Mathis",NA,38.89,161,414,"OnePuttPercentageRound2",2013
96,96,"Justin Rose",NA,38.89,112,288,"OnePuttPercentageRound2",2013
96,96,"Webb Simpson",NA,38.89,168,432,"OnePuttPercentageRound2",2013
101,101,"Jim Furyk",NA,38.62,146,378,"OnePuttPercentageRound2",2013
102,102,"Dustin Johnson",NA,38.6,132,342,"OnePuttPercentageRound2",2013
103,103,"Adam Scott",NA,38.52,104,270,"OnePuttPercentageRound2",2013
104,104,"Daniel Summerhays",NA,38.46,180,468,"OnePuttPercentageRound2",2013
105,105,"Camilo Villegas",NA,38.38,152,396,"OnePuttPercentageRound2",2013
106,106,"Ryan Moore",NA,38.36,145,378,"OnePuttPercentageRound2",2013
107,107,"Kevin Chappell",NA,38.19,165,432,"OnePuttPercentageRound2",2013
108,108,"Jerry Kelly",NA,38.13,151,396,"OnePuttPercentageRound2",2013
109,109,"Roberto Castro",NA,38.12,199,522,"OnePuttPercentageRound2",2013
110,110,"Matt Every",NA,38.1,192,504,"OnePuttPercentageRound2",2013
111,111,"Robert Garrigus",NA,38.06,137,360,"OnePuttPercentageRound2",2013
112,112,"Tag Ridings",NA,37.92,157,414,"OnePuttPercentageRound2",2013
112,112,"Josh Teater",NA,37.92,157,414,"OnePuttPercentageRound2",2013
114,114,"Dicky Pride",NA,37.88,150,396,"OnePuttPercentageRound2",2013
115,115,"Andrew Svoboda",NA,37.85,109,288,"OnePuttPercentageRound2",2013
116,116,"Ben Curtis",NA,37.72,129,342,"OnePuttPercentageRound2",2013
117,117,"Ken Duke",NA,37.7,190,504,"OnePuttPercentageRound2",2013
118,118,"Jason Bohn",NA,37.68,156,414,"OnePuttPercentageRound2",2013
118,118,"Russell Henley",NA,37.68,156,414,"OnePuttPercentageRound2",2013
118,118,"Marc Leishman",NA,37.68,156,414,"OnePuttPercentageRound2",2013
121,121,"Michael Bradley",NA,37.5,135,360,"OnePuttPercentageRound2",2013
121,121,"Angel Cabrera",NA,37.5,135,360,"OnePuttPercentageRound2",2013
121,121,"Sergio Garcia",NA,37.5,108,288,"OnePuttPercentageRound2",2013
121,121,"Cameron Tringale",NA,37.5,162,432,"OnePuttPercentageRound2",2013
125,125,"Geoff Ogilvy",NA,37.43,128,342,"OnePuttPercentageRound2",2013
126,126,"Kevin Stadler",NA,37.27,161,432,"OnePuttPercentageRound2",2013
127,127,"Charlie Beljan",NA,37.2,154,414,"OnePuttPercentageRound2",2013
128,128,"Graeme McDowell",NA,37.04,100,270,"OnePuttPercentageRound2",2013
128,128,"Rod Pampling",NA,37.04,100,270,"OnePuttPercentageRound2",2013
128,128,"Brian Stuard",NA,37.04,160,432,"OnePuttPercentageRound2",2013
128,128,"Lee Williams",NA,37.04,140,378,"OnePuttPercentageRound2",2013
132,132,"John Rollins",NA,36.96,153,414,"OnePuttPercentageRound2",2013
133,133,"DA Points",NA,36.9,186,504,"OnePuttPercentageRound2",2013
134,134,"Alistair Presnell",NA,36.77,139,378,"OnePuttPercentageRound2",2013
135,135,"Troy Matteson",NA,36.71,152,414,"OnePuttPercentageRound2",2013
135,135,"Seung Yul Noh",NA,36.71,152,414,"OnePuttPercentageRound2",2013
137,137,"Richard Lee",NA,36.62,145,396,"OnePuttPercentageRound2",2013
138,138,"Nicholas Thompson",NA,36.59,191,522,"OnePuttPercentageRound2",2013
139,139,"Matt Jones",NA,36.57,158,432,"OnePuttPercentageRound2",2013
140,140,"Martin Laird",NA,36.51,138,378,"OnePuttPercentageRound2",2013
141,141,"Justin Hicks",NA,36.36,144,396,"OnePuttPercentageRound2",2013
142,142,"Henrik Stenson",NA,36.27,111,306,"OnePuttPercentageRound2",2013
143,143,"Sean OHair",NA,36.26,124,342,"OnePuttPercentageRound2",2013
144,144,"Jeff Maggert",NA,36.11,130,360,"OnePuttPercentageRound2",2013
144,144,"Carl Pettersson",NA,36.11,143,396,"OnePuttPercentageRound2",2013
146,146,"Boo Weekley",NA,36.01,175,486,"OnePuttPercentageRound2",2013
147,147,"Scott Brown",NA,35.98,136,378,"OnePuttPercentageRound2",2013
148,148,"Ian Poulter",NA,35.93,97,270,"OnePuttPercentageRound2",2013
149,149,"Graham DeLaet",NA,35.9,168,468,"OnePuttPercentageRound2",2013
149,149,"Billy Horschel",NA,35.9,168,468,"OnePuttPercentageRound2",2013
151,151,"Bubba Watson",NA,35.83,129,360,"OnePuttPercentageRound2",2013
152,152,"John Senden",NA,35.65,154,432,"OnePuttPercentageRound2",2013
153,153,"Trevor Immelman",NA,35.27,146,414,"OnePuttPercentageRound2",2013
154,154,"Robert Streb",NA,35.19,152,432,"OnePuttPercentageRound2",2013
154,154,"Mark Wilson",NA,35.19,114,324,"OnePuttPercentageRound2",2013
156,156,"Stewart Cink",NA,35.1,139,396,"OnePuttPercentageRound2",2013
157,157,"YE Yang",NA,35.09,120,342,"OnePuttPercentageRound2",2013
158,158,"Zach Johnson",NA,35.02,145,414,"OnePuttPercentageRound2",2013
159,159,"Bo Van Pelt",NA,35,126,360,"OnePuttPercentageRound2",2013
160,160,"Nick Watney",NA,34.89,157,450,"OnePuttPercentageRound2",2013
161,161,"DJ Trahan",NA,34.81,94,270,"OnePuttPercentageRound2",2013
162,162,"Michael Thompson",NA,34.6,137,396,"OnePuttPercentageRound2",2013
162,162,"Johnson Wagner",NA,34.6,137,396,"OnePuttPercentageRound2",2013
164,164,"Brandt Jobe",NA,34.26,111,324,"OnePuttPercentageRound2",2013
164,164,"Kyle Stanley",NA,34.26,148,432,"OnePuttPercentageRound2",2013
166,166,"JJ Henry",NA,34.22,154,450,"OnePuttPercentageRound2",2013
167,167,"Will Claxton",NA,34.06,141,414,"OnePuttPercentageRound2",2013
168,168,"Chad Campbell",NA,34.03,147,432,"OnePuttPercentageRound2",2013
169,169,"Brendan Steele",NA,34,153,450,"OnePuttPercentageRound2",2013
170,170,"Henrik Norlander",NA,33.6,127,378,"OnePuttPercentageRound2",2013
171,171,"Bobby Gates",NA,33.33,108,324,"OnePuttPercentageRound2",2013
172,172,"Ryo Ishikawa",NA,32.83,130,396,"OnePuttPercentageRound2",2013
173,173,"Derek Ernst",NA,32.8,124,378,"OnePuttPercentageRound2",2013
174,174,"Jim Herman",NA,32.41,105,324,"OnePuttPercentageRound2",2013
175,175,"Ricky Barnes",NA,32,144,450,"OnePuttPercentageRound2",2013
176,176,"Eric Meierdierks",NA,31.79,103,324,"OnePuttPercentageRound2",2013
177,177,"Lucas Glover",NA,30.3,120,396,"OnePuttPercentageRound2",2013
178,178,"Martin Kaymer",NA,29.86,86,288,"OnePuttPercentageRound2",2013
179,179,"Vijay Singh",NA,29.82,102,342,"OnePuttPercentageRound2",2013
180,180,"Nicolas Colsaerts",NA,28.82,83,288,"OnePuttPercentageRound2",2013
