"PresidentsCupInternational_RANKTHISWEEK_2012","PresidentsCupInternational_RANKLASTWEEK_2012","PresidentsCupInternational_PLAYERNAME_2012","PresidentsCupInternational_EVENTS_2012","PresidentsCupInternational_AVGPOINTS_2012","PresidentsCupInternational_TOTALPOINTS_2012","PresidentsCupInternational_POINTSLOST_2012","PresidentsCupInternational_POINTSGAINED_2012","stat_name","year"
283,283,"Aron Price",49,0.19,9.5,-14.52,5.85,"PresidentsCupInternational",2012
284,286,"Marco Ruiz",40,0.19,7.74,-7.86,7.32,"PresidentsCupInternational",2012
285,290,"Mark Williams",40,0.19,7.72,-2.23,7.43,"PresidentsCupInternational",2012
286,284,"Neven Basic",49,0.19,9.45,-11.66,1.22,"PresidentsCupInternational",2012
287,289,"Wade Ormsby",43,0.19,8.29,-5.85,8.7,"PresidentsCupInternational",2012
288,287,"Andrew Tschudin",40,0.19,7.67,-7.43,7.28,"PresidentsCupInternational",2012
289,288,"Stuart Anderson",40,0.19,7.66,-6.71,3.62,"PresidentsCupInternational",2012
290,285,"Matt McQuillan",40,0.19,7.65,-12.78,NA,"PresidentsCupInternational",2012
291,292,"Yosuke Asaji",40,0.19,7.64,-3.04,6.52,"PresidentsCupInternational",2012
292,291,"Chiragh Kumar",40,0.19,7.61,-5.39,3.37,"PresidentsCupInternational",2012
293,293,"Ryan Cairns",40,0.19,7.6,-2.81,9.43,"PresidentsCupInternational",2012
294,294,"Nobuhito Sato",40,0.19,7.54,-6.96,1.7,"PresidentsCupInternational",2012
295,296,"Cory Renfrew",40,0.19,7.53,-1.47,9,"PresidentsCupInternational",2012
296,297,"Bradford Vaughan",40,0.19,7.5,-7.05,4.74,"PresidentsCupInternational",2012
297,295,"Tyrone Mordt",40,0.19,7.48,-9.45,1.21,"PresidentsCupInternational",2012
298,298,"Wen Tang Lin",40,0.19,7.46,-11.77,4.62,"PresidentsCupInternational",2012
299,299,"Scott Arnold",40,0.19,7.42,-8.23,6,"PresidentsCupInternational",2012
300,301,"Sebastian Vazquez",40,0.19,7.42,-0.06,7.48,"PresidentsCupInternational",2012
301,300,"Danny Chia",43,0.18,7.87,-6.89,4.56,"PresidentsCupInternational",2012
302,306,"Oliver Goss",40,0.18,7.28,0,7.28,"PresidentsCupInternational",2012
303,302,"Hidezumi Shirakata",40,0.18,7.28,-2.54,7.85,"PresidentsCupInternational",2012
304,305,"Louis de Jager",40,0.18,7.22,-2.84,7.78,"PresidentsCupInternational",2012
305,304,"Masafumi Kawase",41,0.18,7.38,-7.46,2.64,"PresidentsCupInternational",2012
306,303,"Marcus Both",45,0.18,8.09,-15.8,6,"PresidentsCupInternational",2012
307,307,"Bronson La Cassie",40,0.18,7.09,-6.83,6.3,"PresidentsCupInternational",2012
308,308,"Marc Pucay",43,0.18,7.54,-9.1,3.99,"PresidentsCupInternational",2012
309,309,"Namchoak Tantipokakul",47,0.17,8.16,-13.3,6.38,"PresidentsCupInternational",2012
310,310,"Miguel Tabuena",40,0.17,6.82,-3.78,5.22,"PresidentsCupInternational",2012
311,311,"Andrew Parr",40,0.17,6.8,-3.73,8.56,"PresidentsCupInternational",2012
312,312,"Andrew Georgiou",40,0.17,6.71,-3.91,6.84,"PresidentsCupInternational",2012
313,316,"David Bransdon",40,0.17,6.66,-4.08,4.45,"PresidentsCupInternational",2012
314,315,"Rohan Blizard",40,0.17,6.63,-6.55,2.96,"PresidentsCupInternational",2012
315,314,"Wen Teh Lu",40,0.17,6.63,-7.85,1.25,"PresidentsCupInternational",2012
316,313,"Josh Geary",40,0.17,6.6,-10.55,NA,"PresidentsCupInternational",2012
317,317,"Rafael Campos",40,0.16,6.52,-1.45,7.97,"PresidentsCupInternational",2012
318,319,"Tim Wilkinson",51,0.16,8.1,-7.82,6.49,"PresidentsCupInternational",2012
319,318,"Michiel Bothma",52,0.16,8.22,-12.86,7.99,"PresidentsCupInternational",2012
320,325,"James McLean",40,0.16,6.23,-0.08,6.31,"PresidentsCupInternational",2012
321,320,"Han Minkyu",40,0.16,6.22,-5.14,2.4,"PresidentsCupInternational",2012
322,324,"Jose Coceres",40,0.15,6.2,-2.8,3,"PresidentsCupInternational",2012
323,323,"Shigeru Nonaka",45,0.15,6.96,-11.6,6.1,"PresidentsCupInternational",2012
324,321,"Hugo Leon",40,0.15,6.18,-5.7,3.6,"PresidentsCupInternational",2012
325,322,"Roger Sloan",40,0.15,6.15,-7.74,3.24,"PresidentsCupInternational",2012
326,326,"Lee Taehee",40,0.15,6.08,-2.79,5.35,"PresidentsCupInternational",2012
327,330,"Jooyeop Baek",40,0.15,6,0,6,"PresidentsCupInternational",2012
328,331,"Sebastian Salem",40,0.15,6,0,6,"PresidentsCupInternational",2012
329,333,"Alan Wagner",40,0.15,6,0,6,"PresidentsCupInternational",2012
330,327,"Satoshi Kodaira",40,0.15,5.97,-4.34,3.03,"PresidentsCupInternational",2012
331,332,"Brad Shilton",40,0.15,5.93,-0.07,6,"PresidentsCupInternational",2012
332,337,"Ryan Fox",40,0.15,5.92,-0.53,6.45,"PresidentsCupInternational",2012
333,336,"Ki Sang Lee",40,0.15,5.89,-2.88,3.6,"PresidentsCupInternational",2012
334,329,"Craig Parry",40,0.15,5.89,-6.93,NA,"PresidentsCupInternational",2012
335,334,"Adam Blyth",41,0.15,6.01,-4.74,9.66,"PresidentsCupInternational",2012
336,338,"Steve Allan",40,0.15,5.85,-5.23,3.99,"PresidentsCupInternational",2012
337,328,"Andrew Tampion",40,0.15,5.82,-8.76,2.34,"PresidentsCupInternational",2012
338,335,"Hidemasa Hoshino",46,0.15,6.67,-9.75,2.25,"PresidentsCupInternational",2012
339,340,"Jin Park",52,0.14,7.51,-7.46,6.77,"PresidentsCupInternational",2012
340,339,"Adam Groom",40,0.14,5.74,-6.89,3.57,"PresidentsCupInternational",2012
341,342,"Mitsuhiro Tateyama",43,0.14,6.07,-14.76,2.45,"PresidentsCupInternational",2012
342,341,"Scott Strange",48,0.14,6.74,-15.01,3.87,"PresidentsCupInternational",2012
343,347,"Keenan Davidse",40,0.14,5.56,-0.45,6.01,"PresidentsCupInternational",2012
344,348,"Cameron Smith",40,0.14,5.5,-0.5,6,"PresidentsCupInternational",2012
345,344,"Diego Vanegas",40,0.14,5.5,-6.24,3.6,"PresidentsCupInternational",2012
346,343,"Paul Sheehan",52,0.14,7.12,-19.57,NA,"PresidentsCupInternational",2012
347,345,"Seunghyuk Kim",40,0.14,5.47,-5.69,1.7,"PresidentsCupInternational",2012
348,346,"Akinori Tani",52,0.14,7.12,-9.15,2.34,"PresidentsCupInternational",2012
349,349,"Lucho Dodda",40,0.13,5.39,-1.87,6,"PresidentsCupInternational",2012
350,350,"Jose Garrido",40,0.13,5.39,-3.8,3.6,"PresidentsCupInternational",2012
351,352,"Craig Hancock",40,0.13,5.37,-2.58,3.6,"PresidentsCupInternational",2012
352,351,"Xinjun Zhang",40,0.13,5.33,-4.85,1.2,"PresidentsCupInternational",2012
353,353,"Rafael Romero",40,0.13,5.31,-3.86,6,"PresidentsCupInternational",2012
354,354,"Toru Suzuki",43,0.13,5.66,-9.74,2.08,"PresidentsCupInternational",2012
355,355,"Park Dokyu",40,0.13,5.2,-7.74,NA,"PresidentsCupInternational",2012
356,356,"Jamie Arnold",40,0.13,5.18,-2.56,3.44,"PresidentsCupInternational",2012
357,358,"Peter OMalley",40,0.13,5.09,-3.17,4.59,"PresidentsCupInternational",2012
358,357,"Paulo Pinto",40,0.13,5.09,-6.26,1.44,"PresidentsCupInternational",2012
359,360,"Jacques Blaauw",40,0.13,5.05,-2.91,4.89,"PresidentsCupInternational",2012
360,359,"Hur Inhoi",40,0.13,5.02,-5.83,3.8,"PresidentsCupInternational",2012
361,361,"Rahil Gangjee",52,0.12,6.5,-8.34,8.41,"PresidentsCupInternational",2012
362,362,"Wallie Coetsee",40,0.12,4.99,-2.5,2.73,"PresidentsCupInternational",2012
363,364,"Jinjae Byun",40,0.12,4.98,-0.5,5.48,"PresidentsCupInternational",2012
364,363,"Danny Sahl",40,0.12,4.9,-5.69,2.64,"PresidentsCupInternational",2012
365,365,"Warren Abery",40,0.12,4.88,-13.08,3.86,"PresidentsCupInternational",2012
366,366,"Daniel Gaunt",52,0.12,6.32,-25.79,3.74,"PresidentsCupInternational",2012
367,369,"Brody Ninyette",40,0.12,4.84,-1.04,5.88,"PresidentsCupInternational",2012
368,367,"Mithun Perera",40,0.12,4.81,-1.92,6.73,"PresidentsCupInternational",2012
369,370,"Daniel Nisbet",40,0.12,4.8,0,4.8,"PresidentsCupInternational",2012
370,368,"Sung Lee",40,0.12,4.79,-10.06,4.52,"PresidentsCupInternational",2012
371,373,"Mu Hu",40,0.12,4.68,-1.17,5.86,"PresidentsCupInternational",2012
372,371,"Ryan Haller",40,0.12,4.66,-7.14,1.34,"PresidentsCupInternational",2012
373,374,"Darryn Lloyd",40,0.12,4.66,-2.82,3.33,"PresidentsCupInternational",2012
374,372,"Kiyoshi Murota",40,0.12,4.66,-3.5,4.27,"PresidentsCupInternational",2012
375,376,"Stephen Leaney",40,0.12,4.6,-2.5,3.51,"PresidentsCupInternational",2012
376,377,"Fernando Mechereffe",40,0.11,4.58,-0.47,5.05,"PresidentsCupInternational",2012
377,375,"Neil Schietekat",40,0.11,4.56,-8.5,3.85,"PresidentsCupInternational",2012
378,379,"Anton Haig",40,0.11,4.56,-2.37,4.9,"PresidentsCupInternational",2012
379,378,"Michael Wright",40,0.11,4.55,-3.53,3.69,"PresidentsCupInternational",2012
380,380,"Roberto Coceres",40,0.11,4.45,-3.52,1.88,"PresidentsCupInternational",2012
381,382,"Satoru Hirota",40,0.11,4.43,-3.51,4.11,"PresidentsCupInternational",2012
382,383,"Makoto Inoue",40,0.11,4.42,-6.35,5.4,"PresidentsCupInternational",2012
383,381,"Terry Pilkadaris",40,0.11,4.41,-8.22,1.34,"PresidentsCupInternational",2012
384,384,"Mao Chang Sung",40,0.11,4.39,-1.36,3.92,"PresidentsCupInternational",2012
385,386,"Grant Muller",40,0.11,4.29,-3.19,3.27,"PresidentsCupInternational",2012
386,387,"Unho Park",40,0.11,4.28,-6.49,3.1,"PresidentsCupInternational",2012
387,385,"Taigen Tsumagari",41,0.11,4.36,-7.32,NA,"PresidentsCupInternational",2012
388,389,"PH McIntyre",40,0.11,4.2,0,4.2,"PresidentsCupInternational",2012
389,388,"Tran Le Duynhat",40,0.1,4.2,-0.19,4.39,"PresidentsCupInternational",2012
390,390,"Michael Long",40,0.1,4.11,-4.7,3.76,"PresidentsCupInternational",2012
391,391,"Andrew Martin",40,0.1,4.08,-2.47,6,"PresidentsCupInternational",2012
392,394,"Thammanoon Sriroj",40,0.1,4.06,-1.64,3.78,"PresidentsCupInternational",2012
393,392,"Brent McCullough",40,0.1,4.03,-4.76,NA,"PresidentsCupInternational",2012
394,395,"Dohoon Kim",40,0.1,4.01,-1.95,3.6,"PresidentsCupInternational",2012
395,393,"Lyle Rowe",40,0.1,4.01,-3.2,4.31,"PresidentsCupInternational",2012
396,396,"Teboho Sefatsa",40,0.1,4,0,4,"PresidentsCupInternational",2012
397,397,"Yosuke Tsukada",40,0.1,3.93,-0.11,4.04,"PresidentsCupInternational",2012
398,398,"Panawat Muenlek",40,0.1,3.87,-2.15,2.45,"PresidentsCupInternational",2012
399,402,"Piya Swangarunporn",40,0.1,3.85,-5.24,3.57,"PresidentsCupInternational",2012
400,401,"Jae Ho Kim",40,0.1,3.84,-0.14,3.98,"PresidentsCupInternational",2012
401,404,"Richard Lee",40,0.1,3.84,-1.97,3.84,"PresidentsCupInternational",2012
402,403,"Marcus Cain",40,0.09,3.8,-2.03,2.99,"PresidentsCupInternational",2012
403,400,"TC Wang",40,0.09,3.8,-3.68,1.3,"PresidentsCupInternational",2012
404,399,"Peter Karmis",52,0.09,4.92,-16.25,2.5,"PresidentsCupInternational",2012
405,405,"Titch Moore",40,0.09,3.78,-0.79,4.52,"PresidentsCupInternational",2012
406,406,"Udorn Duangdecha",40,0.09,3.78,-9.69,3.78,"PresidentsCupInternational",2012
407,408,"Lian Wei Zhang",40,0.09,3.74,-2.32,2.8,"PresidentsCupInternational",2012
408,409,"Carlos Franco",40,0.09,3.73,-2.63,2.31,"PresidentsCupInternational",2012
409,410,"Shankar Das",40,0.09,3.69,-1.73,5.41,"PresidentsCupInternational",2012
410,407,"Manav Jaini",40,0.09,3.62,-10.27,1.68,"PresidentsCupInternational",2012
411,412,"Steve Dartnall",40,0.09,3.62,-2.43,2.19,"PresidentsCupInternational",2012
412,414,"Jorge Fernandez Valdes",40,0.09,3.6,0,3.6,"PresidentsCupInternational",2012
413,415,"Glenn Joyner",40,0.09,3.6,0,3.6,"PresidentsCupInternational",2012
414,416,"Marcelo Rozo",40,0.09,3.6,0,3.6,"PresidentsCupInternational",2012
415,417,"Brady Watt",40,0.09,3.6,0,3.6,"PresidentsCupInternational",2012
416,411,"JG Claassen",40,0.09,3.56,-8.28,2.1,"PresidentsCupInternational",2012
417,413,"Theunis Spangenberg",40,0.09,3.49,-8.97,2.73,"PresidentsCupInternational",2012
418,418,"Adam Bland",40,0.09,3.48,-13.26,2.1,"PresidentsCupInternational",2012
419,423,"Wisut Artjanawat",40,0.09,3.47,-0.16,3.63,"PresidentsCupInternational",2012
420,420,"Atthaphon Prathummanee",40,0.09,3.46,-4.57,1.22,"PresidentsCupInternational",2012
421,422,"Joo Hewng Chul",40,0.09,3.45,-1.64,3.5,"PresidentsCupInternational",2012
422,421,"Sebastian Saavedra",40,0.09,3.44,-2.3,3.72,"PresidentsCupInternational",2012
423,419,"Josh Cunliffe",40,0.09,3.41,-7.56,2.58,"PresidentsCupInternational",2012
424,425,"Jae Han Chun",40,0.08,3.39,-0.11,3.5,"PresidentsCupInternational",2012
425,427,"Nicolas Geyger",40,0.08,3.35,-0.63,3.98,"PresidentsCupInternational",2012
426,424,"Rafael Gomez",40,0.08,3.34,-4.28,NA,"PresidentsCupInternational",2012
427,426,"Francisco Cerda",40,0.08,3.33,-2.67,NA,"PresidentsCupInternational",2012
428,429,"Tatsunori Nukaga",40,0.08,3.32,-1.43,3,"PresidentsCupInternational",2012
429,434,"Tommy Nakajima",40,0.08,3.32,0,3.32,"PresidentsCupInternational",2012
430,430,"Quincy Quek",40,0.08,3.32,-2.53,1.51,"PresidentsCupInternational",2012
431,433,"Armando Favela",40,0.08,3.3,-0.06,3.36,"PresidentsCupInternational",2012
432,435,"Bruce McDonald",40,0.08,3.3,0,3.3,"PresidentsCupInternational",2012
433,428,"Oscar Serna",40,0.08,3.29,-3.49,3.85,"PresidentsCupInternational",2012
434,432,"Charl Coetzee",40,0.08,3.27,-3.14,3.09,"PresidentsCupInternational",2012
435,431,"Matthew Giles",41,0.08,3.34,-3.89,NA,"PresidentsCupInternational",2012
436,439,"Byeong Hun An",40,0.08,3.22,-0.14,3.36,"PresidentsCupInternational",2012
437,437,"Brandon Pieters",40,0.08,3.22,-3.07,1.73,"PresidentsCupInternational",2012
438,436,"Taekyu Lee",40,0.08,3.21,-4.18,1.23,"PresidentsCupInternational",2012
439,438,"DO NOT USE Siwoo",40,0.08,3.19,-1.87,3.5,"PresidentsCupInternational",2012
440,440,"Dong Seop Maeng",40,0.08,3.18,-1.68,2.46,"PresidentsCupInternational",2012
441,441,"Ashok Kumar",40,0.08,3.18,-2.9,4.69,"PresidentsCupInternational",2012
442,443,"Kunal Bhasin",40,0.08,3.12,-3.84,1.68,"PresidentsCupInternational",2012
443,442,"Lee Dong Min",40,0.08,3.12,-4.11,1.24,"PresidentsCupInternational",2012
444,444,"Hung Chienyao",40,0.08,3.12,-0.1,3.22,"PresidentsCupInternational",2012
445,447,"Michael Hollick",40,0.08,3.07,-0.68,3.75,"PresidentsCupInternational",2012
446,446,"Seong Yong Kim",40,0.08,3.07,-1.54,2.6,"PresidentsCupInternational",2012
447,445,"Tomokazu Yoshinaga",40,0.08,3.05,-5.02,NA,"PresidentsCupInternational",2012
448,449,"Mahal Pearce",40,0.08,3.05,-1.75,1.85,"PresidentsCupInternational",2012
450,451,"Gustavo Acosta",40,0.07,2.97,-2.04,1.8,"PresidentsCupInternational",2012
451,452,"Chien Soon Lu",40,0.07,2.96,-0.96,1.82,"PresidentsCupInternational",2012
452,450,"Federico Damus",40,0.07,2.97,-2.07,1.44,"PresidentsCupInternational",2012
453,455,"Wang Jeunghun",40,0.07,2.96,0,2.96,"PresidentsCupInternational",2012
454,454,"Sebastian Ma Lean",40,0.07,2.96,-0.04,3,"PresidentsCupInternational",2012
455,456,"Leigh Deagan",40,0.07,2.89,-2.46,NA,"PresidentsCupInternational",2012
456,448,"Joaquin Estevez",40,0.07,2.89,-9.51,NA,"PresidentsCupInternational",2012
457,461,"Lee Junghwan",40,0.07,2.88,-0.32,3.2,"PresidentsCupInternational",2012
458,463,"Clint Rice",40,0.07,2.88,0,2.88,"PresidentsCupInternational",2012
459,457,"Albert Pistorius",40,0.07,2.86,-3.34,2.98,"PresidentsCupInternational",2012
460,460,"Ryan Williams",40,0.07,2.85,-2.14,1.71,"PresidentsCupInternational",2012
461,458,"Wes Heffernan",40,0.07,2.85,-3.26,1.2,"PresidentsCupInternational",2012
462,459,"Kwanchai Tannin",40,0.07,2.85,-5.74,1.34,"PresidentsCupInternational",2012
463,NA,"Chris Campbell",40,0.07,2.83,-5.45,2.52,"PresidentsCupInternational",2012
464,464,"Anthony Michael",40,0.07,2.81,-7.04,3.3,"PresidentsCupInternational",2012
