"FirstTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2012","FirstTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2012","FirstTeeEarlyRound4ScoringAverage_PLAYERNAME_2012","FirstTeeEarlyRound4ScoringAverage__2012","FirstTeeEarlyRound4ScoringAverage_AVG_2012","FirstTeeEarlyRound4ScoringAverage_TOTALSTROKES_2012","FirstTeeEarlyRound4ScoringAverage_TOTALROUNDS_2012","stat_name","year"
72,72,"Matt Every",NA,70.67,424,6,"FirstTeeEarlyRound4ScoringAverage",2012
74,74,"David Hearn",NA,70.71,495,7,"FirstTeeEarlyRound4ScoringAverage",2012
74,74,"Kevin Streelman",NA,70.71,495,7,"FirstTeeEarlyRound4ScoringAverage",2012
76,76,"Sergio Garcia",NA,70.75,283,4,"FirstTeeEarlyRound4ScoringAverage",2012
76,76,"Michael Thompson",NA,70.75,566,8,"FirstTeeEarlyRound4ScoringAverage",2012
78,78,"Bob Estes",NA,70.78,637,9,"FirstTeeEarlyRound4ScoringAverage",2012
79,79,"Garth Mulroy",NA,70.8,354,5,"FirstTeeEarlyRound4ScoringAverage",2012
79,79,"Louis Oosthuizen",NA,70.8,354,5,"FirstTeeEarlyRound4ScoringAverage",2012
81,81,"Johnson Wagner",NA,70.83,425,6,"FirstTeeEarlyRound4ScoringAverage",2012
82,82,"Miguel Angel Carballo",NA,70.88,567,8,"FirstTeeEarlyRound4ScoringAverage",2012
82,82,"Brian Gay",NA,70.88,567,8,"FirstTeeEarlyRound4ScoringAverage",2012
84,84,"Daniel Chopra",NA,71,71,1,"FirstTeeEarlyRound4ScoringAverage",2012
84,84,"Erik Compton",NA,71,426,6,"FirstTeeEarlyRound4ScoringAverage",2012
84,84,"Jim Furyk",NA,71,284,4,"FirstTeeEarlyRound4ScoringAverage",2012
84,84,"Mathew Goggin",NA,71,213,3,"FirstTeeEarlyRound4ScoringAverage",2012
84,84,"Ryo Ishikawa",NA,71,142,2,"FirstTeeEarlyRound4ScoringAverage",2012
84,84,"Matt Jones",NA,71,284,4,"FirstTeeEarlyRound4ScoringAverage",2012
84,84,"Nick OHern",NA,71,284,4,"FirstTeeEarlyRound4ScoringAverage",2012
84,84,"Carl Pettersson",NA,71,426,6,"FirstTeeEarlyRound4ScoringAverage",2012
84,84,"Rory Sabbatini",NA,71,426,6,"FirstTeeEarlyRound4ScoringAverage",2012
84,84,"Adam Scott",NA,71,497,7,"FirstTeeEarlyRound4ScoringAverage",2012
84,84,"John Senden",NA,71,426,6,"FirstTeeEarlyRound4ScoringAverage",2012
95,95,"JJ Henry",NA,71.1,711,10,"FirstTeeEarlyRound4ScoringAverage",2012
95,95,"Spencer Levin",NA,71.1,711,10,"FirstTeeEarlyRound4ScoringAverage",2012
97,97,"Greg Chalmers",NA,71.11,640,9,"FirstTeeEarlyRound4ScoringAverage",2012
98,98,"Chris Kirk",NA,71.13,569,8,"FirstTeeEarlyRound4ScoringAverage",2012
99,99,"James Driscoll",NA,71.14,498,7,"FirstTeeEarlyRound4ScoringAverage",2012
99,99,"Bill Lunde",NA,71.14,498,7,"FirstTeeEarlyRound4ScoringAverage",2012
101,101,"Zach Johnson",NA,71.2,712,10,"FirstTeeEarlyRound4ScoringAverage",2012
102,102,"Rod Pampling",NA,71.23,926,13,"FirstTeeEarlyRound4ScoringAverage",2012
103,103,"Tim Clark",NA,71.25,285,4,"FirstTeeEarlyRound4ScoringAverage",2012
103,103,"Luke Donald",NA,71.25,285,4,"FirstTeeEarlyRound4ScoringAverage",2012
103,103,"Tim Herron",NA,71.25,570,8,"FirstTeeEarlyRound4ScoringAverage",2012
103,103,"Troy Kelly",NA,71.25,285,4,"FirstTeeEarlyRound4ScoringAverage",2012
103,103,"Vijay Singh",NA,71.25,570,8,"FirstTeeEarlyRound4ScoringAverage",2012
108,108,"Jonas Blixt",NA,71.33,428,6,"FirstTeeEarlyRound4ScoringAverage",2012
108,108,"Padraig Harrington",NA,71.33,214,3,"FirstTeeEarlyRound4ScoringAverage",2012
108,108,"Tom Pernice Jr",NA,71.33,214,3,"FirstTeeEarlyRound4ScoringAverage",2012
108,108,"Heath Slocum",NA,71.33,428,6,"FirstTeeEarlyRound4ScoringAverage",2012
112,112,"Stewart Cink",NA,71.38,571,8,"FirstTeeEarlyRound4ScoringAverage",2012
113,113,"Ryuji Imada",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2012
113,113,"Robert Karlsson",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2012
115,115,"Michael Bradley",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2012
115,115,"Bud Cauley",NA,71.5,572,8,"FirstTeeEarlyRound4ScoringAverage",2012
115,115,"Charley Hoffman",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2012
115,115,"Charl Schwartzel",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2012
115,115,"Roland Thatcher",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2012
115,115,"Lee Westwood",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2012
121,121,"Nick Watney",NA,71.54,930,13,"FirstTeeEarlyRound4ScoringAverage",2012
122,122,"Ben Crane",NA,71.6,358,5,"FirstTeeEarlyRound4ScoringAverage",2012
122,122,"Graham DeLaet",NA,71.6,358,5,"FirstTeeEarlyRound4ScoringAverage",2012
122,122,"Billy Hurley III",NA,71.6,358,5,"FirstTeeEarlyRound4ScoringAverage",2012
125,125,"Aaron Baddeley",NA,71.63,573,8,"FirstTeeEarlyRound4ScoringAverage",2012
125,125,"Sean OHair",NA,71.63,573,8,"FirstTeeEarlyRound4ScoringAverage",2012
127,127,"Sangmoon Bae",NA,71.67,430,6,"FirstTeeEarlyRound4ScoringAverage",2012
127,127,"Brian Harman",NA,71.67,860,12,"FirstTeeEarlyRound4ScoringAverage",2012
127,127,"George McNeill",NA,71.67,430,6,"FirstTeeEarlyRound4ScoringAverage",2012
127,127,"John Merrick",NA,71.67,430,6,"FirstTeeEarlyRound4ScoringAverage",2012
127,127,"Seung Yul Noh",NA,71.67,645,9,"FirstTeeEarlyRound4ScoringAverage",2012
127,127,"Ryan Palmer",NA,71.67,215,3,"FirstTeeEarlyRound4ScoringAverage",2012
127,127,"Webb Simpson",NA,71.67,215,3,"FirstTeeEarlyRound4ScoringAverage",2012
127,127,"Steve Wheatcroft",NA,71.67,215,3,"FirstTeeEarlyRound4ScoringAverage",2012
135,135,"Tom Gillis",NA,71.71,502,7,"FirstTeeEarlyRound4ScoringAverage",2012
136,136,"Will Claxton",NA,71.75,574,8,"FirstTeeEarlyRound4ScoringAverage",2012
136,136,"Steve Stricker",NA,71.75,287,4,"FirstTeeEarlyRound4ScoringAverage",2012
138,138,"Arjun Atwal",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2012
138,138,"Gavin Coles",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2012
138,138,"Jimmy Walker",NA,71.8,718,10,"FirstTeeEarlyRound4ScoringAverage",2012
141,141,"Kevin Chappell",NA,71.82,790,11,"FirstTeeEarlyRound4ScoringAverage",2012
141,141,"Rickie Fowler",NA,71.82,790,11,"FirstTeeEarlyRound4ScoringAverage",2012
143,143,"Stephen Ames",NA,72,72,1,"FirstTeeEarlyRound4ScoringAverage",2012
143,143,"Jason Dufner",NA,72,288,4,"FirstTeeEarlyRound4ScoringAverage",2012
143,143,"Cameron Tringale",NA,72,504,7,"FirstTeeEarlyRound4ScoringAverage",2012
143,143,"Charlie Wi",NA,72,504,7,"FirstTeeEarlyRound4ScoringAverage",2012
147,147,"John Huh",NA,72.1,721,10,"FirstTeeEarlyRound4ScoringAverage",2012
148,148,"Pat Perez",NA,72.17,433,6,"FirstTeeEarlyRound4ScoringAverage",2012
149,149,"Robert Allenby",NA,72.2,361,5,"FirstTeeEarlyRound4ScoringAverage",2012
149,149,"Brian Davis",NA,72.2,361,5,"FirstTeeEarlyRound4ScoringAverage",2012
149,149,"Jason Kokrak",NA,72.2,361,5,"FirstTeeEarlyRound4ScoringAverage",2012
152,152,"Chad Campbell",NA,72.25,289,4,"FirstTeeEarlyRound4ScoringAverage",2012
152,152,"Graeme McDowell",NA,72.25,289,4,"FirstTeeEarlyRound4ScoringAverage",2012
154,154,"Rocco Mediate",NA,72.29,506,7,"FirstTeeEarlyRound4ScoringAverage",2012
155,155,"Jhonattan Vegas",NA,72.38,579,8,"FirstTeeEarlyRound4ScoringAverage",2012
156,156,"Martin Laird",NA,72.4,362,5,"FirstTeeEarlyRound4ScoringAverage",2012
156,156,"Marc Leishman",NA,72.4,724,10,"FirstTeeEarlyRound4ScoringAverage",2012
158,158,"Brandt Jobe",NA,72.43,507,7,"FirstTeeEarlyRound4ScoringAverage",2012
158,158,"Camilo Villegas",NA,72.43,507,7,"FirstTeeEarlyRound4ScoringAverage",2012
160,160,"Troy Matteson",NA,72.5,580,8,"FirstTeeEarlyRound4ScoringAverage",2012
161,161,"Harris English",NA,72.56,653,9,"FirstTeeEarlyRound4ScoringAverage",2012
162,162,"John Mallinger",NA,72.67,218,3,"FirstTeeEarlyRound4ScoringAverage",2012
163,163,"Mark Wilson",NA,72.7,727,10,"FirstTeeEarlyRound4ScoringAverage",2012
164,164,"Ricky Barnes",NA,72.75,291,4,"FirstTeeEarlyRound4ScoringAverage",2012
164,164,"DJ Trahan",NA,72.75,291,4,"FirstTeeEarlyRound4ScoringAverage",2012
166,166,"Robert Garrigus",NA,72.8,364,5,"FirstTeeEarlyRound4ScoringAverage",2012
166,166,"Nathan Green",NA,72.8,364,5,"FirstTeeEarlyRound4ScoringAverage",2012
168,168,"JJ Killeen",NA,72.83,437,6,"FirstTeeEarlyRound4ScoringAverage",2012
168,168,"Billy Mayfair",NA,72.83,437,6,"FirstTeeEarlyRound4ScoringAverage",2012
170,170,"Jonathan Byrd",NA,73,146,2,"FirstTeeEarlyRound4ScoringAverage",2012
170,170,"Sung Kang",NA,73,219,3,"FirstTeeEarlyRound4ScoringAverage",2012
170,170,"Phil Mickelson",NA,73,292,4,"FirstTeeEarlyRound4ScoringAverage",2012
170,170,"Ted Potter Jr",NA,73,438,6,"FirstTeeEarlyRound4ScoringAverage",2012
170,170,"Daniel Summerhays",NA,73,438,6,"FirstTeeEarlyRound4ScoringAverage",2012
175,175,"Trevor Immelman",NA,73.2,366,5,"FirstTeeEarlyRound4ScoringAverage",2012
176,176,"Ernie Els",NA,73.33,220,3,"FirstTeeEarlyRound4ScoringAverage",2012
177,177,"Bobby Gates",NA,73.4,367,5,"FirstTeeEarlyRound4ScoringAverage",2012
178,178,"Freddie Jacobson",NA,73.75,295,4,"FirstTeeEarlyRound4ScoringAverage",2012
178,178,"Alexandre Rocha",NA,73.75,295,4,"FirstTeeEarlyRound4ScoringAverage",2012
180,180,"Andres Romero",NA,74,370,5,"FirstTeeEarlyRound4ScoringAverage",2012
180,180,"YE Yang",NA,74,370,5,"FirstTeeEarlyRound4ScoringAverage",2012
182,182,"Justin Leonard",NA,74.14,519,7,"FirstTeeEarlyRound4ScoringAverage",2012
183,183,"Tommy Gainey",NA,74.33,223,3,"FirstTeeEarlyRound4ScoringAverage",2012
184,184,"Scott Dunlap",NA,74.5,149,2,"FirstTeeEarlyRound4ScoringAverage",2012
184,184,"Harrison Frazar",NA,74.5,149,2,"FirstTeeEarlyRound4ScoringAverage",2012
184,184,"Rory McIlroy",NA,74.5,149,2,"FirstTeeEarlyRound4ScoringAverage",2012
187,187,"Cameron Beckman",NA,75,450,6,"FirstTeeEarlyRound4ScoringAverage",2012
188,188,"Tommy Biershenk",NA,75.17,451,6,"FirstTeeEarlyRound4ScoringAverage",2012
189,189,"Jason Bohn",NA,75.33,226,3,"FirstTeeEarlyRound4ScoringAverage",2012
190,190,"Stuart Appleby",NA,76,152,2,"FirstTeeEarlyRound4ScoringAverage",2012
191,191,"Stephen Gangluff",NA,76.5,153,2,"FirstTeeEarlyRound4ScoringAverage",2012
