"Back9Round2ScoringAverage_RANKTHISWEEK_2014","Back9Round2ScoringAverage_RANKLASTWEEK_2014","Back9Round2ScoringAverage_PLAYERNAME_2014","Back9Round2ScoringAverage__2014","Back9Round2ScoringAverage_AVG_2014","Back9Round2ScoringAverage_TOTALSTROKES_2014","Back9Round2ScoringAverage_TOTALROUNDS_2014","stat_name","year"
99,99,"Jason Bohn",NA,35.8,895,25,"Back9Round2ScoringAverage",2014
99,99,"Troy Merritt",NA,35.8,716,20,"Back9Round2ScoringAverage",2014
99,99,"Hudson Swafford",NA,35.8,895,25,"Back9Round2ScoringAverage",2014
102,102,"Brian Harman",NA,35.81,1146,32,"Back9Round2ScoringAverage",2014
102,102,"Morgan Hoffmann",NA,35.81,1110,31,"Back9Round2ScoringAverage",2014
102,102,"Hideki Matsuyama",NA,35.81,752,21,"Back9Round2ScoringAverage",2014
102,102,"Josh Teater",NA,35.81,967,27,"Back9Round2ScoringAverage",2014
106,106,"DH Lee",NA,35.82,609,17,"Back9Round2ScoringAverage",2014
106,106,"Jeff Overton",NA,35.82,788,22,"Back9Round2ScoringAverage",2014
106,106,"Carl Pettersson",NA,35.82,1003,28,"Back9Round2ScoringAverage",2014
109,109,"Ryo Ishikawa",NA,35.83,860,24,"Back9Round2ScoringAverage",2014
109,109,"George McNeill",NA,35.83,824,23,"Back9Round2ScoringAverage",2014
109,109,"Ryan Moore",NA,35.83,824,23,"Back9Round2ScoringAverage",2014
109,109,"Nick Watney",NA,35.83,824,23,"Back9Round2ScoringAverage",2014
109,109,"Tim Wilkinson",NA,35.83,860,24,"Back9Round2ScoringAverage",2014
114,114,"Martin Laird",NA,35.84,681,19,"Back9Round2ScoringAverage",2014
115,115,"Kyle Stanley",NA,35.85,968,27,"Back9Round2ScoringAverage",2014
116,116,"Ben Curtis",NA,35.87,825,23,"Back9Round2ScoringAverage",2014
116,116,"Jason Dufner",NA,35.87,538,15,"Back9Round2ScoringAverage",2014
118,118,"Charlie Beljan",NA,35.88,861,24,"Back9Round2ScoringAverage",2014
118,118,"Ben Martin",NA,35.88,933,26,"Back9Round2ScoringAverage",2014
120,120,"Trevor Immelman",NA,35.89,969,27,"Back9Round2ScoringAverage",2014
121,121,"Johnson Wagner",NA,35.91,826,23,"Back9Round2ScoringAverage",2014
122,122,"Gonzalo Fdez Castano",NA,35.92,862,24,"Back9Round2ScoringAverage",2014
122,122,"Gary Woodland",NA,35.92,862,24,"Back9Round2ScoringAverage",2014
124,124,"Luke Donald",NA,35.94,575,16,"Back9Round2ScoringAverage",2014
125,125,"Boo Weekley",NA,35.95,755,21,"Back9Round2ScoringAverage",2014
126,126,"David Lingmerth",NA,35.96,899,25,"Back9Round2ScoringAverage",2014
126,126,"Webb Simpson",NA,35.96,863,24,"Back9Round2ScoringAverage",2014
128,128,"Chesson Hadley",NA,35.97,1043,29,"Back9Round2ScoringAverage",2014
129,129,"Brian Gay",NA,36,864,24,"Back9Round2ScoringAverage",2014
129,129,"Luke Guthrie",NA,36,936,26,"Back9Round2ScoringAverage",2014
129,129,"John Merrick",NA,36,828,23,"Back9Round2ScoringAverage",2014
132,132,"Charles Howell III",NA,36.03,1045,29,"Back9Round2ScoringAverage",2014
132,132,"William McGirt",NA,36.03,1045,29,"Back9Round2ScoringAverage",2014
134,134,"Brian Davis",NA,36.04,1009,28,"Back9Round2ScoringAverage",2014
134,134,"Will Ma Kenzie",NA,36.04,973,27,"Back9Round2ScoringAverage",2014
136,136,"Robert Allenby",NA,36.07,1010,28,"Back9Round2ScoringAverage",2014
136,136,"Steven Bowditch",NA,36.07,1046,29,"Back9Round2ScoringAverage",2014
136,136,"YE Yang",NA,36.07,974,27,"Back9Round2ScoringAverage",2014
139,139,"Kevin Streelman",NA,36.09,830,23,"Back9Round2ScoringAverage",2014
140,140,"Wes Roach",NA,36.1,758,21,"Back9Round2ScoringAverage",2014
141,141,"KJ Choi",NA,36.13,831,23,"Back9Round2ScoringAverage",2014
141,141,"John Peterson",NA,36.13,831,23,"Back9Round2ScoringAverage",2014
143,143,"Keegan Bradley",NA,36.16,904,25,"Back9Round2ScoringAverage",2014
144,144,"Bud Cauley",NA,36.17,651,18,"Back9Round2ScoringAverage",2014
144,144,"JB Holmes",NA,36.17,868,24,"Back9Round2ScoringAverage",2014
144,144,"Ted Potter Jr",NA,36.17,868,24,"Back9Round2ScoringAverage",2014
147,147,"Kevin Tway",NA,36.18,796,22,"Back9Round2ScoringAverage",2014
148,148,"Andrew Loupe",NA,36.19,760,21,"Back9Round2ScoringAverage",2014
149,149,"Lucas Glover",NA,36.2,905,25,"Back9Round2ScoringAverage",2014
150,150,"Ian Poulter",NA,36.25,580,16,"Back9Round2ScoringAverage",2014
151,151,"Russell Henley",NA,36.28,1052,29,"Back9Round2ScoringAverage",2014
152,152,"Hunter Mahan",NA,36.29,871,24,"Back9Round2ScoringAverage",2014
152,152,"Rory Sabbatini",NA,36.29,871,24,"Back9Round2ScoringAverage",2014
154,154,"Matt Every",NA,36.32,908,25,"Back9Round2ScoringAverage",2014
154,154,"Richard Lee",NA,36.32,908,25,"Back9Round2ScoringAverage",2014
154,154,"Jeff Maggert",NA,36.32,690,19,"Back9Round2ScoringAverage",2014
157,157,"James Hahn",NA,36.35,945,26,"Back9Round2ScoringAverage",2014
158,158,"Angel Cabrera",NA,36.36,800,22,"Back9Round2ScoringAverage",2014
159,159,"Jim Renner",NA,36.39,837,23,"Back9Round2ScoringAverage",2014
160,160,"Derek Ernst",NA,36.41,983,27,"Back9Round2ScoringAverage",2014
161,161,"Charlie Wi",NA,36.42,874,24,"Back9Round2ScoringAverage",2014
162,162,"Tommy Gainey",NA,36.43,838,23,"Back9Round2ScoringAverage",2014
163,163,"Spencer Levin",NA,36.45,729,20,"Back9Round2ScoringAverage",2014
164,164,"Roberto Castro",NA,36.46,948,26,"Back9Round2ScoringAverage",2014
164,164,"DA Points",NA,36.46,875,24,"Back9Round2ScoringAverage",2014
164,164,"Mark Wilson",NA,36.46,875,24,"Back9Round2ScoringAverage",2014
167,167,"Bryce Molder",NA,36.48,839,23,"Back9Round2ScoringAverage",2014
167,167,"Mike Weir",NA,36.48,839,23,"Back9Round2ScoringAverage",2014
169,169,"Sangmoon Bae",NA,36.5,876,24,"Back9Round2ScoringAverage",2014
170,170,"Louis Oosthuizen",NA,36.57,512,14,"Back9Round2ScoringAverage",2014
171,171,"John Rollins",NA,36.59,988,27,"Back9Round2ScoringAverage",2014
172,172,"Jonas Blixt",NA,36.6,732,20,"Back9Round2ScoringAverage",2014
173,173,"Lee Westwood",NA,36.65,623,17,"Back9Round2ScoringAverage",2014
174,174,"Troy Matteson",NA,36.73,808,22,"Back9Round2ScoringAverage",2014
175,175,"Woody Austin",NA,36.81,773,21,"Back9Round2ScoringAverage",2014
176,176,"Nicholas Thompson",NA,36.9,1070,29,"Back9Round2ScoringAverage",2014
177,177,"Scott Stallings",NA,36.93,997,27,"Back9Round2ScoringAverage",2014
