"TotalMoneyOfficialandUnofficial_RANKTHISWEEK_2014","TotalMoneyOfficialandUnofficial_RANKLASTWEEK_2014","TotalMoneyOfficialandUnofficial_PLAYERNAME_2014","TotalMoneyOfficialandUnofficial_EVENTS_2014","TotalMoneyOfficialandUnofficial_MONEY_2014","stat_name","year"
336,336,"Antonio Lascuna",1,29500,"TotalMoneyOfficialandUnofficial",2014
337,337,"Justin Bolli",6,29327,"TotalMoneyOfficialandUnofficial",2014
338,338,"Sandy Lyle",2,27972,"TotalMoneyOfficialandUnofficial",2014
339,339,"Jose Filipe Lima",1,26000,"TotalMoneyOfficialandUnofficial",2014
340,340,"Felipe Aguilar",1,23000,"TotalMoneyOfficialandUnofficial",2014
341,341,"Jamie McLeary",1,22808,"TotalMoneyOfficialandUnofficial",2014
341,341,"Chris Rodgers",1,22808,"TotalMoneyOfficialandUnofficial",2014
343,343,"Scott McCarron",12,22794,"TotalMoneyOfficialandUnofficial",2014
344,344,"Larry Mize",1,22680,"TotalMoneyOfficialandUnofficial",2014
345,345,"Nicholas Lindheim",1,22649,"TotalMoneyOfficialandUnofficial",2014
345,345,"Fran Quinn",1,22649,"TotalMoneyOfficialandUnofficial",2014
347,347,"Alex Aragon",18,21526,"TotalMoneyOfficialandUnofficial",2014
348,348,"Rafael Campos",1,21306,"TotalMoneyOfficialandUnofficial",2014
348,348,"David Skinns",1,21306,"TotalMoneyOfficialandUnofficial",2014
350,350,"Espen Kofstad",1,21000,"TotalMoneyOfficialandUnofficial",2014
351,351,"Rhein Gibson",1,20844,"TotalMoneyOfficialandUnofficial",2014
352,352,"Daniel Chopra",16,20775,"TotalMoneyOfficialandUnofficial",2014
352,352,"Clayton Rask",1,20775,"TotalMoneyOfficialandUnofficial",2014
354,354,"Len Mattiace",4,20660,"TotalMoneyOfficialandUnofficial",2014
355,355,"Vaughn Taylor",3,20451,"TotalMoneyOfficialandUnofficial",2014
356,356,"Bobby Wyatt",5,20405,"TotalMoneyOfficialandUnofficial",2014
357,357,"Toru Taniguchi",1,19980,"TotalMoneyOfficialandUnofficial",2014
358,358,"Kevin Penner",1,19800,"TotalMoneyOfficialandUnofficial",2014
359,359,"Sam Saunders",1,18476,"TotalMoneyOfficialandUnofficial",2014
360,360,"Berry Henson",1,18223,"TotalMoneyOfficialandUnofficial",2014
361,361,"Colin Montgomerie",1,18033,"TotalMoneyOfficialandUnofficial",2014
362,362,"Kris Blanks",8,17327,"TotalMoneyOfficialandUnofficial",2014
363,363,"Kent Jones",2,15480,"TotalMoneyOfficialandUnofficial",2014
364,364,"Nicholas Fung",1,14980,"TotalMoneyOfficialandUnofficial",2014
365,365,"Ben Kohles",3,14784,"TotalMoneyOfficialandUnofficial",2014
366,366,"Chris Thompson",2,14559,"TotalMoneyOfficialandUnofficial",2014
367,367,"Wade Ormsby",1,14070,"TotalMoneyOfficialandUnofficial",2014
368,368,"Josh Broadaway",1,13671,"TotalMoneyOfficialandUnofficial",2014
369,369,"Jeff Curl",2,13440,"TotalMoneyOfficialandUnofficial",2014
370,370,"Derek Fathauer",1,13320,"TotalMoneyOfficialandUnofficial",2014
371,371,"Benjamin Alvarado",6,13241,"TotalMoneyOfficialandUnofficial",2014
372,372,"Rashid Ismail",1,13230,"TotalMoneyOfficialandUnofficial",2014
373,373,"Harold Varner III",2,13199,"TotalMoneyOfficialandUnofficial",2014
374,374,"Chris Williams",4,13176,"TotalMoneyOfficialandUnofficial",2014
375,375,"Joel Dahmen",1,13034,"TotalMoneyOfficialandUnofficial",2014
375,375,"Nathan Green",4,13034,"TotalMoneyOfficialandUnofficial",2014
375,375,"Adam Hadwin",1,13034,"TotalMoneyOfficialandUnofficial",2014
378,378,"DJ Trahan",5,12900,"TotalMoneyOfficialandUnofficial",2014
379,379,"Carlos Ortiz",1,12834,"TotalMoneyOfficialandUnofficial",2014
380,380,"Kyle Reifers",2,12300,"TotalMoneyOfficialandUnofficial",2014
381,381,"Bubba Dickerson",2,12224,"TotalMoneyOfficialandUnofficial",2014
382,382,"Chez Reavie",2,11767,"TotalMoneyOfficialandUnofficial",2014
383,383,"Thomas Aiken",3,11286,"TotalMoneyOfficialandUnofficial",2014
384,384,"Ryan Sullivan",1,11223,"TotalMoneyOfficialandUnofficial",2014
385,385,"Derek Tolan",1,11144,"TotalMoneyOfficialandUnofficial",2014
386,386,"Bobby Gates",14,10919,"TotalMoneyOfficialandUnofficial",2014
387,387,"Michael Block",2,10736,"TotalMoneyOfficialandUnofficial",2014
388,388,"Toshinori Muto",1,10696,"TotalMoneyOfficialandUnofficial",2014
389,389,"Todd Hamilton",4,10387,"TotalMoneyOfficialandUnofficial",2014
390,390,"Eric Dugas",1,10304,"TotalMoneyOfficialandUnofficial",2014
391,391,"Brett Quigley",1,10260,"TotalMoneyOfficialandUnofficial",2014
392,392,"Mark Hubbard",1,10100,"TotalMoneyOfficialandUnofficial",2014
393,393,"Kevin Lucas",1,7810,"TotalMoneyOfficialandUnofficial",2014
394,394,"Marco Dawson",1,7245,"TotalMoneyOfficialandUnofficial",2014
394,394,"Jesper Parnevik",3,7245,"TotalMoneyOfficialandUnofficial",2014
396,396,"Arjun Atwal",4,6980,"TotalMoneyOfficialandUnofficial",2014
397,397,"Paul Stankowski",3,6720,"TotalMoneyOfficialandUnofficial",2014
