"ApproachPuttPerformance_RANKTHISWEEK_2009","ApproachPuttPerformance_RANKLASTWEEK_2009","ApproachPuttPerformance_PLAYERNAME_2009","ApproachPuttPerformance_ROUNDS_2009","ApproachPuttPerformance_VALUE_2009","ApproachPuttPerformance_ATTEMPTS_2009","ApproachPuttPerformance_TOTALDISTANCEFEET_2009","stat_name","year"
106,106,"Rich Beem",77,NA,643,1574.417,"ApproachPuttPerformance",2009
106,106,"Angel Cabrera",55,NA,382,935.25,"ApproachPuttPerformance",2009
106,106,"Greg Chalmers",85,NA,725,1733.917,"ApproachPuttPerformance",2009
106,106,"Tim Clark",81,NA,593,1418.083,"ApproachPuttPerformance",2009
106,106,"Paul Goydos",79,NA,678,1628.5,"ApproachPuttPerformance",2009
106,106,"Bill Haas",91,NA,875,2124.75,"ApproachPuttPerformance",2009
106,106,"Michael Letzig",96,NA,887,2120.75,"ApproachPuttPerformance",2009
106,106,"Peter Lonard",86,NA,866,2092.5,"ApproachPuttPerformance",2009
106,106,"Will Ma Kenzie",69,NA,705,1730,"ApproachPuttPerformance",2009
106,106,"Hunter Mahan",94,NA,792,1915.917,"ApproachPuttPerformance",2009
106,106,"Steve Marino",98,NA,911,2236.083,"ApproachPuttPerformance",2009
106,106,"David Mathis",82,NA,712,1745.917,"ApproachPuttPerformance",2009
106,106,"Parker McLachlin",71,NA,664,1578.25,"ApproachPuttPerformance",2009
106,106,"Rocco Mediate",79,NA,737,1791.75,"ApproachPuttPerformance",2009
106,106,"James Nitties",86,NA,801,1939.667,"ApproachPuttPerformance",2009
106,106,"Geoff Ogilvy",78,NA,587,1399.333,"ApproachPuttPerformance",2009
106,106,"Greg Owen",97,NA,945,2245.25,"ApproachPuttPerformance",2009
106,106,"Scott Piercy",85,NA,831,2005.333,"ApproachPuttPerformance",2009
106,106,"DA Points",99,NA,925,2207.667,"ApproachPuttPerformance",2009
106,106,"Chez Reavie",81,NA,779,1855.083,"ApproachPuttPerformance",2009
106,106,"Justin Rose",71,NA,597,1464.333,"ApproachPuttPerformance",2009
106,106,"Adam Scott",53,NA,476,1135.667,"ApproachPuttPerformance",2009
106,106,"John Senden",100,NA,1051,2498.917,"ApproachPuttPerformance",2009
106,106,"Heath Slocum",95,NA,946,2275.25,"ApproachPuttPerformance",2009
106,106,"Darron Stiles",52,NA,452,1076.417,"ApproachPuttPerformance",2009
106,106,"Nicholas Thompson",96,NA,958,2341,"ApproachPuttPerformance",2009
106,106,"Brendon Todd",53,NA,525,1261.417,"ApproachPuttPerformance",2009
106,106,"Peter Tomasulo",61,NA,517,1253.917,"ApproachPuttPerformance",2009
106,106,"DJ Trahan",96,NA,904,2159.667,"ApproachPuttPerformance",2009
106,106,"Jay Williamson",69,NA,664,1590.25,"ApproachPuttPerformance",2009
106,106,"Dean Wilson",81,NA,726,1736.083,"ApproachPuttPerformance",2009
142,142,"Eric Axley",71,NA,608,1500.667,"ApproachPuttPerformance",2009
142,142,"David Duval",56,NA,488,1227.917,"ApproachPuttPerformance",2009
142,142,"Steve Flesch",77,NA,694,1721.583,"ApproachPuttPerformance",2009
142,142,"JB Holmes",74,NA,667,1651.167,"ApproachPuttPerformance",2009
142,142,"Freddie Jacobson",83,NA,748,1856.167,"ApproachPuttPerformance",2009
142,142,"Dustin Johnson",85,NA,681,1724.417,"ApproachPuttPerformance",2009
142,142,"Matt Jones",56,NA,486,1195.167,"ApproachPuttPerformance",2009
142,142,"Anthony Kim",76,NA,595,1503.083,"ApproachPuttPerformance",2009
142,142,"Cliff Kresge",78,NA,707,1794.167,"ApproachPuttPerformance",2009
142,142,"Marc Leishman",91,NA,912,2304.333,"ApproachPuttPerformance",2009
142,142,"Jeff Maggert",79,NA,821,2072.25,"ApproachPuttPerformance",2009
142,142,"Phil Mickelson",66,NA,496,1246.333,"ApproachPuttPerformance",2009
142,142,"Ryan Moore",89,NA,787,1942.417,"ApproachPuttPerformance",2009
142,142,"Ryan Palmer",78,NA,745,1874.417,"ApproachPuttPerformance",2009
142,142,"Kenny Perry",92,NA,760,1920.833,"ApproachPuttPerformance",2009
142,142,"Ian Poulter",59,NA,411,1011.167,"ApproachPuttPerformance",2009
142,142,"Ted Purdy",101,NA,961,2402.917,"ApproachPuttPerformance",2009
142,142,"Kevin Streelman",97,NA,950,2399.583,"ApproachPuttPerformance",2009
142,142,"Nick Watney",86,NA,719,1817.5,"ApproachPuttPerformance",2009
142,142,"YE Yang",83,NA,755,1916.25,"ApproachPuttPerformance",2009
162,162,"Woody Austin",84,NA,804,2070.083,"ApproachPuttPerformance",2009
162,162,"Ben Crane",93,NA,821,2154.417,"ApproachPuttPerformance",2009
162,162,"Jason Gore",74,NA,686,1787.083,"ApproachPuttPerformance",2009
162,162,"Steve Lowery",83,NA,811,2108.167,"ApproachPuttPerformance",2009
162,162,"Sean OHair",80,NA,614,1578.75,"ApproachPuttPerformance",2009
162,162,"Joe Ogilvie",85,NA,753,1937.5,"ApproachPuttPerformance",2009
162,162,"Rick Price",54,NA,470,1211.25,"ApproachPuttPerformance",2009
162,162,"Jeff Quinney",78,NA,731,1895.25,"ApproachPuttPerformance",2009
162,162,"Bo Van Pelt",100,NA,841,2173.417,"ApproachPuttPerformance",2009
171,171,"Mark Calcavecchia",72,NA,659,1771.75,"ApproachPuttPerformance",2009
171,171,"Robert Garrigus",83,NA,810,2146.917,"ApproachPuttPerformance",2009
171,171,"Nathan Green",104,NA,955,2570.417,"ApproachPuttPerformance",2009
171,171,"Martin Laird",72,NA,678,1817,"ApproachPuttPerformance",2009
171,171,"Bill Lunde",83,NA,818,2186.25,"ApproachPuttPerformance",2009
171,171,"Leif Olson",51,NA,455,1211.667,"ApproachPuttPerformance",2009
171,171,"Jeff Overton",92,NA,766,2063.5,"ApproachPuttPerformance",2009
171,171,"Aron Price",89,NA,846,2285.917,"ApproachPuttPerformance",2009
171,171,"Kirk Triplett",60,NA,594,1604.917,"ApproachPuttPerformance",2009
171,171,"Brian Vranesh",51,NA,458,1212.667,"ApproachPuttPerformance",2009
171,171,"Casey Wittenberg",71,NA,606,1596.167,"ApproachPuttPerformance",2009
182,182,"Matt Bettencourt",98,NA,915,2510.75,"ApproachPuttPerformance",2009
182,182,"Gary Woodland",53,NA,427,1173,"ApproachPuttPerformance",2009
184,184,"Andres Romero",58,NA,463,1293.083,"ApproachPuttPerformance",2009
