"1PuttsperRound_RANKTHISWEEK_2013","1PuttsperRound_RANKLASTWEEK_2013","1PuttsperRound_PLAYERNAME_2013","1PuttsperRound_ROUNDS_2013","1PuttsperRound_AVG_2013","1PuttsperRound_TOTAL1PUTTS_2013","1PuttsperRound_TOTALROUNDS_2013","stat_name","year"
150,150,"Andrew Svoboda",46,6.52,287,44,"1PuttsperRound",2013
152,152,"Brandt Jobe",62,6.5,377,58,"1PuttsperRound",2013
153,153,"David Mathis",71,6.49,435,67,"1PuttsperRound",2013
153,153,"Henrik Norlander",70,6.49,441,68,"1PuttsperRound",2013
155,155,"Angel Cabrera",73,6.47,472,73,"1PuttsperRound",2013
155,155,"Bobby Gates",49,6.47,291,45,"1PuttsperRound",2013
157,157,"Greg Owen",73,6.46,459,71,"1PuttsperRound",2013
158,158,"Adam Scott",61,6.45,387,60,"1PuttsperRound",2013
159,159,"Nick Watney",88,6.44,554,86,"1PuttsperRound",2013
159,159,"Mark Wilson",56,6.44,335,52,"1PuttsperRound",2013
161,161,"Sean OHair",56,6.43,360,56,"1PuttsperRound",2013
162,162,"Charlie Beljan",62,6.42,398,62,"1PuttsperRound",2013
163,163,"Trevor Immelman",73,6.41,442,69,"1PuttsperRound",2013
163,163,"Martin Kaymer",61,6.41,372,58,"1PuttsperRound",2013
165,165,"Robert Garrigus",69,6.38,415,65,"1PuttsperRound",2013
166,166,"Derek Ernst",58,6.36,369,58,"1PuttsperRound",2013
167,167,"Michael Bradley",56,6.35,330,52,"1PuttsperRound",2013
167,167,"Stewart Cink",71,6.35,451,71,"1PuttsperRound",2013
167,167,"John Senden",79,6.35,495,78,"1PuttsperRound",2013
170,170,"Ryo Ishikawa",72,6.34,444,70,"1PuttsperRound",2013
171,171,"Boo Weekley",100,6.33,633,100,"1PuttsperRound",2013
172,172,"Kyle Stanley",71,6.31,448,71,"1PuttsperRound",2013
173,173,"Will Claxton",67,6.27,395,63,"1PuttsperRound",2013
174,174,"Ricky Barnes",74,6.26,438,70,"1PuttsperRound",2013
175,175,"Jim Herman",59,6.24,343,55,"1PuttsperRound",2013
176,176,"JJ Henry",83,6.15,498,81,"1PuttsperRound",2013
177,177,"Lucas Glover",65,6.05,393,65,"1PuttsperRound",2013
178,178,"Eric Meierdierks",48,5.91,272,46,"1PuttsperRound",2013
179,179,"Nicolas Colsaerts",50,5.79,272,47,"1PuttsperRound",2013
180,180,"Vijay Singh",61,5.64,344,61,"1PuttsperRound",2013
