"ConsecutiveSandSaves_RANKTHISWEEK_2007","ConsecutiveSandSaves_RANKLASTWEEK_2007","ConsecutiveSandSaves_PLAYERNAME_2007","ConsecutiveSandSaves_EVENTS_2007","ConsecutiveSandSaves_STREAK_2007","ConsecutiveSandSaves_CURRENTSTREAK_2007","ConsecutiveSandSaves_ROUND_2007","ConsecutiveSandSaves_HOLE_2007","ConsecutiveSandSaves_YEARTOURN_2007","stat_name","year"
259,259,"Jin Park",1,3,NA,1,1,2007240,"ConsecutiveSandSaves",2007
259,259,"Bryn Parry",1,3,NA,1,15,2007320,"ConsecutiveSandSaves",2007
259,259,"Ewan Porter",1,3,3,2,8,2007310,"ConsecutiveSandSaves",2007
259,259,"Tag Ridings",18,3,1,1,3,2007480,"ConsecutiveSandSaves",2007
259,259,"Larry Rinker",1,3,NA,1,9,2007110,"ConsecutiveSandSaves",2007
259,259,"Andres Romero",3,3,2,1,5,2007310,"ConsecutiveSandSaves",2007
259,259,"Charl Schwartzel",6,3,NA,2,10,2007310,"ConsecutiveSandSaves",2007
259,259,"Scott Simpson",1,3,1,1,11,2007060,"ConsecutiveSandSaves",2007
259,259,"Graeme Storm",3,3,NA,4,7,2007340,"ConsecutiveSandSaves",2007
259,259,"Steve Stricker",23,3,2,1,13,2007390,"ConsecutiveSandSaves",2007
259,259,"Hideto Tanihara",4,3,NA,2,4,2007130,"ConsecutiveSandSaves",2007
259,259,"Kyle Thompson",1,3,NA,2,7,2007060,"ConsecutiveSandSaves",2007
259,259,"Eli Zackheim",1,3,NA,1,4,2007320,"ConsecutiveSandSaves",2007
317,317,"Brad Adamonis",2,2,NA,2,3,2007170,"ConsecutiveSandSaves",2007
317,317,"Lonny Alexander",1,2,NA,1,17,2007140,"ConsecutiveSandSaves",2007
317,317,"Fulton Allem",1,2,2,2,4,2007220,"ConsecutiveSandSaves",2007
317,317,"Fredrik Andersson Hed",1,2,NA,3,7,2007310,"ConsecutiveSandSaves",2007
317,317,"Ross Bain",1,2,NA,4,5,2007310,"ConsecutiveSandSaves",2007
317,317,"Seve Ballesteros",1,2,2,2,4,2007150,"ConsecutiveSandSaves",2007
317,317,"Chris Baryla",1,2,NA,1,17,2007320,"ConsecutiveSandSaves",2007
317,317,"David Berganio Jr",3,2,NA,1,12,2007070,"ConsecutiveSandSaves",2007
317,317,"John Bermel",1,2,NA,1,8,2007290,"ConsecutiveSandSaves",2007
317,317,"John Bickerton",2,2,NA,4,7,2007130,"ConsecutiveSandSaves",2007
317,317,"Guy Boros",4,2,2,4,1,2007330,"ConsecutiveSandSaves",2007
317,317,"Gregory Bourdy",1,2,2,4,14,2007310,"ConsecutiveSandSaves",2007
317,317,"Michael Bradley",8,2,NA,3,14,2007360,"ConsecutiveSandSaves",2007
317,317,"Markus Brier",2,2,1,3,8,2007310,"ConsecutiveSandSaves",2007
317,317,"Kevin Burton",1,2,1,2,11,2007350,"ConsecutiveSandSaves",2007
317,317,"Matthew Call",1,2,1,1,14,2007350,"ConsecutiveSandSaves",2007
317,317,"Michael Campbell",9,2,1,1,9,2007250,"ConsecutiveSandSaves",2007
317,317,"David Chin",1,2,NA,1,3,2007020,"ConsecutiveSandSaves",2007
317,317,"Steve Conway",1,2,2,2,16,2007070,"ConsecutiveSandSaves",2007
317,317,"Fred Couples",3,2,NA,2,7,2007150,"ConsecutiveSandSaves",2007
317,317,"Ben Crenshaw",1,2,2,4,7,2007150,"ConsecutiveSandSaves",2007
317,317,"Robert Damron",10,2,NA,4,8,2007420,"ConsecutiveSandSaves",2007
317,317,"Graham DeLaet",1,2,NA,1,11,2007320,"ConsecutiveSandSaves",2007
317,317,"David Diaz",1,2,NA,2,2,2007290,"ConsecutiveSandSaves",2007
317,317,"Cameron Doan",1,2,NA,2,2,2007180,"ConsecutiveSandSaves",2007
317,317,"Trevor Dodds",1,2,2,1,17,2007360,"ConsecutiveSandSaves",2007
317,317,"Bradley Dredge",4,2,1,2,4,2007150,"ConsecutiveSandSaves",2007
317,317,"Simon Dyson",1,2,1,2,2,2007350,"ConsecutiveSandSaves",2007
317,317,"John Ellis",1,2,1,1,12,2007060,"ConsecutiveSandSaves",2007
317,317,"Raymond Floyd",2,2,NA,1,16,2007150,"ConsecutiveSandSaves",2007
317,317,"Robert Floyd",2,2,NA,1,14,2007060,"ConsecutiveSandSaves",2007
317,317,"Philip Francis",3,2,2,2,5,2007300,"ConsecutiveSandSaves",2007
317,317,"Marcus Fraser",1,2,1,1,16,2007250,"ConsecutiveSandSaves",2007
317,317,"Tadd Fujikawa",4,2,NA,2,5,2007450,"ConsecutiveSandSaves",2007
317,317,"Bob Gaus",1,2,2,1,13,2007350,"ConsecutiveSandSaves",2007
317,317,"David Gossett",2,2,NA,1,18,2007110,"ConsecutiveSandSaves",2007
317,317,"Mike Grob",1,2,NA,2,15,2007320,"ConsecutiveSandSaves",2007
317,317,"Peter Hanson",3,2,1,3,7,2007350,"ConsecutiveSandSaves",2007
317,317,"Ty Harris",1,2,2,1,17,2007240,"ConsecutiveSandSaves",2007
317,317,"Gregory Havret",3,2,NA,1,7,2007340,"ConsecutiveSandSaves",2007
317,317,"Kevin Hayashi",1,2,NA,2,14,2007020,"ConsecutiveSandSaves",2007
317,317,"Wes Heffernan",1,2,NA,1,8,2007320,"ConsecutiveSandSaves",2007
317,317,"Brian Henninger",2,2,1,2,16,2007060,"ConsecutiveSandSaves",2007
317,317,"Gabriel Hjertstedt",9,2,NA,1,7,2007440,"ConsecutiveSandSaves",2007
317,317,"Toshi Izawa",1,2,1,1,11,2007310,"ConsecutiveSandSaves",2007
317,317,"Brandt Jobe",5,2,NA,3,13,2007160,"ConsecutiveSandSaves",2007
317,317,"Skip Kendall",5,2,1,1,1,2007120,"ConsecutiveSandSaves",2007
317,317,"Kevin King",1,2,2,2,18,2007160,"ConsecutiveSandSaves",2007
317,317,"Danny King",1,2,NA,1,4,2007320,"ConsecutiveSandSaves",2007
317,317,"Chris Kirk",3,2,NA,1,6,2007450,"ConsecutiveSandSaves",2007
317,317,"John Koskinen",1,2,NA,2,4,2007250,"ConsecutiveSandSaves",2007
317,317,"Greg Kraft",10,2,NA,2,12,2007480,"ConsecutiveSandSaves",2007
317,317,"Franklin Langham",1,2,1,2,18,2007210,"ConsecutiveSandSaves",2007
317,317,"Paul Lawrie",1,2,2,1,9,2007310,"ConsecutiveSandSaves",2007
317,317,"Won Joon Lee",1,2,NA,3,8,2007310,"ConsecutiveSandSaves",2007
317,317,"Jim Lemon",1,2,2,2,16,2007300,"ConsecutiveSandSaves",2007
317,317,"Spencer Levin",2,2,NA,1,4,2007320,"ConsecutiveSandSaves",2007
317,317,"Jose Filipe Lima",1,2,NA,2,6,2007310,"ConsecutiveSandSaves",2007
317,317,"Jamie Lovemark",2,2,NA,4,8,2007040,"ConsecutiveSandSaves",2007
317,317,"Ross Marcano",3,2,NA,1,5,2007040,"ConsecutiveSandSaves",2007
317,317,"Pablo Martin Benavides",6,2,NA,4,14,2007250,"ConsecutiveSandSaves",2007
317,317,"Blaine McCallister",8,2,1,1,13,2007330,"ConsecutiveSandSaves",2007
317,317,"Alan McLean",1,2,2,1,11,2007320,"ConsecutiveSandSaves",2007
317,317,"Spike McRoy",6,2,2,1,18,2007450,"ConsecutiveSandSaves",2007
317,317,"Brian Miller",1,2,2,2,7,2007020,"ConsecutiveSandSaves",2007
317,317,"Jon Mills",1,2,NA,2,13,2007250,"ConsecutiveSandSaves",2007
317,317,"Francesco Molinari",1,2,NA,1,13,2007310,"ConsecutiveSandSaves",2007
317,317,"Alan Morin",1,2,NA,2,17,2007100,"ConsecutiveSandSaves",2007
317,317,"Brock Mulder",1,2,2,2,9,2007290,"ConsecutiveSandSaves",2007
317,317,"John OLeary",1,2,NA,1,14,2007350,"ConsecutiveSandSaves",2007
317,317,"Louis Oosthuizen",1,2,NA,4,1,2007130,"ConsecutiveSandSaves",2007
317,317,"Juvic Pagunsan",1,2,2,1,8,2007020,"ConsecutiveSandSaves",2007
317,317,"Ron Philo Jr",6,2,NA,2,11,2007330,"ConsecutiveSandSaves",2007
317,317,"Scott Piercy",6,2,NA,2,4,2007270,"ConsecutiveSandSaves",2007
317,317,"Micah Rudosky",1,2,2,2,2,2007350,"ConsecutiveSandSaves",2007
317,317,"Dave Rummells",1,2,2,2,12,2007465,"ConsecutiveSandSaves",2007
317,317,"Matt Seitz",1,2,NA,1,8,2007350,"ConsecutiveSandSaves",2007
317,317,"Kevin Senecal",1,2,2,2,13,2007320,"ConsecutiveSandSaves",2007
317,317,"Toru Taniguchi",4,2,2,2,2,2007350,"ConsecutiveSandSaves",2007
317,317,"Tim Thelen",2,2,NA,1,6,2007140,"ConsecutiveSandSaves",2007
317,317,"Oliver Thomson",2,2,NA,1,7,2007420,"ConsecutiveSandSaves",2007
317,317,"Paul Trittler",1,2,1,3,9,2007450,"ConsecutiveSandSaves",2007
317,317,"Ted Tryba",1,2,2,2,10,2007240,"ConsecutiveSandSaves",2007
317,317,"Omar Uresti",4,2,NA,2,15,2007320,"ConsecutiveSandSaves",2007
317,317,"Stan Utley",1,2,NA,1,3,2007060,"ConsecutiveSandSaves",2007
317,317,"Anthony Wall",4,2,NA,4,18,2007130,"ConsecutiveSandSaves",2007
317,317,"Harold Wallace",1,2,NA,1,9,2007290,"ConsecutiveSandSaves",2007
317,317,"Paul Waring",1,2,1,2,3,2007310,"ConsecutiveSandSaves",2007
317,317,"Denis Watson",1,2,NA,1,14,2007350,"ConsecutiveSandSaves",2007
317,317,"Lee Williams",2,2,2,3,15,2007270,"ConsecutiveSandSaves",2007
317,317,"Azuma Yano",1,2,2,4,5,2007020,"ConsecutiveSandSaves",2007
408,408,"Scott Abbott",1,1,NA,1,11,2007180,"ConsecutiveSandSaves",2007
408,408,"Alex Aragon",1,1,NA,1,14,2007300,"ConsecutiveSandSaves",2007
408,408,"Perry Arthur",1,1,NA,2,2,2007180,"ConsecutiveSandSaves",2007
408,408,"Andy Bare",1,1,1,4,5,2007360,"ConsecutiveSandSaves",2007
408,408,"Benn Barham",1,1,NA,1,18,2007310,"ConsecutiveSandSaves",2007
408,408,"Michael Berg",1,1,1,2,6,2007250,"ConsecutiveSandSaves",2007
408,408,"Jon Bevan",1,1,NA,4,10,2007310,"ConsecutiveSandSaves",2007
408,408,"Brett Bingham",1,1,NA,2,9,2007060,"ConsecutiveSandSaves",2007
408,408,"Gregory Bisconti",1,1,NA,2,8,2007350,"ConsecutiveSandSaves",2007
408,408,"Phil Blackmar",1,1,NA,1,8,2007140,"ConsecutiveSandSaves",2007
408,408,"Adam Bland",1,1,NA,2,8,2007320,"ConsecutiveSandSaves",2007
408,408,"Ryan Blaum",1,1,NA,2,15,2007360,"ConsecutiveSandSaves",2007
408,408,"Michael Block",1,1,NA,2,2,2007250,"ConsecutiveSandSaves",2007
408,408,"Desvonde Botes",1,1,NA,2,9,2007310,"ConsecutiveSandSaves",2007
408,408,"Alejandro Canizares",3,1,NA,4,13,2007050,"ConsecutiveSandSaves",2007
408,408,"Brandel Chamblee",1,1,1,2,15,2007460,"ConsecutiveSandSaves",2007
408,408,"Victor Ciesielski",1,1,NA,1,4,2007320,"ConsecutiveSandSaves",2007
408,408,"Bobby Clampett",1,1,1,3,17,2007060,"ConsecutiveSandSaves",2007
408,408,"Russ Cochran",1,1,1,2,4,2007465,"ConsecutiveSandSaves",2007
408,408,"Rod Curl",1,1,NA,1,1,2007220,"ConsecutiveSandSaves",2007
408,408,"Joe Daley",2,1,NA,2,12,2007250,"ConsecutiveSandSaves",2007
408,408,"Rhys Davies",1,1,NA,1,6,2007250,"ConsecutiveSandSaves",2007
408,408,"Geoffrey Dean",1,1,1,2,6,2007070,"ConsecutiveSandSaves",2007
408,408,"Stuart Deane",3,1,1,2,18,2007270,"ConsecutiveSandSaves",2007
408,408,"Chip Deason",1,1,NA,2,18,2007210,"ConsecutiveSandSaves",2007
408,408,"Clark Dennis",1,1,1,2,18,2007170,"ConsecutiveSandSaves",2007
408,408,"Chris Dillow",1,1,1,2,17,2007360,"ConsecutiveSandSaves",2007
408,408,"Robert Dinwiddie",1,1,NA,2,16,2007190,"ConsecutiveSandSaves",2007
408,408,"Kyle Dobbs",1,1,NA,1,16,2007250,"ConsecutiveSandSaves",2007
408,408,"Allen Doyle",1,1,1,2,13,2007250,"ConsecutiveSandSaves",2007
408,408,"Scott Drummond",1,1,NA,2,14,2007310,"ConsecutiveSandSaves",2007
408,408,"Nick Faldo",1,1,NA,2,13,2007310,"ConsecutiveSandSaves",2007
408,408,"Derek Fathauer",1,1,1,2,16,2007465,"ConsecutiveSandSaves",2007
408,408,"Keith Fergus",1,1,1,4,18,2007030,"ConsecutiveSandSaves",2007
408,408,"Tony Finau",1,1,1,4,4,2007300,"ConsecutiveSandSaves",2007
408,408,"Ross Fisher",1,1,1,2,18,2007310,"ConsecutiveSandSaves",2007
408,408,"Alastair Forsyth",1,1,1,4,16,2007310,"ConsecutiveSandSaves",2007
408,408,"Robin Freeman",1,1,NA,2,10,2007330,"ConsecutiveSandSaves",2007
408,408,"Tommy Gainey",1,1,1,2,4,2007190,"ConsecutiveSandSaves",2007
408,408,"Ryan Garrity",1,1,NA,1,7,2007465,"ConsecutiveSandSaves",2007
408,408,"Kelly Gibson",2,1,NA,1,11,2007170,"ConsecutiveSandSaves",2007
408,408,"David Gleeson",1,1,1,2,14,2007310,"ConsecutiveSandSaves",2007
408,408,"Matt Gogel",1,1,NA,3,10,2007060,"ConsecutiveSandSaves",2007
408,408,"Jeff Golden",1,1,NA,1,6,2007250,"ConsecutiveSandSaves",2007
408,408,"Andres Gonzales",1,1,1,4,2,2007450,"ConsecutiveSandSaves",2007
408,408,"Adam Groom",1,1,1,2,13,2007310,"ConsecutiveSandSaves",2007
408,408,"Julien Guerrier",1,1,NA,1,12,2007150,"ConsecutiveSandSaves",2007
408,408,"Soren Hansen",1,1,NA,2,10,2007350,"ConsecutiveSandSaves",2007
408,408,"Matt Harmon",1,1,NA,1,4,2007270,"ConsecutiveSandSaves",2007
408,408,"Kevin Harper",1,1,NA,1,3,2007310,"ConsecutiveSandSaves",2007
408,408,"Mark Harrell",1,1,NA,2,6,2007250,"ConsecutiveSandSaves",2007
408,408,"Scott Hebert",2,1,1,2,15,2007350,"ConsecutiveSandSaves",2007
408,408,"David Higgins",1,1,1,2,18,2007310,"ConsecutiveSandSaves",2007
408,408,"Tim Hogarth",1,1,1,1,10,2007040,"ConsecutiveSandSaves",2007
408,408,"Ryan Howison",1,1,1,2,1,2007110,"ConsecutiveSandSaves",2007
408,408,"Tim Huber",1,1,1,2,18,2007330,"ConsecutiveSandSaves",2007
408,408,"Mike Hulbert",3,1,1,2,15,2007410,"ConsecutiveSandSaves",2007
408,408,"Anders Hultman",1,1,1,2,14,2007310,"ConsecutiveSandSaves",2007
408,408,"Steve Isley",1,1,1,2,17,2007190,"ConsecutiveSandSaves",2007
408,408,"Soren Kjeldsen",1,1,1,1,8,2007250,"ConsecutiveSandSaves",2007
408,408,"Colt Knost",4,1,NA,1,4,2007450,"ConsecutiveSandSaves",2007
408,408,"Tomohiro Kondo",1,1,NA,1,7,2007310,"ConsecutiveSandSaves",2007
408,408,"Joel Kribel",1,1,1,3,15,2007060,"ConsecutiveSandSaves",2007
408,408,"Trip Kuehne",1,1,NA,2,13,2007250,"ConsecutiveSandSaves",2007
408,408,"Hank Kuehne",3,1,1,2,17,2007240,"ConsecutiveSandSaves",2007
408,408,"Chad Kurmel",1,1,NA,1,9,2007100,"ConsecutiveSandSaves",2007
408,408,"Martin Laird",1,1,1,1,8,2007250,"ConsecutiveSandSaves",2007
408,408,"Chih Bing Lam",1,1,1,2,16,2007310,"ConsecutiveSandSaves",2007
408,408,"Jose Manuel Lara",2,1,1,4,7,2007340,"ConsecutiveSandSaves",2007
408,408,"Brad Lardon",3,1,NA,2,7,2007350,"ConsecutiveSandSaves",2007
408,408,"Mike Lawrence",1,1,NA,1,17,2007160,"ConsecutiveSandSaves",2007
408,408,"Richard Lee",1,1,NA,1,12,2007250,"ConsecutiveSandSaves",2007
408,408,"Seong Ho Lee",1,1,1,2,6,2007310,"ConsecutiveSandSaves",2007
408,408,"Rick Leibovich",1,1,NA,3,17,2007060,"ConsecutiveSandSaves",2007
408,408,"Niklas Lemke",1,1,1,1,18,2007460,"ConsecutiveSandSaves",2007
408,408,"James Lepp",1,1,NA,2,1,2007320,"ConsecutiveSandSaves",2007
408,408,"Luke List",4,1,1,2,5,2007290,"ConsecutiveSandSaves",2007
408,408,"James Love",1,1,1,2,15,2007320,"ConsecutiveSandSaves",2007
408,408,"Bryant Ma Kellar",1,1,NA,2,16,2007240,"ConsecutiveSandSaves",2007
408,408,"Eric Manning",1,1,NA,1,7,2007410,"ConsecutiveSandSaves",2007
408,408,"Abe Mariano",1,1,NA,2,6,2007020,"ConsecutiveSandSaves",2007
408,408,"Nobuhiro Masuda",1,1,NA,2,2,2007250,"ConsecutiveSandSaves",2007
408,408,"Llewellyn Matthews",1,1,NA,2,16,2007310,"ConsecutiveSandSaves",2007
408,408,"Brian McCann",1,1,NA,2,13,2007320,"ConsecutiveSandSaves",2007
408,408,"Bill McDonald",1,1,1,2,6,2007190,"ConsecutiveSandSaves",2007
408,408,"Graeme McDowell",3,1,NA,1,5,2007310,"ConsecutiveSandSaves",2007
408,408,"Bob McGrath",1,1,NA,2,4,2007350,"ConsecutiveSandSaves",2007
408,408,"Prom Meesawat",1,1,1,4,14,2007130,"ConsecutiveSandSaves",2007
408,408,"Charles Meola",1,1,1,2,15,2007410,"ConsecutiveSandSaves",2007
408,408,"Yusaku Miyazato",1,1,1,4,15,2007020,"ConsecutiveSandSaves",2007
408,408,"David Morland IV",1,1,NA,2,15,2007320,"ConsecutiveSandSaves",2007
408,408,"Larry Nelson",1,1,NA,1,11,2007210,"ConsecutiveSandSaves",2007
408,408,"David Ogrin",1,1,1,1,13,2007440,"ConsecutiveSandSaves",2007
408,408,"Payton Osborn",1,1,NA,1,5,2007240,"ConsecutiveSandSaves",2007
408,408,"Andrew Parr",2,1,1,2,11,2007320,"ConsecutiveSandSaves",2007
408,408,"Dennis Paulson",3,1,NA,1,10,2007210,"ConsecutiveSandSaves",2007
408,408,"David Peoples",2,1,NA,1,14,2007290,"ConsecutiveSandSaves",2007
408,408,"Terry Pilkadaris",1,1,NA,1,2,2007310,"ConsecutiveSandSaves",2007
408,408,"Warren Pineo",1,1,NA,1,16,2007250,"ConsecutiveSandSaves",2007
408,408,"Gary Player",1,1,NA,1,7,2007150,"ConsecutiveSandSaves",2007
408,408,"David Podas",1,1,NA,2,5,2007040,"ConsecutiveSandSaves",2007
408,408,"Alex Prugh",1,1,1,2,6,2007250,"ConsecutiveSandSaves",2007
408,408,"Mike Regner",1,1,NA,2,13,2007110,"ConsecutiveSandSaves",2007
408,408,"Lee Rinker",2,1,NA,2,15,2007100,"ConsecutiveSandSaves",2007
408,408,"Miguel Rodriguez",1,1,1,2,9,2007250,"ConsecutiveSandSaves",2007
408,408,"Adam Rubinson",1,1,NA,1,18,2007140,"ConsecutiveSandSaves",2007
408,408,"Andrew Ruthkoski",2,1,NA,3,3,2007300,"ConsecutiveSandSaves",2007
408,408,"Achi Sato",1,1,NA,2,1,2007310,"ConsecutiveSandSaves",2007
408,408,"Tom Scherrer",1,1,NA,1,3,2007060,"ConsecutiveSandSaves",2007
408,408,"Phil Schmitt",1,1,NA,1,14,2007350,"ConsecutiveSandSaves",2007
408,408,"Bobby Schultze",1,1,NA,2,5,2007060,"ConsecutiveSandSaves",2007
408,408,"Richard Scott",1,1,1,2,8,2007320,"ConsecutiveSandSaves",2007
408,408,"David Shacklady",1,1,NA,1,8,2007310,"ConsecutiveSandSaves",2007
408,408,"Butch Sheehan",1,1,1,2,13,2007350,"ConsecutiveSandSaves",2007
408,408,"Geoffrey Sisk",1,1,1,2,8,2007250,"ConsecutiveSandSaves",2007
408,408,"Sonny Skinner",1,1,1,1,18,2007210,"ConsecutiveSandSaves",2007
408,408,"Mike Small",2,1,NA,4,7,2007350,"ConsecutiveSandSaves",2007
408,408,"Chris Smith",8,1,NA,1,15,2007330,"ConsecutiveSandSaves",2007
408,408,"Michael Smith",1,1,1,2,17,2007160,"ConsecutiveSandSaves",2007
408,408,"Jim St Pierre",1,1,1,2,12,2007260,"ConsecutiveSandSaves",2007
408,408,"Kyle Stanley",1,1,NA,2,15,2007120,"ConsecutiveSandSaves",2007
408,408,"Richard Sterne",3,1,1,1,15,2007350,"ConsecutiveSandSaves",2007
408,408,"Chip Sullivan",1,1,NA,2,11,2007350,"ConsecutiveSandSaves",2007
408,408,"Jay Synkelma",1,1,NA,1,16,2007050,"ConsecutiveSandSaves",2007
408,408,"Jon Turcott",1,1,NA,1,6,2007300,"ConsecutiveSandSaves",2007
408,408,"Martin Ureta",1,1,NA,1,17,2007250,"ConsecutiveSandSaves",2007
408,408,"Bobby Wadkins",1,1,1,2,8,2007200,"ConsecutiveSandSaves",2007
408,408,"Sam Walker",1,1,NA,1,5,2007250,"ConsecutiveSandSaves",2007
408,408,"Casey Watabu",1,1,1,2,1,2007150,"ConsecutiveSandSaves",2007
408,408,"Michelle Wie",1,1,NA,1,4,2007020,"ConsecutiveSandSaves",2007
408,408,"Don Yrene",2,1,NA,1,18,2007460,"ConsecutiveSandSaves",2007
408,408,"Matthew Zions",1,1,NA,2,13,2007310,"ConsecutiveSandSaves",2007
408,408,"Fuzzy Zoeller",1,1,1,4,12,2007150,"ConsecutiveSandSaves",2007
