"ConsecutiveSandSaves_RANKTHISWEEK_2009","ConsecutiveSandSaves_RANKLASTWEEK_2009","ConsecutiveSandSaves_PLAYERNAME_2009","ConsecutiveSandSaves_EVENTS_2009","ConsecutiveSandSaves_STREAK_2009","ConsecutiveSandSaves_CURRENTSTREAK_2009","ConsecutiveSandSaves_ROUND_2009","ConsecutiveSandSaves_HOLE_2009","ConsecutiveSandSaves_YEARTOURN_2009","stat_name","year"
268,268,"Garth Mulroy",1,3,3,4,12,2009120,"ConsecutiveSandSaves",2009
268,268,"Leif Olson",21,3,NA,2,5,2009450,"ConsecutiveSandSaves",2009
268,268,"Andrew Parr",2,3,NA,1,3,2009320,"ConsecutiveSandSaves",2009
268,268,"Steve Pate",4,3,1,2,2,2009070,"ConsecutiveSandSaves",2009
268,268,"Cameron Peck",1,3,3,1,10,2009250,"ConsecutiveSandSaves",2009
268,268,"David Peoples",6,3,NA,3,7,2009320,"ConsecutiveSandSaves",2009
268,268,"Dicky Pride",10,3,NA,1,10,2009340,"ConsecutiveSandSaves",2009
268,268,"Alvaro Quiros",9,3,NA,2,9,2009350,"ConsecutiveSandSaves",2009
268,268,"Eduardo Romero",1,3,3,1,6,2009260,"ConsecutiveSandSaves",2009
268,268,"Wes Short Jr",3,3,1,2,7,2009030,"ConsecutiveSandSaves",2009
268,268,"Michael Sim",3,3,NA,3,4,2009360,"ConsecutiveSandSaves",2009
268,268,"David Smail",3,3,NA,2,15,2009360,"ConsecutiveSandSaves",2009
268,268,"Kyle Stanley",7,3,NA,2,6,2009300,"ConsecutiveSandSaves",2009
268,268,"Scott Sterling",16,3,NA,2,12,2009340,"ConsecutiveSandSaves",2009
268,268,"Richard Sterne",8,3,NA,1,17,2009310,"ConsecutiveSandSaves",2009
268,268,"Brendon Todd",21,3,3,2,8,2009480,"ConsecutiveSandSaves",2009
268,268,"Mike Van Sickle",2,3,1,1,9,2009290,"ConsecutiveSandSaves",2009
268,268,"Brian Vranesh",20,3,NA,2,16,2009420,"ConsecutiveSandSaves",2009
268,268,"Aaron Watkins",18,3,NA,2,18,2009340,"ConsecutiveSandSaves",2009
322,322,"Fulton Allem",1,2,NA,1,5,2009230,"ConsecutiveSandSaves",2009
322,322,"Mark Anderson",1,2,NA,1,9,2009170,"ConsecutiveSandSaves",2009
322,322,"Alex Aragon",2,2,1,1,12,2009020,"ConsecutiveSandSaves",2009
322,322,"Craig Barlow",5,2,NA,1,17,2009340,"ConsecutiveSandSaves",2009
322,322,"Chris Baryla",3,2,NA,2,14,2009330,"ConsecutiveSandSaves",2009
322,322,"David Berganio Jr",15,2,NA,1,8,2009150,"ConsecutiveSandSaves",2009
322,322,"Rich Bland",1,2,2,2,11,2009260,"ConsecutiveSandSaves",2009
322,322,"Craig Bowden",1,2,2,2,3,2009260,"ConsecutiveSandSaves",2009
322,322,"Jeff Brehaut",1,2,NA,1,11,2009260,"ConsecutiveSandSaves",2009
322,322,"Markus Brier",1,2,2,2,1,2009310,"ConsecutiveSandSaves",2009
322,322,"Jaxon Brigman",1,2,2,2,1,2009220,"ConsecutiveSandSaves",2009
322,322,"Jason Buha",1,2,2,1,5,2009180,"ConsecutiveSandSaves",2009
322,322,"Bronson Burgoon",1,2,NA,2,1,2009260,"ConsecutiveSandSaves",2009
322,322,"Rodney Butcher",3,2,NA,2,5,2009250,"ConsecutiveSandSaves",2009
322,322,"Robert Damron",5,2,NA,2,14,2009300,"ConsecutiveSandSaves",2009
322,322,"Trevor Dodds",1,2,NA,1,4,2009210,"ConsecutiveSandSaves",2009
322,322,"David Drysdale",1,2,2,3,15,2009310,"ConsecutiveSandSaves",2009
322,322,"Simon Dyson",1,2,1,2,11,2009260,"ConsecutiveSandSaves",2009
322,322,"John Ellis",1,2,2,2,5,2009060,"ConsecutiveSandSaves",2009
322,322,"Nick Faldo",1,2,NA,1,6,2009310,"ConsecutiveSandSaves",2009
322,322,"Raymond Floyd",1,2,NA,2,1,2009160,"ConsecutiveSandSaves",2009
322,322,"Alastair Forsyth",1,2,NA,1,7,2009360,"ConsecutiveSandSaves",2009
322,322,"Philip Francis",1,2,2,2,13,2009290,"ConsecutiveSandSaves",2009
322,322,"Rafael Gomez",1,2,2,2,7,2009320,"ConsecutiveSandSaves",2009
322,322,"Jim Gormley",1,2,2,2,3,2009070,"ConsecutiveSandSaves",2009
322,322,"David Gossett",5,2,NA,1,7,2009330,"ConsecutiveSandSaves",2009
322,322,"Branden Grace",1,2,2,2,15,2009310,"ConsecutiveSandSaves",2009
322,322,"Rob Grube",1,2,2,2,2,2009060,"ConsecutiveSandSaves",2009
322,322,"Gregory Havret",1,2,1,1,14,2009350,"ConsecutiveSandSaves",2009
322,322,"Ryan Helminen",1,2,2,3,13,2009300,"ConsecutiveSandSaves",2009
322,322,"David Horsey",1,2,NA,2,15,2009260,"ConsecutiveSandSaves",2009
322,322,"David Howell",1,2,NA,1,12,2009310,"ConsecutiveSandSaves",2009
322,322,"Yuji Igarashi",1,2,1,1,4,2009350,"ConsecutiveSandSaves",2009
322,322,"Clint Jensen",2,2,1,1,15,2009260,"ConsecutiveSandSaves",2009
322,322,"Shintaro Kai",2,2,NA,1,7,2009260,"ConsecutiveSandSaves",2009
322,322,"Tom Kalinowski",1,2,2,1,6,2009040,"ConsecutiveSandSaves",2009
322,322,"James Kamte",2,2,1,1,10,2009240,"ConsecutiveSandSaves",2009
322,322,"Jeremy Kavanagh",1,2,NA,2,2,2009310,"ConsecutiveSandSaves",2009
322,322,"Clark Klaasen",1,2,NA,1,5,2009260,"ConsecutiveSandSaves",2009
322,322,"Tomohiro Kondo",2,2,NA,1,13,2009020,"ConsecutiveSandSaves",2009
322,322,"Bernhard Langer",1,2,2,2,16,2009160,"ConsecutiveSandSaves",2009
322,322,"Pablo Larrazabal",3,2,NA,4,11,2009120,"ConsecutiveSandSaves",2009
322,322,"Kevin Larsen",1,2,2,2,11,2009050,"ConsecutiveSandSaves",2009
322,322,"Dean Larsson",1,2,1,1,1,2009220,"ConsecutiveSandSaves",2009
322,322,"Paul Lawrie",1,2,NA,2,6,2009310,"ConsecutiveSandSaves",2009
322,322,"Thomas Levet",3,2,1,2,16,2009260,"ConsecutiveSandSaves",2009
322,322,"JL Lewis",4,2,NA,2,10,2009340,"ConsecutiveSandSaves",2009
322,322,"Edward Loar",1,2,2,2,16,2009250,"ConsecutiveSandSaves",2009
322,322,"Matthew Loving",1,2,1,2,17,2009210,"ConsecutiveSandSaves",2009
322,322,"Mitch Lowe",1,2,NA,1,5,2009360,"ConsecutiveSandSaves",2009
322,322,"Cortland Lowe",2,2,2,2,16,2009260,"ConsecutiveSandSaves",2009
322,322,"Sandy Lyle",2,2,NA,3,7,2009160,"ConsecutiveSandSaves",2009
322,322,"Gregory Main",1,2,1,1,1,2009050,"ConsecutiveSandSaves",2009
322,322,"Paul McGinley",2,2,NA,3,6,2009310,"ConsecutiveSandSaves",2009
322,322,"Mike Miles",3,2,1,1,1,2009260,"ConsecutiveSandSaves",2009
322,322,"Zack Miller",1,2,NA,1,2,2009060,"ConsecutiveSandSaves",2009
322,322,"Alan Morin",2,2,NA,2,7,2009100,"ConsecutiveSandSaves",2009
322,322,"Jack Newman",2,2,2,3,9,2009290,"ConsecutiveSandSaves",2009
322,322,"Koumei Oda",1,2,2,2,14,2009310,"ConsecutiveSandSaves",2009
322,322,"Jin Park",1,2,2,2,6,2009070,"ConsecutiveSandSaves",2009
322,322,"Tim Parun",1,2,NA,1,8,2009050,"ConsecutiveSandSaves",2009
322,322,"Gary Player",1,2,NA,1,12,2009160,"ConsecutiveSandSaves",2009
322,322,"Angelo Que",1,2,NA,2,16,2009260,"ConsecutiveSandSaves",2009
322,322,"Dustin Risdon",1,2,2,2,8,2009320,"ConsecutiveSandSaves",2009
322,322,"David Robinson",1,2,NA,1,17,2009370,"ConsecutiveSandSaves",2009
322,322,"Tom Scherrer",2,2,2,3,17,2009060,"ConsecutiveSandSaves",2009
322,322,"Jeff Sluman",2,2,1,1,10,2009020,"ConsecutiveSandSaves",2009
322,322,"Chris Smith",3,2,2,2,3,2009250,"ConsecutiveSandSaves",2009
322,322,"Ryan Spears",1,2,NA,1,7,2009260,"ConsecutiveSandSaves",2009
322,322,"Nick Taylor",2,2,1,1,18,2009320,"ConsecutiveSandSaves",2009
322,322,"Lance Ten Broeck",1,2,NA,1,4,2009210,"ConsecutiveSandSaves",2009
322,322,"Justin Thomas",1,2,2,1,15,2009370,"ConsecutiveSandSaves",2009
322,322,"Cameron Tringale",1,2,2,1,3,2009260,"ConsecutiveSandSaves",2009
322,322,"Stan Utley",1,2,NA,1,12,2009450,"ConsecutiveSandSaves",2009
322,322,"Grant Waite",2,2,1,3,13,2009340,"ConsecutiveSandSaves",2009
322,322,"Anthony Wall",2,2,NA,2,14,2009310,"ConsecutiveSandSaves",2009
322,322,"Drew Weaver",1,2,NA,1,12,2009260,"ConsecutiveSandSaves",2009
322,322,"Steve Webster",1,2,2,2,4,2009360,"ConsecutiveSandSaves",2009
322,322,"Steve Wheatcroft",1,2,2,4,4,2009190,"ConsecutiveSandSaves",2009
322,322,"Garrett Willis",6,2,NA,3,15,2009290,"ConsecutiveSandSaves",2009
322,322,"Gary Woodland",18,2,NA,2,2,2009260,"ConsecutiveSandSaves",2009
322,322,"Fuzzy Zoeller",1,2,NA,1,4,2009160,"ConsecutiveSandSaves",2009
405,405,"Jaco Ahlers",1,1,NA,2,3,2009310,"ConsecutiveSandSaves",2009
405,405,"Stuart Anderson",1,1,1,2,18,2009320,"ConsecutiveSandSaves",2009
405,405,"Josh Anderson",1,1,1,2,5,2009050,"ConsecutiveSandSaves",2009
405,405,"Sam Arnold",1,1,1,2,13,2009360,"ConsecutiveSandSaves",2009
405,405,"Clint Avret",1,1,NA,2,7,2009130,"ConsecutiveSandSaves",2009
405,405,"Sangmoon Bae",2,1,1,2,10,2009260,"ConsecutiveSandSaves",2009
405,405,"Graham Baillargeon",1,1,NA,2,11,2009320,"ConsecutiveSandSaves",2009
405,405,"Peter Baker",1,1,1,2,15,2009310,"ConsecutiveSandSaves",2009
405,405,"Ian Baker Finch",1,1,NA,1,12,2009230,"ConsecutiveSandSaves",2009
405,405,"Rich Barcelo",1,1,NA,3,8,2009340,"ConsecutiveSandSaves",2009
405,405,"Doug Barron",1,1,NA,1,15,2009250,"ConsecutiveSandSaves",2009
405,405,"Doug Batty",1,1,1,2,2,2009260,"ConsecutiveSandSaves",2009
405,405,"Colby Beckstrom",1,1,NA,1,9,2009260,"ConsecutiveSandSaves",2009
405,405,"Charlie Beljan",1,1,NA,2,6,2009260,"ConsecutiveSandSaves",2009
405,405,"Gregory Bisconti",1,1,NA,3,3,2009360,"ConsecutiveSandSaves",2009
405,405,"Ryan Blaum",2,1,NA,1,10,2009260,"ConsecutiveSandSaves",2009
405,405,"Ryan Brehm",1,1,NA,1,17,2009330,"ConsecutiveSandSaves",2009
405,405,"Paul Broadhurst",1,1,NA,4,5,2009310,"ConsecutiveSandSaves",2009
405,405,"Joshua Brock",1,1,NA,1,18,2009260,"ConsecutiveSandSaves",2009
405,405,"Mark Brown",2,1,NA,1,14,2009310,"ConsecutiveSandSaves",2009
405,405,"Cam Burke",1,1,NA,2,3,2009320,"ConsecutiveSandSaves",2009
405,405,"Marc Cayeux",1,1,1,2,6,2009310,"ConsecutiveSandSaves",2009
405,405,"Christian Cevaer",1,1,NA,3,7,2009350,"ConsecutiveSandSaves",2009
405,405,"Kevin Chappell",3,1,NA,1,17,2009240,"ConsecutiveSandSaves",2009
405,405,"Paul Claxton",1,1,NA,2,4,2009190,"ConsecutiveSandSaves",2009
405,405,"Keith Clearwater",1,1,1,2,17,2009230,"ConsecutiveSandSaves",2009
405,405,"Steve Conway",1,1,1,2,12,2009260,"ConsecutiveSandSaves",2009
405,405,"John Daly",6,1,NA,2,17,2009330,"ConsecutiveSandSaves",2009
405,405,"Rhys Davies",1,1,NA,1,11,2009310,"ConsecutiveSandSaves",2009
405,405,"Graham DeLaet",1,1,1,4,3,2009320,"ConsecutiveSandSaves",2009
405,405,"Keith Dicciani",1,1,NA,1,10,2009360,"ConsecutiveSandSaves",2009
405,405,"Rafael Echenique",1,1,1,2,11,2009310,"ConsecutiveSandSaves",2009
405,405,"Peter Ellebye",1,1,NA,2,14,2009310,"ConsecutiveSandSaves",2009
405,405,"David Erdy",1,1,NA,1,4,2009260,"ConsecutiveSandSaves",2009
405,405,"Sean Farren",1,1,1,2,7,2009260,"ConsecutiveSandSaves",2009
405,405,"Oliver Fisher",1,1,1,2,6,2009310,"ConsecutiveSandSaves",2009
405,405,"Robert Floyd",1,1,NA,1,18,2009060,"ConsecutiveSandSaves",2009
405,405,"Brian Gaffney",1,1,NA,1,17,2009360,"ConsecutiveSandSaves",2009
405,405,"Stephen Gangluff",1,1,NA,1,1,2009130,"ConsecutiveSandSaves",2009
405,405,"Rob Garland",1,1,NA,2,1,2009250,"ConsecutiveSandSaves",2009
405,405,"Bobby Gates",1,1,NA,3,16,2009210,"ConsecutiveSandSaves",2009
405,405,"Brent Geiberger",6,1,1,1,11,2009370,"ConsecutiveSandSaves",2009
405,405,"Stephan Gross",1,1,1,2,6,2009310,"ConsecutiveSandSaves",2009
405,405,"Donnie Hammond",1,1,1,4,12,2009030,"ConsecutiveSandSaves",2009
405,405,"Scott Hebert",5,1,NA,2,13,2009360,"ConsecutiveSandSaves",2009
405,405,"Peter Hedblom",1,1,1,2,14,2009310,"ConsecutiveSandSaves",2009
405,405,"David Higgins",1,1,NA,1,1,2009310,"ConsecutiveSandSaves",2009
405,405,"Scott Hoch",1,1,NA,3,14,2009300,"ConsecutiveSandSaves",2009
405,405,"Billy Horschel",2,1,1,2,6,2009280,"ConsecutiveSandSaves",2009
405,405,"Randall Hutchison",1,1,NA,2,4,2009330,"ConsecutiveSandSaves",2009
405,405,"Hiroshi Iwata",1,1,1,2,14,2009020,"ConsecutiveSandSaves",2009
405,405,"Raphael Jacquelin",2,1,NA,1,7,2009260,"ConsecutiveSandSaves",2009
405,405,"Nickolas Jones",1,1,1,2,15,2009440,"ConsecutiveSandSaves",2009
405,405,"Simon Khan",1,1,NA,2,7,2009260,"ConsecutiveSandSaves",2009
405,405,"Chris Kirk",2,1,1,1,5,2009260,"ConsecutiveSandSaves",2009
405,405,"Drew Kittleson",2,1,NA,1,17,2009260,"ConsecutiveSandSaves",2009
405,405,"JT Kohut",1,1,NA,1,13,2009300,"ConsecutiveSandSaves",2009
405,405,"Kenichi Kuboya",1,1,1,2,12,2009310,"ConsecutiveSandSaves",2009
405,405,"Chih Bing Lam",1,1,1,4,10,2009350,"ConsecutiveSandSaves",2009
405,405,"Todd Lancaster",1,1,1,2,4,2009360,"ConsecutiveSandSaves",2009
405,405,"Jose Manuel Lara",2,1,1,2,3,2009260,"ConsecutiveSandSaves",2009
405,405,"Steve LeBrun",1,1,NA,1,8,2009130,"ConsecutiveSandSaves",2009
405,405,"Lucas Lee",1,1,NA,2,16,2009320,"ConsecutiveSandSaves",2009
405,405,"Ian Leggatt",2,1,NA,1,10,2009340,"ConsecutiveSandSaves",2009
405,405,"Hugo Leon",1,1,1,2,9,2009320,"ConsecutiveSandSaves",2009
405,405,"Scott Lewis",1,1,NA,2,7,2009260,"ConsecutiveSandSaves",2009
405,405,"WC Liang",1,1,NA,2,1,2009310,"ConsecutiveSandSaves",2009
405,405,"Jean Francois Lucquin",1,1,NA,2,12,2009260,"ConsecutiveSandSaves",2009
405,405,"Ben Martin",1,1,NA,2,15,2009260,"ConsecutiveSandSaves",2009
405,405,"Josh McCumber",1,1,1,2,18,2009260,"ConsecutiveSandSaves",2009
405,405,"Jim McGovern",2,1,1,1,18,2009210,"ConsecutiveSandSaves",2009
405,405,"Damian McGrane",1,1,1,2,11,2009310,"ConsecutiveSandSaves",2009
405,405,"Simon McGreal",1,1,1,1,8,2009370,"ConsecutiveSandSaves",2009
405,405,"Spike McRoy",1,1,NA,4,6,2009340,"ConsecutiveSandSaves",2009
405,405,"Mauricio Molina",1,1,1,2,8,2009320,"ConsecutiveSandSaves",2009
405,405,"Colin Montgomerie",2,1,NA,1,18,2009360,"ConsecutiveSandSaves",2009
405,405,"Patrick Moore",4,1,NA,2,3,2009440,"ConsecutiveSandSaves",2009
405,405,"Trevor Murphy",1,1,1,3,14,2009260,"ConsecutiveSandSaves",2009
405,405,"Matt Nagy",1,1,NA,2,2,2009260,"ConsecutiveSandSaves",2009
405,405,"Mark OMeara",2,1,NA,3,12,2009310,"ConsecutiveSandSaves",2009
405,405,"David Ogrin",1,1,NA,1,4,2009210,"ConsecutiveSandSaves",2009
405,405,"Deane Pappas",1,1,NA,1,16,2009300,"ConsecutiveSandSaves",2009
405,405,"Brad Peck",1,1,NA,1,17,2009300,"ConsecutiveSandSaves",2009
405,405,"Rod Perry",1,1,1,4,9,2009480,"ConsecutiveSandSaves",2009
405,405,"Kyle Peterman",1,1,NA,1,10,2009260,"ConsecutiveSandSaves",2009
405,405,"Terry Pilkadaris",1,1,1,2,14,2009310,"ConsecutiveSandSaves",2009
405,405,"Martin Piller",1,1,NA,1,18,2009210,"ConsecutiveSandSaves",2009
405,405,"Lee Rinker",1,1,NA,1,1,2009360,"ConsecutiveSandSaves",2009
405,405,"Robert Rock",1,1,NA,1,6,2009310,"ConsecutiveSandSaves",2009
405,405,"Kevin Roman",1,1,NA,1,13,2009360,"ConsecutiveSandSaves",2009
405,405,"Andrew Ruthkoski",2,1,NA,2,11,2009330,"ConsecutiveSandSaves",2009
405,405,"Lloyd Saltman",1,1,NA,1,6,2009310,"ConsecutiveSandSaves",2009
405,405,"Curt Sanders",1,1,1,2,5,2009190,"ConsecutiveSandSaves",2009
405,405,"Michael Schachner",1,1,1,2,18,2009220,"ConsecutiveSandSaves",2009
405,405,"Jason Schmuhl",2,1,1,2,10,2009340,"ConsecutiveSandSaves",2009
405,405,"Steve Schneiter",1,1,1,2,12,2009360,"ConsecutiveSandSaves",2009
405,405,"Cory Schneider",1,1,NA,1,18,2009170,"ConsecutiveSandSaves",2009
405,405,"Brady Schnell",2,1,NA,1,4,2009450,"ConsecutiveSandSaves",2009
405,405,"Dave Schultz",1,1,NA,1,6,2009220,"ConsecutiveSandSaves",2009
405,405,"Ted Schulz",2,1,NA,1,15,2009210,"ConsecutiveSandSaves",2009
405,405,"Mark Sheftic",1,1,1,1,1,2009360,"ConsecutiveSandSaves",2009
405,405,"Kevin Silva",1,1,1,2,16,2009260,"ConsecutiveSandSaves",2009
405,405,"Joel Sjoholm",1,1,NA,2,7,2009060,"ConsecutiveSandSaves",2009
405,405,"Mike Small",1,1,NA,2,11,2009360,"ConsecutiveSandSaves",2009
405,405,"Anthony Smith",1,1,NA,1,2,2009050,"ConsecutiveSandSaves",2009
405,405,"Haymes Snedeker",1,1,NA,1,8,2009480,"ConsecutiveSandSaves",2009
405,405,"Craig Stadler",1,1,1,2,9,2009160,"ConsecutiveSandSaves",2009
405,405,"Chris Starkjohann",1,1,NA,1,11,2009360,"ConsecutiveSandSaves",2009
405,405,"Shawn Stefani",1,1,1,2,4,2009260,"ConsecutiveSandSaves",2009
405,405,"Tim Stewart",1,1,1,2,14,2009310,"ConsecutiveSandSaves",2009
405,405,"Graeme Storm",1,1,NA,4,7,2009310,"ConsecutiveSandSaves",2009
405,405,"Grant Sturgeon",1,1,1,4,18,2009360,"ConsecutiveSandSaves",2009
405,405,"Steve Surry",1,1,1,1,5,2009310,"ConsecutiveSandSaves",2009
405,405,"Andrew Svoboda",1,1,NA,2,5,2009260,"ConsecutiveSandSaves",2009
405,405,"Hideto Tanihara",1,1,1,4,15,2009020,"ConsecutiveSandSaves",2009
405,405,"Craig Thomas",1,1,1,1,13,2009360,"ConsecutiveSandSaves",2009
405,405,"Kyle Thompson",1,1,1,3,8,2009060,"ConsecutiveSandSaves",2009
405,405,"Michael Thompson",2,1,1,3,16,2009060,"ConsecutiveSandSaves",2009
405,405,"Nathan Tyler",1,1,1,2,18,2009260,"ConsecutiveSandSaves",2009
405,405,"Bruce Vaughan",1,1,1,2,14,2009310,"ConsecutiveSandSaves",2009
405,405,"Vance Veazey",1,1,1,2,4,2009250,"ConsecutiveSandSaves",2009
405,405,"Daniel Wardrop",1,1,NA,1,1,2009310,"ConsecutiveSandSaves",2009
405,405,"Tom Watson",2,1,NA,3,5,2009310,"ConsecutiveSandSaves",2009
405,405,"Tim Weinhart",1,1,NA,2,12,2009360,"ConsecutiveSandSaves",2009
405,405,"Wes Weston",1,1,NA,2,8,2009440,"ConsecutiveSandSaves",2009
405,405,"Steve Wilson",1,1,1,2,7,2009160,"ConsecutiveSandSaves",2009
405,405,"Chris Wilson",1,1,1,2,15,2009240,"ConsecutiveSandSaves",2009
405,405,"Ian Woosnam",1,1,1,2,17,2009160,"ConsecutiveSandSaves",2009
405,405,"Cameron Yancey",1,1,NA,2,10,2009260,"ConsecutiveSandSaves",2009
405,405,"Kaname Yokoo",1,1,1,2,11,2009260,"ConsecutiveSandSaves",2009
