"BestYTDStreakwoa3Putt_RANKTHISWEEK_2012","BestYTDStreakwoa3Putt_RANKLASTWEEK_2012","BestYTDStreakwoa3Putt_PLAYERNAME_2012","BestYTDStreakwoa3Putt_EVENTS_2012","BestYTDStreakwoa3Putt_BESTSTREAK_2012","BestYTDStreakwoa3Putt_CURRENTSTREAK_2012","stat_name","year"
346,346,"Brian Bateman",4,42,42,"BestYTDStreakwoa3Putt",2012
346,346,"George Coetzee",4,42,42,"BestYTDStreakwoa3Putt",2012
346,346,"Dudley Hart",1,42,NA,"BestYTDStreakwoa3Putt",2012
346,346,"Steve Jones",2,42,19,"BestYTDStreakwoa3Putt",2012
346,346,"Peter Lonard",4,42,42,"BestYTDStreakwoa3Putt",2012
346,346,"James Morrison",1,42,5,"BestYTDStreakwoa3Putt",2012
352,352,"Matt Hill",2,41,6,"BestYTDStreakwoa3Putt",2012
352,352,"Beau Hossler",2,41,1,"BestYTDStreakwoa3Putt",2012
352,352,"Raphael Jacquelin",2,41,15,"BestYTDStreakwoa3Putt",2012
352,352,"Mike Miles",1,41,41,"BestYTDStreakwoa3Putt",2012
356,356,"Steven Alker",1,40,5,"BestYTDStreakwoa3Putt",2012
356,356,"Hiroyuki Fujita",3,40,3,"BestYTDStreakwoa3Putt",2012
358,358,"Jeff Curl",3,39,1,"BestYTDStreakwoa3Putt",2012
358,358,"Darron Stiles",1,39,10,"BestYTDStreakwoa3Putt",2012
358,358,"Peter Tomasulo",4,39,23,"BestYTDStreakwoa3Putt",2012
358,358,"Danny Willett",1,39,3,"BestYTDStreakwoa3Putt",2012
362,362,"Hideki Matsuyama",2,38,NA,"BestYTDStreakwoa3Putt",2012
362,362,"Juvic Pagunsan",2,38,16,"BestYTDStreakwoa3Putt",2012
362,362,"Diego Velasquez",1,38,5,"BestYTDStreakwoa3Putt",2012
362,362,"Bernd Wiesberger",2,38,4,"BestYTDStreakwoa3Putt",2012
366,366,"Brian Gaffney",2,37,4,"BestYTDStreakwoa3Putt",2012
366,366,"Dale Whitnell",1,37,34,"BestYTDStreakwoa3Putt",2012
366,366,"Casey Wittenberg",1,37,37,"BestYTDStreakwoa3Putt",2012
369,369,"Paul Broadhurst",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"David Byrne",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Tom Byrum",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Ben Crenshaw",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Nick Cullen",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Matt Dobyns",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Dennis Downs",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Alan Dunbar",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Jim Gallagher Jr",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Tom Gardner",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Alejandro Garmendia",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Andrew Georgiou",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Adam Hadwin",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"John Inman",2,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Brad Kennedy",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Soren Kjeldsen",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Matt Marshall",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Blaine McCallister",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Jon McLean",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Joey McLister",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Steven OHara",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Sam Osborne",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"William Osborne",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Cody Proveaux",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Richie Ramsay",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Steven Tiley",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Aaron Townsend",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Peter Uihlein",2,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Gus Ulrich",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Sam Walker",1,36,36,"BestYTDStreakwoa3Putt",2012
369,369,"Cameron Wilson",1,36,36,"BestYTDStreakwoa3Putt",2012
400,400,"Chesson Hadley",1,35,35,"BestYTDStreakwoa3Putt",2012
400,400,"Casey Martin",2,35,3,"BestYTDStreakwoa3Putt",2012
400,400,"Dustin Morris",1,35,15,"BestYTDStreakwoa3Putt",2012
400,400,"Jaebum Park",1,35,35,"BestYTDStreakwoa3Putt",2012
400,400,"Pierre Henri Soero",1,35,NA,"BestYTDStreakwoa3Putt",2012
400,400,"Nicholas Thompson",2,35,14,"BestYTDStreakwoa3Putt",2012
406,406,"Michael Allen",3,34,22,"BestYTDStreakwoa3Putt",2012
406,406,"Brian Cairns",1,34,1,"BestYTDStreakwoa3Putt",2012
406,406,"Michael Maness",1,34,34,"BestYTDStreakwoa3Putt",2012
406,406,"Savio Nazareth",1,34,34,"BestYTDStreakwoa3Putt",2012
406,406,"Anthony Price",1,34,34,"BestYTDStreakwoa3Putt",2012
406,406,"Grant Waite",2,34,1,"BestYTDStreakwoa3Putt",2012
412,412,"Steve Elkington",2,33,20,"BestYTDStreakwoa3Putt",2012
412,412,"Keith Fergus",1,33,17,"BestYTDStreakwoa3Putt",2012
412,412,"Jim Herman",2,33,1,"BestYTDStreakwoa3Putt",2012
412,412,"Larry Mize",1,33,33,"BestYTDStreakwoa3Putt",2012
412,412,"Matthew NeSmith",1,33,33,"BestYTDStreakwoa3Putt",2012
412,412,"Michael Putnam",4,33,32,"BestYTDStreakwoa3Putt",2012
418,418,"Gregory Bourdy",1,32,3,"BestYTDStreakwoa3Putt",2012
418,418,"Glen Day",3,32,18,"BestYTDStreakwoa3Putt",2012
418,418,"Vaita Guillaume",1,32,32,"BestYTDStreakwoa3Putt",2012
418,418,"Phillip Hui",1,32,3,"BestYTDStreakwoa3Putt",2012
418,418,"Arron Oberholser",2,32,9,"BestYTDStreakwoa3Putt",2012
418,418,"Zack Reeves",1,32,3,"BestYTDStreakwoa3Putt",2012
418,418,"Gene Sauers",2,32,24,"BestYTDStreakwoa3Putt",2012
425,425,"Brice Garnett",1,31,4,"BestYTDStreakwoa3Putt",2012
425,425,"Paul Haley II",1,31,NA,"BestYTDStreakwoa3Putt",2012
425,425,"Ben Kohles",1,31,11,"BestYTDStreakwoa3Putt",2012
425,425,"Randal Lewis",1,31,31,"BestYTDStreakwoa3Putt",2012
425,425,"Paul Scaletta",1,31,3,"BestYTDStreakwoa3Putt",2012
425,425,"Kirk Triplett",3,31,11,"BestYTDStreakwoa3Putt",2012
425,425,"Doug Wade",1,31,4,"BestYTDStreakwoa3Putt",2012
425,425,"Travis Wadkins",1,31,NA,"BestYTDStreakwoa3Putt",2012
433,433,"Matthew Giles",1,30,30,"BestYTDStreakwoa3Putt",2012
433,433,"DH Lee",1,30,5,"BestYTDStreakwoa3Putt",2012
433,433,"Rick Lewallen",1,30,30,"BestYTDStreakwoa3Putt",2012
433,433,"Parker McLachlin",3,30,23,"BestYTDStreakwoa3Putt",2012
433,433,"Chad Proehl",1,30,30,"BestYTDStreakwoa3Putt",2012
433,433,"Cory Renfrew",1,30,5,"BestYTDStreakwoa3Putt",2012
433,433,"Tim Weinhart",2,30,3,"BestYTDStreakwoa3Putt",2012
440,440,"Barry Lane",1,29,5,"BestYTDStreakwoa3Putt",2012
440,440,"Jon Mills",2,29,29,"BestYTDStreakwoa3Putt",2012
440,440,"Anthony Summers",1,29,29,"BestYTDStreakwoa3Putt",2012
440,440,"Esteban Toledo",1,29,29,"BestYTDStreakwoa3Putt",2012
444,444,"Keith Clearwater",1,28,7,"BestYTDStreakwoa3Putt",2012
444,444,"Brad Fritsch",1,28,4,"BestYTDStreakwoa3Putt",2012
444,444,"Andres Gonzales",1,28,25,"BestYTDStreakwoa3Putt",2012
444,444,"Mathias Gronberg",1,28,10,"BestYTDStreakwoa3Putt",2012
444,444,"Tetsuji Hiratsuka",1,28,17,"BestYTDStreakwoa3Putt",2012
444,444,"Bo Hoag",2,28,8,"BestYTDStreakwoa3Putt",2012
444,444,"Sandy Lyle",2,28,12,"BestYTDStreakwoa3Putt",2012
444,444,"David Markle",1,28,28,"BestYTDStreakwoa3Putt",2012
444,444,"Jeff Quinney",1,28,28,"BestYTDStreakwoa3Putt",2012
444,444,"Greg Sonnier",1,28,7,"BestYTDStreakwoa3Putt",2012
444,444,"Marc Warren",1,28,2,"BestYTDStreakwoa3Putt",2012
455,455,"Fulton Allem",3,27,25,"BestYTDStreakwoa3Putt",2012
455,455,"Jim Carter",2,27,27,"BestYTDStreakwoa3Putt",2012
455,455,"Casey DeVoll",1,27,NA,"BestYTDStreakwoa3Putt",2012
458,458,"Austin Graham",1,26,NA,"BestYTDStreakwoa3Putt",2012
458,458,"Austin Gutgsell",2,26,13,"BestYTDStreakwoa3Putt",2012
458,458,"Bernhard Langer",1,26,9,"BestYTDStreakwoa3Putt",2012
458,458,"Andy Zhang",1,26,9,"BestYTDStreakwoa3Putt",2012
462,462,"Olin Browne",1,25,25,"BestYTDStreakwoa3Putt",2012
462,462,"Armando Favela",1,25,25,"BestYTDStreakwoa3Putt",2012
462,462,"Robin Freeman",1,25,10,"BestYTDStreakwoa3Putt",2012
462,462,"Michael Gligic",1,25,1,"BestYTDStreakwoa3Putt",2012
462,462,"JP Hayes",1,25,4,"BestYTDStreakwoa3Putt",2012
462,462,"Alan Morin",2,25,25,"BestYTDStreakwoa3Putt",2012
462,462,"John Oda",1,25,25,"BestYTDStreakwoa3Putt",2012
462,462,"Jonathan Randolph",1,25,25,"BestYTDStreakwoa3Putt",2012
470,470,"Greg Doherty",1,24,24,"BestYTDStreakwoa3Putt",2012
470,470,"Jess Ferrell",1,24,24,"BestYTDStreakwoa3Putt",2012
470,470,"Richard Finch",1,24,11,"BestYTDStreakwoa3Putt",2012
470,470,"James Hahn",1,24,11,"BestYTDStreakwoa3Putt",2012
470,470,"Ashley Hall",1,24,11,"BestYTDStreakwoa3Putt",2012
470,470,"Gregory Havret",1,24,10,"BestYTDStreakwoa3Putt",2012
470,470,"Brooks Koepka",1,24,11,"BestYTDStreakwoa3Putt",2012
470,470,"Shigeki Maruyama",1,24,24,"BestYTDStreakwoa3Putt",2012
470,470,"Kelly Mitchum",1,24,24,"BestYTDStreakwoa3Putt",2012
470,470,"Tag Ridings",1,24,24,"BestYTDStreakwoa3Putt",2012
470,470,"Chris Smith",3,24,6,"BestYTDStreakwoa3Putt",2012
470,470,"Eugene Wong",1,24,9,"BestYTDStreakwoa3Putt",2012
482,482,"John Cook",1,23,23,"BestYTDStreakwoa3Putt",2012
482,482,"Jeff Coston",1,23,6,"BestYTDStreakwoa3Putt",2012
482,482,"David Damesworth",1,23,23,"BestYTDStreakwoa3Putt",2012
482,482,"Mike Heinen",1,23,23,"BestYTDStreakwoa3Putt",2012
486,486,"Jay Hwang",1,22,11,"BestYTDStreakwoa3Putt",2012
486,486,"Kodai Ichihara",1,22,13,"BestYTDStreakwoa3Putt",2012
486,486,"Justin Itzen",1,22,NA,"BestYTDStreakwoa3Putt",2012
486,486,"Prayad Marksaeng",1,22,13,"BestYTDStreakwoa3Putt",2012
486,486,"Greg Norman",2,22,4,"BestYTDStreakwoa3Putt",2012
486,486,"Rod Perry",2,22,22,"BestYTDStreakwoa3Putt",2012
486,486,"Brian Ricketts",1,22,11,"BestYTDStreakwoa3Putt",2012
493,493,"Oliver Bekker",1,21,15,"BestYTDStreakwoa3Putt",2012
493,493,"Todd Camplin",1,21,14,"BestYTDStreakwoa3Putt",2012
493,493,"Greg Casagranda",1,21,13,"BestYTDStreakwoa3Putt",2012
493,493,"Darrell Kestner",1,21,14,"BestYTDStreakwoa3Putt",2012
493,493,"Peter Lawrie",1,21,11,"BestYTDStreakwoa3Putt",2012
493,493,"Nick Mason",1,21,13,"BestYTDStreakwoa3Putt",2012
493,493,"David Sanchez",1,21,14,"BestYTDStreakwoa3Putt",2012
493,493,"Mike Small",1,21,14,"BestYTDStreakwoa3Putt",2012
493,493,"Ted Tryba",1,21,14,"BestYTDStreakwoa3Putt",2012
493,493,"Andy Walker",1,21,2,"BestYTDStreakwoa3Putt",2012
503,503,"Paul Claxton",1,20,15,"BestYTDStreakwoa3Putt",2012
503,503,"Todd Demsey",1,20,15,"BestYTDStreakwoa3Putt",2012
503,503,"Eric Dugas",1,20,11,"BestYTDStreakwoa3Putt",2012
503,503,"Oscar Fraustro",1,20,20,"BestYTDStreakwoa3Putt",2012
503,503,"Mackenzie Hughes",1,20,8,"BestYTDStreakwoa3Putt",2012
503,503,"Yuta Ikeda",1,20,20,"BestYTDStreakwoa3Putt",2012
503,503,"Brian McCann",1,20,20,"BestYTDStreakwoa3Putt",2012
503,503,"Alejandro Munoz",1,20,20,"BestYTDStreakwoa3Putt",2012
503,503,"Elliot Saltman",1,20,20,"BestYTDStreakwoa3Putt",2012
512,512,"Chris Black",1,19,19,"BestYTDStreakwoa3Putt",2012
512,512,"Mark Brown",1,19,8,"BestYTDStreakwoa3Putt",2012
512,512,"Michael Campbell",1,19,1,"BestYTDStreakwoa3Putt",2012
512,512,"Rob Couture",1,19,19,"BestYTDStreakwoa3Putt",2012
512,512,"Marty Jertson",1,19,1,"BestYTDStreakwoa3Putt",2012
512,512,"Bio Kim",1,19,6,"BestYTDStreakwoa3Putt",2012
512,512,"Tyler Rody",1,19,16,"BestYTDStreakwoa3Putt",2012
512,512,"Bob Sowards",1,19,4,"BestYTDStreakwoa3Putt",2012
512,512,"Nick Taylor",1,19,19,"BestYTDStreakwoa3Putt",2012
521,521,"Frank Adams III",1,18,2,"BestYTDStreakwoa3Putt",2012
521,521,"Billy Andrade",1,18,18,"BestYTDStreakwoa3Putt",2012
521,521,"Frank Bensel",1,18,18,"BestYTDStreakwoa3Putt",2012
521,521,"Nick Flanagan",1,18,17,"BestYTDStreakwoa3Putt",2012
521,521,"Michael Frye",1,18,9,"BestYTDStreakwoa3Putt",2012
521,521,"Morris Hatalsky",1,18,18,"BestYTDStreakwoa3Putt",2012
521,521,"John Hurley",1,18,18,"BestYTDStreakwoa3Putt",2012
521,521,"David Hutsell",6,18,13,"BestYTDStreakwoa3Putt",2012
521,521,"Mikko Ilonen",1,18,11,"BestYTDStreakwoa3Putt",2012
521,521,"Audie Johnson",1,18,17,"BestYTDStreakwoa3Putt",2012
521,521,"WC Liang",1,18,16,"BestYTDStreakwoa3Putt",2012
521,521,"Mark McCormick",1,18,10,"BestYTDStreakwoa3Putt",2012
521,521,"Jim McGovern",1,18,18,"BestYTDStreakwoa3Putt",2012
521,521,"Jordan Mitchell",1,18,18,"BestYTDStreakwoa3Putt",2012
521,521,"Andrew Parr",1,18,NA,"BestYTDStreakwoa3Putt",2012
521,521,"Nick Price",1,18,18,"BestYTDStreakwoa3Putt",2012
521,521,"Cody Slover",1,18,17,"BestYTDStreakwoa3Putt",2012
521,521,"Scott Smith",2,18,7,"BestYTDStreakwoa3Putt",2012
521,521,"Miguel Tabuena",1,18,7,"BestYTDStreakwoa3Putt",2012
540,540,"Russell Surber",1,17,17,"BestYTDStreakwoa3Putt",2012
540,540,"Ian Woosnam",1,17,3,"BestYTDStreakwoa3Putt",2012
542,542,"Mark Carnevale",1,16,16,"BestYTDStreakwoa3Putt",2012
542,542,"Steve Lamontagne",1,16,6,"BestYTDStreakwoa3Putt",2012
542,542,"Ian Marshall",1,16,1,"BestYTDStreakwoa3Putt",2012
542,542,"Brian Rowell",1,16,9,"BestYTDStreakwoa3Putt",2012
542,542,"Oscar Serna",1,16,2,"BestYTDStreakwoa3Putt",2012
542,542,"Jose Trauwitz",1,16,13,"BestYTDStreakwoa3Putt",2012
548,548,"Bryan Bigley",1,15,15,"BestYTDStreakwoa3Putt",2012
548,548,"Victor Ciesielski",1,15,8,"BestYTDStreakwoa3Putt",2012
548,548,"Brad Faxon",1,15,13,"BestYTDStreakwoa3Putt",2012
548,548,"Jose Manuel Lara",1,15,1,"BestYTDStreakwoa3Putt",2012
548,548,"Morten Orum Madsen",1,15,1,"BestYTDStreakwoa3Putt",2012
548,548,"Mardan Mamat",1,15,15,"BestYTDStreakwoa3Putt",2012
548,548,"Dennis Miller",1,15,1,"BestYTDStreakwoa3Putt",2012
548,548,"Jake Narro",1,15,8,"BestYTDStreakwoa3Putt",2012
548,548,"Corey Prugh",1,15,NA,"BestYTDStreakwoa3Putt",2012
548,548,"Christopher Ross",1,15,9,"BestYTDStreakwoa3Putt",2012
548,548,"Nick Sherwood",1,15,3,"BestYTDStreakwoa3Putt",2012
548,548,"Craig Stadler",1,15,10,"BestYTDStreakwoa3Putt",2012
560,560,"Stuart Deane",1,14,14,"BestYTDStreakwoa3Putt",2012
560,560,"Paul Imondi",1,14,13,"BestYTDStreakwoa3Putt",2012
560,560,"Erick Justesen",1,14,NA,"BestYTDStreakwoa3Putt",2012
560,560,"Ian Keenan",1,14,13,"BestYTDStreakwoa3Putt",2012
560,560,"Bill Murchison III",1,14,6,"BestYTDStreakwoa3Putt",2012
560,560,"Alberto Sanchez",1,14,10,"BestYTDStreakwoa3Putt",2012
566,566,"Michael Carbone",1,13,8,"BestYTDStreakwoa3Putt",2012
566,566,"Roger Chapman",1,13,8,"BestYTDStreakwoa3Putt",2012
566,566,"James Hazen",1,13,7,"BestYTDStreakwoa3Putt",2012
566,566,"Robert McClellan",1,13,1,"BestYTDStreakwoa3Putt",2012
566,566,"Spike McRoy",1,13,12,"BestYTDStreakwoa3Putt",2012
566,566,"Paul Norris",1,13,NA,"BestYTDStreakwoa3Putt",2012
566,566,"Chris Wilson",1,13,13,"BestYTDStreakwoa3Putt",2012
573,573,"Ben Ferguson",1,12,12,"BestYTDStreakwoa3Putt",2012
573,573,"Scott Pinckney",1,12,8,"BestYTDStreakwoa3Putt",2012
573,573,"Jon Stanley",1,12,5,"BestYTDStreakwoa3Putt",2012
576,576,"Manuel Trappel",1,11,3,"BestYTDStreakwoa3Putt",2012
577,577,"Andrew Magee",1,10,2,"BestYTDStreakwoa3Putt",2012
578,578,"Cole Howard",1,9,5,"BestYTDStreakwoa3Putt",2012
578,578,"Grant Veenstra",1,9,9,"BestYTDStreakwoa3Putt",2012
580,580,"Daniel Balin",1,8,1,"BestYTDStreakwoa3Putt",2012
