"GIRPercentageLess125yards_RANKTHISWEEK_2008","GIRPercentageLess125yards_RANKLASTWEEK_2008","GIRPercentageLess125yards_PLAYERNAME_2008","GIRPercentageLess125yards_ROUNDS_2008","GIRPercentageLess125yards_Pct_2008","GIRPercentageLess125yards_GREENSHIT_2008","GIRPercentageLess125yards_TOTALHOLES_2008","GIRPercentageLess125yards_RELATIVETOPAR_2008","stat_name","year"
110,NA,"DJ Trahan",94,81.95,336,410,-0.41,"GIRPercentageLess125yards",2008
111,NA,"KJ Choi",74,81.92,222,271,-0.44,"GIRPercentageLess125yards",2008
112,NA,"Nicholas Thompson",113,81.89,434,530,-0.44,"GIRPercentageLess125yards",2008
113,NA,"Camilo Villegas",79,81.88,244,298,-0.51,"GIRPercentageLess125yards",2008
114,NA,"Padraig Harrington",52,81.82,135,165,-0.47,"GIRPercentageLess125yards",2008
115,NA,"Matt Jones",95,81.8,364,445,-0.44,"GIRPercentageLess125yards",2008
116,NA,"Brad Elder",67,81.71,201,246,-0.4,"GIRPercentageLess125yards",2008
117,NA,"Jon Mills",95,81.7,326,399,-0.4,"GIRPercentageLess125yards",2008
118,NA,"John Rollins",94,81.67,352,431,-0.39,"GIRPercentageLess125yards",2008
119,NA,"Troy Matteson",94,81.63,400,490,-0.43,"GIRPercentageLess125yards",2008
120,NA,"Brian Gay",102,81.53,309,379,-0.47,"GIRPercentageLess125yards",2008
121,NA,"Anthony Kim",81,81.52,300,368,-0.52,"GIRPercentageLess125yards",2008
122,NA,"Lee Janzen",89,81.43,285,350,-0.33,"GIRPercentageLess125yards",2008
123,NA,"Bubba Watson",97,81.36,384,472,-0.48,"GIRPercentageLess125yards",2008
124,NA,"John Riegger",73,81.35,314,386,-0.4,"GIRPercentageLess125yards",2008
125,NA,"Charlie Wi",97,81.32,344,423,-0.39,"GIRPercentageLess125yards",2008
126,NA,"Olin Browne",77,81.31,248,305,-0.28,"GIRPercentageLess125yards",2008
127,NA,"Kent Jones",68,81.25,208,256,-0.43,"GIRPercentageLess125yards",2008
128,NA,"Gavin Coles",54,81.18,151,186,-0.39,"GIRPercentageLess125yards",2008
128,NA,"Davis Love III",78,81.18,289,356,-0.44,"GIRPercentageLess125yards",2008
130,NA,"Ryan Moore",72,81.15,254,313,-0.44,"GIRPercentageLess125yards",2008
131,NA,"Mark Hensby",71,81.13,301,371,-0.43,"GIRPercentageLess125yards",2008
132,NA,"Richard Johnson",60,81.07,167,206,-0.34,"GIRPercentageLess125yards",2008
133,NA,"Chris DiMarco",87,81.03,299,369,-0.4,"GIRPercentageLess125yards",2008
134,NA,"Brian Davis",108,80.95,408,504,-0.47,"GIRPercentageLess125yards",2008
134,NA,"Brett Rumford",72,80.95,238,294,-0.46,"GIRPercentageLess125yards",2008
136,NA,"Jin Park",85,80.94,259,320,-0.37,"GIRPercentageLess125yards",2008
136,NA,"Kevin Streelman",114,80.94,446,551,-0.4,"GIRPercentageLess125yards",2008
138,NA,"Paul Casey",55,80.92,140,173,-0.44,"GIRPercentageLess125yards",2008
139,NA,"Kevin Stadler",90,80.91,339,419,-0.42,"GIRPercentageLess125yards",2008
140,NA,"Parker McLachlin",88,80.88,330,408,-0.46,"GIRPercentageLess125yards",2008
141,NA,"Robert Gamez",79,80.86,283,350,-0.35,"GIRPercentageLess125yards",2008
142,NA,"Tom Scherrer",56,80.82,177,219,-0.36,"GIRPercentageLess125yards",2008
143,NA,"Mark Calcavecchia",67,80.7,230,285,-0.43,"GIRPercentageLess125yards",2008
144,NA,"Steve Allan",58,80.65,225,279,-0.48,"GIRPercentageLess125yards",2008
145,NA,"Travis Perkins",53,80.6,162,201,-0.33,"GIRPercentageLess125yards",2008
146,NA,"Kenneth Ferrie",72,80.57,253,314,-0.36,"GIRPercentageLess125yards",2008
146,NA,"Vaughn Taylor",103,80.57,369,458,-0.43,"GIRPercentageLess125yards",2008
148,NA,"Marco Dawson",64,80.52,215,267,-0.45,"GIRPercentageLess125yards",2008
149,NA,"Charles Warren",79,80.45,358,445,-0.4,"GIRPercentageLess125yards",2008
150,NA,"Kevin Na",97,80.32,355,442,-0.45,"GIRPercentageLess125yards",2008
151,NA,"Dustin Johnson",92,80.19,421,525,-0.42,"GIRPercentageLess125yards",2008
152,NA,"Scott McCarron",63,80.16,202,252,-0.38,"GIRPercentageLess125yards",2008
153,NA,"Ian Poulter",51,80.11,141,176,-0.42,"GIRPercentageLess125yards",2008
154,NA,"Johnson Wagner",83,79.94,255,319,-0.43,"GIRPercentageLess125yards",2008
155,NA,"Jason Day",81,79.91,354,443,-0.45,"GIRPercentageLess125yards",2008
156,NA,"Daniel Chopra",84,79.86,337,422,-0.45,"GIRPercentageLess125yards",2008
157,NA,"Chad Collins",72,79.84,206,258,-0.49,"GIRPercentageLess125yards",2008
158,NA,"Nathan Green",95,79.82,356,446,-0.49,"GIRPercentageLess125yards",2008
159,NA,"Glen Day",64,79.77,209,262,-0.4,"GIRPercentageLess125yards",2008
160,NA,"Carl Pettersson",110,79.73,358,449,-0.45,"GIRPercentageLess125yards",2008
161,NA,"Tommy Armour III",77,79.72,287,360,-0.39,"GIRPercentageLess125yards",2008
162,NA,"Chez Reavie",102,79.71,330,414,-0.36,"GIRPercentageLess125yards",2008
163,NA,"Sean OHair",81,79.67,290,364,-0.43,"GIRPercentageLess125yards",2008
164,NA,"Ryan Armour",87,79.64,313,393,-0.41,"GIRPercentageLess125yards",2008
165,NA,"Bart Bryant",81,79.51,229,288,-0.42,"GIRPercentageLess125yards",2008
166,NA,"Cameron Beckman",87,79.49,310,390,-0.43,"GIRPercentageLess125yards",2008
167,NA,"Mark Wilson",107,79.46,414,521,-0.42,"GIRPercentageLess125yards",2008
168,NA,"Rich Beem",90,79.43,336,423,-0.42,"GIRPercentageLess125yards",2008
169,NA,"Kyle Thompson",70,79.3,249,314,-0.4,"GIRPercentageLess125yards",2008
170,NA,"Paul Claxton",63,79.26,172,217,-0.38,"GIRPercentageLess125yards",2008
171,NA,"Jonathan Byrd",88,79.22,324,409,-0.46,"GIRPercentageLess125yards",2008
172,NA,"Todd Hamilton",92,79,301,381,-0.4,"GIRPercentageLess125yards",2008
172,NA,"Brandt Snedeker",85,79,252,319,-0.42,"GIRPercentageLess125yards",2008
174,NA,"Eric Axley",113,78.75,352,447,-0.48,"GIRPercentageLess125yards",2008
175,NA,"Jason Allred",63,78.69,229,291,-0.43,"GIRPercentageLess125yards",2008
176,NA,"Jimmy Walker",73,78.5,230,293,-0.44,"GIRPercentageLess125yards",2008
177,NA,"Tim Herron",97,78.43,360,459,-0.43,"GIRPercentageLess125yards",2008
178,NA,"John Mallinger",95,78.41,305,389,-0.42,"GIRPercentageLess125yards",2008
179,NA,"Robert Garrigus",90,78.2,416,532,-0.45,"GIRPercentageLess125yards",2008
180,NA,"Nick Flanagan",89,78.13,325,416,-0.38,"GIRPercentageLess125yards",2008
181,NA,"Jesper Parnevik",88,78.12,282,361,-0.46,"GIRPercentageLess125yards",2008
182,NA,"Greg Kraft",63,77.99,202,259,-0.37,"GIRPercentageLess125yards",2008
183,NA,"Billy Andrade",71,77.82,228,293,-0.33,"GIRPercentageLess125yards",2008
184,NA,"Bob Sowards",61,77.59,225,290,-0.36,"GIRPercentageLess125yards",2008
185,NA,"Tommy Gainey",60,77.46,220,284,-0.44,"GIRPercentageLess125yards",2008
186,NA,"Retief Goosen",59,77.32,150,194,-0.48,"GIRPercentageLess125yards",2008
187,NA,"James Driscoll",85,77.25,326,422,-0.48,"GIRPercentageLess125yards",2008
188,NA,"JB Holmes",86,77.19,362,469,-0.48,"GIRPercentageLess125yards",2008
189,NA,"David Lutterus",59,77.08,185,240,-0.36,"GIRPercentageLess125yards",2008
190,NA,"Steve Lowery",74,76.78,281,366,-0.38,"GIRPercentageLess125yards",2008
191,NA,"Cliff Kresge",84,76.7,260,339,-0.4,"GIRPercentageLess125yards",2008
192,NA,"Angel Cabrera",55,76.52,176,230,-0.44,"GIRPercentageLess125yards",2008
193,NA,"Charley Hoffman",94,76.11,376,494,-0.46,"GIRPercentageLess125yards",2008
194,NA,"Ernie Els",51,75.95,120,158,-0.45,"GIRPercentageLess125yards",2008
196,NA,"Mathias Gronberg",87,75.28,335,445,-0.47,"GIRPercentageLess125yards",2008
197,NA,"Andres Romero",69,74.4,218,293,-0.38,"GIRPercentageLess125yards",2008
