"SandSavesfrom2030yards_RANKTHISWEEK_2012","SandSavesfrom2030yards_RANKLASTWEEK_2012","SandSavesfrom2030yards_PLAYERNAME_2012","SandSavesfrom2030yards_ROUNDS_2012","SandSavesfrom2030yards_Pct_2012","SandSavesfrom2030yards_OFSAVES_2012","SandSavesfrom2030yards_OFBUNKERS_2012","stat_name","year"
24,24,"Zach Johnson",95,58.82,20,34,"SandSavesfrom2030yards",2012
26,26,"George McNeill",85,58.7,27,46,"SandSavesfrom2030yards",2012
27,27,"Bill Lunde",83,58.62,17,29,"SandSavesfrom2030yards",2012
27,27,"Jimmy Walker",101,58.62,34,58,"SandSavesfrom2030yards",2012
29,29,"Chez Reavie",83,58.33,14,24,"SandSavesfrom2030yards",2012
30,30,"Nick Watney",97,57.89,22,38,"SandSavesfrom2030yards",2012
31,31,"Keegan Bradley",90,57.58,19,33,"SandSavesfrom2030yards",2012
32,32,"Jerry Kelly",84,57.14,24,42,"SandSavesfrom2030yards",2012
33,33,"Aaron Baddeley",73,56.76,21,37,"SandSavesfrom2030yards",2012
34,34,"Roberto Castro",92,56.67,17,30,"SandSavesfrom2030yards",2012
35,35,"JJ Killeen",101,56.36,31,55,"SandSavesfrom2030yards",2012
36,36,"Angel Cabrera",54,56.25,9,16,"SandSavesfrom2030yards",2012
36,36,"Scott Piercy",95,56.25,18,32,"SandSavesfrom2030yards",2012
38,38,"Robert Garrigus",89,55.56,20,36,"SandSavesfrom2030yards",2012
38,38,"Padraig Harrington",67,55.56,10,18,"SandSavesfrom2030yards",2012
40,40,"Brendon de Jonge",115,55.32,26,47,"SandSavesfrom2030yards",2012
41,41,"Ian Poulter",57,54.55,12,22,"SandSavesfrom2030yards",2012
42,42,"Vijay Singh",99,54.35,25,46,"SandSavesfrom2030yards",2012
43,43,"Luke Donald",63,54.17,13,24,"SandSavesfrom2030yards",2012
43,43,"Justin Rose",69,54.17,13,24,"SandSavesfrom2030yards",2012
45,45,"Brian Gay",91,54.05,20,37,"SandSavesfrom2030yards",2012
46,46,"Adam Scott",59,53.85,14,26,"SandSavesfrom2030yards",2012
47,47,"Matt Bettencourt",80,53.57,15,28,"SandSavesfrom2030yards",2012
47,47,"Vaughn Taylor",81,53.57,15,28,"SandSavesfrom2030yards",2012
49,49,"Chris DiMarco",83,53.49,23,43,"SandSavesfrom2030yards",2012
50,50,"Jonathan Byrd",69,53.33,16,30,"SandSavesfrom2030yards",2012
51,51,"Matt Every",80,52.94,18,34,"SandSavesfrom2030yards",2012
52,52,"Bill Haas",79,52.78,19,36,"SandSavesfrom2030yards",2012
52,52,"Rod Pampling",88,52.78,19,36,"SandSavesfrom2030yards",2012
54,54,"Marco Dawson",60,52.63,10,19,"SandSavesfrom2030yards",2012
55,55,"Chad Campbell",84,52.5,21,40,"SandSavesfrom2030yards",2012
55,55,"John Senden",81,52.5,21,40,"SandSavesfrom2030yards",2012
57,57,"Erik Compton",81,52.38,22,42,"SandSavesfrom2030yards",2012
57,57,"Edward Loar",59,52.38,11,21,"SandSavesfrom2030yards",2012
57,57,"Steve Stricker",73,52.38,11,21,"SandSavesfrom2030yards",2012
60,60,"Tom Gillis",75,52.17,24,46,"SandSavesfrom2030yards",2012
61,61,"Tommy Gainey",98,52,26,50,"SandSavesfrom2030yards",2012
61,61,"Mathew Goggin",65,52,13,25,"SandSavesfrom2030yards",2012
63,63,"Rocco Mediate",70,51.72,15,29,"SandSavesfrom2030yards",2012
64,64,"Tim Clark",60,51.61,16,31,"SandSavesfrom2030yards",2012
65,65,"Marc Leishman",84,51.52,17,33,"SandSavesfrom2030yards",2012
65,65,"Justin Leonard",79,51.52,17,33,"SandSavesfrom2030yards",2012
65,65,"Brendon Todd",78,51.52,17,33,"SandSavesfrom2030yards",2012
68,68,"Billy Mayfair",90,51.16,22,43,"SandSavesfrom2030yards",2012
69,69,"Blake Adams",107,50,27,54,"SandSavesfrom2030yards",2012
69,69,"Stuart Appleby",75,50,16,32,"SandSavesfrom2030yards",2012
69,69,"Kris Blanks",65,50,15,30,"SandSavesfrom2030yards",2012
69,69,"Harris English",98,50,25,50,"SandSavesfrom2030yards",2012
69,69,"Rickie Fowler",84,50,15,30,"SandSavesfrom2030yards",2012
69,69,"Sergio Garcia",57,50,10,20,"SandSavesfrom2030yards",2012
69,69,"Dustin Johnson",70,50,10,20,"SandSavesfrom2030yards",2012
69,69,"Sung Kang",75,50,16,32,"SandSavesfrom2030yards",2012
69,69,"Danny Lee",74,50,11,22,"SandSavesfrom2030yards",2012
69,69,"William McGirt",96,50,23,46,"SandSavesfrom2030yards",2012
69,69,"Henrik Stenson",51,50,14,28,"SandSavesfrom2030yards",2012
69,69,"Chris Stroud",86,50,14,28,"SandSavesfrom2030yards",2012
69,69,"Kyle Thompson",51,50,9,18,"SandSavesfrom2030yards",2012
69,69,"Michael Thompson",80,50,15,30,"SandSavesfrom2030yards",2012
69,69,"Bo Van Pelt",84,50,16,32,"SandSavesfrom2030yards",2012
84,84,"Carl Pettersson",92,48.84,21,43,"SandSavesfrom2030yards",2012
85,85,"Ernie Els",80,48.72,19,39,"SandSavesfrom2030yards",2012
86,86,"Bryce Molder",83,48.57,17,35,"SandSavesfrom2030yards",2012
87,87,"Garth Mulroy",59,47.83,11,23,"SandSavesfrom2030yards",2012
88,88,"Russell Knox",72,47.62,10,21,"SandSavesfrom2030yards",2012
89,89,"Matt Jones",53,47.37,9,19,"SandSavesfrom2030yards",2012
89,89,"Spencer Levin",81,47.37,18,38,"SandSavesfrom2030yards",2012
91,91,"Ben Crane",73,47.06,16,34,"SandSavesfrom2030yards",2012
92,92,"Will Claxton",99,46.88,15,32,"SandSavesfrom2030yards",2012
92,92,"Ted Potter Jr",77,46.88,15,32,"SandSavesfrom2030yards",2012
94,94,"Tim Herron",88,46.67,21,45,"SandSavesfrom2030yards",2012
94,94,"Louis Oosthuizen",65,46.67,7,15,"SandSavesfrom2030yards",2012
96,96,"Cameron Beckman",81,46.43,13,28,"SandSavesfrom2030yards",2012
96,96,"Jason Day",57,46.43,13,28,"SandSavesfrom2030yards",2012
96,96,"Geoff Ogilvy",73,46.43,13,28,"SandSavesfrom2030yards",2012
99,99,"Jason Bohn",81,45.95,17,37,"SandSavesfrom2030yards",2012
100,100,"Andres Romero",68,45.83,11,24,"SandSavesfrom2030yards",2012
101,101,"Rory Sabbatini",84,45.71,16,35,"SandSavesfrom2030yards",2012
102,102,"Ken Duke",104,45.45,20,44,"SandSavesfrom2030yards",2012
102,102,"DA Points",88,45.45,15,33,"SandSavesfrom2030yards",2012
102,102,"Charl Schwartzel",56,45.45,5,11,"SandSavesfrom2030yards",2012
105,105,"Hunter Mahan",88,45.24,19,42,"SandSavesfrom2030yards",2012
106,106,"Stephen Gangluff",57,45,9,20,"SandSavesfrom2030yards",2012
106,106,"Billy Horschel",63,45,9,20,"SandSavesfrom2030yards",2012
108,108,"DJ Trahan",73,44.83,13,29,"SandSavesfrom2030yards",2012
109,109,"Sangmoon Bae",81,44.74,17,38,"SandSavesfrom2030yards",2012
110,110,"Arjun Atwal",79,44.44,16,36,"SandSavesfrom2030yards",2012
110,110,"Kevin Streelman",89,44.44,20,45,"SandSavesfrom2030yards",2012
112,112,"John Mallinger",74,43.75,14,32,"SandSavesfrom2030yards",2012
113,113,"Brandt Snedeker",81,43.59,17,39,"SandSavesfrom2030yards",2012
114,114,"Charlie Wi",86,43.48,20,46,"SandSavesfrom2030yards",2012
115,115,"Jeff Overton",101,43.4,23,53,"SandSavesfrom2030yards",2012
116,116,"Tom Pernice Jr",62,43.33,13,30,"SandSavesfrom2030yards",2012
117,117,"JB Holmes",90,42.86,15,35,"SandSavesfrom2030yards",2012
117,117,"Brendan Steele",77,42.86,12,28,"SandSavesfrom2030yards",2012
117,117,"Josh Teater",97,42.86,18,42,"SandSavesfrom2030yards",2012
117,117,"Steve Wheatcroft",56,42.86,12,28,"SandSavesfrom2030yards",2012
117,117,"Gary Woodland",70,42.86,9,21,"SandSavesfrom2030yards",2012
117,117,"Tiger Woods",69,42.86,9,21,"SandSavesfrom2030yards",2012
123,123,"Brian Davis",91,42.11,16,38,"SandSavesfrom2030yards",2012
123,123,"Ryo Ishikawa",54,42.11,8,19,"SandSavesfrom2030yards",2012
125,125,"Jason Kokrak",79,41.94,13,31,"SandSavesfrom2030yards",2012
126,126,"Robert Allenby",76,41.67,10,24,"SandSavesfrom2030yards",2012
126,126,"Graham DeLaet",79,41.67,10,24,"SandSavesfrom2030yards",2012
128,128,"Mark Anderson",75,41.46,17,41,"SandSavesfrom2030yards",2012
129,129,"Daniel Summerhays",81,41.38,12,29,"SandSavesfrom2030yards",2012
129,129,"Johnson Wagner",88,41.38,12,29,"SandSavesfrom2030yards",2012
131,131,"Scott Dunlap",57,41.18,7,17,"SandSavesfrom2030yards",2012
132,132,"Greg Owen",90,41.03,16,39,"SandSavesfrom2030yards",2012
133,133,"James Driscoll",83,40.91,18,44,"SandSavesfrom2030yards",2012
133,133,"Troy Kelly",68,40.91,9,22,"SandSavesfrom2030yards",2012
135,135,"Derek Lamely",64,40.74,11,27,"SandSavesfrom2030yards",2012
136,136,"Heath Slocum",93,40.63,13,32,"SandSavesfrom2030yards",2012
137,137,"David Mathis",83,40.48,17,42,"SandSavesfrom2030yards",2012
137,137,"Seung Yul Noh",105,40.48,17,42,"SandSavesfrom2030yards",2012
139,139,"Michael Bradley",63,40,10,25,"SandSavesfrom2030yards",2012
139,139,"Kevin Kisner",69,40,12,30,"SandSavesfrom2030yards",2012
139,139,"Colt Knost",79,40,16,40,"SandSavesfrom2030yards",2012
139,139,"Richard Lee",71,40,8,20,"SandSavesfrom2030yards",2012
139,139,"Ryan Moore",89,40,14,35,"SandSavesfrom2030yards",2012
139,139,"Ryan Palmer",81,40,14,35,"SandSavesfrom2030yards",2012
139,139,"David Toms",60,40,4,10,"SandSavesfrom2030yards",2012
146,146,"Troy Matteson",100,39.53,17,43,"SandSavesfrom2030yards",2012
147,147,"Stewart Cink",71,39.29,11,28,"SandSavesfrom2030yards",2012
147,147,"JJ Henry",93,39.29,11,28,"SandSavesfrom2030yards",2012
149,149,"Chris Couch",61,39.13,9,23,"SandSavesfrom2030yards",2012
150,150,"Cameron Tringale",88,39.02,16,41,"SandSavesfrom2030yards",2012
151,151,"Martin Laird",77,38.46,10,26,"SandSavesfrom2030yards",2012
151,151,"Graeme McDowell",55,38.46,5,13,"SandSavesfrom2030yards",2012
153,153,"Bobby Gates",87,38.24,13,34,"SandSavesfrom2030yards",2012
154,154,"John Daly",50,38.1,8,21,"SandSavesfrom2030yards",2012
154,154,"Harrison Frazar",56,38.1,8,21,"SandSavesfrom2030yards",2012
156,156,"Miguel Angel Carballo",73,37.5,12,32,"SandSavesfrom2030yards",2012
156,156,"Brian Harman",101,37.5,21,56,"SandSavesfrom2030yards",2012
156,156,"Brandt Jobe",57,37.5,6,16,"SandSavesfrom2030yards",2012
156,156,"Jeff Maggert",83,37.5,12,32,"SandSavesfrom2030yards",2012
160,160,"Trevor Immelman",76,37.04,10,27,"SandSavesfrom2030yards",2012
160,160,"Camilo Villegas",79,37.04,10,27,"SandSavesfrom2030yards",2012
162,162,"Robert Karlsson",54,36.67,11,30,"SandSavesfrom2030yards",2012
163,163,"Charley Hoffman",88,36.59,15,41,"SandSavesfrom2030yards",2012
163,163,"Chris Kirk",93,36.59,15,41,"SandSavesfrom2030yards",2012
165,165,"Patrick Sheehan",58,36.36,8,22,"SandSavesfrom2030yards",2012
165,165,"Kyle Stanley",86,36.36,8,22,"SandSavesfrom2030yards",2012
167,167,"KJ Choi",71,35.71,10,28,"SandSavesfrom2030yards",2012
167,167,"Sean OHair",84,35.71,15,42,"SandSavesfrom2030yards",2012
169,169,"Kevin Chappell",91,35.42,17,48,"SandSavesfrom2030yards",2012
170,170,"Daniel Chopra",55,34.78,8,23,"SandSavesfrom2030yards",2012
170,170,"Dicky Pride",62,34.78,8,23,"SandSavesfrom2030yards",2012
172,172,"Bob Estes",78,34.38,11,32,"SandSavesfrom2030yards",2012
173,173,"Scott Brown",65,33.33,6,18,"SandSavesfrom2030yards",2012
173,173,"Gary Christian",91,33.33,9,27,"SandSavesfrom2030yards",2012
173,173,"Gavin Coles",72,33.33,7,21,"SandSavesfrom2030yards",2012
173,173,"John Huh",99,33.33,12,36,"SandSavesfrom2030yards",2012
173,173,"Kevin Stadler",85,33.33,8,24,"SandSavesfrom2030yards",2012
178,178,"Roland Thatcher",55,31.58,6,19,"SandSavesfrom2030yards",2012
179,179,"Ricky Barnes",92,30,12,40,"SandSavesfrom2030yards",2012
179,179,"Charlie Beljan",61,30,3,10,"SandSavesfrom2030yards",2012
179,179,"Ben Curtis",62,30,6,20,"SandSavesfrom2030yards",2012
179,179,"Scott Stallings",78,30,6,20,"SandSavesfrom2030yards",2012
179,179,"Bubba Watson",68,30,6,20,"SandSavesfrom2030yards",2012
184,184,"Jhonattan Vegas",77,29.73,11,37,"SandSavesfrom2030yards",2012
185,185,"Freddie Jacobson",61,28.57,6,21,"SandSavesfrom2030yards",2012
186,186,"John Rollins",81,27.66,13,47,"SandSavesfrom2030yards",2012
187,187,"Tommy Biershenk",74,27.59,8,29,"SandSavesfrom2030yards",2012
187,187,"Hunter Haas",69,27.59,8,29,"SandSavesfrom2030yards",2012
189,189,"Alexandre Rocha",62,23.53,4,17,"SandSavesfrom2030yards",2012
190,190,"John Merrick",83,17.39,4,23,"SandSavesfrom2030yards",2012
191,191,"Boo Weekley",74,12.5,2,16,"SandSavesfrom2030yards",2012
