"ProximitytoHolefrom1020yards_RANKTHISWEEK_2014","ProximitytoHolefrom1020yards_RANKLASTWEEK_2014","ProximitytoHolefrom1020yards_PLAYERNAME_2014","ProximitytoHolefrom1020yards_ROUNDS_2014","ProximitytoHolefrom1020yards_AVGDTP_2014","ProximitytoHolefrom1020yards_TOTALDISTANCEFEET_2014","ProximitytoHolefrom1020yards_OFSHOTS_2014","ProximitytoHolefrom1020yards_SCRAMBLINGRANK_2014","stat_name","year"
43,43,"Brice Garnett",92,NA,1473.583,230,62,"ProximitytoHolefrom1020yards",2014
43,43,"Trevor Immelman",84,NA,1360.667,211,150,"ProximitytoHolefrom1020yards",2014
43,43,"Mike Weir",69,NA,1090.917,171,56,"ProximitytoHolefrom1020yards",2014
49,49,"Keegan Bradley",89,NA,1297.5,199,14,"ProximitytoHolefrom1020yards",2014
49,49,"Scott Brown",100,NA,1697.833,260,86,"ProximitytoHolefrom1020yards",2014
49,49,"Paul Casey",56,NA,912.583,140,128,"ProximitytoHolefrom1020yards",2014
49,49,"Tim Clark",75,NA,1244.417,192,70,"ProximitytoHolefrom1020yards",2014
49,49,"Martin Flores",85,NA,1340.667,207,111,"ProximitytoHolefrom1020yards",2014
49,49,"Luke Guthrie",85,NA,1560.833,239,29,"ProximitytoHolefrom1020yards",2014
49,49,"Bill Haas",107,NA,1451.333,222,43,"ProximitytoHolefrom1020yards",2014
49,49,"Morgan Hoffmann",103,NA,1805,278,106,"ProximitytoHolefrom1020yards",2014
49,49,"Jerry Kelly",80,NA,1237.167,191,16,"ProximitytoHolefrom1020yards",2014
49,49,"Ryan Moore",86,NA,1223.5,189,103,"ProximitytoHolefrom1020yards",2014
49,49,"Brandt Snedeker",89,NA,1412.667,218,66,"ProximitytoHolefrom1020yards",2014
49,49,"Jordan Spieth",102,NA,1815.917,281,13,"ProximitytoHolefrom1020yards",2014
49,49,"David Toms",64,NA,913.25,140,23,"ProximitytoHolefrom1020yards",2014
62,62,"Billy Hurley III",86,NA,1348.917,206,26,"ProximitytoHolefrom1020yards",2014
62,62,"Scott Langley",95,NA,1648.083,251,21,"ProximitytoHolefrom1020yards",2014
62,62,"Rory Sabbatini",82,NA,1459.417,221,142,"ProximitytoHolefrom1020yards",2014
62,62,"Charl Schwartzel",64,NA,1179.083,178,21,"ProximitytoHolefrom1020yards",2014
62,62,"Henrik Stenson",56,NA,664.417,101,171,"ProximitytoHolefrom1020yards",2014
62,62,"Brendon Todd",108,NA,1806.417,273,7,"ProximitytoHolefrom1020yards",2014
62,62,"Bo Van Pelt",83,NA,1241.667,188,101,"ProximitytoHolefrom1020yards",2014
69,69,"Aaron Baddeley",74,NA,1365.333,206,47,"ProximitytoHolefrom1020yards",2014
69,69,"KJ Choi",80,NA,1444.5,216,119,"ProximitytoHolefrom1020yards",2014
69,69,"Ben Crane",81,NA,1665.417,249,75,"ProximitytoHolefrom1020yards",2014
69,69,"Retief Goosen",94,NA,1545.667,231,33,"ProximitytoHolefrom1020yards",2014
69,69,"Adam Scott",68,NA,1115.667,167,37,"ProximitytoHolefrom1020yards",2014
69,69,"John Senden",99,NA,1457.5,220,49,"ProximitytoHolefrom1020yards",2014
69,69,"Brian Stuard",91,NA,1395,208,41,"ProximitytoHolefrom1020yards",2014
76,76,"Sangmoon Bae",76,NA,1401.917,208,112,"ProximitytoHolefrom1020yards",2014
76,76,"Brian Davis",93,NA,1593.5,236,25,"ProximitytoHolefrom1020yards",2014
76,76,"Matt Every",85,NA,1387.917,206,82,"ProximitytoHolefrom1020yards",2014
76,76,"David Hearn",97,NA,1627.917,242,35,"ProximitytoHolefrom1020yards",2014
76,76,"George McNeill",79,NA,1349.25,199,97,"ProximitytoHolefrom1020yards",2014
76,76,"Bryce Molder",77,NA,1298.667,193,44,"ProximitytoHolefrom1020yards",2014
76,76,"Jeff Overton",80,NA,1417.25,209,39,"ProximitytoHolefrom1020yards",2014
76,76,"Robert Streb",75,NA,1370.833,202,80,"ProximitytoHolefrom1020yards",2014
76,76,"Josh Teater",90,NA,1628.167,240,102,"ProximitytoHolefrom1020yards",2014
76,76,"Jimmy Walker",98,NA,1474.167,219,91,"ProximitytoHolefrom1020yards",2014
86,86,"Stuart Appleby",92,NA,1758.833,258,34,"ProximitytoHolefrom1020yards",2014
86,86,"Woody Austin",63,NA,1195.833,175,146,"ProximitytoHolefrom1020yards",2014
86,86,"Jonas Blixt",64,NA,1001.417,146,84,"ProximitytoHolefrom1020yards",2014
86,86,"Charles Howell III",106,NA,1983.667,290,30,"ProximitytoHolefrom1020yards",2014
86,86,"Freddie Jacobson",91,NA,1791,261,28,"ProximitytoHolefrom1020yards",2014
86,86,"Richard Lee",80,NA,1486.417,217,32,"ProximitytoHolefrom1020yards",2014
86,86,"William McGirt",96,NA,1774.417,259,79,"ProximitytoHolefrom1020yards",2014
86,86,"Ryan Palmer",85,NA,1433.667,209,95,"ProximitytoHolefrom1020yards",2014
86,86,"Pat Perez",84,NA,1538.167,225,46,"ProximitytoHolefrom1020yards",2014
86,86,"Michael Putnam",106,NA,1895.667,277,122,"ProximitytoHolefrom1020yards",2014
96,96,"Ben Curtis",77,NA,1245.583,180,126,"ProximitytoHolefrom1020yards",2014
96,96,"Brendon de Jonge",109,NA,1943.333,281,117,"ProximitytoHolefrom1020yards",2014
96,96,"Hideki Matsuyama",82,NA,1620.25,235,41,"ProximitytoHolefrom1020yards",2014
96,96,"Seung Yul Noh",92,NA,1486.583,216,45,"ProximitytoHolefrom1020yards",2014
96,96,"Andres Romero",81,NA,1737.833,252,52,"ProximitytoHolefrom1020yards",2014
96,96,"Shawn Stefani",60,NA,1149.083,167,67,"ProximitytoHolefrom1020yards",2014
96,96,"Johnson Wagner",69,NA,1298.333,188,92,"ProximitytoHolefrom1020yards",2014
103,103,"Charley Hoffman",93,NA,1739.667,250,64,"ProximitytoHolefrom1020yards",2014
103,103,"Dustin Johnson",58,NA,871.667,125,57,"ProximitytoHolefrom1020yards",2014
103,103,"Chris Kirk",105,NA,1812.083,258,9,"ProximitytoHolefrom1020yards",2014
103,103,"Martin Laird",66,NA,1061,151,157,"ProximitytoHolefrom1020yards",2014
103,103,"Ben Martin",80,NA,1326.583,190,75,"ProximitytoHolefrom1020yards",2014
103,103,"Patrick Reed",92,NA,1601.417,229,69,"ProximitytoHolefrom1020yards",2014
103,103,"Kevin Tway",64,NA,1138,162,162,"ProximitytoHolefrom1020yards",2014
110,110,"Robert Garrigus",80,NA,1704.667,240,116,"ProximitytoHolefrom1020yards",2014
110,110,"James Hahn",82,NA,1654.417,234,145,"ProximitytoHolefrom1020yards",2014
110,110,"Brooks Koepka",56,NA,913.5,129,108,"ProximitytoHolefrom1020yards",2014
110,110,"Will Ma Kenzie",82,NA,1518.833,215,134,"ProximitytoHolefrom1020yards",2014
110,110,"Hunter Mahan",88,NA,1551.25,220,148,"ProximitytoHolefrom1020yards",2014
110,110,"Chris Stroud",88,NA,1537.667,216,18,"ProximitytoHolefrom1020yards",2014
110,110,"Andrew Svoboda",77,NA,1327.25,187,77,"ProximitytoHolefrom1020yards",2014
110,110,"Boo Weekley",73,NA,1219.667,173,160,"ProximitytoHolefrom1020yards",2014
118,118,"James Driscoll",71,NA,1409.583,197,141,"ProximitytoHolefrom1020yards",2014
118,118,"Justin Hicks",103,NA,1726.5,242,146,"ProximitytoHolefrom1020yards",2014
118,118,"Bronson La Cassie",51,NA,898.917,125,48,"ProximitytoHolefrom1020yards",2014
118,118,"Sean OHair",77,NA,1566.833,219,63,"ProximitytoHolefrom1020yards",2014
118,118,"Wes Roach",67,NA,1209.5,168,103,"ProximitytoHolefrom1020yards",2014
118,118,"YE Yang",79,NA,1419.917,199,122,"ProximitytoHolefrom1020yards",2014
124,124,"Graham DeLaet",80,NA,1267.917,175,85,"ProximitytoHolefrom1020yards",2014
124,124,"Lucas Glover",68,NA,1102.583,152,176,"ProximitytoHolefrom1020yards",2014
124,124,"Marc Leishman",81,NA,1423.083,196,115,"ProximitytoHolefrom1020yards",2014
124,124,"Davis Love III",74,NA,1438.5,199,140,"ProximitytoHolefrom1020yards",2014
124,124,"Jamie Lovemark",64,NA,1140.5,158,129,"ProximitytoHolefrom1020yards",2014
124,124,"Geoff Ogilvy",84,NA,1702.667,235,137,"ProximitytoHolefrom1020yards",2014
124,124,"Jim Renner",61,NA,1170.25,161,177,"ProximitytoHolefrom1020yards",2014
131,131,"Spencer Levin",59,NA,1164.833,159,55,"ProximitytoHolefrom1020yards",2014
131,131,"Carl Pettersson",91,NA,1692,231,113,"ProximitytoHolefrom1020yards",2014
131,131,"Kyle Stanley",87,NA,1573.75,214,167,"ProximitytoHolefrom1020yards",2014
131,131,"Nick Watney",80,NA,1159.667,158,132,"ProximitytoHolefrom1020yards",2014
131,131,"Gary Woodland",93,NA,1554.333,213,50,"ProximitytoHolefrom1020yards",2014
136,136,"Erik Compton",88,NA,1878.833,254,83,"ProximitytoHolefrom1020yards",2014
136,136,"Kevin Kisner",85,NA,1497.667,201,122,"ProximitytoHolefrom1020yards",2014
136,136,"John Merrick",87,NA,1388.583,187,175,"ProximitytoHolefrom1020yards",2014
136,136,"DA Points",75,NA,1217.667,165,156,"ProximitytoHolefrom1020yards",2014
136,136,"Ted Potter Jr",68,NA,1480.667,199,11,"ProximitytoHolefrom1020yards",2014
136,136,"Brendan Steele",89,NA,1738.75,234,67,"ProximitytoHolefrom1020yards",2014
136,136,"Kevin Streelman",79,NA,1446.917,195,155,"ProximitytoHolefrom1020yards",2014
136,136,"Daniel Summerhays",98,NA,2023.833,272,96,"ProximitytoHolefrom1020yards",2014
144,144,"Robert Allenby",83,NA,1419.25,189,52,"ProximitytoHolefrom1020yards",2014
144,144,"Brad Fritsch",50,NA,972.5,130,54,"ProximitytoHolefrom1020yards",2014
144,144,"Graeme McDowell",66,NA,1117.583,149,39,"ProximitytoHolefrom1020yards",2014
144,144,"Bubba Watson",76,NA,1257.917,167,74,"ProximitytoHolefrom1020yards",2014
148,148,"Derek Ernst",80,NA,1445.667,190,173,"ProximitytoHolefrom1020yards",2014
148,148,"Matt Jones",83,NA,1557.75,206,133,"ProximitytoHolefrom1020yards",2014
148,148,"Martin Kaymer",65,NA,1241.667,163,158,"ProximitytoHolefrom1020yards",2014
148,148,"Troy Matteson",62,NA,1207.583,160,168,"ProximitytoHolefrom1020yards",2014
148,148,"Michael Thompson",74,NA,1367.75,180,90,"ProximitytoHolefrom1020yards",2014
153,153,"Chesson Hadley",84,NA,1807.083,235,153,"ProximitytoHolefrom1020yards",2014
153,153,"Russell Henley",92,NA,1775.833,232,170,"ProximitytoHolefrom1020yards",2014
153,153,"Danny Lee",84,NA,1727.833,225,105,"ProximitytoHolefrom1020yards",2014
153,153,"Andrew Loupe",65,NA,1189.917,155,139,"ProximitytoHolefrom1020yards",2014
157,157,"Charlie Beljan",76,NA,1624.667,209,162,"ProximitytoHolefrom1020yards",2014
157,157,"Stewart Cink",91,NA,1435.083,185,142,"ProximitytoHolefrom1020yards",2014
157,157,"Jim Herman",62,NA,1238.333,160,149,"ProximitytoHolefrom1020yards",2014
157,157,"Billy Horschel",92,NA,1326.75,172,144,"ProximitytoHolefrom1020yards",2014
157,157,"David Lingmerth",80,NA,1599.583,206,151,"ProximitytoHolefrom1020yards",2014
157,157,"Jeff Maggert",54,NA,1027.167,132,93,"ProximitytoHolefrom1020yards",2014
157,157,"Troy Merritt",62,NA,1140.667,147,130,"ProximitytoHolefrom1020yards",2014
157,157,"Kevin Stadler",90,NA,1347.833,174,159,"ProximitytoHolefrom1020yards",2014
157,157,"Scott Stallings",77,NA,1665.417,215,154,"ProximitytoHolefrom1020yards",2014
157,157,"Nicholas Thompson",85,NA,1652.25,214,164,"ProximitytoHolefrom1020yards",2014
167,167,"Chad Campbell",57,NA,799.167,102,51,"ProximitytoHolefrom1020yards",2014
167,167,"Greg Chalmers",85,NA,2005.333,256,65,"ProximitytoHolefrom1020yards",2014
169,169,"John Rollins",84,NA,1582.5,200,165,"ProximitytoHolefrom1020yards",2014
170,170,"Jason Bohn",81,NA,1863.083,233,131,"ProximitytoHolefrom1020yards",2014
170,170,"Louis Oosthuizen",50,NA,712.75,89,172,"ProximitytoHolefrom1020yards",2014
172,172,"Tommy Gainey",73,NA,1493.917,181,174,"ProximitytoHolefrom1020yards",2014
172,172,"JJ Henry",91,NA,1707.583,206,121,"ProximitytoHolefrom1020yards",2014
174,174,"Will Wilcox",51,NA,949.917,112,81,"ProximitytoHolefrom1020yards",2014
175,175,"Angel Cabrera",69,NA,1594.417,184,161,"ProximitytoHolefrom1020yards",2014
176,176,"Hudson Swafford",75,NA,1346.167,151,169,"ProximitytoHolefrom1020yards",2014
177,177,"John Peterson",62,NA,1779.667,192,134,"ProximitytoHolefrom1020yards",2014
