"Top5FinalRoundPerformance_RANKTHISWEEK_2013","Top5FinalRoundPerformance_RANKLASTWEEK_2013","Top5FinalRoundPerformance_PLAYERNAME_2013","Top5FinalRoundPerformance_EVENTS_2013","Top5FinalRoundPerformance_PctTIMESIMPROVED_2013","Top5FinalRoundPerformance_OFTIMESIMPROVED_2013","stat_name","year"
85,85,"Steve LeBrun",21,0,NA,"Top5FinalRoundPerformance",2013
85,85,"Richard Lee",24,0,NA,"Top5FinalRoundPerformance",2013
85,85,"Troy Matteson",24,0,NA,"Top5FinalRoundPerformance",2013
85,85,"George McNeill",21,0,NA,"Top5FinalRoundPerformance",2013
85,85,"Greg Owen",24,0,NA,"Top5FinalRoundPerformance",2013
85,85,"Tag Ridings",24,0,NA,"Top5FinalRoundPerformance",2013
85,85,"John Rollins",24,0,NA,"Top5FinalRoundPerformance",2013
85,85,"John Senden",25,0,NA,"Top5FinalRoundPerformance",2013
85,85,"Shawn Stefani",21,0,NA,"Top5FinalRoundPerformance",2013
85,85,"Charlie Wi",23,0,NA,"Top5FinalRoundPerformance",2013
85,85,"Casey Wittenberg",27,0,NA,"Top5FinalRoundPerformance",2013
