"Total3Putts25_RANKTHISWEEK_2007","Total3Putts25_RANKLASTWEEK_2007","Total3Putts25_PLAYERNAME_2007","Total3Putts25_ROUNDS_2007","Total3Putts25_TOTAL3PUTTS25_2007","Total3Putts25_TOTAL3PUTTS_2007","stat_name","year"
81,81,"Ryan Palmer",91,32,44,"Total3Putts25",2007
81,81,"Carl Pettersson",111,32,48,"Total3Putts25",2007
81,81,"Vijay Singh",102,32,42,"Total3Putts25",2007
91,91,"Rich Barcelo",80,31,41,"Total3Putts25",2007
91,91,"Craig Bowden",78,31,37,"Total3Putts25",2007
91,91,"Alex Cejka",80,31,44,"Total3Putts25",2007
91,91,"Brendon de Jonge",76,31,38,"Total3Putts25",2007
91,91,"Rocco Mediate",72,31,40,"Total3Putts25",2007
91,91,"Jim Rutledge",59,31,38,"Total3Putts25",2007
91,91,"Chris Stroud",66,31,35,"Total3Putts25",2007
98,98,"Ryan Armour",107,30,46,"Total3Putts25",2007
98,98,"Brian Bateman",55,30,37,"Total3Putts25",2007
98,98,"John Daly",59,30,43,"Total3Putts25",2007
98,98,"Brian Gay",107,30,38,"Total3Putts25",2007
98,98,"Scott Gutschewski",67,30,37,"Total3Putts25",2007
98,98,"Joe Ogilvie",102,30,42,"Total3Putts25",2007
98,98,"Corey Pavin",81,30,39,"Total3Putts25",2007
98,98,"Jason Schultz",63,30,37,"Total3Putts25",2007
98,98,"Bo Van Pelt",104,30,45,"Total3Putts25",2007
98,98,"Camilo Villegas",82,30,39,"Total3Putts25",2007
108,108,"Stewart Cink",91,29,37,"Total3Putts25",2007
108,108,"Glen Day",85,29,39,"Total3Putts25",2007
108,108,"Robert Gamez",88,29,40,"Total3Putts25",2007
108,108,"Richard Johnson",93,29,41,"Total3Putts25",2007
108,108,"Tom Lehman",62,29,34,"Total3Putts25",2007
108,108,"Troy Matteson",87,29,45,"Total3Putts25",2007
108,108,"Dicky Pride",71,29,35,"Total3Putts25",2007
108,108,"Bob Tway",103,29,38,"Total3Putts25",2007
108,108,"Jaco Van Zyl",51,29,36,"Total3Putts25",2007
117,117,"Tommy Armour III",81,28,36,"Total3Putts25",2007
117,117,"Stephen Leaney",82,28,34,"Total3Putts25",2007
119,119,"Steve Allan",63,27,36,"Total3Putts25",2007
119,119,"Stuart Appleby",74,27,34,"Total3Putts25",2007
119,119,"Gavin Coles",87,27,36,"Total3Putts25",2007
119,119,"Shigeki Maruyama",84,27,34,"Total3Putts25",2007
119,119,"Pat Perez",84,27,36,"Total3Putts25",2007
119,119,"Chris Riley",59,27,30,"Total3Putts25",2007
119,119,"Charlie Wi",90,27,33,"Total3Putts25",2007
126,126,"Michael Allen",74,26,36,"Total3Putts25",2007
126,126,"Jason Bohn",57,26,30,"Total3Putts25",2007
126,126,"DJ Brigman",67,26,38,"Total3Putts25",2007
126,126,"Jim Furyk",84,26,32,"Total3Putts25",2007
126,126,"Nathan Green",103,26,37,"Total3Putts25",2007
126,126,"Charles Howell III",89,26,33,"Total3Putts25",2007
126,126,"Trevor Immelman",74,26,30,"Total3Putts25",2007
126,126,"Matt Kuchar",85,26,33,"Total3Putts25",2007
126,126,"Jesper Parnevik",88,26,34,"Total3Putts25",2007
126,126,"Heath Slocum",101,26,30,"Total3Putts25",2007
136,136,"KJ Choi",87,25,32,"Total3Putts25",2007
136,136,"Craig Lile",77,25,31,"Total3Putts25",2007
136,136,"Jeff Overton",60,25,30,"Total3Putts25",2007
136,136,"Vaughn Taylor",91,25,34,"Total3Putts25",2007
136,136,"David Toms",80,25,29,"Total3Putts25",2007
141,141,"Stephen Ames",81,24,29,"Total3Putts25",2007
141,141,"Craig Barlow",52,24,33,"Total3Putts25",2007
141,141,"Jeff Brehaut",59,24,34,"Total3Putts25",2007
141,141,"Marco Dawson",73,24,30,"Total3Putts25",2007
141,141,"Paul Gow",70,24,36,"Total3Putts25",2007
141,141,"Todd Hamilton",76,24,28,"Total3Putts25",2007
141,141,"Mark Hensby",81,24,31,"Total3Putts25",2007
141,141,"Adam Scott",69,24,34,"Total3Putts25",2007
149,149,"Michael Boyd",61,23,26,"Total3Putts25",2007
149,149,"Jonathan Byrd",73,23,31,"Total3Putts25",2007
149,149,"Lee Janzen",66,23,28,"Total3Putts25",2007
149,149,"Brett Quigley",79,23,28,"Total3Putts25",2007
149,149,"Jeff Sluman",60,23,26,"Total3Putts25",2007
149,149,"Dean Wilson",92,23,31,"Total3Putts25",2007
155,155,"Ben Curtis",80,22,32,"Total3Putts25",2007
155,155,"Tripp Isenhour",86,22,28,"Total3Putts25",2007
155,155,"Freddie Jacobson",70,22,24,"Total3Putts25",2007
155,155,"Kevin Sutherland",85,22,34,"Total3Putts25",2007
155,155,"Chris Tidland",59,22,27,"Total3Putts25",2007
155,155,"Duffy Waldorf",69,22,36,"Total3Putts25",2007
161,161,"Bubba Dickerson",51,21,28,"Total3Putts25",2007
161,161,"Luke Donald",69,21,24,"Total3Putts25",2007
161,161,"Steve Elkington",87,21,29,"Total3Putts25",2007
161,161,"Rory Sabbatini",81,21,27,"Total3Putts25",2007
165,165,"Jose Coceres",50,20,27,"Total3Putts25",2007
165,165,"Chris DiMarco",79,20,27,"Total3Putts25",2007
165,165,"Fred Funk",65,20,28,"Total3Putts25",2007
165,165,"Matt Hendrix",63,20,32,"Total3Putts25",2007
165,165,"Bryce Molder",56,20,24,"Total3Putts25",2007
170,170,"Aaron Baddeley",83,19,23,"Total3Putts25",2007
170,170,"Tom Byrum",50,19,24,"Total3Putts25",2007
170,170,"Brandt Snedeker",105,19,29,"Total3Putts25",2007
170,170,"Paul Stankowski",52,19,25,"Total3Putts25",2007
174,174,"Mark Brooks",53,18,22,"Total3Putts25",2007
174,174,"Paul Goydos",60,18,25,"Total3Putts25",2007
174,174,"Michael Sim",52,18,22,"Total3Putts25",2007
177,177,"Ernie Els",59,17,22,"Total3Putts25",2007
177,177,"Bob Heintz",85,17,30,"Total3Putts25",2007
177,177,"Scott Verplank",82,17,22,"Total3Putts25",2007
180,180,"Padraig Harrington",64,16,26,"Total3Putts25",2007
180,180,"Arron Oberholser",69,16,20,"Total3Putts25",2007
180,180,"Justin Rose",63,16,26,"Total3Putts25",2007
183,183,"Anders Hansen",55,15,17,"Total3Putts25",2007
184,184,"Zach Johnson",76,14,16,"Total3Putts25",2007
184,184,"Phil Mickelson",73,14,19,"Total3Putts25",2007
184,184,"Ian Poulter",63,14,21,"Total3Putts25",2007
184,184,"Steve Stricker",81,14,15,"Total3Putts25",2007
188,188,"Jay Williamson",50,13,16,"Total3Putts25",2007
189,189,"Sergio Garcia",68,12,14,"Total3Putts25",2007
189,189,"Nick OHern",72,12,16,"Total3Putts25",2007
189,189,"Tag Ridings",52,12,17,"Total3Putts25",2007
189,189,"Tiger Woods",63,12,15,"Total3Putts25",2007
193,193,"Tim Clark",66,11,16,"Total3Putts25",2007
194,194,"Retief Goosen",50,9,13,"Total3Putts25",2007
194,194,"Henrik Stenson",52,9,11,"Total3Putts25",2007
196,196,"Jose Maria Olazabal",52,8,12,"Total3Putts25",2007
