"Percentageofpotentialmoneywon_RANKTHISWEEK_2012","Percentageofpotentialmoneywon_RANKLASTWEEK_2012","Percentageofpotentialmoneywon_PLAYERNAME_2012","Percentageofpotentialmoneywon_EVENTS_2012","Percentageofpotentialmoneywon_Pct_2012","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2012","Percentageofpotentialmoneywon_POTENTIALMONEY_2012","stat_name","year"
298,298,"Will Ma Kenzie",6,1.11,49760,4500000,"Percentageofpotentialmoneywon",2012
299,299,"Ben Kohles",1,1.1,10296,936000,"Percentageofpotentialmoneywon",2012
299,299,"Rocco Mediate",23,1.1,242353,21960000,"Percentageofpotentialmoneywon",2012
301,301,"Alex Aragon",1,1.08,10725,990000,"Percentageofpotentialmoneywon",2012
301,301,"Matt Bettencourt",31,1.08,335075,31104000,"Percentageofpotentialmoneywon",2012
301,301,"Carl Paulson",2,1.08,16943,1566000,"Percentageofpotentialmoneywon",2012
304,304,"Jonathan Fly",1,1.04,10528,1008000,"Percentageofpotentialmoneywon",2012
305,305,"Kent Jones",7,1.02,54644,5364000,"Percentageofpotentialmoneywon",2012
306,306,"Diego Velasquez",1,1.01,11284,1116000,"Percentageofpotentialmoneywon",2012
307,307,"Tadahiro Takayama",4,1,52340,5235890,"Percentageofpotentialmoneywon",2012
308,308,"Patrick Cantlay",10,0.98,105525,10728000,"Percentageofpotentialmoneywon",2012
308,308,"Michael Hoey",3,0.98,41625,4250890,"Percentageofpotentialmoneywon",2012
310,310,"Stephen Ames",20,0.95,193686,20341890,"Percentageofpotentialmoneywon",2012
310,310,"Daniel Chopra",21,0.95,192198,20143890,"Percentageofpotentialmoneywon",2012
312,312,"Shaun Micheel",12,0.94,103559,11039000,"Percentageofpotentialmoneywon",2012
313,313,"Jeff Curl",3,0.92,28890,3150000,"Percentageofpotentialmoneywon",2012
314,314,"Paul Goydos",6,0.88,57220,6516000,"Percentageofpotentialmoneywon",2012
315,315,"Ryuji Imada",28,0.84,238647,28458000,"Percentageofpotentialmoneywon",2012
316,316,"Michael Bradley",23,0.83,191746,23188000,"Percentageofpotentialmoneywon",2012
317,317,"Tom Pernice Jr",23,0.82,189906,23148000,"Percentageofpotentialmoneywon",2012
318,318,"Justin Hicks",2,0.81,23180,2845890,"Percentageofpotentialmoneywon",2012
318,318,"Joe Ogilvie",17,0.81,152376,18900000,"Percentageofpotentialmoneywon",2012
318,318,"Brett Wetterich",7,0.81,50917,6282000,"Percentageofpotentialmoneywon",2012
321,321,"George Coetzee",4,0.79,45000,5690890,"Percentageofpotentialmoneywon",2012
322,322,"Ted Purdy",4,0.78,24900,3204000,"Percentageofpotentialmoneywon",2012
323,323,"Omar Uresti",4,0.77,28844,3744000,"Percentageofpotentialmoneywon",2012
324,324,"Derek Lamely",25,0.76,185479,24552000,"Percentageofpotentialmoneywon",2012
325,325,"Paul Stankowski",8,0.75,47792,6372000,"Percentageofpotentialmoneywon",2012
326,326,"Tom Watson",3,0.72,28470,3943890,"Percentageofpotentialmoneywon",2012
326,326,"Garrett Willis",15,0.72,95014,13140000,"Percentageofpotentialmoneywon",2012
328,328,"Patrick Sheehan",21,0.67,129590,19368000,"Percentageofpotentialmoneywon",2012
329,329,"Jamie Lovemark",16,0.66,109571,16722000,"Percentageofpotentialmoneywon",2012
329,329,"Steve Wheatcroft",22,0.66,135195,20448000,"Percentageofpotentialmoneywon",2012
331,331,"Hiroyuki Fujita",3,0.58,24912,4290890,"Percentageofpotentialmoneywon",2012
332,332,"Sung Kang",30,0.57,169439,29916000,"Percentageofpotentialmoneywon",2012
333,333,"Robert Gamez",8,0.55,37221,6750000,"Percentageofpotentialmoneywon",2012
334,334,"Matt Hill",2,0.54,9932,1836000,"Percentageofpotentialmoneywon",2012
335,335,"Kevin Sutherland",4,0.53,22886,4338000,"Percentageofpotentialmoneywon",2012
336,336,"Robert Damron",7,0.52,30673,5940000,"Percentageofpotentialmoneywon",2012
337,337,"Paul Casey",9,0.5,56755,11342890,"Percentageofpotentialmoneywon",2012
337,337,"Koumei Oda",2,0.5,11880,2395890,"Percentageofpotentialmoneywon",2012
339,339,"Craig Barlow",7,0.49,26538,5400000,"Percentageofpotentialmoneywon",2012
340,340,"Shane Bertsch",17,0.47,73795,15840000,"Percentageofpotentialmoneywon",2012
341,341,"Edward Loar",23,0.45,97946,21960000,"Percentageofpotentialmoneywon",2012
342,342,"Bart Bryant",6,0.44,23134,5292000,"Percentageofpotentialmoneywon",2012
343,343,"Tommy Biershenk",27,0.41,107266,26208000,"Percentageofpotentialmoneywon",2012
344,344,"Brendan Jones",3,0.4,17339,4290890,"Percentageofpotentialmoneywon",2012
345,345,"Marco Dawson",22,0.39,79727,20376000,"Percentageofpotentialmoneywon",2012
345,345,"Thongchai Jaidee",3,0.39,16636,4250890,"Percentageofpotentialmoneywon",2012
345,345,"Peter Tomasulo",4,0.39,12826,3276000,"Percentageofpotentialmoneywon",2012
348,348,"Jason Gore",8,0.38,26700,7074000,"Percentageofpotentialmoneywon",2012
349,349,"Lucas Glover",16,0.35,67111,19410890,"Percentageofpotentialmoneywon",2012
350,350,"Jesper Parnevik",3,0.34,10340,3006000,"Percentageofpotentialmoneywon",2012
351,351,"Eric Axley",3,0.33,7215,2196000,"Percentageofpotentialmoneywon",2012
351,351,"Jose Maria Olazabal",5,0.33,18677,5603000,"Percentageofpotentialmoneywon",2012
353,353,"Anthony Kim",10,0.31,33960,10836000,"Percentageofpotentialmoneywon",2012
354,354,"Scott Smith",2,0.3,6000,1980000,"Percentageofpotentialmoneywon",2012
354,354,"Kirk Triplett",3,0.3,7141,2412000,"Percentageofpotentialmoneywon",2012
356,356,"Scott Verplank",9,0.29,31168,10697000,"Percentageofpotentialmoneywon",2012
357,357,"Sam Saunders",4,0.28,12224,4338000,"Percentageofpotentialmoneywon",2012
358,358,"Stephen Gangluff",23,0.27,58702,21510000,"Percentageofpotentialmoneywon",2012
358,358,"Toru Taniguchi",4,0.27,15150,5690890,"Percentageofpotentialmoneywon",2012
360,360,"Neal Lancaster",8,0.26,22184,8406000,"Percentageofpotentialmoneywon",2012
360,360,"Fran Quinn",5,0.26,12932,4986000,"Percentageofpotentialmoneywon",2012
362,362,"Peter Lonard",4,0.25,7210,2844000,"Percentageofpotentialmoneywon",2012
363,363,"Mark Brooks",3,0.24,7215,2993000,"Percentageofpotentialmoneywon",2012
364,364,"Kelly Kraft",10,0.22,24994,11232000,"Percentageofpotentialmoneywon",2012
364,364,"Hank Kuehne",12,0.22,26342,12150000,"Percentageofpotentialmoneywon",2012
364,364,"Kyle Thompson",22,0.22,45460,21006000,"Percentageofpotentialmoneywon",2012
367,367,"Matt McQuillan",11,0.21,20852,10026000,"Percentageofpotentialmoneywon",2012
368,368,"David Duval",17,0.2,32936,16849890,"Percentageofpotentialmoneywon",2012
