"Top5FinalRoundPerformance_RANKTHISWEEK_2010","Top5FinalRoundPerformance_RANKLASTWEEK_2010","Top5FinalRoundPerformance_PLAYERNAME_2010","Top5FinalRoundPerformance_EVENTS_2010","Top5FinalRoundPerformance_PctTIMESIMPROVED_2010","Top5FinalRoundPerformance_OFTIMESIMPROVED_2010","stat_name","year"
82,82,"Jason Bohn",25,33.3,1,"Top5FinalRoundPerformance",2010
82,82,"Chris Couch",23,33.3,1,"Top5FinalRoundPerformance",2010
82,82,"Matt Jones",27,33.3,1,"Top5FinalRoundPerformance",2010
82,82,"Carl Pettersson",29,33.3,1,"Top5FinalRoundPerformance",2010
82,82,"Heath Slocum",25,33.3,1,"Top5FinalRoundPerformance",2010
87,87,"Lucas Glover",23,25,1,"Top5FinalRoundPerformance",2010
88,88,"Stephen Ames",23,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Woody Austin",29,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Briny Baird",28,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Stewart Cink",23,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Ben Curtis",24,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Matt Every",18,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Brian Gay",30,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Nathan Green",27,0,NA,"Top5FinalRoundPerformance",2010
88,88,"JJ Henry",27,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Ryuji Imada",28,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Trevor Immelman",19,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Will Ma Kenzie",23,0,NA,"Top5FinalRoundPerformance",2010
88,88,"John Mallinger",29,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Troy Matteson",28,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Scott McCarron",29,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Troy Merritt",29,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Garth Mulroy",19,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Joe Ogilvie",32,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Rod Pampling",26,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Tom Pernice Jr",22,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Kenny Perry",20,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Scott Piercy",28,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Ian Poulter",15,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Aron Price",22,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Adam Scott",20,0,NA,"Top5FinalRoundPerformance",2010
88,88,"John Senden",30,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Kevin Stadler",28,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Chris Stroud",27,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Brian Stuard",28,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Kevin Sutherland",25,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Chris Tidland",24,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Charles Warren",21,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Nick Watney",24,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Boo Weekley",27,0,NA,"Top5FinalRoundPerformance",2010
88,88,"Brett Wetterich",16,0,NA,"Top5FinalRoundPerformance",2010
