"Round1ScoringAverage_RANKTHISWEEK_2006","Round1ScoringAverage_RANKLASTWEEK_2006","Round1ScoringAverage_PLAYERNAME_2006","Round1ScoringAverage__2006","Round1ScoringAverage_AVG_2006","Round1ScoringAverage_TOTALSTROKES_2006","Round1ScoringAverage_TOTALROUNDS_2006","stat_name","year"
58,58,"Nathan Green",NA,70.76,2052,29,"Round1ScoringAverage",2006
60,60,"Daisuke Maruyama",NA,70.79,1699,24,"Round1ScoringAverage",2006
61,61,"Sergio Garcia",NA,70.81,1133,16,"Round1ScoringAverage",2006
61,61,"Tom Pernice Jr",NA,70.81,2266,32,"Round1ScoringAverage",2006
61,61,"John Senden",NA,70.81,1912,27,"Round1ScoringAverage",2006
61,61,"Chris Smith",NA,70.81,1487,21,"Round1ScoringAverage",2006
65,65,"Rory Sabbatini",NA,70.83,1629,23,"Round1ScoringAverage",2006
66,66,"Daniel Chopra",NA,70.84,2267,32,"Round1ScoringAverage",2006
66,66,"Geoff Ogilvy",NA,70.84,1346,19,"Round1ScoringAverage",2006
68,68,"Alex Cejka",NA,70.86,2055,29,"Round1ScoringAverage",2006
68,68,"Hunter Mahan",NA,70.86,1984,28,"Round1ScoringAverage",2006
68,68,"Ian Poulter",NA,70.86,992,14,"Round1ScoringAverage",2006
71,71,"Kevin Sutherland",NA,70.89,1985,28,"Round1ScoringAverage",2006
72,72,"Bob Tway",NA,70.92,1702,24,"Round1ScoringAverage",2006
73,73,"Ryuji Imada",NA,70.93,2128,30,"Round1ScoringAverage",2006
73,73,"David McKenzie",NA,70.93,1915,27,"Round1ScoringAverage",2006
75,75,"Pat Perez",NA,70.94,1135,16,"Round1ScoringAverage",2006
76,76,"Brian Davis",NA,70.96,1916,27,"Round1ScoringAverage",2006
77,77,"Jason Schultz",NA,71,1917,27,"Round1ScoringAverage",2006
77,77,"Camilo Villegas",NA,71,1988,28,"Round1ScoringAverage",2006
79,79,"Chris DiMarco",NA,71.04,1705,24,"Round1ScoringAverage",2006
79,79,"JJ Henry",NA,71.04,1918,27,"Round1ScoringAverage",2006
81,81,"Rod Pampling",NA,71.05,1563,22,"Round1ScoringAverage",2006
82,82,"Jeff Brehaut",NA,71.06,2274,32,"Round1ScoringAverage",2006
82,82,"Steve Elkington",NA,71.06,1137,16,"Round1ScoringAverage",2006
84,84,"Bill Haas",NA,71.07,2061,29,"Round1ScoringAverage",2006
84,84,"Richard Johnson",NA,71.07,2061,29,"Round1ScoringAverage",2006
84,84,"Steve Lowery",NA,71.07,2061,29,"Round1ScoringAverage",2006
84,84,"John Rollins",NA,71.07,1919,27,"Round1ScoringAverage",2006
88,88,"Brandt Jobe",NA,71.08,1848,26,"Round1ScoringAverage",2006
89,89,"Stephen Ames",NA,71.1,1422,20,"Round1ScoringAverage",2006
90,90,"Michael Allen",NA,71.12,1778,25,"Round1ScoringAverage",2006
91,91,"Ben Crane",NA,71.13,1707,24,"Round1ScoringAverage",2006
92,92,"Danny Ellis",NA,71.14,1565,22,"Round1ScoringAverage",2006
92,92,"Mathias Gronberg",NA,71.14,2063,29,"Round1ScoringAverage",2006
92,92,"Bernhard Langer",NA,71.14,1565,22,"Round1ScoringAverage",2006
92,92,"Joe Ogilvie",NA,71.14,1992,28,"Round1ScoringAverage",2006
92,92,"Jeff Sluman",NA,71.14,2063,29,"Round1ScoringAverage",2006
97,97,"Joey Sindelar",NA,71.17,2064,29,"Round1ScoringAverage",2006
98,98,"Charles Howell III",NA,71.18,1993,28,"Round1ScoringAverage",2006
99,99,"Bob Estes",NA,71.2,1780,25,"Round1ScoringAverage",2006
99,99,"Bob May",NA,71.2,1424,20,"Round1ScoringAverage",2006
101,101,"Jason Bohn",NA,71.21,2065,29,"Round1ScoringAverage",2006
101,101,"Heath Slocum",NA,71.21,2065,29,"Round1ScoringAverage",2006
103,103,"Woody Austin",NA,71.23,2208,31,"Round1ScoringAverage",2006
103,103,"Robert Damron",NA,71.23,2208,31,"Round1ScoringAverage",2006
103,103,"Vaughn Taylor",NA,71.23,1852,26,"Round1ScoringAverage",2006
106,106,"Carlos Franco",NA,71.24,2066,29,"Round1ScoringAverage",2006
107,107,"Marco Dawson",NA,71.26,1924,27,"Round1ScoringAverage",2006
108,108,"Tag Ridings",NA,71.28,2281,32,"Round1ScoringAverage",2006
109,109,"Craig Barlow",NA,71.29,1497,21,"Round1ScoringAverage",2006
109,109,"Padraig Harrington",NA,71.29,998,14,"Round1ScoringAverage",2006
109,109,"Shaun Micheel",NA,71.29,1996,28,"Round1ScoringAverage",2006
109,109,"Kenny Perry",NA,71.29,1497,21,"Round1ScoringAverage",2006
113,113,"Briny Baird",NA,71.33,1712,24,"Round1ScoringAverage",2006
113,113,"Jonathan Kaye",NA,71.33,2140,30,"Round1ScoringAverage",2006
113,113,"Patrick Sheehan",NA,71.33,2354,33,"Round1ScoringAverage",2006
113,113,"Omar Uresti",NA,71.33,1498,21,"Round1ScoringAverage",2006
117,117,"Arjun Atwal",NA,71.34,2283,32,"Round1ScoringAverage",2006
117,117,"Shane Bertsch",NA,71.34,2283,32,"Round1ScoringAverage",2006
119,119,"Todd Fischer",NA,71.35,2426,34,"Round1ScoringAverage",2006
120,120,"Stephen Leaney",NA,71.37,1927,27,"Round1ScoringAverage",2006
120,120,"Jeff Overton",NA,71.37,1927,27,"Round1ScoringAverage",2006
122,122,"Mark Calcavecchia",NA,71.38,1856,26,"Round1ScoringAverage",2006
122,122,"Paul Goydos",NA,71.38,1713,24,"Round1ScoringAverage",2006
124,124,"Freddie Jacobson",NA,71.39,1285,18,"Round1ScoringAverage",2006
124,124,"Nicholas Thompson",NA,71.39,2213,31,"Round1ScoringAverage",2006
126,126,"Brett Quigley",NA,71.41,2285,32,"Round1ScoringAverage",2006
127,127,"DJ Trahan",NA,71.42,2214,31,"Round1ScoringAverage",2006
128,128,"Henrik Bjornstad",NA,71.43,2143,30,"Round1ScoringAverage",2006
128,128,"Jeff Gove",NA,71.43,2000,28,"Round1ScoringAverage",2006
130,130,"John Cook",NA,71.45,1572,22,"Round1ScoringAverage",2006
131,131,"Steve Jones",NA,71.46,1858,26,"Round1ScoringAverage",2006
132,132,"JB Holmes",NA,71.48,1787,25,"Round1ScoringAverage",2006
132,132,"Shigeki Maruyama",NA,71.48,2073,29,"Round1ScoringAverage",2006
132,132,"Ryan Moore",NA,71.48,1501,21,"Round1ScoringAverage",2006
135,135,"Ben Curtis",NA,71.5,1859,26,"Round1ScoringAverage",2006
135,135,"Robert Garrigus",NA,71.5,1859,26,"Round1ScoringAverage",2006
137,137,"JP Hayes",NA,71.53,1359,19,"Round1ScoringAverage",2006
137,137,"Larry Mize",NA,71.53,1216,17,"Round1ScoringAverage",2006
139,139,"Corey Pavin",NA,71.55,1574,22,"Round1ScoringAverage",2006
140,140,"Eric Axley",NA,71.61,2005,28,"Round1ScoringAverage",2006
140,140,"Bubba Dickerson",NA,71.61,2220,31,"Round1ScoringAverage",2006
142,142,"Paul Azinger",NA,71.62,2077,29,"Round1ScoringAverage",2006
142,142,"Tim Petrovic",NA,71.62,2077,29,"Round1ScoringAverage",2006
144,144,"Brett Wetterich",NA,71.64,1791,25,"Round1ScoringAverage",2006
145,145,"Rich Beem",NA,71.65,1863,26,"Round1ScoringAverage",2006
146,146,"Troy Matteson",NA,71.66,2293,32,"Round1ScoringAverage",2006
147,147,"Aaron Baddeley",NA,71.67,1720,24,"Round1ScoringAverage",2006
147,147,"Kris Cox",NA,71.67,1935,27,"Round1ScoringAverage",2006
149,149,"Kent Jones",NA,71.68,2222,31,"Round1ScoringAverage",2006
149,149,"Paul Stankowski",NA,71.68,1577,22,"Round1ScoringAverage",2006
151,151,"Kirk Triplett",NA,71.71,1219,17,"Round1ScoringAverage",2006
152,152,"Carl Pettersson",NA,71.74,1937,27,"Round1ScoringAverage",2006
153,153,"Brian Bateman",NA,71.75,1722,24,"Round1ScoringAverage",2006
153,153,"Jason Gore",NA,71.75,2009,28,"Round1ScoringAverage",2006
155,155,"Sean OHair",NA,71.76,2081,29,"Round1ScoringAverage",2006
156,156,"Scott Gutschewski",NA,71.78,1292,18,"Round1ScoringAverage",2006
157,157,"Justin Leonard",NA,71.79,1723,24,"Round1ScoringAverage",2006
158,158,"Chris Couch",NA,71.81,1939,27,"Round1ScoringAverage",2006
159,159,"Tim Herron",NA,71.88,1869,26,"Round1ScoringAverage",2006
159,159,"Jeff Maggert",NA,71.88,1869,26,"Round1ScoringAverage",2006
159,159,"Jose Maria Olazabal",NA,71.88,1150,16,"Round1ScoringAverage",2006
159,159,"Ted Purdy",NA,71.88,2300,32,"Round1ScoringAverage",2006
163,163,"Ian Leggatt",NA,71.89,2013,28,"Round1ScoringAverage",2006
164,164,"David Branshaw",NA,71.97,2087,29,"Round1ScoringAverage",2006
165,165,"Tommy Armour III",NA,72,1656,23,"Round1ScoringAverage",2006
165,165,"James Driscoll",NA,72,2088,29,"Round1ScoringAverage",2006
165,165,"Thomas Levet",NA,72,1224,17,"Round1ScoringAverage",2006
168,168,"Ron Whittaker",NA,72.11,1947,27,"Round1ScoringAverage",2006
169,169,"Brad Faxon",NA,72.12,1875,26,"Round1ScoringAverage",2006
170,170,"Tom Lehman",NA,72.17,1299,18,"Round1ScoringAverage",2006
171,171,"Greg Kraft",NA,72.2,1805,25,"Round1ScoringAverage",2006
172,172,"Tjaart van der Walt",NA,72.25,1445,20,"Round1ScoringAverage",2006
172,172,"Vance Veazey",NA,72.25,1445,20,"Round1ScoringAverage",2006
174,174,"Doug Barron",NA,72.26,1951,27,"Round1ScoringAverage",2006
175,175,"JL Lewis",NA,72.29,1229,17,"Round1ScoringAverage",2006
175,175,"Roger Tambellini",NA,72.29,1735,24,"Round1ScoringAverage",2006
177,177,"Lee Janzen",NA,72.32,2025,28,"Round1ScoringAverage",2006
178,178,"Dudley Hart",NA,72.33,1953,27,"Round1ScoringAverage",2006
179,179,"Jimmy Walker",NA,72.35,1447,20,"Round1ScoringAverage",2006
180,180,"Mark Brooks",NA,72.46,2536,35,"Round1ScoringAverage",2006
181,181,"Wes Short Jr",NA,72.47,2319,32,"Round1ScoringAverage",2006
182,182,"Len Mattiace",NA,72.5,1595,22,"Round1ScoringAverage",2006
182,182,"Jon Mills",NA,72.5,1885,26,"Round1ScoringAverage",2006
184,184,"David Duval",NA,72.57,1669,23,"Round1ScoringAverage",2006
185,185,"John Daly",NA,72.75,1455,20,"Round1ScoringAverage",2006
186,186,"Alex Aragon",NA,72.76,1819,25,"Round1ScoringAverage",2006
187,187,"Greg Chalmers",NA,72.78,1965,27,"Round1ScoringAverage",2006
188,188,"Matt Hansen",NA,72.79,1747,24,"Round1ScoringAverage",2006
189,189,"Mathew Goggin",NA,72.84,1821,25,"Round1ScoringAverage",2006
190,190,"Michael Connell",NA,72.86,1530,21,"Round1ScoringAverage",2006
191,191,"John Engler Jr",NA,72.88,1895,26,"Round1ScoringAverage",2006
192,192,"Ryan Hietala",NA,72.91,1604,22,"Round1ScoringAverage",2006
193,193,"Mark OMeara",NA,72.94,1240,17,"Round1ScoringAverage",2006
194,194,"Mike Sposa",NA,73.04,1680,23,"Round1ScoringAverage",2006
195,195,"Hidemichi Tanaka",NA,73.13,2194,30,"Round1ScoringAverage",2006
196,196,"Todd Hamilton",NA,73.22,1977,27,"Round1ScoringAverage",2006
