"3PuttAvoidanceRound2_RANKTHISWEEK_2011","3PuttAvoidanceRound2_RANKLASTWEEK_2011","3PuttAvoidanceRound2_PLAYERNAME_2011","3PuttAvoidanceRound2__2011","3PuttAvoidanceRound2_Pct_2011","3PuttAvoidanceRound2_TOTAL3PUTTS_2011","3PuttAvoidanceRound2_TOTALHOLES_2011","stat_name","year"
120,120,"DJ Brigman",NA,3.38,14,414,"3PuttAvoidanceRound2",2011
120,120,"Ryan Palmer",NA,3.38,14,414,"3PuttAvoidanceRound2",2011
122,122,"Kevin Chappell",NA,3.42,16,468,"3PuttAvoidanceRound2",2011
122,122,"Kevin Streelman",NA,3.42,16,468,"3PuttAvoidanceRound2",2011
124,124,"Bobby Gates",NA,3.45,18,522,"3PuttAvoidanceRound2",2011
125,125,"Robert Allenby",NA,3.47,15,432,"3PuttAvoidanceRound2",2011
125,125,"David Duval",NA,3.47,15,432,"3PuttAvoidanceRound2",2011
125,125,"Kent Jones",NA,3.47,15,432,"3PuttAvoidanceRound2",2011
128,128,"JP Hayes",NA,3.51,12,342,"3PuttAvoidanceRound2",2011
129,129,"Ben Crane",NA,3.54,14,396,"3PuttAvoidanceRound2",2011
129,129,"Jim Herman",NA,3.54,14,396,"3PuttAvoidanceRound2",2011
129,129,"Alexandre Rocha",NA,3.54,14,396,"3PuttAvoidanceRound2",2011
129,129,"Andres Romero",NA,3.54,14,396,"3PuttAvoidanceRound2",2011
133,133,"David Mathis",NA,3.56,16,450,"3PuttAvoidanceRound2",2011
134,134,"Steven Bowditch",NA,3.57,18,504,"3PuttAvoidanceRound2",2011
135,135,"Angel Cabrera",NA,3.59,11,306,"3PuttAvoidanceRound2",2011
136,136,"Dustin Johnson",NA,3.61,13,360,"3PuttAvoidanceRound2",2011
137,137,"Ben Curtis",NA,3.62,15,414,"3PuttAvoidanceRound2",2011
138,138,"Nathan Green",NA,3.63,17,468,"3PuttAvoidanceRound2",2011
139,139,"Kris Blanks",NA,3.64,19,522,"3PuttAvoidanceRound2",2011
139,139,"Billy Mayfair",NA,3.64,19,522,"3PuttAvoidanceRound2",2011
141,141,"Marc Leishman",NA,3.7,18,486,"3PuttAvoidanceRound2",2011
141,141,"Jimmy Walker",NA,3.7,16,432,"3PuttAvoidanceRound2",2011
143,143,"Ryuji Imada",NA,3.77,19,504,"3PuttAvoidanceRound2",2011
144,144,"Marc Turnesa",NA,3.8,13,342,"3PuttAvoidanceRound2",2011
145,145,"Chad Campbell",NA,3.83,20,522,"3PuttAvoidanceRound2",2011
146,146,"Charley Hoffman",NA,3.85,18,468,"3PuttAvoidanceRound2",2011
147,147,"Steve Marino",NA,3.86,16,414,"3PuttAvoidanceRound2",2011
148,148,"YE Yang",NA,3.92,12,306,"3PuttAvoidanceRound2",2011
149,149,"Paul Goydos",NA,3.94,17,432,"3PuttAvoidanceRound2",2011
149,149,"Hunter Mahan",NA,3.94,17,432,"3PuttAvoidanceRound2",2011
151,151,"KJ Choi",NA,3.97,15,378,"3PuttAvoidanceRound2",2011
151,151,"Heath Slocum",NA,3.97,20,504,"3PuttAvoidanceRound2",2011
151,151,"Scott Stallings",NA,3.97,20,504,"3PuttAvoidanceRound2",2011
154,154,"Joseph Bramlett",NA,4,18,450,"3PuttAvoidanceRound2",2011
154,154,"Shaun Micheel",NA,4,18,450,"3PuttAvoidanceRound2",2011
154,154,"Vijay Singh",NA,4,18,450,"3PuttAvoidanceRound2",2011
157,157,"Rocco Mediate",NA,4.01,13,324,"3PuttAvoidanceRound2",2011
158,158,"DJ Trahan",NA,4.02,21,522,"3PuttAvoidanceRound2",2011
159,159,"Camilo Villegas",NA,4.04,16,396,"3PuttAvoidanceRound2",2011
160,160,"David Hearn",NA,4.06,19,468,"3PuttAvoidanceRound2",2011
161,161,"Tommy Gainey",NA,4.08,25,612,"3PuttAvoidanceRound2",2011
162,162,"Padraig Harrington",NA,4.25,13,306,"3PuttAvoidanceRound2",2011
163,163,"John Rollins",NA,4.27,20,468,"3PuttAvoidanceRound2",2011
164,164,"Cameron Beckman",NA,4.35,18,414,"3PuttAvoidanceRound2",2011
164,164,"Scott Gutschewski",NA,4.35,18,414,"3PuttAvoidanceRound2",2011
166,166,"Stewart Cink",NA,4.5,17,378,"3PuttAvoidanceRound2",2011
167,167,"Kevin Stadler",NA,4.53,22,486,"3PuttAvoidanceRound2",2011
168,168,"Pat Perez",NA,4.55,18,396,"3PuttAvoidanceRound2",2011
169,169,"Brandt Jobe",NA,4.56,23,504,"3PuttAvoidanceRound2",2011
170,170,"Retief Goosen",NA,4.7,11,234,"3PuttAvoidanceRound2",2011
171,171,"Justin Rose",NA,4.8,19,396,"3PuttAvoidanceRound2",2011
172,172,"Graeme McDowell",NA,4.81,13,270,"3PuttAvoidanceRound2",2011
172,172,"Zack Miller",NA,4.81,26,540,"3PuttAvoidanceRound2",2011
174,174,"Bo Van Pelt",NA,4.91,23,468,"3PuttAvoidanceRound2",2011
175,175,"Kyle Stanley",NA,4.96,25,504,"3PuttAvoidanceRound2",2011
176,176,"Boo Weekley",NA,5.03,19,378,"3PuttAvoidanceRound2",2011
177,177,"Jason Dufner",NA,5.07,21,414,"3PuttAvoidanceRound2",2011
178,178,"Derek Lamely",NA,5.11,23,450,"3PuttAvoidanceRound2",2011
178,178,"Jhonattan Vegas",NA,5.11,23,450,"3PuttAvoidanceRound2",2011
180,180,"Jarrod Lyle",NA,5.17,27,522,"3PuttAvoidanceRound2",2011
181,181,"Harrison Frazar",NA,5.26,18,342,"3PuttAvoidanceRound2",2011
181,181,"Will Strickler",NA,5.26,18,342,"3PuttAvoidanceRound2",2011
183,183,"Joe Durant",NA,5.32,23,432,"3PuttAvoidanceRound2",2011
184,184,"Chez Reavie",NA,5.35,26,486,"3PuttAvoidanceRound2",2011
185,185,"Tom Gillis",NA,5.56,18,324,"3PuttAvoidanceRound2",2011
186,186,"Justin Hicks",NA,5.8,24,414,"3PuttAvoidanceRound2",2011
