"PercentageofAvailablePurseWon_RANKTHISWEEK_2009","PercentageofAvailablePurseWon_RANKLASTWEEK_2009","PercentageofAvailablePurseWon_PLAYERNAME_2009","PercentageofAvailablePurseWon_EVENTS_2009","PercentageofAvailablePurseWon_Pct_2009","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2009","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2009","stat_name","year"
294,294,"Pablo Larrazabal",3,0.19,35250,18619273,"PercentageofAvailablePurseWon",2009
294,294,"Matthew Loving",1,0.19,11712,6100000,"PercentageofAvailablePurseWon",2009
294,294,"Darron Stiles",20,0.19,199384,104200000,"PercentageofAvailablePurseWon",2009
294,294,"Brian Vranesh",20,0.19,198567,102300000,"PercentageofAvailablePurseWon",2009
301,301,"Gregory Bisconti",1,0.18,13600,7500000,"PercentageofAvailablePurseWon",2009
301,301,"Scott Gutschewski",19,0.18,183374,99700000,"PercentageofAvailablePurseWon",2009
301,301,"Ryan Helminen",1,0.18,7360,4e+06,"PercentageofAvailablePurseWon",2009
301,301,"Andrew McLardy",2,0.18,22501,12600000,"PercentageofAvailablePurseWon",2009
301,301,"Grant Sturgeon",1,0.18,13300,7500000,"PercentageofAvailablePurseWon",2009
301,301,"Junpei Takayama",1,0.18,9936,5400000,"PercentageofAvailablePurseWon",2009
301,301,"Brendon Todd",21,0.18,203840,1.11e+08,"PercentageofAvailablePurseWon",2009
301,301,"Anthony Wall",2,0.18,25539,14019273,"PercentageofAvailablePurseWon",2009
309,309,"Alastair Forsyth",1,0.17,13100,7500000,"PercentageofAvailablePurseWon",2009
309,309,"Tommy Gainey",15,0.17,128346,73900000,"PercentageofAvailablePurseWon",2009
309,309,"David Peoples",6,0.17,45122,26800000,"PercentageofAvailablePurseWon",2009
312,312,"Robert Damron",5,0.15,31150,20200000,"PercentageofAvailablePurseWon",2009
312,312,"Jay Delsing",7,0.15,49860,33400000,"PercentageofAvailablePurseWon",2009
314,314,"David Berganio Jr",15,0.14,115516,82100000,"PercentageofAvailablePurseWon",2009
314,314,"Mark Hensby",5,0.14,32250,22500000,"PercentageofAvailablePurseWon",2009
314,314,"Colt Knost",24,0.14,180752,125300000,"PercentageofAvailablePurseWon",2009
314,314,"Kirk Triplett",20,0.14,155478,108300000,"PercentageofAvailablePurseWon",2009
318,318,"Arjun Atwal",12,0.13,76675,57700000,"PercentageofAvailablePurseWon",2009
318,318,"Chris Couch",8,0.13,56665,45200000,"PercentageofAvailablePurseWon",2009
318,318,"Greg Kraft",21,0.13,156686,119500000,"PercentageofAvailablePurseWon",2009
321,321,"Carlos Franco",10,0.12,60261,48600000,"PercentageofAvailablePurseWon",2009
321,321,"Gary Woodland",18,0.12,121031,99100000,"PercentageofAvailablePurseWon",2009
323,323,"Erik Compton",5,0.11,27524,25800000,"PercentageofAvailablePurseWon",2009
323,323,"Richard Green",2,0.11,15000,14019273,"PercentageofAvailablePurseWon",2009
323,323,"Mark OMeara",2,0.11,15547,13519273,"PercentageofAvailablePurseWon",2009
323,323,"Marc Turnesa",30,0.11,197068,176100000,"PercentageofAvailablePurseWon",2009
327,327,"Fred Funk",6,0.1,36926,38100000,"PercentageofAvailablePurseWon",2009
327,327,"Tom Scherrer",2,0.1,9363,9600000,"PercentageofAvailablePurseWon",2009
327,327,"Esteban Toledo",2,0.1,7344,7100000,"PercentageofAvailablePurseWon",2009
327,327,"Peter Tomasulo",25,0.1,128705,132500000,"PercentageofAvailablePurseWon",2009
331,331,"Wil Collins",18,0.09,84569,91700000,"PercentageofAvailablePurseWon",2009
331,331,"Derek Fathauer",25,0.09,125304,131900000,"PercentageofAvailablePurseWon",2009
331,331,"Chris Kirk",2,0.09,11651,13600000,"PercentageofAvailablePurseWon",2009
331,331,"Andrew Ruthkoski",2,0.09,8428,9400000,"PercentageofAvailablePurseWon",2009
335,335,"Tom Byrum",4,0.08,13872,17700000,"PercentageofAvailablePurseWon",2009
335,335,"Marco Dawson",6,0.08,22570,28600000,"PercentageofAvailablePurseWon",2009
335,335,"Jesper Parnevik",14,0.08,58711,74400000,"PercentageofAvailablePurseWon",2009
335,335,"Bob Tway",13,0.08,54358,67600000,"PercentageofAvailablePurseWon",2009
339,339,"Notah Begay III",15,0.07,54645,81700000,"PercentageofAvailablePurseWon",2009
339,339,"Ryo Ishikawa",6,0.07,26217,38719273,"PercentageofAvailablePurseWon",2009
339,339,"Cortland Lowe",2,0.07,9434,12800000,"PercentageofAvailablePurseWon",2009
339,339,"David Smail",3,0.07,14050,21519273,"PercentageofAvailablePurseWon",2009
339,339,"Grant Waite",2,0.07,6756,9100000,"PercentageofAvailablePurseWon",2009
344,344,"Greg Norman",3,0.06,11229,19219273,"PercentageofAvailablePurseWon",2009
344,344,"Rick Price",21,0.06,66689,108100000,"PercentageofAvailablePurseWon",2009
346,346,"Eric Axley",30,0.05,83150,166600000,"PercentageofAvailablePurseWon",2009
346,346,"Craig Barlow",5,0.05,11271,23500000,"PercentageofAvailablePurseWon",2009
346,346,"Brad Faxon",23,0.05,57212,125400000,"PercentageofAvailablePurseWon",2009
346,346,"David Gossett",5,0.05,11480,22800000,"PercentageofAvailablePurseWon",2009
346,346,"James Oh",21,0.05,57270,108100000,"PercentageofAvailablePurseWon",2009
351,351,"Matthew Borchert",19,0.04,34324,96800000,"PercentageofAvailablePurseWon",2009
351,351,"Olin Browne",9,0.04,17712,44300000,"PercentageofAvailablePurseWon",2009
351,351,"Jose Coceres",6,0.04,14036,33800000,"PercentageofAvailablePurseWon",2009
351,351,"Stephen Leaney",11,0.04,21992,61500000,"PercentageofAvailablePurseWon",2009
355,355,"Tyler Aldridge",17,0.03,24370,85700000,"PercentageofAvailablePurseWon",2009
355,355,"Brian Bateman",25,0.03,43610,134700000,"PercentageofAvailablePurseWon",2009
355,355,"Robin Freeman",5,0.03,6930,22200000,"PercentageofAvailablePurseWon",2009
355,355,"Troy Kelly",17,0.03,25828,87300000,"PercentageofAvailablePurseWon",2009
355,355,"JL Lewis",4,0.03,5820,16900000,"PercentageofAvailablePurseWon",2009
355,355,"Steve Pate",4,0.03,6030,18900000,"PercentageofAvailablePurseWon",2009
361,361,"Steve Allan",17,0.02,13671,88800000,"PercentageofAvailablePurseWon",2009
361,361,"Billy Andrade",17,0.02,19654,9e+07,"PercentageofAvailablePurseWon",2009
361,361,"Paul Azinger",8,0.02,10800,45600000,"PercentageofAvailablePurseWon",2009
