"Scramblingfrom2030yards_RANKTHISWEEK_2012","Scramblingfrom2030yards_RANKLASTWEEK_2012","Scramblingfrom2030yards_PLAYERNAME_2012","Scramblingfrom2030yards_ROUNDS_2012","Scramblingfrom2030yards_Pct_2012","Scramblingfrom2030yards_SUCCESSES_2012","Scramblingfrom2030yards_ATTEMPTS_2012","stat_name","year"
33,33,"Roberto Castro",92,57.69,45,78,"Scramblingfrom2030yards",2012
34,34,"Bill Haas",79,57.32,47,82,"Scramblingfrom2030yards",2012
34,34,"Rocco Mediate",70,57.32,47,82,"Scramblingfrom2030yards",2012
36,36,"Dustin Johnson",70,57.14,24,42,"Scramblingfrom2030yards",2012
36,36,"YE Yang",64,57.14,44,77,"Scramblingfrom2030yards",2012
38,38,"Adam Scott",59,56.52,26,46,"Scramblingfrom2030yards",2012
39,39,"Jimmy Walker",101,56.49,74,131,"Scramblingfrom2030yards",2012
40,40,"Brandt Snedeker",81,56.47,48,85,"Scramblingfrom2030yards",2012
41,41,"Pat Perez",81,56.25,45,80,"Scramblingfrom2030yards",2012
42,42,"Matt Every",80,56.14,32,57,"Scramblingfrom2030yards",2012
43,43,"George McNeill",85,56.12,55,98,"Scramblingfrom2030yards",2012
44,44,"Vijay Singh",99,56.1,46,82,"Scramblingfrom2030yards",2012
45,45,"Billy Hurley III",70,56.07,60,107,"Scramblingfrom2030yards",2012
46,46,"William McGirt",96,56.04,51,91,"Scramblingfrom2030yards",2012
47,47,"Aaron Baddeley",73,55.95,47,84,"Scramblingfrom2030yards",2012
48,48,"Robert Garrigus",89,55.93,33,59,"Scramblingfrom2030yards",2012
49,49,"Gavin Coles",72,55.74,34,61,"Scramblingfrom2030yards",2012
49,49,"Troy Kelly",68,55.74,34,61,"Scramblingfrom2030yards",2012
49,49,"Henrik Stenson",51,55.74,34,61,"Scramblingfrom2030yards",2012
52,52,"David Mathis",83,55.45,56,101,"Scramblingfrom2030yards",2012
53,53,"Tim Clark",60,55.38,36,65,"Scramblingfrom2030yards",2012
54,54,"David Hearn",95,55.36,62,112,"Scramblingfrom2030yards",2012
55,55,"Tom Gillis",75,55.1,54,98,"Scramblingfrom2030yards",2012
56,56,"Ken Duke",104,54.95,61,111,"Scramblingfrom2030yards",2012
57,57,"JB Holmes",90,54.88,45,82,"Scramblingfrom2030yards",2012
58,58,"Brian Davis",91,54.84,51,93,"Scramblingfrom2030yards",2012
58,58,"Matt Kuchar",86,54.84,34,62,"Scramblingfrom2030yards",2012
60,60,"Troy Matteson",100,54.65,47,86,"Scramblingfrom2030yards",2012
61,61,"Richard Lee",71,54.55,42,77,"Scramblingfrom2030yards",2012
61,61,"Chris Stroud",86,54.55,48,88,"Scramblingfrom2030yards",2012
63,63,"Bob Estes",78,54.43,43,79,"Scramblingfrom2030yards",2012
64,64,"Jeff Overton",101,54.37,56,103,"Scramblingfrom2030yards",2012
65,65,"Steve Stricker",73,54.35,25,46,"Scramblingfrom2030yards",2012
66,66,"Chris Kirk",93,54.02,47,87,"Scramblingfrom2030yards",2012
67,67,"Rory Sabbatini",84,53.75,43,80,"Scramblingfrom2030yards",2012
68,68,"Jerry Kelly",84,53.61,52,97,"Scramblingfrom2030yards",2012
69,69,"Alexandre Rocha",62,53.57,30,56,"Scramblingfrom2030yards",2012
69,69,"Steve Wheatcroft",56,53.57,30,56,"Scramblingfrom2030yards",2012
71,71,"Michael Bradley",63,53.42,39,73,"Scramblingfrom2030yards",2012
72,72,"Brian Gay",91,53.27,57,107,"Scramblingfrom2030yards",2012
73,73,"Blake Adams",107,53.21,58,109,"Scramblingfrom2030yards",2012
74,74,"Dicky Pride",62,52.73,29,55,"Scramblingfrom2030yards",2012
75,75,"Charlie Beljan",61,52.63,20,38,"Scramblingfrom2030yards",2012
75,75,"Jonas Blixt",72,52.63,40,76,"Scramblingfrom2030yards",2012
77,77,"Bobby Gates",87,52.53,52,99,"Scramblingfrom2030yards",2012
78,78,"Keegan Bradley",90,52.31,34,65,"Scramblingfrom2030yards",2012
79,79,"Angel Cabrera",54,52.17,24,46,"Scramblingfrom2030yards",2012
79,79,"Ben Crane",73,52.17,36,69,"Scramblingfrom2030yards",2012
79,79,"Tom Pernice Jr",62,52.17,36,69,"Scramblingfrom2030yards",2012
82,82,"Derek Lamely",64,51.95,40,77,"Scramblingfrom2030yards",2012
83,83,"Chris DiMarco",83,51.92,54,104,"Scramblingfrom2030yards",2012
83,83,"Padraig Harrington",67,51.92,27,52,"Scramblingfrom2030yards",2012
83,83,"Colt Knost",79,51.92,54,104,"Scramblingfrom2030yards",2012
86,86,"Kyle Reifers",86,51.9,41,79,"Scramblingfrom2030yards",2012
87,87,"JJ Killeen",101,51.85,70,135,"Scramblingfrom2030yards",2012
87,87,"Rory McIlroy",60,51.85,14,27,"Scramblingfrom2030yards",2012
87,87,"Garth Mulroy",59,51.85,28,54,"Scramblingfrom2030yards",2012
90,90,"Marc Leishman",84,51.69,46,89,"Scramblingfrom2030yards",2012
91,91,"Johnson Wagner",88,51.55,50,97,"Scramblingfrom2030yards",2012
92,92,"Gary Woodland",70,51.52,34,66,"Scramblingfrom2030yards",2012
93,93,"Spencer Levin",81,51.39,37,72,"Scramblingfrom2030yards",2012
94,94,"John Merrick",83,51.32,39,76,"Scramblingfrom2030yards",2012
95,95,"Chad Campbell",84,51.28,40,78,"Scramblingfrom2030yards",2012
95,95,"John Daly",50,51.28,20,39,"Scramblingfrom2030yards",2012
97,97,"Cameron Tringale",88,51.06,48,94,"Scramblingfrom2030yards",2012
98,98,"Tim Herron",88,51,51,100,"Scramblingfrom2030yards",2012
99,99,"Brendon Todd",78,50.98,52,102,"Scramblingfrom2030yards",2012
100,100,"Freddie Jacobson",61,50.91,28,55,"Scramblingfrom2030yards",2012
101,101,"Jason Day",57,50.79,32,63,"Scramblingfrom2030yards",2012
102,102,"Jeff Maggert",83,50.7,36,71,"Scramblingfrom2030yards",2012
103,103,"JJ Henry",93,50.67,38,75,"Scramblingfrom2030yards",2012
104,104,"Kevin Streelman",89,50.6,42,83,"Scramblingfrom2030yards",2012
105,105,"Rod Pampling",88,50.57,44,87,"Scramblingfrom2030yards",2012
106,106,"Carl Pettersson",92,50.54,47,93,"Scramblingfrom2030yards",2012
107,107,"Stephen Ames",54,50,23,46,"Scramblingfrom2030yards",2012
107,107,"Cameron Beckman",81,50,35,70,"Scramblingfrom2030yards",2012
107,107,"Kris Blanks",65,50,38,76,"Scramblingfrom2030yards",2012
107,107,"Kevin Chappell",91,50,43,86,"Scramblingfrom2030yards",2012
107,107,"Erik Compton",81,50,43,86,"Scramblingfrom2030yards",2012
107,107,"Kevin Kisner",69,50,33,66,"Scramblingfrom2030yards",2012
107,107,"Jason Kokrak",79,50,41,82,"Scramblingfrom2030yards",2012
107,107,"Ryan Moore",89,50,42,84,"Scramblingfrom2030yards",2012
107,107,"Webb Simpson",77,50,30,60,"Scramblingfrom2030yards",2012
107,107,"Kevin Stadler",85,50,31,62,"Scramblingfrom2030yards",2012
107,107,"DJ Trahan",73,50,39,78,"Scramblingfrom2030yards",2012
107,107,"Nick Watney",97,50,40,80,"Scramblingfrom2030yards",2012
119,119,"Harris English",98,49.52,52,105,"Scramblingfrom2030yards",2012
120,120,"John Huh",99,49.45,45,91,"Scramblingfrom2030yards",2012
121,121,"Ryan Palmer",81,49.37,39,79,"Scramblingfrom2030yards",2012
122,122,"Ted Potter Jr",77,49.35,38,77,"Scramblingfrom2030yards",2012
123,123,"Vaughn Taylor",81,49.3,35,71,"Scramblingfrom2030yards",2012
124,124,"Hunter Mahan",88,49.25,33,67,"Scramblingfrom2030yards",2012
125,125,"Sergio Garcia",57,49.21,31,63,"Scramblingfrom2030yards",2012
126,126,"Brendon de Jonge",115,49.19,61,124,"Scramblingfrom2030yards",2012
127,127,"Patrick Sheehan",58,49.15,29,59,"Scramblingfrom2030yards",2012
128,128,"Geoff Ogilvy",73,49.06,26,53,"Scramblingfrom2030yards",2012
129,129,"Ian Poulter",57,48.94,23,47,"Scramblingfrom2030yards",2012
130,130,"Graham DeLaet",79,48.86,43,88,"Scramblingfrom2030yards",2012
131,131,"John Rollins",81,48.81,41,84,"Scramblingfrom2030yards",2012
132,132,"Scott Dunlap",57,48.78,20,41,"Scramblingfrom2030yards",2012
133,133,"Stuart Appleby",75,48.61,35,72,"Scramblingfrom2030yards",2012
134,134,"Brian Harman",101,48.54,50,103,"Scramblingfrom2030yards",2012
135,135,"Greg Owen",90,48.48,32,66,"Scramblingfrom2030yards",2012
136,136,"Andres Romero",68,48.44,31,64,"Scramblingfrom2030yards",2012
137,137,"John Senden",81,48.05,37,77,"Scramblingfrom2030yards",2012
138,138,"Miguel Angel Carballo",73,48,36,75,"Scramblingfrom2030yards",2012
138,138,"James Driscoll",83,48,48,100,"Scramblingfrom2030yards",2012
138,138,"Brendan Steele",77,48,36,75,"Scramblingfrom2030yards",2012
141,141,"Hunter Haas",69,47.62,30,63,"Scramblingfrom2030yards",2012
142,142,"DA Points",88,47.5,38,80,"Scramblingfrom2030yards",2012
143,143,"Edward Loar",59,47.46,28,59,"Scramblingfrom2030yards",2012
144,144,"Gary Christian",91,46.99,39,83,"Scramblingfrom2030yards",2012
145,145,"Chez Reavie",83,46.97,31,66,"Scramblingfrom2030yards",2012
146,146,"Davis Love III",64,46.81,22,47,"Scramblingfrom2030yards",2012
146,146,"Seung Yul Noh",105,46.81,44,94,"Scramblingfrom2030yards",2012
146,146,"Roland Thatcher",55,46.81,22,47,"Scramblingfrom2030yards",2012
149,149,"Martin Laird",77,46.77,29,62,"Scramblingfrom2030yards",2012
150,150,"Arjun Atwal",79,46.67,35,75,"Scramblingfrom2030yards",2012
151,151,"Matt Bettencourt",80,46.59,41,88,"Scramblingfrom2030yards",2012
152,152,"Josh Teater",97,46.39,45,97,"Scramblingfrom2030yards",2012
153,153,"Tiger Woods",69,46.34,19,41,"Scramblingfrom2030yards",2012
154,154,"Billy Horschel",63,45.61,26,57,"Scramblingfrom2030yards",2012
155,155,"Robert Allenby",76,45.59,31,68,"Scramblingfrom2030yards",2012
156,156,"Charley Hoffman",88,45.35,39,86,"Scramblingfrom2030yards",2012
157,157,"Scott Piercy",95,45.12,37,82,"Scramblingfrom2030yards",2012
158,158,"KJ Choi",71,45.07,32,71,"Scramblingfrom2030yards",2012
159,159,"Graeme McDowell",55,45,18,40,"Scramblingfrom2030yards",2012
160,160,"Jason Bohn",81,44.62,29,65,"Scramblingfrom2030yards",2012
161,161,"Ben Curtis",62,44.44,20,45,"Scramblingfrom2030yards",2012
161,161,"Bo Van Pelt",84,44.44,28,63,"Scramblingfrom2030yards",2012
163,163,"Stewart Cink",71,44.12,30,68,"Scramblingfrom2030yards",2012
164,164,"Will Claxton",99,43.75,35,80,"Scramblingfrom2030yards",2012
164,164,"Louis Oosthuizen",65,43.75,14,32,"Scramblingfrom2030yards",2012
166,166,"John Mallinger",74,43.24,32,74,"Scramblingfrom2030yards",2012
167,167,"Daniel Summerhays",81,43.21,35,81,"Scramblingfrom2030yards",2012
168,168,"Daniel Chopra",55,43.08,28,65,"Scramblingfrom2030yards",2012
169,169,"Mark Anderson",75,43.02,37,86,"Scramblingfrom2030yards",2012
169,169,"Heath Slocum",93,43.02,37,86,"Scramblingfrom2030yards",2012
171,171,"Jhonattan Vegas",77,43.01,40,93,"Scramblingfrom2030yards",2012
172,172,"Tommy Gainey",98,43,43,100,"Scramblingfrom2030yards",2012
173,173,"Russell Knox",72,42.86,24,56,"Scramblingfrom2030yards",2012
174,174,"Sean OHair",84,42.7,38,89,"Scramblingfrom2030yards",2012
175,175,"Camilo Villegas",79,42.47,31,73,"Scramblingfrom2030yards",2012
176,176,"Scott Stallings",78,42.03,29,69,"Scramblingfrom2030yards",2012
177,177,"Ricky Barnes",92,41.94,39,93,"Scramblingfrom2030yards",2012
177,177,"Rickie Fowler",84,41.94,26,62,"Scramblingfrom2030yards",2012
179,179,"Ryo Ishikawa",54,41.82,23,55,"Scramblingfrom2030yards",2012
180,180,"Stephen Gangluff",57,41.67,25,60,"Scramblingfrom2030yards",2012
181,181,"Sangmoon Bae",81,40,32,80,"Scramblingfrom2030yards",2012
181,181,"Scott Brown",65,40,20,50,"Scramblingfrom2030yards",2012
183,183,"Kyle Stanley",86,39.62,21,53,"Scramblingfrom2030yards",2012
184,184,"Bubba Watson",68,39.53,17,43,"Scramblingfrom2030yards",2012
185,185,"Marco Dawson",60,38.64,17,44,"Scramblingfrom2030yards",2012
185,185,"Kyle Thompson",51,38.64,17,44,"Scramblingfrom2030yards",2012
185,185,"Boo Weekley",74,38.64,17,44,"Scramblingfrom2030yards",2012
188,188,"Brandt Jobe",57,38.46,20,52,"Scramblingfrom2030yards",2012
189,189,"Tommy Biershenk",74,35.71,30,84,"Scramblingfrom2030yards",2012
190,190,"Harrison Frazar",56,34.69,17,49,"Scramblingfrom2030yards",2012
191,191,"Robert Karlsson",54,34.15,14,41,"Scramblingfrom2030yards",2012
