"Back9Par3ScoringAverage_RANKTHISWEEK_2016","Back9Par3ScoringAverage_RANKLASTWEEK_2016","Back9Par3ScoringAverage_PLAYERNAME_2016","Back9Par3ScoringAverage_ROUNDS_2016","Back9Par3ScoringAverage_AVG_2016","Back9Par3ScoringAverage_TOTALSTROKES_2016","Back9Par3ScoringAverage_TOTALHOLES_2016","stat_name","year"
41,50,"Luke Guthrie",31,3.03,188,62,"Back9Par3ScoringAverage",2016
41,35,"Charles Howell III",63,3.03,394,130,"Back9Par3ScoringAverage",2016
41,50,"Smylie Kaufman",57,3.03,315,104,"Back9Par3ScoringAverage",2016
41,29,"Jason Kokrak",52,3.03,321,106,"Back9Par3ScoringAverage",2016
41,50,"Danny Lee",53,3.03,300,99,"Back9Par3ScoringAverage",2016
41,84,"David Lingmerth",54,3.03,297,98,"Back9Par3ScoringAverage",2016
41,50,"Francesco Molinari",36,3.03,224,74,"Back9Par3ScoringAverage",2016
41,35,"Henrik Stenson",30,3.03,194,64,"Back9Par3ScoringAverage",2016
41,70,"Cameron Tringale",47,3.03,291,96,"Back9Par3ScoringAverage",2016
41,70,"Dawie van der Walt",48,3.03,291,96,"Back9Par3ScoringAverage",2016
41,23,"Jhonattan Vegas",49,3.03,297,98,"Back9Par3ScoringAverage",2016
41,50,"Bernd Wiesberger",23,3.03,121,40,"Back9Par3ScoringAverage",2016
60,35,"Jonas Blixt",46,3.04,292,96,"Back9Par3ScoringAverage",2016
60,29,"Emiliano Grillo",47,3.04,255,84,"Back9Par3ScoringAverage",2016
60,50,"Bill Haas",42,3.04,231,76,"Back9Par3ScoringAverage",2016
60,84,"Chesson Hadley",51,3.04,322,106,"Back9Par3ScoringAverage",2016
60,62,"Zach Johnson",42,3.04,219,72,"Back9Par3ScoringAverage",2016
60,35,"Colt Knost",56,3.04,346,114,"Back9Par3ScoringAverage",2016
60,62,"Russell Knox",48,3.04,274,90,"Back9Par3ScoringAverage",2016
60,62,"Lucas Lee",22,3.04,140,46,"Back9Par3ScoringAverage",2016
60,84,"Rob Oppenheim",37,3.04,225,74,"Back9Par3ScoringAverage",2016
60,70,"Adam Scott",39,3.04,219,72,"Back9Par3ScoringAverage",2016
60,62,"DJ Trahan",23,3.04,140,46,"Back9Par3ScoringAverage",2016
60,62,"Bubba Watson",30,3.04,152,50,"Back9Par3ScoringAverage",2016
72,35,"Harris English",51,3.05,317,104,"Back9Par3ScoringAverage",2016
72,70,"Matthew Fitzpatrick",23,3.05,122,40,"Back9Par3ScoringAverage",2016
72,70,"Jerry Kelly",44,3.05,281,92,"Back9Par3ScoringAverage",2016
72,84,"Patton Kizzire",57,3.05,336,110,"Back9Par3ScoringAverage",2016
72,62,"Rory McIlroy",37,3.05,183,60,"Back9Par3ScoringAverage",2016
72,70,"Kevin Na",52,3.05,311,102,"Back9Par3ScoringAverage",2016
72,62,"Kevin Streelman",46,3.05,287,94,"Back9Par3ScoringAverage",2016
72,70,"Andy Sullivan",25,3.05,134,44,"Back9Par3ScoringAverage",2016
80,70,"Whee Kim",54,3.06,343,112,"Back9Par3ScoringAverage",2016
80,70,"Michael Kim",62,3.06,386,126,"Back9Par3ScoringAverage",2016
80,50,"Johnson Wagner",44,3.06,269,88,"Back9Par3ScoringAverage",2016
83,95,"Shane Bertsch",30,3.07,184,60,"Back9Par3ScoringAverage",2016
83,70,"Paul Casey",39,3.07,221,72,"Back9Par3ScoringAverage",2016
83,84,"Matt Every",34,3.07,209,68,"Back9Par3ScoringAverage",2016
83,95,"Tom Hoge",47,3.07,295,96,"Back9Par3ScoringAverage",2016
83,84,"Kelly Kraft",35,3.07,215,70,"Back9Par3ScoringAverage",2016
83,95,"Matt Kuchar",46,3.07,270,88,"Back9Par3ScoringAverage",2016
83,95,"Martin Laird",46,3.07,289,94,"Back9Par3ScoringAverage",2016
83,84,"Peter Malnati",53,3.07,319,104,"Back9Par3ScoringAverage",2016
83,70,"William McGirt",54,3.07,332,108,"Back9Par3ScoringAverage",2016
83,95,"Scott Stallings",46,3.07,289,94,"Back9Par3ScoringAverage",2016
83,70,"Michael Thompson",46,3.07,282,92,"Back9Par3ScoringAverage",2016
83,70,"Tyrone Van Aswegen",67,3.07,417,136,"Back9Par3ScoringAverage",2016
83,102,"Steve Wheatcroft",53,3.07,338,110,"Back9Par3ScoringAverage",2016
96,102,"Tyler Aldridge",53,3.08,339,110,"Back9Par3ScoringAverage",2016
96,102,"Aaron Baddeley",51,3.08,314,102,"Back9Par3ScoringAverage",2016
96,84,"Blayne Barber",44,3.08,283,92,"Back9Par3ScoringAverage",2016
96,102,"Zac Blair",56,3.08,351,114,"Back9Par3ScoringAverage",2016
96,102,"KJ Choi",47,3.08,302,98,"Back9Par3ScoringAverage",2016
96,114,"Derek Ernst",36,3.08,222,72,"Back9Par3ScoringAverage",2016
96,95,"David Hearn",55,3.08,345,112,"Back9Par3ScoringAverage",2016
96,102,"Jim Herman",55,3.08,345,112,"Back9Par3ScoringAverage",2016
96,102,"Justin Leonard",28,3.08,185,60,"Back9Par3ScoringAverage",2016
96,114,"Will Ma Kenzie",54,3.08,345,112,"Back9Par3ScoringAverage",2016
96,102,"Troy Merritt",41,3.08,246,80,"Back9Par3ScoringAverage",2016
96,114,"Robert Streb",51,3.08,296,96,"Back9Par3ScoringAverage",2016
96,102,"Nick Taylor",57,3.08,357,116,"Back9Par3ScoringAverage",2016
96,70,"Harold Varner III",58,3.08,363,118,"Back9Par3ScoringAverage",2016
96,95,"Tim Wilkinson",40,3.08,246,80,"Back9Par3ScoringAverage",2016
111,114,"Jon Curran",55,3.09,346,112,"Back9Par3ScoringAverage",2016
111,114,"Russell Henley",42,3.09,266,86,"Back9Par3ScoringAverage",2016
111,132,"Hiroshi Iwata",51,3.09,328,106,"Back9Par3ScoringAverage",2016
111,102,"Jamie Lovemark",57,3.09,365,118,"Back9Par3ScoringAverage",2016
111,102,"Shane Lowry",35,3.09,198,64,"Back9Par3ScoringAverage",2016
111,102,"Ben Martin",48,3.09,297,96,"Back9Par3ScoringAverage",2016
111,114,"Seung Yul Noh",54,3.09,346,112,"Back9Par3ScoringAverage",2016
111,84,"Jeff Overton",51,3.09,321,104,"Back9Par3ScoringAverage",2016
111,132,"Greg Owen",56,3.09,346,112,"Back9Par3ScoringAverage",2016
111,114,"Ryan Palmer",46,3.09,297,96,"Back9Par3ScoringAverage",2016
111,114,"Cameron Percy",22,3.09,136,44,"Back9Par3ScoringAverage",2016
111,84,"Scott Pinckney",53,3.09,334,108,"Back9Par3ScoringAverage",2016
111,114,"Ian Poulter",37,3.09,241,78,"Back9Par3ScoringAverage",2016
111,114,"Dicky Pride",33,3.09,204,66,"Back9Par3ScoringAverage",2016
111,138,"Brendan Steele",48,3.09,297,96,"Back9Par3ScoringAverage",2016
126,84,"Thomas Aiken",42,3.1,273,88,"Back9Par3ScoringAverage",2016
126,114,"Stuart Appleby",39,3.1,248,80,"Back9Par3ScoringAverage",2016
126,138,"Roberto Castro",55,3.1,347,112,"Back9Par3ScoringAverage",2016
126,138,"Lucas Glover",53,3.1,335,108,"Back9Par3ScoringAverage",2016
126,114,"James Hahn",45,3.1,273,88,"Back9Par3ScoringAverage",2016
126,114,"Matt Jones",45,3.1,260,84,"Back9Par3ScoringAverage",2016
126,114,"Si Woo Kim",63,3.1,397,128,"Back9Par3ScoringAverage",2016
126,138,"Scott Langley",41,3.1,254,82,"Back9Par3ScoringAverage",2016
126,132,"Jordan Spieth",34,3.1,186,60,"Back9Par3ScoringAverage",2016
126,138,"Boo Weekley",53,3.1,335,108,"Back9Par3ScoringAverage",2016
126,132,"Mark Wilson",42,3.1,273,88,"Back9Par3ScoringAverage",2016
137,138,"Jason Day",36,3.11,168,54,"Back9Par3ScoringAverage",2016
137,138,"Luke Donald",49,3.11,317,102,"Back9Par3ScoringAverage",2016
137,138,"Fabian Gomez",49,3.11,274,88,"Back9Par3ScoringAverage",2016
137,152,"Jason Gore",51,3.11,330,106,"Back9Par3ScoringAverage",2016
137,114,"Brian Harman",60,3.11,380,122,"Back9Par3ScoringAverage",2016
137,138,"Chris Kirk",51,3.11,286,92,"Back9Par3ScoringAverage",2016
137,138,"Brooks Koepka",39,3.11,199,64,"Back9Par3ScoringAverage",2016
137,114,"Anirban Lahiri",44,3.11,255,82,"Back9Par3ScoringAverage",2016
137,114,"DH Lee",35,3.11,218,70,"Back9Par3ScoringAverage",2016
137,138,"Scott Piercy",45,3.11,249,80,"Back9Par3ScoringAverage",2016
137,138,"Chris Stroud",52,3.11,330,106,"Back9Par3ScoringAverage",2016
137,114,"Vaughn Taylor",30,3.11,193,62,"Back9Par3ScoringAverage",2016
149,152,"Abraham Ancer",26,3.12,162,52,"Back9Par3ScoringAverage",2016
149,152,"Jason Dufner",53,3.12,324,104,"Back9Par3ScoringAverage",2016
149,159,"Derek Fathauer",58,3.12,368,118,"Back9Par3ScoringAverage",2016
149,152,"Brice Garnett",29,3.12,181,58,"Back9Par3ScoringAverage",2016
149,152,"JJ Henry",44,3.12,262,84,"Back9Par3ScoringAverage",2016
154,175,"Graham DeLaet",50,3.13,326,104,"Back9Par3ScoringAverage",2016
154,132,"Kevin Kisner",49,3.13,275,88,"Back9Par3ScoringAverage",2016
154,175,"Steve Marino",40,3.13,250,80,"Back9Par3ScoringAverage",2016
154,152,"George McNeill",33,3.13,219,70,"Back9Par3ScoringAverage",2016
154,159,"Kyle Reifers",63,3.13,407,130,"Back9Par3ScoringAverage",2016
154,138,"Brendon Todd",43,3.13,275,88,"Back9Par3ScoringAverage",2016
160,162,"Charley Hoffman",49,3.14,301,96,"Back9Par3ScoringAverage",2016
160,162,"Billy Horschel",45,3.14,264,84,"Back9Par3ScoringAverage",2016
160,162,"Carl Pettersson",31,3.14,201,64,"Back9Par3ScoringAverage",2016
160,132,"DA Points",32,3.14,201,64,"Back9Par3ScoringAverage",2016
160,138,"Sam Saunders",40,3.14,264,84,"Back9Par3ScoringAverage",2016
160,159,"Kyle Stanley",57,3.14,370,118,"Back9Par3ScoringAverage",2016
160,162,"Jimmy Walker",43,3.14,239,76,"Back9Par3ScoringAverage",2016
167,162,"Andres Gonzales",46,3.15,296,94,"Back9Par3ScoringAverage",2016
167,170,"Andrew Landry",24,3.15,151,48,"Back9Par3ScoringAverage",2016
167,175,"Sean OHair",45,3.15,287,91,"Back9Par3ScoringAverage",2016
167,180,"Martin Piller",37,3.15,233,74,"Back9Par3ScoringAverage",2016
167,162,"Cameron Smith",45,3.15,296,94,"Back9Par3ScoringAverage",2016
172,175,"Ken Duke",26,3.16,177,56,"Back9Par3ScoringAverage",2016
172,170,"Ernie Els",34,3.16,221,70,"Back9Par3ScoringAverage",2016
172,170,"Tony Finau",49,3.16,316,100,"Back9Par3ScoringAverage",2016
172,152,"Rickie Fowler",42,3.16,234,74,"Back9Par3ScoringAverage",2016
172,180,"Sung Kang",51,3.16,335,106,"Back9Par3ScoringAverage",2016
172,170,"Luke List",51,3.16,329,104,"Back9Par3ScoringAverage",2016
172,162,"Davis Love III",40,3.16,240,76,"Back9Par3ScoringAverage",2016
172,175,"Darron Stiles",28,3.16,177,56,"Back9Par3ScoringAverage",2016
180,180,"Branden Grace",31,3.17,190,60,"Back9Par3ScoringAverage",2016
180,180,"Padraig Harrington",38,3.17,241,76,"Back9Par3ScoringAverage",2016
180,170,"Mark Hubbard",73,3.17,475,150,"Back9Par3ScoringAverage",2016
180,180,"Billy Hurley III",22,3.17,146,46,"Back9Par3ScoringAverage",2016
180,188,"Carlos Ortiz",47,3.17,311,98,"Back9Par3ScoringAverage",2016
180,162,"Ollie Schniederjans",23,3.17,146,46,"Back9Par3ScoringAverage",2016
180,188,"John Senden",48,3.17,311,98,"Back9Par3ScoringAverage",2016
180,180,"Webb Simpson",34,3.17,222,70,"Back9Par3ScoringAverage",2016
188,188,"Pat Perez",28,3.18,178,56,"Back9Par3ScoringAverage",2016
188,191,"Vijay Singh",42,3.18,280,88,"Back9Par3ScoringAverage",2016
188,180,"Will Wilcox",47,3.18,312,98,"Back9Par3ScoringAverage",2016
191,191,"Miguel Angel Carballo",24,3.19,153,48,"Back9Par3ScoringAverage",2016
191,191,"Rhein Gibson",36,3.19,230,72,"Back9Par3ScoringAverage",2016
191,191,"Shawn Stefani",45,3.19,300,94,"Back9Par3ScoringAverage",2016
191,191,"Brett Stegmaier",57,3.19,376,118,"Back9Par3ScoringAverage",2016
191,191,"Hudson Swafford",52,3.19,345,108,"Back9Par3ScoringAverage",2016
196,191,"Erik Compton",45,3.2,294,92,"Back9Par3ScoringAverage",2016
196,201,"Geoff Ogilvy",37,3.2,243,76,"Back9Par3ScoringAverage",2016
196,201,"Gary Woodland",45,3.2,301,94,"Back9Par3ScoringAverage",2016
199,204,"Justin Hicks",26,3.21,180,56,"Back9Par3ScoringAverage",2016
199,198,"Wes Roach",33,3.21,212,66,"Back9Par3ScoringAverage",2016
201,198,"Morgan Hoffmann",43,3.22,283,88,"Back9Par3ScoringAverage",2016
201,198,"Patrick Rodgers",49,3.22,322,100,"Back9Par3ScoringAverage",2016
203,204,"Rory Sabbatini",40,3.23,271,84,"Back9Par3ScoringAverage",2016
204,201,"Robert Allenby",35,3.24,233,72,"Back9Par3ScoringAverage",2016
204,206,"Brian Gay",22,3.24,149,46,"Back9Par3ScoringAverage",2016
206,207,"Hunter Mahan",43,3.28,295,90,"Back9Par3ScoringAverage",2016
207,208,"Charlie Beljan",26,3.36,178,53,"Back9Par3ScoringAverage",2016
