"25FinalRoundPerformance_RANKTHISWEEK_2014","25FinalRoundPerformance_RANKLASTWEEK_2014","25FinalRoundPerformance_PLAYERNAME_2014","25FinalRoundPerformance_EVENTS_2014","25FinalRoundPerformance_PctTIMESIMPROVED_2014","25FinalRoundPerformance_OFTIMESIMPROVED_2014","stat_name","year"
68,68,"Tim Wilkinson",25,62.5,5,"25FinalRoundPerformance",2014
73,73,"Josh Teater",28,61.5,8,"25FinalRoundPerformance",2014
74,74,"Michael Putnam",30,61.1,11,"25FinalRoundPerformance",2014
75,75,"Erik Compton",28,60,6,"25FinalRoundPerformance",2014
75,75,"Jim Furyk",21,60,3,"25FinalRoundPerformance",2014
75,75,"Tommy Gainey",26,60,3,"25FinalRoundPerformance",2014
75,75,"Trevor Immelman",28,60,6,"25FinalRoundPerformance",2014
75,75,"William McGirt",29,60,6,"25FinalRoundPerformance",2014
75,75,"Webb Simpson",25,60,6,"25FinalRoundPerformance",2014
75,75,"Cameron Tringale",31,60,9,"25FinalRoundPerformance",2014
75,75,"Jimmy Walker",27,60,3,"25FinalRoundPerformance",2014
83,83,"Stuart Appleby",29,58.3,7,"25FinalRoundPerformance",2014
83,83,"Bill Haas",28,58.3,7,"25FinalRoundPerformance",2014
83,83,"Brendon Todd",29,58.3,7,"25FinalRoundPerformance",2014
83,83,"Tyrone Van Aswegen",25,58.3,7,"25FinalRoundPerformance",2014
87,87,"Chad Collins",28,57.1,4,"25FinalRoundPerformance",2014
87,87,"Luke Donald",17,57.1,4,"25FinalRoundPerformance",2014
87,87,"Ryo Ishikawa",24,57.1,4,"25FinalRoundPerformance",2014
87,87,"Bo Van Pelt",25,57.1,4,"25FinalRoundPerformance",2014
91,91,"Stewart Cink",25,56.3,9,"25FinalRoundPerformance",2014
92,92,"Greg Chalmers",27,55.6,5,"25FinalRoundPerformance",2014
92,92,"Derek Ernst",28,55.6,5,"25FinalRoundPerformance",2014
92,92,"Russell Knox",26,55.6,5,"25FinalRoundPerformance",2014
92,92,"Geoff Ogilvy",26,55.6,5,"25FinalRoundPerformance",2014
92,92,"Rory Sabbatini",26,55.6,5,"25FinalRoundPerformance",2014
92,92,"Scott Stallings",28,55.6,5,"25FinalRoundPerformance",2014
92,92,"Gary Woodland",25,55.6,5,"25FinalRoundPerformance",2014
99,99,"Ricky Barnes",27,54.5,6,"25FinalRoundPerformance",2014
99,99,"Ken Duke",25,54.5,6,"25FinalRoundPerformance",2014
99,99,"Gonzalo Fdez Castano",25,54.5,6,"25FinalRoundPerformance",2014
99,99,"Zach Johnson",26,54.5,6,"25FinalRoundPerformance",2014
99,99,"Jerry Kelly",23,54.5,6,"25FinalRoundPerformance",2014
99,99,"Scott Langley",29,54.5,6,"25FinalRoundPerformance",2014
105,105,"Brendon de Jonge",31,52.9,9,"25FinalRoundPerformance",2014
106,106,"Aaron Baddeley",24,50,2,"25FinalRoundPerformance",2014
106,106,"Charlie Beljan",26,50,5,"25FinalRoundPerformance",2014
106,106,"Jonathan Byrd",24,50,4,"25FinalRoundPerformance",2014
106,106,"Ben Curtis",24,50,6,"25FinalRoundPerformance",2014
106,106,"Robert Garrigus",25,50,4,"25FinalRoundPerformance",2014
106,106,"JB Holmes",24,50,5,"25FinalRoundPerformance",2014
106,106,"Dustin Johnson",17,50,2,"25FinalRoundPerformance",2014
106,106,"Chris Kirk",28,50,7,"25FinalRoundPerformance",2014
106,106,"Jeff Maggert",19,50,2,"25FinalRoundPerformance",2014
106,106,"Troy Matteson",23,50,2,"25FinalRoundPerformance",2014
106,106,"John Merrick",25,50,8,"25FinalRoundPerformance",2014
106,106,"Ryan Moore",24,50,3,"25FinalRoundPerformance",2014
106,106,"Kevin Na",27,50,5,"25FinalRoundPerformance",2014
106,106,"John Peterson",25,50,2,"25FinalRoundPerformance",2014
106,106,"Wes Roach",22,50,3,"25FinalRoundPerformance",2014
106,106,"Shawn Stefani",17,50,5,"25FinalRoundPerformance",2014
106,106,"Brian Stuard",29,50,3,"25FinalRoundPerformance",2014
106,106,"Boo Weekley",24,50,6,"25FinalRoundPerformance",2014
106,106,"Will Wilcox",16,50,1,"25FinalRoundPerformance",2014
125,125,"JJ Henry",28,46.7,7,"25FinalRoundPerformance",2014
125,125,"Justin Hicks",30,46.7,7,"25FinalRoundPerformance",2014
127,127,"Retief Goosen",26,46.2,6,"25FinalRoundPerformance",2014
128,128,"Martin Flores",26,45.5,5,"25FinalRoundPerformance",2014
128,128,"YE Yang",28,45.5,5,"25FinalRoundPerformance",2014
130,130,"Justin Leonard",22,44.4,4,"25FinalRoundPerformance",2014
131,131,"Angel Cabrera",23,42.9,3,"25FinalRoundPerformance",2014
131,131,"Lucas Glover",26,42.9,3,"25FinalRoundPerformance",2014
131,131,"Brian Harman",32,42.9,6,"25FinalRoundPerformance",2014
131,131,"Bronson La Cassie",18,42.9,3,"25FinalRoundPerformance",2014
131,131,"Ian Poulter",17,42.9,3,"25FinalRoundPerformance",2014
131,131,"Vijay Singh",25,42.9,6,"25FinalRoundPerformance",2014
131,131,"Heath Slocum",23,42.9,3,"25FinalRoundPerformance",2014
131,131,"Andrew Svoboda",24,42.9,3,"25FinalRoundPerformance",2014
131,131,"Nick Watney",25,42.9,3,"25FinalRoundPerformance",2014
131,131,"Mark Wilson",25,42.9,3,"25FinalRoundPerformance",2014
141,141,"Woody Austin",22,40,2,"25FinalRoundPerformance",2014
141,141,"Graham DeLaet",24,40,2,"25FinalRoundPerformance",2014
141,141,"Jason Dufner",17,40,2,"25FinalRoundPerformance",2014
141,141,"Matt Every",26,40,2,"25FinalRoundPerformance",2014
141,141,"Brice Garnett",28,40,4,"25FinalRoundPerformance",2014
141,141,"Freddie Jacobson",27,40,4,"25FinalRoundPerformance",2014
141,141,"Matt Jones",25,40,4,"25FinalRoundPerformance",2014
141,141,"Martin Kaymer",19,40,2,"25FinalRoundPerformance",2014
141,141,"Spencer Levin",20,40,2,"25FinalRoundPerformance",2014
141,141,"David Lingmerth",26,40,4,"25FinalRoundPerformance",2014
141,141,"Davis Love III",22,40,4,"25FinalRoundPerformance",2014
141,141,"Michael Thompson",22,40,4,"25FinalRoundPerformance",2014
153,153,"Jamie Lovemark",20,37.5,3,"25FinalRoundPerformance",2014
153,153,"Mike Weir",25,37.5,3,"25FinalRoundPerformance",2014
155,155,"Sean OHair",25,36.4,4,"25FinalRoundPerformance",2014
155,155,"Kevin Stadler",26,36.4,4,"25FinalRoundPerformance",2014
155,155,"Kyle Stanley",28,36.4,4,"25FinalRoundPerformance",2014
158,158,"Keegan Bradley",26,33.3,2,"25FinalRoundPerformance",2014
158,158,"Bud Cauley",19,33.3,2,"25FinalRoundPerformance",2014
158,158,"James Driscoll",25,33.3,2,"25FinalRoundPerformance",2014
158,158,"DH Lee",20,33.3,2,"25FinalRoundPerformance",2014
158,158,"Bryce Molder",25,33.3,3,"25FinalRoundPerformance",2014
158,158,"Jhonattan Vegas",23,33.3,3,"25FinalRoundPerformance",2014
164,164,"Ben Crane",25,30,3,"25FinalRoundPerformance",2014
164,164,"Brian Gay",26,30,3,"25FinalRoundPerformance",2014
164,164,"Morgan Hoffmann",32,30,3,"25FinalRoundPerformance",2014
164,164,"DA Points",27,30,3,"25FinalRoundPerformance",2014
168,168,"Ryan Palmer",23,28.6,2,"25FinalRoundPerformance",2014
169,169,"John Rollins",28,27.3,3,"25FinalRoundPerformance",2014
170,170,"Martin Laird",20,25,2,"25FinalRoundPerformance",2014
170,170,"Louis Oosthuizen",16,25,1,"25FinalRoundPerformance",2014
170,170,"Justin Rose",19,25,1,"25FinalRoundPerformance",2014
170,170,"Robert Streb",21,25,2,"25FinalRoundPerformance",2014
174,174,"Scott Brown",30,20,2,"25FinalRoundPerformance",2014
175,175,"Jim Herman",21,16.7,1,"25FinalRoundPerformance",2014
176,176,"Briny Baird",17,0,NA,"25FinalRoundPerformance",2014
176,176,"Jim Renner",25,0,NA,"25FinalRoundPerformance",2014
