"Percentageofpotentialmoneywon_RANKTHISWEEK_2011","Percentageofpotentialmoneywon_RANKLASTWEEK_2011","Percentageofpotentialmoneywon_PLAYERNAME_2011","Percentageofpotentialmoneywon_EVENTS_2011","Percentageofpotentialmoneywon_Pct_2011","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2011","Percentageofpotentialmoneywon_POTENTIALMONEY_2011","stat_name","year"
300,300,"Joost Luiten",2,0.77,19845,2568078,"Percentageofpotentialmoneywon",2011
301,301,"Shaun Micheel",27,0.76,206450,27167000,"Percentageofpotentialmoneywon",2011
302,302,"Joseph Bramlett",25,0.75,178727,23706000,"Percentageofpotentialmoneywon",2011
302,302,"Mark Hensby",6,0.75,32241,4302000,"Percentageofpotentialmoneywon",2011
304,304,"Fredrik Andersson Hed",2,0.71,20571,2897078,"Percentageofpotentialmoneywon",2011
304,304,"Patrick Reed",3,0.71,20058,2844000,"Percentageofpotentialmoneywon",2011
306,306,"Nate Smith",24,0.69,154814,22356000,"Percentageofpotentialmoneywon",2011
307,307,"Brett Quigley",10,0.67,56825,8514000,"Percentageofpotentialmoneywon",2011
308,308,"Troy Merritt",23,0.66,151474,22932000,"Percentageofpotentialmoneywon",2011
308,308,"Martin Piller",23,0.66,140957,21258000,"Percentageofpotentialmoneywon",2011
310,310,"Rich Beem",21,0.64,135225,21101000,"Percentageofpotentialmoneywon",2011
310,310,"WC Liang",2,0.64,15592,2435000,"Percentageofpotentialmoneywon",2011
312,312,"Will Strickler",19,0.63,109030,17208000,"Percentageofpotentialmoneywon",2011
312,312,"Jay Williamson",6,0.63,27395,4374000,"Percentageofpotentialmoneywon",2011
314,314,"Jeff Maggert",18,0.56,101080,17928000,"Percentageofpotentialmoneywon",2011
314,314,"Rocco Mediate",23,0.56,136298,24219000,"Percentageofpotentialmoneywon",2011
316,316,"Mark Calcavecchia",6,0.55,34929,6312078,"Percentageofpotentialmoneywon",2011
317,317,"Mike Small",6,0.51,27152,5315000,"Percentageofpotentialmoneywon",2011
317,317,"Omar Uresti",5,0.51,18349,3600000,"Percentageofpotentialmoneywon",2011
319,319,"Graham DeLaet",2,0.5,10472,2088000,"Percentageofpotentialmoneywon",2011
319,319,"Bob May",2,0.5,6690,1350000,"Percentageofpotentialmoneywon",2011
321,321,"Todd Fischer",3,0.49,12900,2610000,"Percentageofpotentialmoneywon",2011
321,321,"Fran Quinn",10,0.49,47198,9558000,"Percentageofpotentialmoneywon",2011
323,323,"Stephen Gallacher",3,0.47,20571,4337078,"Percentageofpotentialmoneywon",2011
324,324,"Garth Mulroy",4,0.46,20800,4500000,"Percentageofpotentialmoneywon",2011
325,325,"Duffy Waldorf",14,0.45,61233,13626000,"Percentageofpotentialmoneywon",2011
326,326,"Matt Weibring",5,0.43,20148,4716000,"Percentageofpotentialmoneywon",2011
327,327,"Robert Gamez",9,0.41,31522,7596000,"Percentageofpotentialmoneywon",2011
327,327,"Jeff Klauk",8,0.41,34363,8388000,"Percentageofpotentialmoneywon",2011
329,329,"Mark OMeara",3,0.4,18240,4602078,"Percentageofpotentialmoneywon",2011
330,330,"Jamie Lovemark",9,0.39,34692,8874000,"Percentageofpotentialmoneywon",2011
331,331,"Billy Hurley III",3,0.38,12780,3330000,"Percentageofpotentialmoneywon",2011
331,331,"Jesper Parnevik",10,0.38,37739,9990000,"Percentageofpotentialmoneywon",2011
333,333,"Alex Aragon",2,0.37,5760,1548000,"Percentageofpotentialmoneywon",2011
333,333,"Chris Baryla",20,0.37,68000,18378000,"Percentageofpotentialmoneywon",2011
335,335,"Joe Affrunti",6,0.34,18837,5580000,"Percentageofpotentialmoneywon",2011
336,336,"Ted Purdy",6,0.31,14820,4770000,"Percentageofpotentialmoneywon",2011
337,337,"Carl Paulson",11,0.3,29922,9846000,"Percentageofpotentialmoneywon",2011
338,338,"Craig Bowden",4,0.29,11863,4050000,"Percentageofpotentialmoneywon",2011
339,339,"Skip Kendall",6,0.27,11940,4500000,"Percentageofpotentialmoneywon",2011
340,340,"Michael Sim",19,0.24,47403,19782000,"Percentageofpotentialmoneywon",2011
341,341,"Notah Begay III",4,0.21,6690,3240000,"Percentageofpotentialmoneywon",2011
342,342,"Fred Funk",7,0.16,11880,7398000,"Percentageofpotentialmoneywon",2011
342,342,"Scott Gordon",19,0.16,28311,17550000,"Percentageofpotentialmoneywon",2011
344,344,"Mike Weir",15,0.15,23312,15750000,"Percentageofpotentialmoneywon",2011
345,345,"Mark Brooks",5,0.14,7488,5243000,"Percentageofpotentialmoneywon",2011
346,346,"Jose Maria Olazabal",6,0.1,6330,6503000,"Percentageofpotentialmoneywon",2011
